,PPA2 (27068)
ACH-000633,-0.0956204475687506
ACH-000637,-0.5834011005157848
ACH-000638,-0.5106379938002794
ACH-000646,-0.009651414108397538
ACH-000647,-0.6335581249381624
ACH-000648,-0.7014895566115834
ACH-000649,-0.4002023264493949
ACH-000651,-0.8681458325608655
ACH-000652,-0.3873642925380064
ACH-000653,-0.2774751070862232
ACH-000657,-0.4436998512973927
ACH-000658,-0.18304834226345426
ACH-000661,-0.7738937317871698
ACH-000662,-0.1689841529634334
ACH-000663,-0.3199068829499813
ACH-000665,-0.3162321933919889
ACH-000671,-0.8875943715658083
ACH-000672,-0.6537724479345706
ACH-000673,-0.2825665799678065
ACH-000676,-0.826871953757985
ACH-000677,-0.5303141725021489
ACH-000681,-0.7915761968546768
ACH-000683,-0.6230068390619568
ACH-000684,-0.8022483590815752
ACH-000688,-0.8470252273919806
ACH-000693,-0.8148394126806859
ACH-000694,-0.6821060274764265
ACH-000695,-0.07295917974045174
ACH-000696,-0.6843756753767509
ACH-000697,-0.2540996681520696
ACH-000699,-0.3958400944536128
ACH-000701,-0.401021337160248
ACH-000706,-0.4187395652885267
ACH-000711,-0.4991117467814447
ACH-000713,-0.5746303644750516
ACH-000714,-0.26367697905065435
ACH-000718,-0.4427382331984207
ACH-000720,-0.6549890779522419
ACH-000721,-0.6297941200582519
ACH-000724,-0.4003060479735047
ACH-000725,-0.5596312321630054
ACH-000732,-0.6462679502562344
ACH-000734,-0.8616461824860477
ACH-000735,-0.4284485153743214
ACH-000736,-0.4051097774842111
ACH-000738,-1.011438970651838
ACH-000746,-0.2197196394289674
ACH-000747,-0.7391270325408095
ACH-000748,-0.7506777105022068
ACH-000753,-0.5596552450528504
ACH-000756,-0.1415032071081095
ACH-000757,-0.4567465598377052
ACH-000758,-0.6853728386623837
ACH-000760,-0.6131910746309949
ACH-000762,-0.429186366319187
ACH-000763,-0.19067515840550475
ACH-000764,-0.5174925366687027
ACH-000765,-1.1672760699699438
ACH-000766,-0.6057746672589083
ACH-000767,-0.3942622782369762
ACH-000768,-0.6525372482601451
ACH-000769,-0.741588041430153
ACH-000770,-0.5616705124773591
ACH-000771,-0.8435296123359912
ACH-000773,-0.5614698591845686
ACH-000776,-0.7916989084955687
ACH-000777,-0.7213438687183963
ACH-000778,-0.4345171204697631
ACH-000781,-0.7071450206088301
ACH-000782,-0.6929083394062131
ACH-000783,-0.19557434792722367
ACH-000784,-0.9049359821245574
ACH-000785,-0.3639460077788779
ACH-000787,-0.6187109898768132
ACH-000788,-0.7672193043795938
ACH-000791,-0.49320700350042795
ACH-000792,-0.8034076374526412
ACH-000794,-0.735930706915545
ACH-000796,-0.27770684674931106
ACH-000798,-0.35704571720066564
ACH-000799,-0.8042558054036578
ACH-000800,-0.3047418124559615
ACH-000802,-0.7901290400666915
ACH-000804,-0.5287557473499012
ACH-000805,-0.5712500755338241
ACH-000809,-0.6234377140941529
ACH-000810,-0.7007843899428143
ACH-000811,-0.4721350002414901
ACH-000817,-0.4897180378856606
ACH-000819,-0.4622242003978817
ACH-000820,-0.573729082627138
ACH-000821,-0.3647136927352253
ACH-000822,-0.2896906693211479
ACH-000823,-0.7300736631777848
ACH-000824,-0.19210307178614555
ACH-000827,-0.5722908001948039
ACH-000829,-0.6840874019617932
ACH-000831,-0.8519230670011702
ACH-000832,-0.8611779222781266
ACH-000833,-0.5822797639701194
ACH-000834,-0.9264584481887602
ACH-000835,-0.9028450736359028
ACH-000836,-0.6877912393894388
ACH-000837,-0.630398686220349
ACH-000838,-0.5359911831496853
ACH-000839,-0.5518235925121465
ACH-000840,-0.30057365558646026
ACH-000841,-0.5690131922330091
ACH-000843,-0.5909529104860723
ACH-000846,-0.3739222959382198
ACH-000847,-0.9858096434474009
ACH-000848,-0.8819206405026971
ACH-000849,-0.2837371058619013
ACH-000851,-0.17232004765500614
ACH-000855,-1.1100766075836497
ACH-000856,-0.632590517304876
ACH-000858,-0.9315030502321844
ACH-000859,-0.6432651574457345
ACH-000861,-0.3610835567947965
ACH-000862,-0.6859704040308184
ACH-000865,-0.630583778330088
ACH-000866,-0.5268366157147458
ACH-000867,-0.17843449028842562
ACH-000869,-0.4337197884961764
ACH-000872,-0.5462867575154551
ACH-000873,-0.8641879312679767
ACH-000876,-0.3815643048176573
ACH-000878,-0.4387014225479254
ACH-000880,-0.20208638570813972
ACH-000881,-0.8428505037937574
ACH-000882,-0.8786189365278182
ACH-000884,-0.583174119511109
ACH-000885,-0.2731145078785012
ACH-000887,-0.4129758339964946
ACH-000889,-0.6460027861479297
ACH-000896,-0.3409701864066707
ACH-000898,-0.2455470459642713
ACH-000900,-0.5754535487788601
ACH-000901,-0.4017519972396626
ACH-000905,-0.6332674539128798
ACH-000906,-0.8574969529944838
ACH-000907,-0.5203635567153311
ACH-000910,-0.36356917227349456
ACH-000911,-0.3099273345990113
ACH-000912,-0.2410721026541901
ACH-000913,-0.4103184160274699
ACH-000915,-0.8464831583079312
ACH-000916,-0.275266379546488
ACH-000917,-0.6073021677501361
ACH-000920,-0.939113313947082
ACH-000921,-0.5217570380694053
ACH-000924,-0.4784031608638363
ACH-000926,-0.3422082306422387
ACH-000928,-0.4523170611568336
ACH-000929,-0.44529082756748056
ACH-000932,-0.414379105884822
ACH-000935,-0.5833063406216222
ACH-000936,-0.3238791935593474
ACH-000937,-0.6962176702389313
ACH-000938,-0.545986690020821
ACH-000939,-1.0480049510798988
ACH-000941,-0.5919110493851995
ACH-000943,-0.7560165556599264
ACH-000946,-0.18193979043094705
ACH-000947,-0.5576015151947326
ACH-000948,-0.3926155087202161
ACH-000950,-0.8713843906114562
ACH-000953,-0.21554517968371248
ACH-000954,-0.4810275465860284
ACH-000957,-0.7659902656786578
ACH-000958,-0.5483447980836423
ACH-000960,-0.5148006614412061
ACH-000963,-0.5045766459632964
ACH-000968,-1.1560961874249631
ACH-000969,-0.5427442571616345
ACH-000972,-0.2126107404229877
ACH-000973,-0.4803958458825229
ACH-000974,-0.4288780958565133
ACH-000978,-0.22085221218813586
ACH-000984,-0.3504426735945776
ACH-000986,-0.6957728260982345
ACH-000988,-0.2680364526899394
ACH-000993,0.008281734097266309
ACH-000994,-0.3623079724770983
ACH-000996,-0.27483235227594577
ACH-001001,-0.7100865693970013
ACH-001020,-0.4975109525833528
ACH-001028,-0.5763925774480613
ACH-001031,-0.2557067808273271
ACH-001038,-0.25257030365797456
ACH-001048,-0.6346191948932587
ACH-001050,-0.3504231926795706
ACH-001053,-0.518499878505529
ACH-001054,-0.3499249635546665
ACH-001061,-0.6573182910021194
ACH-001067,-0.40504879137553296
ACH-001075,-0.10464847602251633
ACH-001096,-0.9574290060951
ACH-001111,-0.2801711156825521
ACH-001119,-0.6507950033972169
ACH-001128,-0.6826222123570778
ACH-001134,-0.4849747303825533
ACH-001151,-0.5062430284132685
ACH-001163,-0.23297380912550905
ACH-001164,-0.448209969937524
ACH-001183,-0.8763598139104483
ACH-001192,-1.0937450175472758
ACH-001193,-0.4122996792360934
ACH-001196,-0.6962774757059664
ACH-001197,-0.26534626621759383
ACH-001205,-0.1347701225619568
ACH-001211,-0.1180202119408843
ACH-001212,-0.4743823787382434
ACH-001228,-0.3720108888056369
ACH-001232,-0.24570028935095944
ACH-001239,-0.6513622398277743
ACH-001270,-0.5115467976812673
ACH-001274,-0.20444820707450756
ACH-001275,-0.5986916895945207
ACH-001277,-0.5329195190407823
ACH-001278,-0.4314602088444264
ACH-001280,-0.1994195846471176
ACH-001283,-0.7696934595999122
ACH-001289,-0.6644262095714735
ACH-001300,-0.3755422820813427
ACH-001301,-0.23585146438066545
ACH-001302,-0.446036576712963
ACH-001306,-0.2551143550624599
ACH-001318,-0.6333852922043187
ACH-001322,-0.30568707221097585
ACH-001328,-0.6398450355451535
ACH-001332,-0.925961912222622
ACH-001336,-0.7514972382921017
ACH-001346,-0.6048367014181689
ACH-001353,-0.38438667822033096
ACH-001354,-0.4164431477676552
ACH-001367,-0.6679468772638865
ACH-001368,-0.21322293897954045
ACH-001374,-0.8640215220048938
ACH-001377,-0.311498833733344
ACH-001380,-0.6794600365753325
ACH-001391,-0.6036647618790991
ACH-001408,-0.7418489384301616
ACH-001430,-0.4947493051373165
ACH-001431,-0.4779954622555893
ACH-001450,-0.8346949260548367
ACH-001496,-0.7026088731453952
ACH-001500,-1.1345277842476635
ACH-001523,-0.9265856473590902
ACH-001532,-0.26669252408444544
ACH-001550,-0.4048519372431299
ACH-001552,-0.4720556705793148
ACH-001554,-0.4972419520931362
ACH-001654,-0.6211387871046502
ACH-001735,-0.5380875219880401
ACH-001736,-0.5048457494946738
ACH-001737,-0.1750824246725474
ACH-001740,-0.6816473967773077
ACH-001745,-0.6118865962687534
ACH-001765,-0.398692880291276
