,DPYSL5 (56896)
ACH-000004,-0.052755845184320034
ACH-000005,0.2097459340716788
ACH-000007,0.055815493814409166
ACH-000009,-0.007895704958829559
ACH-000011,0.04910243073177755
ACH-000012,-0.06268370156216646
ACH-000013,-0.061216179799789924
ACH-000014,-0.08219147925380793
ACH-000015,0.01888059120159936
ACH-000017,-0.0437521301911924
ACH-000018,-0.10368840334989243
ACH-000019,0.01990493092074173
ACH-000021,-0.02735544961131836
ACH-000022,-0.039503373994064415
ACH-000025,-0.06592913066459856
ACH-000028,0.03239039789653318
ACH-000030,-0.003923324901305665
ACH-000035,-0.08590026455200381
ACH-000036,-0.024251450346715477
ACH-000037,-0.07098229961856575
ACH-000039,-0.2723100399068449
ACH-000040,-0.1100018781056296
ACH-000041,0.028095700537127958
ACH-000042,-0.0509463576906569
ACH-000045,-0.11969010084993086
ACH-000047,-0.007484887228452078
ACH-000052,0.003059262091920528
ACH-000053,-0.010107218659351488
ACH-000054,-0.04510172779446808
ACH-000055,-0.06994762272104509
ACH-000060,0.036027114132778565
ACH-000067,0.09427449894602992
ACH-000070,-0.0791687139686262
ACH-000075,-0.012452728051757955
ACH-000078,-0.08388417469187627
ACH-000082,-0.07513127086757718
ACH-000085,-0.028333265587393564
ACH-000086,-0.09432347653503954
ACH-000087,-0.04779077599292
ACH-000092,-0.18543668073298514
ACH-000095,-0.0497141062799658
ACH-000097,-0.011526941645415279
ACH-000098,-0.036699308828668765
ACH-000099,0.03496788176339908
ACH-000108,-0.10200101766293283
ACH-000113,0.0691121884200971
ACH-000116,-0.025933445104442364
ACH-000118,-0.002388470049515336
ACH-000120,-0.0789462805140291
ACH-000123,0.08470277475962358
ACH-000127,-0.034609483082431634
ACH-000128,0.009635538086795802
ACH-000132,0.08888105439778055
ACH-000133,0.0015320269774933251
ACH-000137,0.0055638350101386656
ACH-000138,-0.04188588173842204
ACH-000142,-0.10390519474966478
ACH-000143,-0.12398326008178577
ACH-000146,-0.011404016269181248
ACH-000148,0.07528284363133231
ACH-000150,0.10922400259045832
ACH-000152,-0.06412270322722019
ACH-000153,0.0015546595323622638
ACH-000159,-0.014818936411542215
ACH-000160,-0.004183144874801997
ACH-000163,0.023564557473163456
ACH-000167,-0.10490610138585724
ACH-000168,-0.17430490690371012
ACH-000169,0.05965653106884885
ACH-000178,-0.02539796776953541
ACH-000183,-0.060788031257992516
ACH-000188,-0.06583504257365247
ACH-000189,-0.0363236268089099
ACH-000190,0.035198099778986504
ACH-000198,0.030520635925811987
ACH-000203,-0.08353924126086354
ACH-000204,-0.11182118799439572
ACH-000206,-0.024897325993436924
ACH-000207,-0.06224561091878625
ACH-000208,-0.2126495868765515
ACH-000210,-0.04636124322376777
ACH-000211,0.02773273845146337
ACH-000215,-0.08501000618623554
ACH-000221,0.043700115633910894
ACH-000222,-0.05917043341725819
ACH-000223,-0.05337144489661353
ACH-000226,0.051514542080912516
ACH-000227,0.033255682748212875
ACH-000228,-0.015603832038876018
ACH-000231,-0.038288943232353184
ACH-000232,-0.06625164599393171
ACH-000233,-0.06717061866800167
ACH-000234,-0.01806440059075797
ACH-000235,-0.001130312830061669
ACH-000237,0.0004042480528428757
ACH-000238,-0.12973728665298995
ACH-000242,-0.056935574448344066
ACH-000243,-0.18712494220151926
ACH-000244,-0.13142251089739002
ACH-000246,0.04518669624261861
ACH-000248,-0.048801110571433985
ACH-000250,-0.02266778685283393
ACH-000251,-0.13207218536606374
ACH-000252,0.15231303651497385
ACH-000253,-0.10079505533323448
ACH-000255,-0.002065992067274038
ACH-000256,0.015329004463034025
ACH-000257,-0.0393440651552736
ACH-000258,0.008333429234961949
ACH-000259,-0.08984000372093144
ACH-000260,-0.06799974283927168
ACH-000261,-0.026254544143781467
ACH-000262,-0.036084841138201325
ACH-000263,-0.0456340488663173
ACH-000264,-0.008881858025302017
ACH-000265,0.06311158537085096
ACH-000266,-0.010503175502948542
ACH-000272,-0.10288537518010724
ACH-000274,-0.08535815908474917
ACH-000277,-0.053392596886847776
ACH-000278,-0.11726760488874195
ACH-000279,-0.0813758610274838
ACH-000280,-0.04021189814103823
ACH-000281,-0.1468054227227881
ACH-000288,-0.10895832527942208
ACH-000291,0.07331305365567503
ACH-000293,0.0584066060997569
ACH-000294,0.039498861012156536
ACH-000295,-0.022994574002293242
ACH-000296,-0.04299302745469035
ACH-000302,-0.06916379168033779
ACH-000304,-0.14539850347328725
ACH-000307,-0.05783577377899812
ACH-000308,-0.031006254923155133
