,MRGBP (55257)
ACH-000502,-0.8585903290205011
ACH-000503,-0.8144273476630876
ACH-000505,-0.5987928328762248
ACH-000507,-0.5245527181634767
ACH-000510,-0.5847976233236053
ACH-000511,-0.9170626702573912
ACH-000512,-1.0076625028800588
ACH-000516,-1.0874844167755833
ACH-000517,-0.7134718404315252
ACH-000518,-0.8280105900749285
ACH-000520,-0.8883713246323096
ACH-000521,-0.4776544087127101
ACH-000522,-0.35037713693175376
ACH-000524,-0.7107873021461989
ACH-000527,-0.6787893213482235
ACH-000528,-0.6737853512848727
ACH-000537,-0.5681391597977
ACH-000541,-0.9452791205496902
ACH-000542,-0.9016280095109486
ACH-000544,-0.4584717696244345
ACH-000545,-0.6214769257381332
ACH-000547,-0.8282490468548531
ACH-000548,-0.5811524731290849
ACH-000549,-0.5197834578131416
ACH-000550,-0.5731039560140695
ACH-000552,-1.1313583811907393
ACH-000556,-0.485737462710014
ACH-000557,-0.9293991290448532
ACH-000569,-0.5157449444180421
ACH-000570,-0.6733507384455929
ACH-000571,-0.9490990162771248
ACH-000573,-0.6499776572258154
ACH-000576,-0.7947114053936897
ACH-000579,-0.7897747434863026
ACH-000580,-0.3928323000230008
ACH-000584,-0.8065981540807254
ACH-000585,-0.3945552015277594
ACH-000588,-0.9172312281840268
ACH-000589,-0.5296614424794489
ACH-000591,-0.986525301236046
ACH-000593,-0.5390389791065513
ACH-000600,-0.6325759052991647
ACH-000601,-0.7367886565130528
ACH-000605,-0.4248214944852877
ACH-000606,-0.5200552007995095
ACH-000608,-0.7600429409382597
ACH-000614,-0.8833663560580343
ACH-000616,-0.7144606394929707
ACH-000618,-0.5228998792682598
ACH-000619,-0.6536469089157192
ACH-000620,-0.5144263475002971
ACH-000621,-0.6421005760117388
ACH-000622,-0.9054666583878538
ACH-000623,-0.6804214759679993
ACH-000624,-0.6122226451930439
ACH-000627,-0.5615960007240763
ACH-000630,-0.6785025320105418
ACH-000631,-0.8270432192480602
ACH-000632,-1.175087633395687
ACH-000633,-0.4872933284834464
ACH-000637,-0.3175585390030394
ACH-000638,-0.6375435453209642
ACH-000646,-0.6306067761732879
ACH-000647,-0.7548822163174341
ACH-000648,-1.0165691291937036
ACH-000649,-0.6105220518274068
ACH-000651,-0.4690104670618504
ACH-000652,-0.8787073684638769
ACH-000653,-0.8805027099461811
ACH-000657,-0.710840365766734
ACH-000658,-1.0655191075788746
ACH-000661,-0.6354249460793673
ACH-000662,-0.6396521926158111
ACH-000663,-0.6050652794902992
ACH-000665,-0.9011248173004316
ACH-000671,-0.7272182480966026
ACH-000672,-0.5421835945079497
ACH-000673,-0.6208007829158411
ACH-000676,-0.5049645557484568
ACH-000677,-0.688429121811586
ACH-000681,-0.7704160367913638
ACH-000683,-0.7058480282183731
ACH-000684,-1.1762128967503234
ACH-000688,-1.0317435012371152
ACH-000693,-0.7149857359288643
ACH-000694,-0.7284782902624185
ACH-000695,-0.5882044897898007
ACH-000696,-0.7518679747970145
ACH-000697,-0.7088466059478444
ACH-000699,-0.816705668683884
ACH-000701,-0.7340362687206913
ACH-000706,-0.5766748963360849
ACH-000711,-0.5620363649317095
ACH-000713,-0.6863470639051432
ACH-000714,-0.5609635615791936
ACH-000718,-0.7026973557118937
ACH-000720,-1.0745212503406985
ACH-000721,-0.9368199244326544
ACH-000724,-0.6162388417828403
ACH-000725,-0.3504186694603601
ACH-000732,-0.5619354544708183
ACH-000734,-0.779756176831876
ACH-000735,-0.6514365895605986
ACH-000736,-0.4023646060836136
ACH-000738,-0.27068760287646904
ACH-000746,-0.6443635374190853
ACH-000747,-0.7172824366248339
ACH-000748,-0.8598151511348151
ACH-000753,-0.732730948752294
ACH-000756,-0.677962009130169
ACH-000757,-0.35183200474375703
ACH-000758,-0.834944190347052
ACH-000760,-0.6573925347092979
ACH-000762,-0.4888909302103043
ACH-000763,-0.9454899537049732
ACH-000764,-0.3506307250276873
ACH-000765,-0.8092139234439405
ACH-000766,-0.7992593076465911
ACH-000767,-0.6992304703821008
ACH-000768,-0.7384738652057518
ACH-000769,-0.7149191300740781
ACH-000770,-0.8408313284518908
ACH-000771,-0.7998228025730989
ACH-000773,-0.7283019333106099
ACH-000776,-0.9077122890418172
ACH-000777,-0.6786950434833071
ACH-000778,-0.5663450855404578
ACH-000781,-0.6785062511494381
ACH-000782,-0.6077595857612588
ACH-000783,-0.8128618547871412
ACH-000784,-0.2851459926745861
ACH-000785,-0.5507135464942216
ACH-000787,-0.9619559895514628
ACH-000788,-0.8481972028362789
ACH-000791,-0.7461976252309982
ACH-000792,-0.8381060884706215
ACH-000794,-0.6600986223044877
ACH-000796,-0.5453375780674
ACH-000798,-0.5492389930304951
ACH-000799,-0.4767957147637251
ACH-000800,-0.2888623251382043
ACH-000802,-0.9558583644965652
ACH-000804,-0.7916858765289749
ACH-000805,-0.6755437177166499
ACH-000809,-0.6043247429116062
ACH-000810,-0.7098289938019423
ACH-000811,-0.6572391897557864
ACH-000817,-0.7605360057648649
ACH-000819,-0.610161200464648
ACH-000820,-0.4617020569501358
ACH-000821,-0.7338369665855592
ACH-000822,-0.8724810859203108
ACH-000823,-0.7114026793419476
ACH-000824,-0.5205676978220064
ACH-000827,-0.7707823037292474
ACH-000829,-0.9497576570313341
ACH-000831,-0.4754283880879672
ACH-000832,-0.92374718969959
ACH-000833,-0.5744124900776049
ACH-000834,-0.6743024762664617
ACH-000835,-0.5931308812481086
ACH-000836,-0.4611929058086721
ACH-000837,-0.4485668451568912
ACH-000838,-1.0925125713227477
ACH-000839,-0.6023147798286799
ACH-000840,-0.44003854059781217
ACH-000841,-0.8008162373455823
ACH-000843,-0.8554456894971343
ACH-000846,-0.816328095701013
ACH-000847,-0.5981940952680096
ACH-000848,-0.4299700267403077
ACH-000849,-0.7754808042781033
ACH-000851,-0.8589086178587458
ACH-000855,-0.6137971128464591
ACH-000856,-0.6766700014258261
ACH-000858,-0.7499416181288923
ACH-000859,-0.6151411987633384
ACH-000861,-0.9637462910274096
ACH-000862,-0.5208332229989521
ACH-000865,-0.6849054004533986
ACH-000866,-0.8094592307007951
ACH-000867,-0.5796628188175762
ACH-000869,-0.7738693600752979
ACH-000872,-0.6591316294337861
ACH-000873,-0.7150755707134675
ACH-000876,-0.8044515266329554
ACH-000878,-1.2050467145139316
ACH-000880,-0.8559302794923234
ACH-000881,-0.7639913401685519
ACH-000882,-0.5418972710176432
ACH-000884,-0.689252849674285
ACH-000885,-0.3107217132241064
ACH-000887,-0.5513240851850988
ACH-000889,-0.7631074600704147
ACH-000896,-0.5989008797387275
ACH-000898,-0.6440308187596869
ACH-000900,-0.5064517962421742
ACH-000901,-0.8162265850244569
ACH-000905,-0.3681614870877124
ACH-000906,-0.7947450729876249
ACH-000907,-0.7449355540052893
ACH-000910,-0.4704188944917
ACH-000911,-0.6159077221123815
ACH-000912,-0.8422176825128306
ACH-000913,-0.7770269039850272
ACH-000915,-0.9172788026073806
ACH-000916,-0.37261078036830336
ACH-000917,-0.6485518138961328
ACH-000920,-0.7577990009790482
ACH-000921,-0.9895585534323303
ACH-000924,-0.5482278805274047
ACH-000926,-0.6186517407057404
ACH-000928,-0.6401261985941087
ACH-000929,-0.8139108756422084
ACH-000932,-0.8051429044502187
ACH-000935,-0.850614198214126
ACH-000936,-0.5932593123455193
ACH-000937,-0.5487359692962371
ACH-000938,-0.7862257267239922
ACH-000939,0.04291771082493336
ACH-000941,-0.3813908743449291
ACH-000943,-0.5566463068982475
ACH-000946,-0.4790294497679324
ACH-000947,-0.5364452053653657
ACH-000948,-0.7385930249038434
ACH-000950,-0.5587884665408597
ACH-000953,-0.6599469238588772
ACH-000954,-0.5064017915051731
ACH-000957,-0.6002695858833994
ACH-000958,-1.055257495061434
ACH-000960,-0.6591365522347881
ACH-000963,-0.6910895062884739
ACH-000968,-1.1165183270303478
ACH-000969,-0.6123119537234405
ACH-000972,-0.7222249529604751
ACH-000973,-0.5013501335858902
ACH-000974,-0.6048235864809327
ACH-000978,-0.5154568815609035
ACH-000984,-0.6627720133758742
ACH-000986,-0.7933231394626162
ACH-000988,-0.4755387415547467
ACH-000993,-1.011225422865536
ACH-000994,-0.2725124469908431
ACH-000996,-0.9049032264499934
ACH-001001,-0.4453089756891974
ACH-001020,-0.6173050140794821
ACH-001028,-0.7921198701868429
ACH-001031,-0.9073208457993428
ACH-001038,-0.7650312120474073
ACH-001048,-0.6576867111559941
ACH-001050,-1.006623156181777
ACH-001053,-0.22205142329142588
ACH-001054,-0.7542837319229899
ACH-001061,-0.7740076690144939
ACH-001067,-0.8934689660740184
ACH-001075,-0.938060719499578
ACH-001096,-1.2045143732885084
ACH-001111,-0.8901844544866008
ACH-001119,-0.6899352249876365
ACH-001128,0.05025878847048555
ACH-001134,-0.4957925629563927
ACH-001151,-0.7078323434400959
ACH-001163,-0.5724676660983
ACH-001164,-0.8866126837080448
ACH-001183,-0.7268980949270214
ACH-001192,-0.8540765716983358
ACH-001193,-0.606335579340561
ACH-001196,-0.7595386588052317
ACH-001197,-0.7213208534199969
ACH-001205,-0.6735145692335408
ACH-001211,-0.24657654971674856
ACH-001212,-0.5335101513584865
ACH-001228,-0.6829086300226648
ACH-001232,-0.8915776405699133
ACH-001239,-1.002898382481114
ACH-001270,-0.7762630725709988
ACH-001274,-0.8278123888492327
ACH-001275,-0.9006479003960489
ACH-001277,-0.599524104727543
ACH-001278,-0.4440142712766272
ACH-001280,-0.4195501358175109
ACH-001283,-0.6240454627804224
ACH-001289,-1.02458183732812
ACH-001300,-1.0747684732853502
ACH-001301,-0.5960872188217514
ACH-001302,-0.39695293853265934
ACH-001306,-0.8306752448021368
ACH-001318,-0.3790551807540384
ACH-001322,-0.8042812064021303
ACH-001328,-0.741583762356204
ACH-001332,-0.9006713915176533
ACH-001336,-0.6721250536424884
ACH-001346,-0.6895095220776208
ACH-001353,-0.4882887166837298
ACH-001354,-1.0120809330540699
ACH-001367,-0.8990027367335791
ACH-001368,-0.6198528922751816
ACH-001374,-0.4611770605648427
ACH-001377,-0.7559422984245772
ACH-001380,-0.5443651075155351
ACH-001391,-0.5581260056077574
ACH-001408,-0.7313678112513821
ACH-001430,-0.8136217713809247
ACH-001431,-0.8070661025822049
ACH-001450,-0.8434578247871409
ACH-001496,-0.3697378044514264
ACH-001500,-0.4562021174452285
ACH-001523,-0.8714629097391836
ACH-001532,-0.8388134609739943
ACH-001550,-0.42719810832172617
ACH-001552,-1.0893498925857714
ACH-001554,-0.634831585204941
ACH-001654,-0.7310366239334273
ACH-001735,-0.7464004475119227
ACH-001736,-0.8062242072982573
ACH-001737,-0.5776592397372499
ACH-001740,-1.1518550941245251
ACH-001745,-1.1764541760663836
ACH-001765,-0.44748632622309503
