,MYH11 (4629)
ACH-000004,0.026740807044875442
ACH-000005,-0.08907250089776493
ACH-000007,-0.016916248738915292
ACH-000009,-0.008199024220464876
ACH-000011,-0.08641585467243072
ACH-000012,-0.1607771461171446
ACH-000013,-0.1804663149642818
ACH-000014,-0.1572307925924905
ACH-000015,-0.2297307474723672
ACH-000017,-0.1221685440217092
ACH-000018,-0.33673405297316805
ACH-000019,0.06575774522509431
ACH-000021,-0.11466808226837916
ACH-000022,-0.04850825333692668
ACH-000025,-0.14071179332212555
ACH-000028,0.07371315844890508
ACH-000030,0.009952354200201907
ACH-000035,-0.36753354478017225
ACH-000036,-0.09897466468541692
ACH-000037,-0.08950447861316223
ACH-000039,-0.17335382972735291
ACH-000040,0.028230793360740126
ACH-000041,0.23031319197723146
ACH-000042,-0.02059219228310577
ACH-000045,-0.14820745062634902
ACH-000047,-0.2611749239310574
ACH-000052,-0.14572723145697614
ACH-000053,-0.15044573214178306
ACH-000054,-0.031161831332796045
ACH-000055,-0.1904635096657175
ACH-000060,0.18041301642106053
ACH-000067,-0.06368014797494506
ACH-000070,0.02238111656788704
ACH-000075,-0.08246874766371284
ACH-000078,-0.020530680432420723
ACH-000082,-0.1316395257499352
ACH-000085,0.01968284356706336
ACH-000086,-0.010680563499536756
ACH-000087,0.03873138939823606
ACH-000092,-0.11073381928394224
ACH-000095,-0.17630320187534138
ACH-000097,-0.1343130339337262
ACH-000098,-0.2243366779601692
ACH-000099,0.0048651902512785615
ACH-000108,-0.12916512793989687
ACH-000113,-0.021510672731449233
ACH-000116,-0.027249768781432333
ACH-000118,-0.18870856298945302
ACH-000120,-0.0570654842294864
ACH-000123,-0.29593176344294303
ACH-000127,-0.14058442135486493
ACH-000128,0.026879357616923567
ACH-000132,-0.12002218055644408
ACH-000133,0.1042875465725688
ACH-000137,-0.07823286452563785
ACH-000138,-0.05796605440584464
ACH-000142,-0.265831838996101
ACH-000143,0.004463885897494364
ACH-000146,-0.012092499017511122
ACH-000148,-0.10832792827155392
ACH-000150,-0.008838610562844145
ACH-000152,0.007052029126764064
ACH-000153,-0.0798541625475421
ACH-000159,-0.16051638818621705
ACH-000160,-0.12702239096507287
ACH-000163,-0.1173640311757724
ACH-000167,-0.06164397297933377
ACH-000168,-0.188785503686882
ACH-000169,-0.09207935440154652
ACH-000178,-0.0216985147546454
ACH-000183,-0.14899292504633962
ACH-000188,-0.10239040077349536
ACH-000189,-0.1507244224937982
ACH-000190,-0.2493251157363799
ACH-000198,-0.07625789914379186
ACH-000203,-0.3576251201554325
ACH-000204,-0.3778892579722845
ACH-000206,0.3264719937243696
ACH-000207,-0.2609772456578909
ACH-000208,-0.2320946803681535
ACH-000210,-0.07161668587456206
ACH-000211,-0.04042519977173715
ACH-000215,-0.15843433876819135
ACH-000221,-0.1328318317787236
ACH-000222,-0.06594339748397816
ACH-000223,0.012293724615660443
ACH-000226,-0.13876864575012826
ACH-000227,-0.05264085462138558
ACH-000228,-0.16152439031498556
ACH-000231,-0.11716699309418765
ACH-000232,-0.17183410099233434
ACH-000233,-0.04372514875290261
ACH-000234,0.04802948101608672
ACH-000235,-0.09349816042695816
ACH-000237,-0.11578974814591933
ACH-000238,-0.11492711158305972
ACH-000242,-0.2298933099328584
ACH-000243,-0.21144690851079326
ACH-000244,0.04285164344560312
ACH-000246,0.05563338418167325
ACH-000248,0.0594791347849408
ACH-000250,-0.14206865254907364
ACH-000251,0.0020881610440453397
ACH-000252,-0.15781889228723467
ACH-000253,-0.0013179096301706194
ACH-000255,-0.17857968781784198
ACH-000256,-0.043332054409119816
ACH-000257,0.011156214738935695
ACH-000258,-0.1799427324709422
ACH-000259,-0.05571776506554913
ACH-000260,-0.037422507676855336
ACH-000261,-0.014704446734804488
ACH-000262,-0.05287812319996864
ACH-000263,-0.2088272079751224
ACH-000264,-0.016908970291180974
