,NPIPA5 (100288332)
ACH-000004,-0.6440413622240174
ACH-000005,-0.7038013844516985
ACH-000007,-0.2759610554493854
ACH-000009,-0.2907149479921373
ACH-000011,-0.4000768092309193
ACH-000012,-0.4198373237925026
ACH-000013,-0.5045508600934888
ACH-000014,-0.5942463404734258
ACH-000015,-0.4634379840348584
ACH-000017,-0.5019883336387074
ACH-000018,-0.5500223482600725
ACH-000019,-0.33982629844996864
ACH-000021,-0.4299011454532957
ACH-000022,-0.4473330841993608
ACH-000025,-0.3524487955973844
ACH-000028,-0.2995743064396403
ACH-000030,-0.24441151598428626
ACH-000035,-0.43253419825886585
ACH-000036,-0.4098079591465429
ACH-000037,-0.5285568054236216
ACH-000039,-0.4828900117081429
ACH-000040,-0.3360544221338579
ACH-000041,-0.3945462136379318
ACH-000042,-0.2762212112164757
ACH-000045,-0.1961589801869055
ACH-000047,-0.3607760450257667
ACH-000052,-0.462463905512196
ACH-000053,-0.3073182786135304
ACH-000054,-0.3434660791249797
ACH-000055,-0.4600836256913972
ACH-000060,-0.3573230244656609
ACH-000067,-0.4892796190070001
ACH-000070,-0.3818853522707383
ACH-000075,-0.5195908938689956
ACH-000078,-0.26270087177037554
ACH-000082,-0.4425054461814771
ACH-000085,-0.10248816107997827
ACH-000086,-0.458794722671622
ACH-000087,-0.5308214537208638
ACH-000092,-0.5657867760215531
ACH-000095,-0.449182507636684
ACH-000097,-0.4561058456165933
ACH-000098,-0.5204006487967482
ACH-000099,-0.4072055974253736
ACH-000108,-0.22466717428187802
ACH-000113,-0.2767613558705008
ACH-000116,-0.36677583856777934
ACH-000118,-0.3606034504207561
ACH-000120,-0.28913226211671045
ACH-000123,-0.4032223735236215
ACH-000127,-0.5980456343084032
ACH-000128,-0.321260449240776
ACH-000132,-0.36009582934429313
ACH-000133,-0.28131600329254225
ACH-000137,-0.43777890994859775
ACH-000138,-0.37488215123870616
ACH-000142,-0.547584999425489
ACH-000143,-0.5666273613999792
ACH-000146,-0.4729364671879202
ACH-000148,-0.4929314056817842
ACH-000150,-0.5942625621444213
ACH-000152,-0.26278460824323063
ACH-000153,-0.3978780442965345
ACH-000159,-0.305680848317836
ACH-000160,-0.2564624508111145
ACH-000163,-0.3180429699428609
ACH-000167,-0.4536098892091329
ACH-000168,-0.21314075008300176
ACH-000169,-0.4426524404619425
ACH-000178,-0.35957052696261826
ACH-000183,-0.5109428110043417
ACH-000188,-0.3669213849290456
ACH-000189,-0.2764863046301899
ACH-000190,-0.5230220732367842
ACH-000198,-0.4271844069345033
ACH-000203,-0.3703030167398487
ACH-000204,-0.16573862266901213
ACH-000206,-0.5037859092474211
ACH-000207,-0.3732575461260851
ACH-000208,-0.3177118946341689
ACH-000210,-0.4887329836853699
ACH-000211,-0.4042856120448545
ACH-000215,-0.4106591677940559
ACH-000221,-0.5511850752069637
ACH-000222,-0.5267079474882164
ACH-000223,-0.2273096536669567
ACH-000226,-0.43443496679670857
ACH-000227,-0.21429913535309744
ACH-000228,-0.26701925690118483
ACH-000231,-0.39355515497995625
ACH-000232,-0.4858629062059371
ACH-000233,-0.4733562487224983
ACH-000234,-0.26512344032452023
ACH-000235,-0.3057087558523793
ACH-000237,-0.4332518418171952
ACH-000238,-0.2749833795513411
ACH-000242,-0.5545324398847231
ACH-000243,-0.512899159725125
ACH-000244,-0.5578398281222595
ACH-000246,-0.2759864877773058
ACH-000248,-0.4111337581315521
ACH-000250,-0.4123061452724024
ACH-000251,-0.14905665613780925
ACH-000252,-0.4189441999568085
ACH-000253,-0.3208925989778265
ACH-000255,-0.43673301700807504
ACH-000256,-0.5215675118807105
ACH-000257,-0.4125571217117615
ACH-000258,-0.4041027737885483
ACH-000259,-0.3363908698006395
ACH-000260,-0.42764077683071294
ACH-000261,-0.5228898577788698
ACH-000262,-0.5635190319511165
ACH-000263,-0.3801613717768274
ACH-000264,-0.17890066652355538
ACH-000265,-0.4483653845924863
ACH-000266,-0.2840930238219302
ACH-000272,-0.4691706686384715
ACH-000274,-0.43217119259539616
ACH-000277,-0.2591611110013725
ACH-000278,-0.44504333438108784
ACH-000279,-0.34353664807554
ACH-000280,-0.3897129396849429
ACH-000281,-0.2584946847915367
ACH-000288,-0.6531307233251105
ACH-000291,-0.44521153201917024
ACH-000293,-0.3861414328238613
ACH-000294,-0.2885612070414533
ACH-000295,-0.3893479305697045
ACH-000296,-0.45725792588092
ACH-000302,-0.3744233662678115
ACH-000304,-0.3528092080328825
ACH-000307,-0.2664604092753787
ACH-000308,-0.3731583749794845
ACH-000310,-0.4552429485476165
ACH-000311,-0.5742127000951647
ACH-000312,-0.32356215298806623
ACH-000315,-0.20807212677082126
ACH-000316,-0.5744969711060477
ACH-000317,-0.4303544795518636
ACH-000318,-0.4605925632166238
ACH-000319,-0.3772423406705706
ACH-000320,-0.3932176719955769
ACH-000322,-0.3708869693385472
ACH-000323,-0.5885377583078703
ACH-000324,-0.5231015264521316
ACH-000329,-0.4046541037803918
ACH-000330,-0.4624278060867702
ACH-000331,-0.3642966810441277
ACH-000332,-0.42775129768961495
ACH-000334,-0.4433511469323958
ACH-000335,-0.4098787698471855
ACH-000336,-0.354467710469588
ACH-000337,-0.2328347059378039
ACH-000338,-0.6381875502390917
ACH-000339,-0.39081352893571786
ACH-000341,-0.4741135832419457
ACH-000348,-0.3759396402528237
ACH-000350,-0.4592879815886329
ACH-000352,-0.24491134245365204
ACH-000356,-0.362844318133676
ACH-000361,-0.4257973161490912
ACH-000362,-0.4011734322245541
ACH-000363,-0.3348137749699199
ACH-000364,-0.32801621556559185
ACH-000365,-0.1311641007387456
ACH-000366,-0.36412296570567576
ACH-000368,-0.2890182005892262
ACH-000374,-0.7396061676500749
ACH-000375,-0.2057744888114447
ACH-000376,-0.27276223722340803
ACH-000381,-0.268311634855537
ACH-000383,-0.27808659021626364
ACH-000387,-0.3955212628801814
ACH-000389,-0.2901815492925789
ACH-000390,-0.5293636275622148
ACH-000393,-0.4586632482382977
ACH-000395,-0.2921985678876903
ACH-000396,-0.3631587106239461
ACH-000397,-0.6305152061710145
ACH-000401,-0.3951329237457016
ACH-000402,-0.4008695161477358
ACH-000403,-0.5181052868023605
ACH-000404,-0.5640964445014018
ACH-000406,-0.3194296430611549
ACH-000407,-0.3059186026401998
ACH-000408,-0.3909852703978222
ACH-000410,-0.2884139999270237
ACH-000411,-0.1995815829098805
ACH-000414,-0.5688471413091583
ACH-000415,-0.3386993174356973
ACH-000416,-0.39513686768172107
ACH-000420,-0.3494053886885493
ACH-000421,-0.17572033836810022
ACH-000424,-0.35871181089069376
ACH-000425,-0.3757667193073758
ACH-000426,-0.8245656185486852
ACH-000427,-0.2596280274983521
ACH-000433,-0.5290043981877429
ACH-000435,-0.5609003206635281
ACH-000436,-0.4943233858758209
ACH-000444,-0.19340723868413734
ACH-000445,-0.302172377962288
ACH-000448,-0.3783282042980685
ACH-000450,-0.45106295894382
ACH-000452,-0.3581655920391128
ACH-000454,-0.40116322571688734
ACH-000458,-0.3275637237888632
ACH-000459,-0.3217094950823511
ACH-000460,-0.4547121093869283
ACH-000461,-0.5819863527735152
ACH-000463,-0.4526791463667046
ACH-000464,-0.355841599075926
ACH-000466,-0.32106453996699563
ACH-000467,-0.3472908906348931
ACH-000468,-0.2562153214821678
ACH-000469,-0.2217067464000657
ACH-000470,-0.30263003471083977
ACH-000471,-0.4302276589432696
ACH-000472,-0.4091221725731391
ACH-000473,-0.454643237164172
ACH-000475,-0.5531607540974728
ACH-000476,-0.4716004155227687
ACH-000477,-0.36891404304755776
ACH-000479,-0.628658491655296
ACH-000480,-0.495057619127113
ACH-000481,-0.5261079611653939
ACH-000483,-0.5848734662868685
ACH-000484,-0.3394677517763772
ACH-000485,-0.3815991993623887
ACH-000486,-0.4216463188385407
ACH-000487,-0.3022863626967503
ACH-000488,-0.34374235635582195
ACH-000490,-0.2787654035448854
ACH-000491,-0.448994199000334
ACH-000495,-0.4219953006396209
ACH-000496,-0.6131235246958798
ACH-000499,-0.34676106025371656
ACH-000500,-0.5345050219710069
ACH-000502,-0.37047239552590144
ACH-000503,-0.25739452022668385
ACH-000505,-0.5712435523760034
ACH-000507,-0.4824664257319407
ACH-000510,-0.5170458514379732
ACH-000511,-0.2740057211254958
ACH-000512,-0.5120877186205106
ACH-000516,-0.4990944468524404
ACH-000517,-0.4846812251996359
ACH-000518,-0.3061283514257999
ACH-000520,-0.4799164156115741
ACH-000521,-0.4803139312193858
ACH-000522,-0.5884974406124772
ACH-000524,-0.24151229841961186
ACH-000527,-0.3702102148599111
ACH-000528,-0.2663783567538211
ACH-000537,-0.24718946812500736
ACH-000541,-0.17827404273509834
ACH-000542,-0.4407724909019025
ACH-000544,-0.4289410494843153
ACH-000545,-0.5407217245667263
ACH-000547,-0.5173929916874853
ACH-000548,-0.4492843768180445
ACH-000549,-0.4575860388931464
ACH-000550,-0.32911168991783823
ACH-000552,-0.40397378583877386
ACH-000556,-0.5242892010224708
ACH-000557,-0.4851135575362531
ACH-000569,-0.2556524454677507
ACH-000570,-0.4706722294024848
ACH-000571,-0.3887446886059666
ACH-000573,-0.2374259954643694
ACH-000576,-0.2578742574695558
ACH-000579,-0.5680991943692171
ACH-000580,-0.2660105271975102
ACH-000584,-0.4376839781953962
ACH-000585,-0.3678479053919477
ACH-000588,-0.3585906618632025
ACH-000589,-0.4200153398435433
ACH-000591,-0.5510221292438139
ACH-000593,-0.20212927567329134
ACH-000600,-0.4102310464408904
ACH-000601,-0.511223083519463
ACH-000605,-0.3599688544803023
ACH-000606,-0.6005836679131902
ACH-000608,-0.3819083433272616
ACH-000614,-0.5233744345994461
ACH-000616,-0.3035980553426163
ACH-000618,-0.3541870033474217
ACH-000619,-0.3872829165318045
ACH-000620,-0.3416301647709032
ACH-000621,-0.5564790080004662
ACH-000622,-0.3379758897343784
ACH-000623,-0.3198402689137502
ACH-000624,-0.5623480283167809
ACH-000627,-0.17312460391596773
ACH-000630,-0.4242278010674474
ACH-000631,-0.4162951877521296
ACH-000632,-0.5996285101934963
ACH-000633,-0.2980866278495542
ACH-000637,-0.3685262725011255
ACH-000638,-0.3207544524704162
ACH-000646,-0.3522568253770725
ACH-000647,-0.4132971336745568
ACH-000648,-0.3774484753457136
ACH-000649,-0.4451384198642607
ACH-000651,-0.167246301301841
ACH-000652,-0.3131749993123957
ACH-000653,-0.3520028880690319
ACH-000657,-0.35046670986089234
ACH-000658,-0.527895259714701
ACH-000661,-0.5096456204047524
ACH-000662,-0.13202059204998848
ACH-000663,-0.33081486971025603
ACH-000665,-0.2955703194633718
ACH-000671,-0.4315158495927108
ACH-000672,-0.6156982894768479
ACH-000673,-0.5508816884208152
ACH-000676,-0.2127605569271572
ACH-000677,-0.1432400388708138
ACH-000681,-0.4987543558456276
ACH-000683,-0.2198018376642732
ACH-000684,-0.554618327602197
ACH-000688,-0.3760649701579121
ACH-000693,-0.13298297088900768
ACH-000694,-0.34509803717106713
ACH-000695,-0.326314464753692
ACH-000696,-0.37814051665986775
ACH-000697,-0.22000553800795225
ACH-000699,-0.2634968769762593
ACH-000701,-0.35735120644179474
ACH-000706,-0.32588238087423005
ACH-000711,-0.3601715231087649
ACH-000713,-0.5517170974181608
ACH-000714,-0.5925421552879372
ACH-000718,-0.4365493034939753
ACH-000720,-0.389393832668467
ACH-000721,-0.5164642601687033
ACH-000724,-0.5701297466544648
ACH-000725,-0.4765116136565785
ACH-000732,-0.3368060978998945
ACH-000734,-0.303872935677605
ACH-000735,-0.3466041764023805
ACH-000736,-0.37698813796002173
ACH-000738,-0.24096477005073896
ACH-000746,-0.2357261701538008
ACH-000747,-0.474528678773583
ACH-000748,-0.21959404125377194
ACH-000753,-0.7222898743279097
ACH-000756,-0.3203423948667403
ACH-000757,-0.5229556760773347
ACH-000758,-0.35894316719332714
ACH-000760,-0.3339992957245871
ACH-000762,-0.2527092264659375
ACH-000763,-0.5378093585167473
ACH-000764,-0.2423940218072716
ACH-000765,-0.4668182799962115
ACH-000766,-0.6071873961826028
ACH-000767,-0.3558488679357595
ACH-000768,-0.4420842144222512
ACH-000769,-0.3327876725875181
ACH-000770,-0.4050959883562164
ACH-000771,-0.18691809822172692
ACH-000773,-0.4828304819012207
ACH-000776,-0.48943533329593897
ACH-000777,-0.24281511321066615
ACH-000778,-0.6827457090672522
ACH-000781,-0.4295723231895259
ACH-000782,-0.35817547464436444
ACH-000783,-0.3475353092369416
ACH-000784,-0.4324179681143565
ACH-000785,-0.4867205168716163
ACH-000787,-0.24097240985129806
ACH-000788,-0.4302968157655566
ACH-000791,-0.4131012914454648
ACH-000792,-0.35079954916745376
ACH-000794,-0.3980067138687643
ACH-000796,-0.2621619824282529
ACH-000798,-0.4508414672758755
ACH-000799,-0.1891920549978817
ACH-000800,-0.5221800885406389
ACH-000802,-0.3961789348032935
ACH-000804,-0.4538308021022
ACH-000805,-0.5169333514366873
ACH-000809,-0.2989993102903009
ACH-000810,-0.4883369856753729
ACH-000811,-0.3669373799380361
ACH-000817,-0.3325698113343814
ACH-000819,-0.39642730829282596
ACH-000820,-0.5316543414669466
ACH-000821,-0.6777508596181987
ACH-000822,-0.3400540050417144
ACH-000823,-0.2073173290182684
ACH-000824,-0.37721690785825335
ACH-000827,-0.5008979205703417
ACH-000829,-0.3332823393209817
ACH-000831,-0.3164394464023589
ACH-000832,-0.4228805982228148
ACH-000833,-0.3663392180731283
ACH-000834,-0.4826025392437853
ACH-000835,-0.3288956654336093
ACH-000836,-0.5515720684223561
ACH-000837,-0.39385084876374615
ACH-000838,-0.6932407139663732
ACH-000839,-0.33710577987475343
ACH-000840,-0.4649585098264468
ACH-000841,-0.5562105848577034
ACH-000843,-0.43633528072988415
ACH-000846,-0.3915867764570008
ACH-000847,-0.3133254278070113
ACH-000848,-0.3419587080664351
ACH-000849,-0.4305137818021096
ACH-000851,-0.3821443594613734
ACH-000855,-0.2725575314161608
ACH-000856,-0.4484841009738389
ACH-000858,-0.3543551346150573
ACH-000859,-0.3854622148394441
ACH-000861,-0.3892090244697525
ACH-000862,-0.21009695396906436
ACH-000865,-0.3098270167330729
ACH-000866,-0.26446135249509
ACH-000867,-0.4903927259463851
ACH-000869,-0.4554820526623599
ACH-000872,-0.2869619072175644
ACH-000873,-0.2126767709334468
ACH-000876,-0.31005885372868824
ACH-000878,-0.5222917124243045
ACH-000880,-0.3308300245923269
ACH-000881,-0.3617462735789547
ACH-000882,-0.32141160800039553
ACH-000884,-0.3572938936294704
ACH-000885,-0.33090080590321164
ACH-000887,-0.24086156692641075
ACH-000889,-0.459548117961021
ACH-000896,-0.5642871494067624
ACH-000898,-0.4477182495281087
ACH-000900,-0.5294803161747501
ACH-000901,-0.6711550166640371
ACH-000905,-0.4597278568552158
ACH-000906,-0.2677452801835404
ACH-000907,-0.2688818994601789
ACH-000910,-0.4431770486348928
ACH-000911,-0.496004646683104
ACH-000912,-0.4431170728857913
ACH-000913,-0.4221555130745285
ACH-000915,-0.16246262516185994
ACH-000916,-0.18586874442188006
ACH-000917,-0.3044882276290297
ACH-000920,-0.2360778258628316
ACH-000921,-0.4053039377494744
ACH-000924,-0.4418480982933735
ACH-000926,-0.35619268095390044
ACH-000928,-0.5016591541386183
ACH-000929,-0.4581893446608176
ACH-000932,-0.33667583221472225
ACH-000935,-0.5197500106720254
ACH-000936,-0.4140037199592336
ACH-000937,-0.5881197788174063
ACH-000938,-0.2355074328255228
ACH-000939,-0.5780181940831316
ACH-000941,-0.4803019863585301
ACH-000943,-0.4045693555214493
ACH-000946,-0.28008759043405645
ACH-000947,-0.4468523170078428
ACH-000948,-0.3143861666655064
ACH-000950,-0.30296606954383776
ACH-000953,-0.4771569425513147
ACH-000954,-0.3513788203489008
ACH-000957,-0.43852345045302055
ACH-000958,-0.22355504991763495
ACH-000960,-0.4344435705910902
ACH-000963,-0.5103488104850136
ACH-000968,-0.3830830084125082
ACH-000969,-0.29922122981610993
ACH-000972,-0.4402413737359755
ACH-000973,-0.6674521781338385
ACH-000974,-0.3177080721056809
ACH-000978,-0.35398522784447084
ACH-000984,-0.35538226052355965
ACH-000986,-0.5170544011842128
ACH-000988,-0.4327718868471308
ACH-000993,-0.4289080563334459
ACH-000994,-0.555704794855984
ACH-000996,-0.4656557949303169
ACH-001001,-0.4371382465402814
ACH-001020,-0.494141714693208
ACH-001028,-0.3591751930763187
ACH-001031,-0.5310386037991104
ACH-001038,-0.4571301292595764
ACH-001048,-0.3646131376026284
ACH-001050,-0.1924428756722582
ACH-001053,-0.24345656664326354
ACH-001054,-0.3643495724813853
ACH-001061,-0.3477255505484429
ACH-001067,-0.5838840595947964
ACH-001075,-0.33487179354810115
