,FHL3 (2275)
ACH-000004,0.09201050465636462
ACH-000005,-0.024068851054628176
ACH-000007,-0.033450516708897496
ACH-000009,-0.07781208029210343
ACH-000011,0.010985646273114123
ACH-000012,-0.009042581622513179
ACH-000013,0.030244726836554818
ACH-000014,-0.02707032500154612
ACH-000015,0.05916656567226899
ACH-000017,0.030658864213821007
ACH-000018,0.1261779010259257
ACH-000019,0.17317412521503278
ACH-000021,0.05854296360162966
ACH-000022,0.02057742838788865
ACH-000025,-0.011667655431938291
ACH-000028,0.13510445763149653
ACH-000030,0.09744294601325924
ACH-000035,-0.1188652816088158
ACH-000036,0.1564786846222596
ACH-000037,0.1269265592637953
ACH-000039,-0.144081842995436
ACH-000040,0.07280585317624451
ACH-000041,0.12620550756580853
ACH-000042,0.10042439742857807
ACH-000045,-0.03614200381515787
ACH-000047,-0.004443392704559015
ACH-000052,0.01648364752495319
ACH-000053,0.0697940051831708
ACH-000054,0.032035861388987154
ACH-000055,-0.11737656745031985
ACH-000060,-0.00419618067487888
ACH-000067,0.018899063008891152
ACH-000070,0.18568684283374765
ACH-000075,-0.12184223489770095
ACH-000078,-0.0531204198683128
ACH-000082,0.1515696024791759
ACH-000085,0.007736915796548244
ACH-000086,-0.07154803621150313
ACH-000087,0.08423099750566734
ACH-000092,-0.13247560986350934
ACH-000095,0.052383495093842575
ACH-000097,0.11854433175793755
ACH-000098,-0.007632309083701385
ACH-000099,0.02108893121255616
ACH-000108,-0.07767690556624529
ACH-000113,0.022048599973221512
ACH-000116,-0.00048082008476191447
ACH-000118,0.0290494470754756
ACH-000120,0.06342557066783364
ACH-000123,0.07604496301871186
ACH-000127,0.04852239075257248
ACH-000128,-0.05332712160305375
ACH-000132,-0.02054136894436301
ACH-000133,0.06792816669651369
ACH-000137,0.06763334944311875
ACH-000138,0.043110111662405526
ACH-000142,0.029043280738625176
ACH-000143,0.15175488346997562
ACH-000146,0.05431036094199603
ACH-000148,0.030826934727355725
ACH-000150,-0.10449297483976804
ACH-000152,0.12877330372108065
ACH-000153,0.05702750974490345
ACH-000159,-0.03066293244296053
ACH-000160,-0.06885199380466397
ACH-000163,0.02990267568176783
ACH-000167,-0.04715724191678943
ACH-000168,0.12650710275732371
ACH-000169,0.11738426661950617
ACH-000178,0.0941080191822722
ACH-000183,0.08508632570570028
ACH-000188,-0.013105174161418766
ACH-000189,0.143735000094047
ACH-000190,0.06380237543911889
ACH-000198,0.031883833005504306
ACH-000203,0.1469983473136244
ACH-000204,0.31589037765800393
ACH-000206,0.06965173457212802
ACH-000207,0.09774907228259856
ACH-000208,-0.004905565709916581
ACH-000210,0.1830954697564932
ACH-000211,0.0904412452447881
ACH-000215,0.0922065375694757
ACH-000221,-0.05174574279279673
ACH-000222,0.14706274146274073
ACH-000223,0.014595010857196219
ACH-000226,-0.0771892459842838
ACH-000227,-0.08263430273790325
ACH-000228,0.09377947127091492
ACH-000231,0.08237816620728193
ACH-000232,0.11539941555199215
ACH-000233,0.12451875822548898
ACH-000234,0.058447980137467714
ACH-000235,0.04774267717645275
ACH-000237,0.04257703172901394
ACH-000238,0.0448932400928725
ACH-000242,0.20862024823558245
ACH-000243,0.09353907094587884
ACH-000244,0.02739205804468845
ACH-000246,-0.004407694640818751
ACH-000248,-0.04478368363190505
ACH-000250,0.010052868701156726
ACH-000251,0.10868877218696688
ACH-000252,-0.1369192770803544
ACH-000253,-0.06766562941436123
ACH-000255,-0.0196586972129982
ACH-000256,-0.04081627988892953
ACH-000257,0.14054493813379665
ACH-000258,0.3041426127471249
ACH-000259,0.04535857825868855
ACH-000260,0.01081547196694353
ACH-000261,0.058105908757684364
ACH-000262,0.23747265198309425
ACH-000263,0.11520595032114525
ACH-000264,-0.04873985402972008
ACH-000265,0.12713797118221293
ACH-000266,0.12415127710476953
ACH-000272,-0.07561777929554797
ACH-000274,-0.012617249921803995
ACH-000277,0.11762870885990738
ACH-000278,0.08778490837443181
ACH-000279,0.13008300478449109
ACH-000280,0.23323481748358804
ACH-000281,0.05507264359890116
ACH-000288,0.04040210832013325
ACH-000291,0.05022227220976448
ACH-000293,-0.05480785050214828
ACH-000294,-0.04166239666466997
ACH-000295,-0.2614321378591805
ACH-000296,-0.10550440923799066
ACH-000302,0.006568775083628141
ACH-000304,-0.09011259734850836
ACH-000307,-0.01901957567501987
ACH-000308,0.0715867620190708
ACH-000310,-0.18298816287282216
ACH-000311,0.24272807353859416
ACH-000312,0.050787693551049985
ACH-000315,-0.23815128836205116
ACH-000316,0.08350961609621801
ACH-000317,0.12164887961081618
ACH-000318,0.010323462216509977
ACH-000319,-0.058422375475986374
ACH-000320,0.27092354823352444
ACH-000322,-0.1246940379235108
ACH-000323,-0.14515942537325324
ACH-000324,-0.060643861208267966
ACH-000329,-0.02175140247113552
ACH-000330,-0.03300158520788594
ACH-000331,0.0665909948828198
ACH-000332,0.057010239014504964
