,CSDE1 (7812)
ACH-000397,-0.4283479611059366
ACH-000401,-0.2972599194704204
ACH-000402,-0.5600958927103191
ACH-000403,-0.6417468756391012
ACH-000404,-0.5189601556893658
ACH-000406,-0.19980674658055306
ACH-000407,-0.4461462292867249
ACH-000408,-0.6211676963718754
ACH-000410,-0.02988517817751518
ACH-000411,-0.11382651774683042
ACH-000414,-0.4230310100363148
ACH-000415,-0.5292397608608145
ACH-000416,-0.5046656795781803
ACH-000420,-0.3666398666087717
ACH-000421,-0.4116738943789597
ACH-000424,-0.3194735336274434
ACH-000425,-0.23964566573558435
ACH-000426,-0.10888340095351076
ACH-000427,-0.4095475519102853
ACH-000433,-0.6563698608902111
ACH-000435,-0.2964969637664007
ACH-000436,-0.4665616191650556
ACH-000444,-0.09646721752578144
ACH-000445,-0.6134809381844236
ACH-000448,-0.3115469904411588
ACH-000450,-0.3712472395387132
ACH-000452,-0.4701882087460938
ACH-000454,-0.4632956671789698
ACH-000458,-0.41400888965604615
ACH-000459,-0.3222173471325884
ACH-000460,-0.27279654551341936
ACH-000461,-0.1571254350374619
ACH-000463,-0.38739094417000025
ACH-000464,-0.2367990264960669
ACH-000466,-0.4895452141389001
ACH-000467,-0.4283572252918077
ACH-000468,-0.8427416019828726
ACH-000469,-0.3878861037140292
ACH-000470,-0.4552581596013216
ACH-000471,0.05375344388435035
ACH-000472,-0.3870507923804053
ACH-000473,-0.35161283533012394
ACH-000475,-0.22650375895848396
ACH-000476,-0.3248445632941545
ACH-000477,-0.2500272169872567
ACH-000479,-0.26799710676040145
ACH-000480,-0.2126737411499143
ACH-000481,0.370669073911254
ACH-000483,-0.1355882803511596
ACH-000484,-0.3549898206392024
ACH-000485,-0.5752302772530453
ACH-000486,-0.4219359372774677
ACH-000487,-0.3409389877828277
ACH-000488,-0.2810283072922427
ACH-000490,-0.6677736001205766
ACH-000491,-0.3095634000072116
ACH-000495,-0.1571518327115095
ACH-000496,-0.3817837980318277
ACH-000499,-0.3268266036049538
ACH-000500,0.09550743965178682
ACH-000502,-0.5005638080451164
ACH-000503,-0.2533432095974665
ACH-000505,-0.283158131427832
ACH-000507,-0.5106315584944195
ACH-000510,-0.22283240454333195
ACH-000511,-0.3939883055703333
ACH-000512,-0.6728076764461006
ACH-000516,-0.10253134602988573
ACH-000517,-0.4132840552073974
ACH-000518,-0.3331345276934357
ACH-000520,-0.28948556209725845
ACH-000521,-0.2777979832031925
ACH-000522,-0.4201799960992206
ACH-000524,-0.4189671242998431
ACH-000527,-0.05516261930108345
ACH-000528,-0.6851362326380019
ACH-000537,-0.2793563874640828
ACH-000541,-0.414939096241783
ACH-000542,0.1437517114473337
ACH-000544,-0.4962587718453825
ACH-000545,-0.34843294008772435
ACH-000547,-0.823589680732465
ACH-000548,-0.6630960278256751
ACH-000549,-0.26327122277281023
ACH-000550,-0.5258742302985179
ACH-000552,-0.4778923796447861
ACH-000556,-0.04916725693350102
ACH-000557,-0.03457987169194497
ACH-000569,-0.2611538560802171
ACH-000570,-0.2573460919337684
ACH-000571,-0.4010958846575514
ACH-000573,-0.3325009079617972
ACH-000576,-0.4669737623741847
ACH-000579,-0.3110277712794341
ACH-000580,-0.5502299918268461
ACH-000584,-0.03269098775022622
ACH-000585,-0.7368178550772159
ACH-000588,-0.3542062714220197
ACH-000589,-0.5388586814240623
ACH-000591,-0.4337699797590203
ACH-000593,-0.3342082370065615
ACH-000600,-0.33539063810074393
ACH-000601,-0.3157331245063571
ACH-000605,-0.22784136985668296
ACH-000606,-0.491446364555089
ACH-000608,-0.3775592774411131
ACH-000614,-0.5072843644757301
ACH-000616,-0.780956196963448
ACH-000618,-0.3009792390335297
ACH-000619,-0.4152399910830922
ACH-000620,-0.4205421383826025
ACH-000621,-0.008692850591034985
ACH-000622,-0.3720655894372479
ACH-000623,-0.6092946188507258
ACH-000624,-0.5983329027945276
ACH-000627,-0.4559674213187282
ACH-000630,-0.19403026924795105
ACH-000631,-0.3588410950147038
ACH-000632,-0.3258903268555949
ACH-000633,-0.13055951392343734
ACH-000637,-0.36358174865419984
ACH-000638,-0.4838767354893307
ACH-000646,0.2887737447675179
ACH-000647,-0.3355700071032191
ACH-000648,-0.28741358347490736
ACH-000649,-0.32431151030670985
ACH-000651,-0.3708758323362774
ACH-000652,-0.47316197013789796
ACH-000653,-0.3958168150563955
ACH-000657,-0.39286175126253065
ACH-000658,-0.20943553185838384
ACH-000661,-0.4625074268849565
ACH-000662,0.01936073418733275
ACH-000663,-0.02956578189709062
ACH-000665,-0.3640146712670195
ACH-000671,-0.2801659093069844
ACH-000672,-0.2952470520358389
ACH-000673,-0.18006865201634709
ACH-000676,-0.2875583229050737
ACH-000677,-0.6713525697423985
ACH-000681,-0.5099713012863046
ACH-000683,-0.5693227020896214
ACH-000684,-0.4417527819797357
ACH-000688,-0.40702158143088896
ACH-000693,-0.4097666133422297
ACH-000694,-0.5064819995038669
ACH-000695,-0.11021197442206182
ACH-000696,-0.21617653903335146
ACH-000697,-0.6108053905642812
ACH-000699,-0.33815416776231005
ACH-000701,-0.030803162181855286
ACH-000706,-0.4939923892426058
ACH-000711,-0.4721989358778041
ACH-000713,-0.2491223521426621
ACH-000714,-0.511690432811801
ACH-000718,-0.4570433864664672
ACH-000720,-0.3635624429297461
ACH-000721,-0.1743393148011985
ACH-000724,-0.1879782886795667
ACH-000725,-0.4489365018422808
ACH-000732,-0.39530445009473736
ACH-000734,-0.16000368708251922
ACH-000735,-0.4699762296977073
ACH-000736,-0.22362224732064626
ACH-000738,-0.4229802162512283
ACH-000746,-0.1908729601077873
ACH-000747,-0.4845927902318649
ACH-000748,-0.17365806631392824
ACH-000753,0.11257548398959233
ACH-000756,-0.07986216297898209
ACH-000757,-0.3549707290656321
ACH-000758,-0.4340948518372009
ACH-000760,-0.5589770854802937
ACH-000762,-0.22340826247514112
ACH-000763,-0.4277073892657025
ACH-000764,-0.5333036860430502
ACH-000765,-0.3699741249492967
ACH-000766,-0.3167080284935381
ACH-000767,-0.1604219510209703
ACH-000768,-0.4150536891903967
ACH-000769,-0.18042869267559566
ACH-000770,-0.2708187505089737
ACH-000771,-0.18548330556477646
ACH-000773,-0.483782801330449
ACH-000776,-0.29979885522418376
ACH-000777,-0.4828357728963382
ACH-000778,-0.2704912091511561
ACH-000781,-0.32666286748141843
ACH-000782,-0.4316312843286833
ACH-000783,-0.6178593636080163
ACH-000784,-0.5202742207594128
ACH-000785,-0.6744359400758384
ACH-000787,-0.3656837463145465
ACH-000788,-0.33138813059222266
ACH-000791,-0.5458204570914922
ACH-000792,-0.28026911295595963
ACH-000794,-0.6030067460318485
ACH-000796,-0.4177119148507658
ACH-000798,-0.6766851067841825
ACH-000799,-0.3208351939137699
ACH-000800,-0.1613547189929094
ACH-000802,-0.5991143034342468
ACH-000804,-0.23157601730548824
ACH-000805,-0.31741792008219083
ACH-000809,-0.6108147655345867
ACH-000810,-0.6211061931437251
ACH-000811,-0.3187138028175848
ACH-000817,-0.22792556887192264
ACH-000819,-0.370752294456449
ACH-000820,0.15056318278162015
ACH-000821,-0.2804393097605343
ACH-000822,-0.4688728274569705
ACH-000823,-0.3197957933044259
ACH-000824,-0.3984078899448322
ACH-000827,-0.3474508798387015
ACH-000829,-0.6102268805155769
ACH-000831,-0.4105273844815969
ACH-000832,-0.30406638912198136
ACH-000833,-0.2359114374244159
ACH-000834,-0.3431308348524533
ACH-000835,-0.6534018552646945
ACH-000836,-0.6287838026272738
ACH-000837,-0.19991362168673074
ACH-000838,-0.5271401317022871
ACH-000839,-0.6750050724062475
ACH-000840,-0.5569523899222181
ACH-000841,-0.4530120830843866
ACH-000843,-0.4182000452461235
ACH-000846,-0.5130034679940417
ACH-000847,-0.41631468002087707
ACH-000848,-0.2133017085767172
ACH-000849,-0.3414434549482115
ACH-000851,-0.3612670719605644
ACH-000855,-0.5043636764210654
ACH-000856,-0.22077209674346054
ACH-000858,-0.6268305881304465
ACH-000859,-0.3489947804528597
ACH-000861,-0.4189294027572196
ACH-000862,-0.4134764266554936
ACH-000865,-0.5182466081437683
ACH-000866,-0.2546652557720697
ACH-000867,-0.27187917474844625
ACH-000869,-0.5953353665720788
ACH-000872,-0.6931664634320455
ACH-000873,-0.45343458750142
ACH-000876,-0.5295727804027376
ACH-000878,-0.115591502133654
ACH-000880,-0.044771503219288696
ACH-000881,-0.2531027238293904
ACH-000882,-0.43472415163914413
ACH-000884,0.10694625470846453
ACH-000885,-0.5444624685412552
ACH-000887,-0.3497523823246583
ACH-000889,-0.08948860502182991
ACH-000896,-0.11311006092350183
ACH-000898,-0.4026305850280968
ACH-000900,0.10432838789571937
ACH-000901,-0.06091978507209896
ACH-000905,-0.3575980176444364
ACH-000906,0.03760214442542853
ACH-000907,-0.5683625448219162
ACH-000910,-0.5392863814082266
ACH-000911,-0.2608042564080449
ACH-000912,-0.556251469156407
ACH-000913,-0.4982883564409302
ACH-000915,-0.2610391852040577
ACH-000916,-0.4778720395175376
ACH-000917,-0.6992073211982462
ACH-000920,-0.4864041990856967
ACH-000921,-0.31147132725756355
ACH-000924,-0.23117040284484405
ACH-000926,-0.2664392966800708
ACH-000928,-0.2933311224486747
ACH-000929,-0.5983915178284013
ACH-000932,-0.2967582121303752
ACH-000935,-0.2972431995570612
ACH-000936,-0.4444410892607484
ACH-000937,-0.33308208322673405
ACH-000938,-0.2592586751342493
ACH-000939,-0.13652867276891234
ACH-000941,-0.040538775618205326
ACH-000943,-0.405277620643556
ACH-000946,-0.5029286041215286
ACH-000947,-0.1153125593568737
ACH-000948,-0.7281583583446918
ACH-000950,-0.6573866030488126
ACH-000953,-0.2483946615870201
ACH-000954,-0.5050252855606865
ACH-000957,-0.5302134283717507
ACH-000958,-0.607436783457947
ACH-000960,-0.593675052325857
ACH-000963,-0.3243590337595634
ACH-000968,-0.3061541392509337
ACH-000969,-0.3528300363060908
ACH-000972,-0.4293709100329217
ACH-000973,-0.15908728318302012
ACH-000974,-0.341792768844717
ACH-000978,-0.4601401435234434
ACH-000984,-0.4976454918868642
ACH-000986,-0.38773114217413424
ACH-000988,-0.4353178888106117
ACH-000993,-0.06421784457395154
ACH-000994,-0.15396279127708928
ACH-000996,-0.8428706127288974
ACH-001001,-0.27595457283043634
ACH-001020,-0.12305416090596308
ACH-001028,-0.1440225375787482
ACH-001031,-0.6551215409884822
ACH-001038,-0.2217033139176058
ACH-001048,-0.2941990050799776
ACH-001050,-0.3907407574114981
ACH-001053,-0.34509093712720706
ACH-001054,-0.2929735329027397
ACH-001061,-0.329360621727326
ACH-001067,-0.2675769395230665
ACH-001075,-0.3156746544100799
ACH-001096,0.026366564305167903
ACH-001111,-0.6061427464027805
ACH-001119,-0.43425703879611777
ACH-001128,-0.2912577642659079
ACH-001134,-0.5619138445844053
ACH-001151,-0.3679285332146209
ACH-001163,-0.4037596924716563
ACH-001164,-0.2664248226324043
ACH-001183,-0.4462789954938299
ACH-001192,-0.25793703861540324
ACH-001193,-0.2767041480412877
ACH-001196,-0.5223317312912412
ACH-001197,-0.1987187650834395
ACH-001205,-0.08408896809382665
ACH-001211,-0.4485047822480808
ACH-001212,-0.09356835300090756
ACH-001228,-0.4880525221694668
ACH-001232,-0.3950006839985592
ACH-001239,-0.4063366102351021
ACH-001270,-0.16480599772134924
ACH-001274,-0.2668358739797562
ACH-001275,-0.4729555095665826
ACH-001277,-0.22148927173179814
ACH-001278,0.2568586886195549
ACH-001280,-0.3539545164523265
ACH-001283,-0.7305903103816556
ACH-001289,-0.3120366555884846
ACH-001300,0.17683701391210513
ACH-001301,-0.10205866088590232
ACH-001302,-0.10602674169971774
ACH-001306,-0.10038235507372573
ACH-001318,-0.21155851610873724
ACH-001322,-0.5176346671272947
ACH-001328,-0.2285733731631837
ACH-001332,-0.42534524256382206
ACH-001336,-0.4327692447092355
ACH-001346,-0.3827974325450743
ACH-001353,-0.5983477155486783
ACH-001354,-0.031690699288556265
ACH-001367,0.1098594434091076
ACH-001368,-0.05407137356482381
ACH-001374,-0.5938286759013787
ACH-001377,-0.5927231967231189
ACH-001380,-0.4175350618521155
ACH-001391,-0.429568452947776
ACH-001408,-0.7150840015872378
ACH-001430,-0.6532136047683798
ACH-001431,-0.5524152295802511
ACH-001450,-0.2589435752665743
ACH-001496,-0.4805685420659214
ACH-001500,-0.6692702487711953
ACH-001523,-0.4520350180316513
ACH-001532,-0.22008416701022573
ACH-001550,-0.36216366936003663
ACH-001552,-0.5172004707202115
ACH-001554,-0.4169870070239368
ACH-001654,-0.4050769516508157
ACH-001735,-0.4248081317675949
ACH-001736,-0.2375834367948332
ACH-001737,-0.4690445202007056
ACH-001740,-0.2913551169892369
ACH-001745,-0.24771951254005994
ACH-001765,-0.3881009282701936
