,FOCAD (54914)
ACH-000004,-0.21517954392503247
ACH-000005,-0.11735442902338646
ACH-000007,0.17236499547592452
ACH-000009,-0.06921187363428917
ACH-000011,0.04995464463071375
ACH-000012,0.010987611955663586
ACH-000013,0.013498387419255287
ACH-000014,-0.043523813869869886
ACH-000015,-0.007417457936668675
ACH-000017,-0.1149161910689145
ACH-000018,0.011104469372244605
ACH-000019,-0.21560967444912596
ACH-000021,0.07900813869587417
ACH-000022,0.1002215260981226
ACH-000025,0.011870116235223164
ACH-000028,-0.0017105118441841105
ACH-000030,0.04080022325622063
ACH-000035,-0.4825038307240942
ACH-000036,0.04478796524831485
ACH-000037,0.058477150885911273
ACH-000039,0.03633732320221896
ACH-000040,0.08378524979151876
ACH-000041,0.07188519059491548
ACH-000042,0.0860063291605137
ACH-000045,0.03002926223590683
ACH-000047,0.05545066110122195
ACH-000052,-0.002656346102139815
ACH-000053,0.04226811947370344
ACH-000054,0.11785371734441925
ACH-000055,0.1997705279675624
ACH-000060,0.11890951445206033
ACH-000067,0.07344470294831013
ACH-000070,-0.05500619169866855
ACH-000075,0.18521383373448666
ACH-000078,0.01582765377533077
ACH-000082,0.04035752821238155
ACH-000085,0.1200695757803918
ACH-000086,0.0606137931171991
ACH-000087,0.10384191351799768
ACH-000092,-0.0009697947432846133
ACH-000095,0.10324381156772312
ACH-000097,0.0467275356549575
ACH-000098,0.1569295954666213
ACH-000099,0.14605015805986968
ACH-000108,0.05383669886327207
ACH-000113,-0.02840095132446048
ACH-000116,-0.01901447548119614
ACH-000118,0.1202320105827
ACH-000120,0.20073787781228236
ACH-000123,0.03012319086182172
ACH-000127,0.06542277500350975
ACH-000128,0.07456905517499487
ACH-000132,-0.0975744518100402
ACH-000133,0.02298003680088844
ACH-000137,-0.021839045441734373
ACH-000138,0.07929389655163445
ACH-000142,0.08931647640592491
ACH-000143,-0.048058939456853016
ACH-000146,0.034164523722410856
ACH-000148,-0.035981382087275554
ACH-000150,-0.018668239051502163
ACH-000152,0.09799869482362232
ACH-000153,0.09188753041994817
ACH-000159,-0.028416722345929086
ACH-000160,0.07576375287888773
ACH-000163,-0.0013132724381237492
ACH-000167,0.4563853535409105
ACH-000168,0.1019432326037606
ACH-000169,0.10206644541072046
ACH-000178,0.07074914579260883
ACH-000183,0.19210055004824514
ACH-000188,0.0851368658436408
ACH-000189,0.044394676386793175
ACH-000190,0.10077166605301674
ACH-000198,-0.16119672071852262
ACH-000203,-0.03552778471681325
ACH-000204,0.2219002305737396
ACH-000206,0.04798919567978255
ACH-000207,0.16311004953494515
ACH-000208,-0.06102226121059717
ACH-000210,0.2160337500442256
ACH-000211,-0.07491633233232123
ACH-000215,-0.1906496472324016
ACH-000221,0.11167032603802736
ACH-000222,0.056873596940571286
ACH-000223,-0.021293195687407312
ACH-000226,0.11390147821068805
ACH-000227,0.1345938407258103
ACH-000228,0.12912175872471754
ACH-000231,0.001561956368369251
ACH-000232,0.046963313577793764
ACH-000233,-0.0749678989823909
ACH-000234,-0.045042774095390016
ACH-000235,0.004763518648907578
ACH-000237,0.03685582538713069
ACH-000238,-0.00396866627682357
ACH-000242,0.2832720948261275
ACH-000243,0.055284340754061814
ACH-000244,0.23875475122983986
ACH-000246,0.03325507930808742
ACH-000248,-0.19822747093647672
ACH-000250,0.02593193437948891
ACH-000251,0.2690321465515629
ACH-000252,0.2434639998729503
ACH-000253,0.05545147387813276
ACH-000255,-0.06740548075093553
ACH-000256,0.04753374207794762
ACH-000257,-0.038704200455481376
ACH-000258,0.05933791525512956
ACH-000259,-0.02769800692691104
ACH-000260,-0.19780849947953436
ACH-000261,0.06399573293931278
ACH-000262,0.09377090091931206
ACH-000263,-0.014165231908308863
ACH-000264,-0.011469194893260988
ACH-000265,-0.13818783986683916
ACH-000266,0.02418805728841631
ACH-000272,0.04118090248270104
ACH-000274,-0.07792985554964997
ACH-000277,-0.017263951873892344
ACH-000278,0.060391896307705535
ACH-000279,0.05712115734741297
ACH-000280,0.051356475244552016
ACH-000281,0.05086058450915447
ACH-000288,0.021676986131008446
ACH-000291,0.01747713311305223
ACH-000293,0.08036118561368645
ACH-000294,0.08291259558557855
ACH-000295,-0.0449096378226741
ACH-000296,0.1163139421450311
ACH-000302,0.09439143191595517
ACH-000304,0.1599619914083883
ACH-000307,0.004440031876043472
ACH-000308,-0.019541451776821504
ACH-000310,0.003951764407947235
ACH-000311,-0.038768860496771834
ACH-000312,0.19713673885455185
ACH-000315,0.10594700483933936
ACH-000316,-0.1070390442523384
ACH-000317,-0.2960717531968902
ACH-000318,-0.18905397537574306
ACH-000319,0.053005914922903095
ACH-000320,0.205499973299554
ACH-000322,-0.03750393257119113
ACH-000323,0.06125580635430265
ACH-000324,0.08825972483917466
ACH-000329,0.04629284102983679
ACH-000330,0.006088345311039899
ACH-000331,-0.19401980245483474
ACH-000332,0.02793207939764346
ACH-000334,-0.052829590651546715
ACH-000335,0.09095994559641578
ACH-000336,0.15058227746843142
ACH-000337,-0.14652169039772986
ACH-000338,-0.6704264378966248
ACH-000339,0.1166348170520856
ACH-000341,0.027406410985189627
ACH-000348,-0.0004170043698918031
ACH-000350,0.043806450476220976
ACH-000352,0.0204515512914069
ACH-000356,-0.2047299753539381
ACH-000361,-0.003653865057508339
ACH-000362,-0.07790131684852925
ACH-000363,-0.024924434493558804
ACH-000364,0.07477964881700977
ACH-000365,-0.5445359162689112
ACH-000366,-0.016281637521569182
ACH-000368,0.09889946889403432
ACH-000374,-0.27144598652849805
ACH-000375,0.10375914940090317
ACH-000376,0.0800102896441009
ACH-000381,-0.12280412994313253
ACH-000383,0.0761537414950986
