,AMBN (258)
ACH-000004,-0.07583230367152208
ACH-000005,-0.30030884575581945
ACH-000007,-0.1416208063774141
ACH-000009,0.012500160189822128
ACH-000011,-0.11030694080204284
ACH-000012,-0.0784322723624262
ACH-000013,0.006864935603063457
ACH-000014,-0.059744659866288276
ACH-000015,0.030749740936060137
ACH-000017,-0.03976072706663295
ACH-000018,0.061724551950823325
ACH-000019,-0.09107201423373833
ACH-000021,-0.05005739231706754
ACH-000022,-0.059103004106835624
ACH-000025,-0.015783557071974017
ACH-000028,-0.15178049427947268
ACH-000030,-0.03974860583841537
ACH-000035,0.05059791805847701
ACH-000036,-0.023896774462463327
ACH-000037,-0.17514075181011768
ACH-000039,0.035868770654732166
ACH-000040,-0.08096459748369206
ACH-000041,-0.06833241924404078
ACH-000042,-0.008410387999698874
ACH-000045,0.0767850179632948
ACH-000047,-0.06782434171868078
ACH-000052,0.0018477513830371195
ACH-000053,0.0477473708327094
ACH-000054,-0.046545915803291184
ACH-000055,-0.10758556754029686
ACH-000060,-0.18366139389949734
ACH-000067,-0.12208912296654968
ACH-000070,-0.1160809357580908
ACH-000075,-0.01665007273676462
ACH-000078,0.04314631711754236
ACH-000082,0.007032217998250575
ACH-000085,-0.16554798652619404
ACH-000086,-0.0006326787394018424
ACH-000087,-0.07973312065538013
ACH-000092,-0.03028903391051108
ACH-000095,-0.04833733643767698
ACH-000097,-0.10839460932732137
ACH-000098,-0.0329464569239432
ACH-000099,-0.05140682761842606
ACH-000108,-0.025849991570371687
ACH-000113,-0.05694355475387005
ACH-000116,-0.19186283454000805
ACH-000118,-0.0510157700716788
ACH-000120,-0.025552591310253708
ACH-000123,-0.07560690594611348
ACH-000127,0.01092596418912019
ACH-000128,0.01952535092987739
ACH-000132,-0.0426555738861256
ACH-000133,-0.1120665574700028
ACH-000137,0.017546892162586095
ACH-000138,0.07274059535533743
ACH-000142,-0.17952410960368634
ACH-000143,0.026188497415137138
ACH-000146,-0.040572289852116895
ACH-000148,0.006624103051608629
ACH-000150,-0.12614379958892966
ACH-000152,0.033810776014923584
ACH-000153,-0.440685355550964
ACH-000159,-0.1850481233542164
ACH-000160,-0.0177066185570781
ACH-000163,-0.0764337823374374
ACH-000167,-0.27433721212530604
ACH-000168,-0.06265321177916003
ACH-000169,-0.06007670116785724
ACH-000178,-0.13758280381710916
ACH-000183,0.05365837598230238
ACH-000188,-0.1809462289020071
