,PHGR1 (644844)
ACH-000512,-0.057122820422849975
ACH-000516,-0.033459393029639316
ACH-000517,-0.2484265001771312
ACH-000518,-0.0667716081101475
ACH-000520,-0.2579451839179068
ACH-000521,-0.14506434500484586
ACH-000522,-0.193443894220566
ACH-000524,-0.07842765229877785
ACH-000527,-0.10262084707642964
ACH-000528,-0.14390181369521352
ACH-000537,-0.11461416030328432
ACH-000541,-0.054127393709678576
ACH-000542,-0.06531118553014073
ACH-000544,-0.1636010329977539
ACH-000545,0.07997720546839615
ACH-000547,-0.22778803525451344
ACH-000548,-0.09782694986238502
ACH-000549,-0.05476987603119027
ACH-000550,-0.2690196037467161
ACH-000552,-0.07649522198219746
ACH-000556,-0.02931028898524457
ACH-000557,-0.1141464913374357
ACH-000569,-0.05063919325839145
ACH-000570,-0.20408036351752626
ACH-000571,-0.10170307316212132
ACH-000573,-0.1915470178020003
ACH-000576,-0.210680435556386
ACH-000579,0.10063538344794648
ACH-000580,0.019555547541751702
ACH-000584,-0.3150087384953638
ACH-000585,-0.19544689794034495
ACH-000588,-0.1685260587527358
ACH-000589,-0.2297468807258722
ACH-000591,-0.14650645617134506
ACH-000593,-0.2767186837265684
ACH-000600,-0.15225117239574132
ACH-000601,-0.1539499020143356
ACH-000605,-0.07794707972283244
ACH-000606,-0.093364313948681
ACH-000608,-0.2237368639174951
ACH-000614,-0.06625958325629114
ACH-000616,-0.06039762180696045
ACH-000618,-0.14203818522485728
ACH-000619,-0.1640605392329156
ACH-000620,-0.19242351785270986
ACH-000621,-0.05995255191379355
ACH-000622,-0.08402344564845356
ACH-000623,-0.17846961322568225
ACH-000624,-0.09445985569559576
ACH-000627,-0.09326160825260923
ACH-000630,-0.1000955638803914
ACH-000631,-0.2491388365025421
ACH-000632,-0.07200847747248984
ACH-000633,-0.16135629437993412
ACH-000637,-0.01726127178655918
ACH-000638,-0.27187190206492234
ACH-000646,-0.1543960520049592
ACH-000647,-0.17998108984759378
ACH-000648,-0.022124445442452227
ACH-000649,-0.121383138688566
ACH-000651,-0.18855014531649592
ACH-000652,0.09923246946992023
ACH-000653,-0.20803515550212928
ACH-000657,-0.20047882146340373
ACH-000658,-0.16832577911178906
ACH-000661,-0.05718147324642892
ACH-000662,0.19760588186772735
ACH-000663,-0.0875365560464793
ACH-000665,-0.16590014005246445
ACH-000671,-0.21687206316399088
ACH-000672,-0.255815548818295
ACH-000673,-0.09600616277517256
ACH-000676,-0.03635818085701166
ACH-000677,-0.2967043061381562
ACH-000681,-0.12357958822680053
ACH-000683,-0.0949095908916979
ACH-000684,-0.051660040100735084
ACH-000688,-0.00300748256403783
ACH-000693,-0.2213902204571296
ACH-000694,-0.2648443623687986
ACH-000695,-0.1901138647241142
ACH-000696,-0.11591044781306642
ACH-000697,0.028670411621349912
ACH-000699,-0.21354167292048126
ACH-000701,-0.09738680456215963
ACH-000706,-0.06734839169099993
ACH-000711,-0.2065852064116808
ACH-000713,-0.1505321889152894
ACH-000714,-0.13938280927700036
ACH-000718,-0.16803463877011482
ACH-000720,-0.07715836877882856
ACH-000721,-0.14925391898480694
ACH-000724,-0.041131766044732655
ACH-000725,-0.12160924568091427
ACH-000732,-0.17267170121967024
ACH-000734,-0.07294327958309002
ACH-000735,-0.2678219431263607
ACH-000736,-0.05510113392882582
ACH-000738,-0.26781309067894865
ACH-000746,0.054939147942321666
ACH-000747,-0.08970600030742405
ACH-000748,-0.15370364017611993
ACH-000753,-0.13803117125050218
ACH-000756,-0.17733369597480575
ACH-000757,-0.1638497074646321
ACH-000758,-0.1860851474570692
ACH-000760,-0.15185311682640382
ACH-000762,-0.19439610648806327
ACH-000763,-0.20234261713851395
ACH-000764,-0.038317769372937495
ACH-000765,-0.026079185888717438
ACH-000766,-0.12217247405872175
ACH-000767,-0.05401424012196463
ACH-000768,-0.1252801839355454
ACH-000769,-0.13897691951282448
ACH-000770,-0.17194008699047048
ACH-000771,-0.34984728192180536
ACH-000773,-0.2934594937794301
ACH-000776,-0.11974996809083037
ACH-000777,-0.2283047218277962
ACH-000778,-0.17962638761593294
ACH-000781,-0.12295490532511172
ACH-000782,-0.011911836534232223
ACH-000783,-0.09083063488173852
ACH-000784,-0.23654954205846515
ACH-000785,-0.16445240077621304
ACH-000787,-0.1886613165668992
ACH-000788,-0.13315677302866574
ACH-000791,-0.23637079811820275
ACH-000792,-0.12673253638110304
ACH-000794,-0.12277981805847504
ACH-000796,-0.16121203164709969
ACH-000798,-0.15433501229174734
ACH-000799,-0.1853421872213843
ACH-000800,-0.2808375984231115
ACH-000802,-0.26669674471292515
ACH-000804,0.11978873950297035
ACH-000805,-0.2321386333049167
ACH-000809,-0.010381199551426556
ACH-000810,-0.2777080867373441
ACH-000811,-0.20000710100157545
ACH-000817,-0.09082383356388844
ACH-000819,-0.1643060967003222
ACH-000820,0.06135877480789297
ACH-000821,-0.1150437500920988
ACH-000822,-0.028303975991940764
ACH-000823,-0.19868912242472425
ACH-000824,-0.10323697335564684
ACH-000827,-0.15326493142504058
ACH-000829,-0.22207528059144813
ACH-000831,-0.1449187161012943
ACH-000832,-0.15357702309117882
ACH-000833,-0.1967115112087692
ACH-000834,-0.11264122901203664
ACH-000835,-0.00036885268932621815
ACH-000836,-0.07760671535027862
ACH-000837,-0.11701381575662526
ACH-000838,-0.14775747709640438
ACH-000839,-0.3314830735849546
ACH-000840,-0.07527770496751618
ACH-000841,-0.1366049343015028
ACH-000843,-0.18980711535228695
ACH-000846,-0.1631241258515339
ACH-000847,-0.052345348982996746
ACH-000848,-0.1649642939500327
ACH-000849,-0.04842103517144713
ACH-000851,-0.0786928602955801
ACH-000855,-0.3013522540223143
ACH-000856,-0.17093363973150608
ACH-000858,-0.1015589170355564
ACH-000859,-0.04548264797151075
ACH-000861,-0.05404942434369087
ACH-000862,-0.068641449932856
ACH-000865,-0.12088269700445495
ACH-000866,-0.2624509212315297
ACH-000867,-0.17705780775784824
ACH-000869,-0.0818626293668979
ACH-000872,-0.08614978411942839
ACH-000873,-0.4338113572335414
ACH-000876,-0.0910512264199291
ACH-000878,0.07492618529810241
ACH-000880,-0.06497940418196171
ACH-000881,-0.08399462705387299
ACH-000882,-0.10334609823133913
ACH-000884,-0.13502050278166572
ACH-000885,-0.10777539188793314
ACH-000887,-0.05974558170465581
ACH-000889,-0.0367002142079855
ACH-000896,-0.11955240978639906
ACH-000898,-0.10785257788300223
ACH-000900,-0.08260728313850438
ACH-000901,-0.10279754562763012
ACH-000905,-0.2632658667589367
ACH-000906,-0.10181351919859102
ACH-000907,-0.1391580463576262
ACH-000910,-0.10820207110618983
ACH-000911,-0.10676733902293366
ACH-000912,-0.0938745212520305
ACH-000913,-0.11593754390008425
ACH-000915,-0.1833529911527907
ACH-000916,-0.2226724950072613
ACH-000917,-0.0464208940694183
ACH-000920,-0.34891591922825604
ACH-000921,-0.07340805574854414
ACH-000924,-0.0458992047377064
ACH-000926,-0.06382366608412195
ACH-000928,-0.05418022854273796
ACH-000929,-0.03701608191802503
ACH-000932,-0.06237932901713249
ACH-000935,-0.3765866331065183
ACH-000936,-0.12809618945023735
ACH-000937,-0.05413137543829738
ACH-000938,-0.05145613358254247
ACH-000939,-0.3232319562421476
ACH-000941,-0.0883934722635557
ACH-000943,-0.12260640887226786
ACH-000946,-0.19193616436540187
ACH-000947,-0.15187775403917547
ACH-000948,-0.16785344369952068
ACH-000950,-0.08883726558276543
ACH-000953,-0.19617412024315406
ACH-000954,-0.2759926919185072
ACH-000957,-0.13135700566973474
ACH-000958,-0.2919264104875912
ACH-000960,-0.02144729924160493
ACH-000963,-0.22413155952666747
ACH-000968,-0.27689640814050925
ACH-000969,-0.08131944834218176
ACH-000972,-0.2587861513168763
ACH-000973,-0.16474726300483028
ACH-000974,-0.12810272078636392
ACH-000978,-0.13082076674738752
ACH-000984,-0.15163339489224448
ACH-000986,-0.09854187967658508
ACH-000988,-0.1518236193801383
ACH-000993,-0.3002120161106889
ACH-000994,-0.27217520966206976
ACH-000996,-0.2522691073779269
ACH-001001,-0.17045241420647994
ACH-001020,-0.01103511698103062
ACH-001028,-0.1393614741961346
ACH-001031,-0.19130426201030595
ACH-001038,-0.17004095787187049
ACH-001048,-0.08544229783103863
ACH-001050,-0.09983763470885637
ACH-001053,-0.08317340009800953
ACH-001054,-0.17406070145635047
ACH-001061,-0.19967660375092008
ACH-001067,-0.003380593764008816
ACH-001075,-0.10227558927853836
ACH-001096,-0.11746088132137543
ACH-001111,-0.2553342163118617
ACH-001119,-0.2280644975264253
ACH-001128,-0.16632726191337546
ACH-001134,-0.4713828468768562
ACH-001151,-0.14478428323688547
ACH-001163,-0.2736209413503664
ACH-001164,-0.04842133110435341
ACH-001183,-0.02165841425532299
ACH-001192,-0.1592294257120586
ACH-001193,0.09216433663937904
ACH-001196,-0.2304492979459302
ACH-001197,-0.13797627118706546
ACH-001205,-0.16238493946551705
ACH-001211,-0.12930902234645705
ACH-001212,-0.0601968852611133
ACH-001228,-0.14289454901545567
ACH-001232,-0.04653537211136994
ACH-001239,-0.13014376993686882
ACH-001270,-0.13060113082802774
ACH-001274,-0.019405934699062613
ACH-001275,-0.02125618514185812
ACH-001277,-0.029666845990242982
ACH-001278,-0.12756942574488447
ACH-001280,0.0068098660739506316
ACH-001283,-0.2526078493442513
ACH-001289,-0.098474471090997
ACH-001300,-0.12274223845346888
ACH-001301,-0.0545554440627196
ACH-001302,0.032621497733090365
ACH-001306,-0.1935972065028536
ACH-001318,-0.19270340883529047
ACH-001322,-0.06331807375272343
ACH-001328,-0.1379561743254123
ACH-001332,-0.011609000816065642
ACH-001336,-0.1004651232945617
ACH-001346,-0.09988521660613987
ACH-001353,-0.1679663963786189
ACH-001354,-0.3922990617804072
ACH-001367,-0.02556997349329224
ACH-001368,-0.1301434450389239
ACH-001374,-0.04385981008688407
ACH-001377,-0.11136030401812133
ACH-001380,-0.0344129913793705
ACH-001391,-0.4226080785539568
ACH-001408,-0.061814906798976714
ACH-001430,-0.034255824496178804
ACH-001431,-0.16156972009505968
ACH-001450,-0.10652670985817388
ACH-001496,-0.09284918174247646
ACH-001500,-0.03621374356693146
ACH-001523,-0.05202771570140862
ACH-001532,-0.23636642426906165
ACH-001550,-0.2493545228504132
ACH-001552,-0.0199020144101342
ACH-001554,-0.0851811095108155
ACH-001654,-0.2420087113070287
ACH-001735,-0.07152632662793433
ACH-001736,-0.027960846208818228
ACH-001737,-0.6275809393645868
ACH-001740,-0.04694933997719804
ACH-001745,-0.03269298082491893
ACH-001765,-0.18971631844716705
