,CIZ1 (25792)
ACH-000168,-0.16205713323372492
ACH-000169,-0.2500806478202788
ACH-000178,-0.27682350214129703
ACH-000183,-0.40263138859583625
ACH-000188,-0.5039550441801415
ACH-000189,-0.13763530734485332
ACH-000190,-0.15996378690708274
ACH-000198,-0.2684033901360016
ACH-000203,0.1243054130896418
ACH-000204,-0.263622608990788
ACH-000206,-0.021961240222764442
ACH-000207,-0.1944064306642604
ACH-000208,-0.2730058525645243
ACH-000210,-0.4976399474935858
ACH-000211,-0.25381071939089633
ACH-000215,-0.26252579510288504
ACH-000221,-0.2555603364558364
ACH-000222,-0.3628984410434244
ACH-000223,-0.2381167665292865
ACH-000226,-0.3031352358151194
ACH-000227,-0.16712845248550998
ACH-000228,-0.2402486328381146
ACH-000231,-0.2042061581798147
ACH-000232,-0.2348424073615444
ACH-000233,-0.17072980473063915
ACH-000234,-0.2383587725355678
ACH-000235,-0.17940681593155278
ACH-000237,-0.3413807399912725
ACH-000238,-0.22271933089255366
ACH-000242,-0.4074463646338276
ACH-000243,-0.19989149964202446
ACH-000244,-0.3933211996101546
ACH-000246,-0.2170607950503456
ACH-000248,-0.2741059410580152
ACH-000250,-0.2434594434523434
ACH-000251,-0.3541406743999848
ACH-000252,-0.23912140818192046
ACH-000253,-0.3069670531662805
ACH-000255,-0.2873577676103098
ACH-000256,-0.3658738508303154
ACH-000257,-0.2888698589784948
ACH-000258,-0.2907563864242627
ACH-000259,-0.3258979064503337
ACH-000260,-0.2490495824526876
ACH-000261,-0.2552896670063421
ACH-000262,-0.22287509250546203
ACH-000263,-0.4521119544763346
ACH-000264,-0.20067695069850008
ACH-000265,-0.2656508133867983
ACH-000266,-0.2619497656764028
ACH-000272,-0.2334292185233585
ACH-000274,-0.4263679761678661
ACH-000277,-0.34856151769873184
ACH-000278,-0.2770039744599416
ACH-000279,-0.20886065956333588
ACH-000280,-0.36402897179496696
ACH-000281,-0.2740518390285901
ACH-000288,-0.0750474237516217
ACH-000291,-0.34654944931921505
ACH-000293,-0.3037762819476239
ACH-000294,-0.11561970670031473
ACH-000295,-0.07006209449218426
ACH-000296,-0.18454687840261286
ACH-000302,-0.12327013146923678
ACH-000304,-0.32919489123000145
ACH-000307,-0.3637472806631414
ACH-000308,-0.2436999038056507
ACH-000310,-0.15018787529743147
ACH-000311,-0.24159800597571504
ACH-000312,-0.33432990213699154
ACH-000315,-0.13185276143717856
ACH-000316,-0.3642093623244929
ACH-000317,-0.06523259256390608
ACH-000318,-0.2527638583044028
ACH-000319,-0.19264526986723454
ACH-000320,-0.28929870349485715
ACH-000322,-0.2693807876271384
ACH-000323,-0.34721681289129075
ACH-000324,-0.2099452853118404
ACH-000329,-0.2846047164703493
ACH-000330,-0.07045256568731346
ACH-000331,-0.2262585871616071
ACH-000332,-0.2277834870765059
ACH-000334,-0.28334666481597426
ACH-000335,-0.11003840722278913
ACH-000336,-0.2929555934660921
ACH-000337,-0.3459342158784217
ACH-000338,-0.6008099109599524
ACH-000339,-0.22967493533286465
ACH-000341,-0.023026848858655684
ACH-000348,-0.30504629633838226
ACH-000350,-0.17031995741836028
ACH-000352,-0.28788543789756066
ACH-000356,-0.18900754073247045
ACH-000361,-0.1392179731379878
ACH-000362,-0.1645019694385347
ACH-000363,-0.19195329253189794
ACH-000364,-0.07726969884499127
ACH-000365,-0.08579794760241445
ACH-000366,-0.36115014288978775
ACH-000368,-0.2912714656113237
ACH-000374,-0.07279265043172063
ACH-000375,-0.2898787347153587
ACH-000376,-0.14483363920936687
ACH-000381,-0.27653592442301805
ACH-000383,-0.17540551799812
ACH-000387,-0.17369252147115072
ACH-000389,-0.33276615629339
ACH-000390,-0.20628625294710945
ACH-000393,-0.3251087604000395
ACH-000395,-0.5264606514337701
ACH-000396,-0.35765691900834673
ACH-000397,-0.11376703233685352
ACH-000401,-0.24522714125973225
ACH-000402,-0.3610112530447224
ACH-000403,-0.2617789246147041
ACH-000404,-0.4614129161496832
ACH-000406,-0.20995969698667055
ACH-000407,-0.3727430280897837
ACH-000408,-0.4433522838538735
ACH-000410,-0.3576023845670989
ACH-000411,-0.3386678217476648
ACH-000414,-0.2475987867091459
ACH-000415,-0.14411338155620518
ACH-000416,-0.430226014724121
ACH-000420,-0.13678088935721286
ACH-000421,-0.2307643853755694
ACH-000424,-0.0981249800208238
ACH-000425,-0.2978784855359806
ACH-000426,-0.02313410056016944
ACH-000427,-0.2889889224266084
ACH-000433,-0.2658240908719993
ACH-000435,-0.5935210737563644
ACH-000436,-0.1160749754554101
ACH-000444,-0.2278029556465097
ACH-000445,-0.4580399101341465
ACH-000448,-0.1933855392237199
ACH-000450,-0.2492538450736941
ACH-000452,-0.19458692461419305
ACH-000454,-0.2203012044202715
ACH-000458,-0.4661538181759885
ACH-000459,-0.0744774070037248
ACH-000460,-0.21960924273534532
ACH-000461,-0.15611153070077313
ACH-000463,-0.4613512779578499
ACH-000464,-0.2420271492300648
ACH-000466,-0.17444149541476486
ACH-000467,-0.2922106684290803
ACH-000468,-0.3025339752127473
ACH-000469,-0.3633477244052597
ACH-000470,-0.5446794439760672
ACH-000471,-0.3128652853921293
ACH-000472,-0.2182267649920962
ACH-000473,-0.09559174112297633
ACH-000475,-0.3269297401414632
ACH-000476,-0.1333903261059183
ACH-000477,-0.26384286252053385
ACH-000479,-0.1285030779775568
ACH-000480,-0.3212365504637886
ACH-000481,-0.2801298765178695
ACH-000483,-0.33019790018291384
ACH-000484,-0.25326971800952
ACH-000485,-0.2763100066455424
ACH-000486,-0.14301117873007108
ACH-000487,-0.3363863434524042
ACH-000488,-0.3674425180247804
ACH-000490,-0.20466038986813886
ACH-000491,-0.25725527388605024
ACH-000495,-0.3635912849193379
ACH-000496,-0.07704662896426676
ACH-000499,-0.20979172662623946
ACH-000500,-0.2822678792378517
ACH-000502,-0.21434818365613265
ACH-000503,-0.3155725854297083
ACH-000505,-0.21070098578349644
ACH-000507,-0.22001513583158905
ACH-000510,-0.25332857950799936
ACH-000511,-0.322178773195495
ACH-000512,-0.2698060482530632
ACH-000516,-0.23142229324393776
ACH-000517,-0.2614076285219203
ACH-000518,-0.19135895456300672
ACH-000520,-0.3724514265749443
ACH-000521,-0.36052109403519467
ACH-000522,-0.08422776982052801
ACH-000524,-0.19962135891276747
ACH-000527,-0.2761860196124333
ACH-000528,-0.11009398121716944
ACH-000537,-0.2320390885691374
ACH-000541,-0.4350015395969643
ACH-000542,-0.2340124562649922
ACH-000544,-0.3215013595190394
ACH-000545,-0.056069271834209504
ACH-000547,-0.09316030345821104
ACH-000548,-0.2842274346968402
ACH-000549,-0.3615330258540062
ACH-000550,-0.4532280262442718
ACH-000552,-0.3014717873181983
ACH-000556,-0.3152062230215216
ACH-000557,-0.08375586976100408
ACH-000569,-0.44066591572296093
ACH-000570,-0.39294527383050337
ACH-000571,-0.18892519548085912
ACH-000573,-0.05646828542744844
ACH-000576,-0.02744150781826487
ACH-000579,-0.21358773104073547
ACH-000580,-0.2406425243834104
ACH-000584,-0.213479976933962
ACH-000585,-0.139744002619129
ACH-000588,-0.06023010067484143
ACH-000589,-0.3011648524055483
ACH-000591,-0.13408308861985235
ACH-000593,-0.3697188343698379
ACH-000600,-0.188538160293652
ACH-000601,-0.3037141083574265
ACH-000605,-0.296259648261483
ACH-000606,-0.2173977724766196
ACH-000608,-0.24888286836020754
ACH-000614,-0.3438330344458272
ACH-000616,-0.06674811544854599
ACH-000618,-0.3010272605240084
ACH-000619,-0.22092002468959399
ACH-000620,-0.09749756237710423
ACH-000621,-0.2499203893373778
ACH-000622,-0.3448025399963524
ACH-000623,-0.3150787582288274
ACH-000624,-0.16375522248142985
ACH-000627,-0.2891392593045116
ACH-000630,-0.34697189645027665
ACH-000631,-0.5691373220620031
ACH-000632,-0.19511132674669754
ACH-000633,-0.16520113756878832
ACH-000637,-0.15253161818273556
ACH-000638,-0.19962220275516496
ACH-000646,-0.4374535203234609
ACH-000647,-0.20456109736071285
ACH-000648,-0.3067601360794068
ACH-000649,-0.19345027003377868
ACH-000651,-0.2900703464206174
ACH-000652,-0.18330046643600345
ACH-000653,-0.4499873767201469
ACH-000657,-0.32930888147639503
ACH-000658,-0.32320930274234794
ACH-000661,-0.21435743113785996
ACH-000662,-0.2310371600676757
ACH-000663,-0.2278141230625449
ACH-000665,-0.3345162390231981
ACH-000671,-0.2843686361096758
ACH-000672,-0.5999167844536355
ACH-000673,-0.21863223226898826
ACH-000676,-0.37413424730302747
ACH-000677,-0.21341986694552012
ACH-000681,-0.2883093121788217
ACH-000683,-0.3109744145974043
ACH-000684,-0.0009544395777691619
ACH-000688,-0.4289310742683424
ACH-000693,-0.14622254731049594
ACH-000694,-0.3691521269011424
ACH-000695,-0.09535849479994588
ACH-000696,-0.3039401081454221
ACH-000697,0.06707565014917602
ACH-000699,-0.3112267584773542
ACH-000701,-0.3767384296731648
ACH-000706,-0.23555157109426106
ACH-000711,-0.3327982126676904
ACH-000713,-0.17938435368644126
ACH-000714,-0.21973251514028425
ACH-000718,-0.5370238133175353
ACH-000720,-0.1910811197957236
ACH-000721,-0.3357876036452632
ACH-000724,-0.2331121204447796
ACH-000725,-0.15368587222936295
ACH-000732,0.0052913858856181144
ACH-000734,-0.3821998849438069
ACH-000735,-0.3937579029355723
ACH-000736,-0.3481088002443695
ACH-000738,-0.23781723167350485
ACH-000746,-0.17347748035562247
ACH-000747,-0.1949812238019644
ACH-000748,-0.2820605423036899
ACH-000753,-0.3113636325052651
ACH-000756,-0.29757308926122017
ACH-000757,-0.3458899017874268
ACH-000758,-0.10198022549824518
ACH-000760,-0.1883763827694598
ACH-000762,-0.3864725118479752
ACH-000763,-0.2176250540008557
ACH-000764,-0.30983626881902826
ACH-000765,-0.29743568407165544
ACH-000766,-0.1002519154292019
ACH-000767,-0.2857740382082961
ACH-000768,-0.04847962398388948
ACH-000769,-0.3106817681052081
ACH-000770,-0.13891720708985408
ACH-000771,-0.3379264082268461
ACH-000773,-0.25729554900166857
ACH-000776,-0.102270891509189
ACH-000777,-0.16732994870055162
ACH-000778,-0.3780456554134816
ACH-000781,-0.3213877048255355
ACH-000782,-0.17624202103552492
ACH-000783,-0.41720179332014345
ACH-000784,-0.214798483082912
ACH-000785,-0.2647587777202029
ACH-000787,-0.3342200540073797
ACH-000788,-0.22076101087035188
ACH-000791,-0.2717697162287405
ACH-000792,-0.38236119252449297
ACH-000794,-0.1957530305706997
ACH-000796,-0.23031108237140346
ACH-000798,-0.4776803349650586
ACH-000799,-0.4026992712380428
ACH-000800,-0.2904957182700955
ACH-000802,-0.24114726218175145
ACH-000804,-0.25528694260303164
ACH-000805,-0.2136793640661623
ACH-000809,-0.3867101611827281
ACH-000810,-0.3689646102852831
ACH-000811,-0.34718068155624665
ACH-000817,-0.27447687151381817
ACH-000819,-0.3648760963763433
ACH-000820,-0.2581244904726854
ACH-000821,-0.11244985199279836
ACH-000822,-0.25484424905428205
ACH-000823,-0.35403738909499216
ACH-000824,-0.42731809423453465
ACH-000827,-0.2812690952495208
ACH-000829,0.05566017313423421
ACH-000831,-0.2529558986613709
ACH-000832,-0.3747725400559819
ACH-000833,-0.3716772676942695
ACH-000834,-0.4291062386274435
ACH-000835,-0.17558042933589588
ACH-000836,-0.2823346834450421
ACH-000837,-0.3391847772368651
ACH-000838,-0.17998718509718634
ACH-000839,-0.4874638193099548
ACH-000840,-0.4597008835965441
ACH-000841,-0.26660582291359963
ACH-000843,-0.36156029405066464
ACH-000846,-0.1853567355592073
ACH-000847,-0.2776845441996739
ACH-000848,-0.2470912989148724
ACH-000849,-0.2170202102418793
ACH-000851,-0.29800740314113233
ACH-000855,-0.15384020647908314
ACH-000856,-0.38958939210748256
ACH-000858,-0.2111229783766842
ACH-000859,-0.2585612046136982
ACH-000861,-0.2559739259598159
ACH-000862,-0.3408546031678329
ACH-000865,-0.22344427866495292
ACH-000866,-0.1517095710707594
ACH-000867,-0.22503064460646116
ACH-000869,-0.067074093372572
ACH-000872,-0.3682161202650827
ACH-000873,-0.3155293725422113
ACH-000876,-0.19303971446271775
ACH-000878,-0.2519415806436401
ACH-000880,-0.27666036577775416
ACH-000881,-0.2249137825717694
ACH-000882,-0.34191806147471515
ACH-000884,-0.3752087700098889
ACH-000885,-0.3596487080725667
ACH-000887,-0.26184832878958164
ACH-000889,-0.2785343504529386
ACH-000896,-0.29514244518560306
ACH-000898,-0.2380752996275051
ACH-000900,-0.3793153530518282
ACH-000901,-0.22133130380663285
ACH-000905,-0.05929850003929805
ACH-000906,-0.2145664298909444
ACH-000907,-0.3731266337945819
ACH-000910,-0.1873364651290465
ACH-000911,-0.3103048717346402
ACH-000912,-0.26961040518430435
ACH-000913,-0.26536232248997393
ACH-000915,-0.16484107066060122
ACH-000916,-0.2882059840484663
ACH-000917,-0.2671438406395679
ACH-000920,-0.21367801397658945
ACH-000921,-0.4028133429173165
ACH-000924,-0.2936969207989026
ACH-000926,-0.3488023947256769
ACH-000928,-0.5479412842783659
ACH-000929,-0.1519234645556449
ACH-000932,-0.33543247509067275
ACH-000935,-0.08827360029532502
ACH-000936,-0.4720964459777774
ACH-000937,-0.26977545843028666
ACH-000938,-0.2700684053926318
ACH-000939,-0.1294831875531719
ACH-000941,-0.22859437007905836
ACH-000943,-0.4268615865981787
ACH-000946,-0.2656071672826512
ACH-000947,-0.2512834918485915
ACH-000948,-0.30347823776363875
ACH-000950,-0.3152394892450434
ACH-000953,-0.11710961863600525
ACH-000954,-0.42548489322223776
ACH-000957,-0.23046364399265035
ACH-000958,-0.2177974241015008
ACH-000960,-0.2479846730216909
ACH-000963,-0.2920752069699233
ACH-000968,-0.3273738251921888
ACH-000969,-0.2052938428282898
ACH-000972,-0.2571064695364729
ACH-000973,-0.2674249928773433
ACH-000974,-0.2869824220986829
ACH-000978,-0.3285739492003986
ACH-000984,-0.3664900538299064
ACH-000986,-0.2819999208320733
ACH-000988,-0.3753179572649366
ACH-000993,-0.19519342895326436
ACH-000994,-0.3275262631119276
ACH-000996,-0.3261464892323656
ACH-001001,-0.1575214902958489
ACH-001020,-0.4446771857539015
ACH-001028,-0.35939756273570084
ACH-001031,-0.27159797834587296
ACH-001038,-0.2028049334851626
ACH-001048,-0.2680437579723103
ACH-001050,-0.13436075876373516
ACH-001053,-0.2183806150401897
ACH-001054,-0.1496988112893781
ACH-001061,-0.2973479125795333
ACH-001067,-0.3361804773351141
ACH-001075,-0.17320174033385166
ACH-001096,-0.3541486071148308
ACH-001111,-0.1677799800925008
ACH-001119,-0.2611731659893385
ACH-001128,-0.1804650800343386
ACH-001134,-0.3680470211770368
ACH-001151,-0.1625181574332595
ACH-001163,-0.2966072336650054
ACH-001164,-0.37101970633344455
ACH-001183,-0.16156004081136466
ACH-001192,-0.1201773690500567
ACH-001193,-0.1575008830585944
ACH-001196,-0.3320876152607877
ACH-001197,-0.23933016380460798
ACH-001205,-0.346348987904693
ACH-001211,-0.08847942343585814
ACH-001212,-0.29210419087195044
ACH-001228,-0.488933156499847
ACH-001232,-0.07905673768579208
ACH-001239,-0.32516477808461114
ACH-001270,-0.460909554154828
ACH-001274,-0.3460412053357648
ACH-001275,-0.1632087195584865
ACH-001277,-0.3974657021399575
ACH-001278,-0.2820196054571776
ACH-001280,-0.4112816629735359
ACH-001283,-0.20409507067240032
ACH-001289,-0.29961810475473305
ACH-001300,-0.2169031959515594
ACH-001301,-0.26723603184813544
ACH-001302,-0.13689514191497582
ACH-001306,-0.14023313311303867
ACH-001318,-0.2955545865113535
ACH-001322,-0.3566079954956341
ACH-001328,-0.4048541680252504
ACH-001332,-0.2323214029217566
ACH-001336,-0.3536420979096325
ACH-001346,-0.31692376873960443
ACH-001353,-0.33418506005966264
ACH-001354,-0.3055087647111812
ACH-001367,-0.5532096742516351
ACH-001368,-0.29270964309998604
ACH-001374,-0.08759625583962546
ACH-001377,-0.26109773642666395
ACH-001380,-0.2662562522929041
ACH-001391,-0.2640197263579932
ACH-001408,-0.3999689484379532
ACH-001430,0.05398944329711559
ACH-001431,-0.3602618967244787
ACH-001450,-0.3958954523107773
ACH-001496,-0.04264847310954328
ACH-001500,-0.6369068541927769
ACH-001523,-0.25127210674513284
ACH-001532,-0.2639491677387983
ACH-001550,-0.31806260412212106
ACH-001552,-0.22869800275153246
ACH-001554,-0.2859331398802405
ACH-001654,-0.34332009135421143
ACH-001735,-0.17898602962463486
ACH-001736,-0.2742152997682213
ACH-001737,0.3801516165678725
ACH-001740,-0.15693242558761866
ACH-001745,-0.23444325839006885
ACH-001765,-0.1260925331650226
