,RRP15 (51018)
ACH-000004,-0.7304797740315054
ACH-000005,-0.924135712088348
ACH-000007,-0.6265028997794525
ACH-000009,-0.7489240323674444
ACH-000011,-0.9008435719365424
ACH-000012,-0.6983610239754418
ACH-000013,-0.6875907100487384
ACH-000014,-0.7323465921941512
ACH-000015,-0.587638942126526
ACH-000017,-0.5705263501968699
ACH-000018,-0.5534698776712873
ACH-000019,-0.624612444514875
ACH-000021,-0.807849514186261
ACH-000022,-0.5545268604472648
ACH-000025,-0.8337129522909639
ACH-000028,-0.6320996673494172
ACH-000030,-0.7263260082788995
ACH-000035,-0.6989528514697243
ACH-000036,-0.5217358357546377
ACH-000037,-0.538442492503017
ACH-000039,-0.6901278083581155
ACH-000040,-0.8210115002338734
ACH-000041,-0.5869458643674006
ACH-000042,-0.7545629886797716
ACH-000045,-0.7487096462028837
ACH-000047,-0.818558081946269
ACH-000052,-0.5393366212855948
ACH-000053,-0.7048038369954086
ACH-000054,-0.8207434338829492
ACH-000055,-0.5854896516002871
ACH-000060,-0.7299202156429884
ACH-000067,-0.7347409188245109
ACH-000070,-0.5659638745659185
ACH-000075,-0.8483428021644496
ACH-000078,-0.6405639673488126
ACH-000082,-0.8442854102243254
ACH-000085,-0.8423546258285218
ACH-000086,-0.7703703820461435
ACH-000087,-0.7183796071305958
ACH-000092,-0.8538749924389016
ACH-000095,-0.6307851958251485
ACH-000097,-0.5024775181785762
ACH-000098,-0.7746134379474912
ACH-000099,-0.7114309254058185
ACH-000108,-0.6616867651965438
ACH-000113,-0.5903450089712952
ACH-000116,-0.6298487764720965
ACH-000118,-0.5987971743860153
ACH-000120,-0.6199967805390977
ACH-000123,-0.8156229505481154
ACH-000127,-0.6567044653877621
ACH-000128,-0.8509707835702781
ACH-000132,-0.7609588762251328
ACH-000133,-0.6535126771167364
ACH-000137,-0.8372055871585528
ACH-000138,-0.7487866447926466
ACH-000142,-0.6827838950596526
ACH-000143,-0.7057580217510434
ACH-000146,-0.4692383640082385
ACH-000148,-0.7027213980079277
ACH-000150,-0.4612463557564042
ACH-000152,-0.655823031029064
ACH-000153,-0.6593919429656453
ACH-000159,-0.7843987708286498
ACH-000160,-0.7920049456667809
ACH-000163,-0.5808521425997499
ACH-000167,-0.7836044587838937
ACH-000168,-0.8799655783381614
ACH-000169,-0.8403627862922393
