,GSG1 (83445)
ACH-000004,-0.21848891523674646
ACH-000005,-0.1492641659160075
ACH-000007,-0.20416878328269056
ACH-000009,0.017401236349120625
ACH-000011,0.1209430549978378
ACH-000012,0.06471375146962563
ACH-000013,-0.05009437577034912
ACH-000014,0.07674026070963576
ACH-000015,-0.06724976527046493
ACH-000017,0.06946203403597154
ACH-000018,-0.08288884885569335
ACH-000019,-0.17921925834943467
ACH-000021,-0.002538057158216523
ACH-000022,0.019525571658900915
ACH-000025,0.022442589136206236
ACH-000028,0.10503870926532398
ACH-000030,-0.04834691953372306
ACH-000035,0.10868247606983453
ACH-000036,-0.0077740092877483175
ACH-000037,-0.04305554908149554
ACH-000039,-0.20399602514134446
ACH-000040,0.03473866012766582
ACH-000041,0.025848196365608048
ACH-000042,-0.03930397747346172
ACH-000045,0.015634392906534966
ACH-000047,-0.08228144597214666
ACH-000052,-0.11500145262340784
ACH-000053,-0.02819587939224592
ACH-000054,-0.09574188683457224
ACH-000055,-0.04130627670790277
ACH-000060,0.19277932839429968
ACH-000067,-0.24323980845234175
ACH-000070,-0.16278037550442587
ACH-000075,0.13721520219805236
ACH-000078,-0.05955077374947199
ACH-000082,0.1021620892587514
ACH-000085,-0.11267818048659345
ACH-000086,-0.17656646645668028
ACH-000087,-0.2537290843080397
ACH-000092,0.058343415781659226
ACH-000095,0.0072296382464921965
ACH-000097,-0.06587910584830474
ACH-000098,0.06005971341081168
ACH-000099,-0.03410394290876316
ACH-000108,0.08853132796061575
ACH-000113,-0.0322896939083193
ACH-000116,0.18446076414651505
ACH-000118,0.057977989039836274
ACH-000120,-0.05451770587894295
ACH-000123,-0.014696159073703243
ACH-000127,-0.054041644441824015
ACH-000128,-0.09442869198901853
ACH-000132,0.0010662004504325456
ACH-000133,-0.09661154369756356
ACH-000137,0.08814793732024383
ACH-000138,0.006095754579759913
ACH-000142,-0.05721806559050991
ACH-000143,-0.21270676142492784
ACH-000146,-0.0365424345367464
ACH-000148,-0.08087754182695894
ACH-000150,0.035257051212668526
ACH-000152,0.0269406706866965
ACH-000153,0.07171171691991493
ACH-000159,0.05805930499287355
ACH-000160,-0.050572025826028655
ACH-000163,-0.0868704882708518
ACH-000167,-0.2809483312737036
ACH-000168,0.304011412086496
ACH-000169,0.03428506636742409
ACH-000178,-0.04951386814193066
ACH-000183,0.07479013184098518
ACH-000188,-0.01798178237645541
ACH-000189,0.042863051962801366
ACH-000190,-0.03828897612003273
ACH-000198,-0.04881400292946631
ACH-000203,0.1084033338888694
ACH-000204,0.10346256269100718
ACH-000206,-0.02022348543524706
ACH-000207,-0.11423229773875054
ACH-000208,-0.1785447835046179
ACH-000210,-0.05782999073515381
ACH-000211,-0.06794363492685432
ACH-000215,0.0038102167575332032
ACH-000221,-0.02811599871467066
ACH-000222,0.29007836124184005
ACH-000223,-0.022974238076326453
ACH-000226,-0.0635797927903155
ACH-000227,-0.25307551498840264
ACH-000228,-0.1009733496188074
ACH-000231,0.021325281453692013
ACH-000232,-0.12237793956857508
ACH-000233,0.010963587843721095
ACH-000234,0.052952201940986286
ACH-000235,0.016107837304528184
ACH-000237,-0.04636628575083345
ACH-000238,-0.00812248932753585
ACH-000242,-0.06765274421731612
ACH-000243,0.007023134095087443
ACH-000244,-0.01634483059017957
ACH-000246,-0.11162765675305196
ACH-000248,-0.058721828994761915
ACH-000250,-0.059033266563573626
ACH-000251,-0.22203155873776506
ACH-000252,0.017714200740280756
ACH-000253,-0.17781574009416262
ACH-000255,0.10575414389428794
ACH-000256,-0.058422225006281664
ACH-000257,0.033855038149686184
ACH-000258,0.013363773699811524
ACH-000259,0.0038586772483291494
ACH-000260,-0.01908203317190691
ACH-000261,-0.04818744699848005
ACH-000262,0.05213866050379337
ACH-000263,0.3008721883667678
ACH-000264,-0.04676424971019514
ACH-000265,0.14437226095792885
ACH-000266,0.06961338321586823
ACH-000272,-0.027943797378860054
ACH-000274,-0.13099600686435886
ACH-000277,-0.03469068325435493
ACH-000278,0.05882997147432315
ACH-000279,-0.16224593471064294
ACH-000280,-0.053863917279650564
ACH-000281,0.08993123100222075
ACH-000288,-0.11110117169044996
ACH-000291,0.04754457160152066
ACH-000293,-0.016595468308920336
ACH-000294,-0.034295297815094106
ACH-000295,-0.03864440694375021
ACH-000296,-0.20885793000417155
ACH-000302,-0.041183516641647884
ACH-000304,-0.1340650086820954
ACH-000307,-0.01450013631640234
ACH-000308,-0.07423925253176875
ACH-000310,-0.03569348747569904
ACH-000311,-0.10533245421528364
ACH-000312,0.12114618423215515
ACH-000315,0.21725454792084573
ACH-000316,-0.24052539833296924
ACH-000317,0.026315724009598567
ACH-000318,0.0133086210579038
ACH-000319,0.012404149596359684
ACH-000320,0.14373684576766635
ACH-000322,-0.05438039074202998
ACH-000323,-0.2000833562353219
ACH-000324,-0.1313139559203413
ACH-000329,0.11718120896807302
ACH-000330,-0.0858781676479964
ACH-000331,0.0018822482885062727
ACH-000332,-0.058470379117844924
ACH-000334,0.09584607211529927
ACH-000335,-0.03409539884124081
ACH-000336,0.09366293622455196
ACH-000337,-0.02083701486738467
ACH-000338,-0.34003881360341576
ACH-000339,-0.0564731046767536
ACH-000341,0.08676270745670499
ACH-000348,-0.031184283292298567
ACH-000350,0.005286132534732875
ACH-000352,0.03736428729915589
ACH-000356,-0.3041271308775173
ACH-000361,-0.03607091662911719
ACH-000362,-0.08389258691726066
ACH-000363,-0.13256107078296991
ACH-000364,0.026093629892448476
ACH-000365,0.06654788366521844
ACH-000366,-0.030228740541781964
ACH-000368,0.0242883197383422
ACH-000374,-0.017441269891306375
ACH-000375,-0.1004758755321547
ACH-000376,0.021602751755293415
ACH-000381,-0.015844753781306602
ACH-000383,0.01458560964155894
ACH-000387,-0.03187876482883383
ACH-000389,0.2390220104333552
ACH-000390,-0.0028602878056350122
ACH-000393,0.00688411606733925
ACH-000395,-0.2565603727359929
ACH-000396,0.04136822860757635
ACH-000397,0.04522578525744474
ACH-000401,0.015507496266419653
ACH-000402,0.8491204684045304
ACH-000403,-0.053181126091595775
ACH-000404,-0.06409860762463762
ACH-000406,-0.11713784438181618
ACH-000407,0.11308006635849142
ACH-000408,-0.1345114878393869
ACH-000410,0.002938087504113407
ACH-000411,-0.010565635861136288
ACH-000414,0.02760262213606942
ACH-000415,-0.046594799110938064
ACH-000416,-0.04137181966561348
ACH-000420,0.016243707002808725
ACH-000421,-0.14821171368472916
ACH-000424,-0.08300413390016903
ACH-000425,-0.04344120781445737
ACH-000426,-0.08874201845809686
ACH-000427,-0.3379555441551949
ACH-000433,0.08670734477939061
ACH-000435,-0.5253749878415722
ACH-000436,-0.06323215271389063
ACH-000444,0.034437404385728974
ACH-000445,0.2838218801953613
ACH-000448,-0.12942267268591565
ACH-000450,-0.236713130848962
ACH-000452,-0.05533959092434635
