,HIST1H2BO (8348)
ACH-000004,0.008801405874381055
ACH-000005,-0.039774385857619984
ACH-000007,-0.13581306539308716
ACH-000009,0.0045617514289547
ACH-000011,-0.07105423340490094
ACH-000012,0.06611551152176817
ACH-000013,-0.03864362690456881
ACH-000014,-0.161501982125624
ACH-000015,0.043423269133864364
ACH-000017,0.0016423430394921859
ACH-000018,0.047290679105701734
ACH-000019,-0.1687299481553387
ACH-000021,-0.0258785284797223
ACH-000022,-0.06500910924076515
ACH-000025,-0.07856589426186167
ACH-000028,-0.2418151456163861
ACH-000030,0.06336235466249393
ACH-000035,-0.10806435363831372
ACH-000036,-0.06654469539058994
ACH-000037,0.09119727371888244
ACH-000039,0.165742409404914
ACH-000040,-0.01267127903460448
ACH-000041,-0.1175069735036837
ACH-000042,0.03187211494229808
ACH-000045,-0.07262294208535995
ACH-000047,0.02767290046073514
ACH-000052,0.009121488125309076
ACH-000053,0.025382501538428415
ACH-000054,0.08672473100468876
ACH-000055,-0.23372871024473174
ACH-000060,0.028763711161732305
ACH-000067,-0.1230141282832782
ACH-000070,0.04392775672619386
ACH-000075,0.09944916313846644
ACH-000078,-0.029381169637770217
ACH-000082,-0.0630976378136291
ACH-000085,0.06953394094571128
ACH-000086,-0.03558880226556197
ACH-000087,0.04958477951889586
ACH-000092,-0.014260514997478215
ACH-000095,-0.11616300883663312
ACH-000097,-0.043823500235836296
ACH-000098,-0.005478039984331438
ACH-000099,-0.07776831705602867
ACH-000108,-0.008807350179552073
ACH-000113,-0.04274281199098756
ACH-000116,0.01794513348688531
ACH-000118,-0.15336259671516708
ACH-000120,-0.10543446385593633
ACH-000123,-0.08429004471888123
ACH-000127,0.024152546765711498
ACH-000128,0.01960739148490748
ACH-000132,-0.06772493486105706
ACH-000133,-0.07214439726465632
ACH-000137,0.029121821553187807
ACH-000138,-0.008847104849114733
ACH-000142,0.06307080958774977
ACH-000143,-0.0120113241086353
ACH-000146,0.046966423095625744
ACH-000148,0.04582585151681108
ACH-000150,-0.003587254581954996
ACH-000152,0.011037349187273877
ACH-000153,0.01828834360117992
ACH-000159,-0.010595229744733396
ACH-000160,0.22334234607271605
ACH-000163,-0.007368420178433198
ACH-000167,0.3403636374399021
ACH-000168,-0.19311508157462876
ACH-000169,-0.1652923565022999
ACH-000178,0.0810561783796381
ACH-000183,0.05151432048842053
ACH-000188,-0.034786491164320144
ACH-000189,-0.16145576740064851
ACH-000190,0.26754956683772585
ACH-000198,-0.03928490872458392
ACH-000203,-0.034828008504781016
ACH-000204,0.09730026943910002
ACH-000206,-0.20919853839431424
ACH-000207,-0.20700828628836487
ACH-000208,0.025865615926866325
ACH-000210,0.17017618070981125
ACH-000211,0.03895566297852659
ACH-000215,-0.05357358723284763
ACH-000221,0.06346381521187093
ACH-000222,0.15739223064628904
ACH-000223,-0.14833971556614986
ACH-000226,-0.05445291782220272
ACH-000227,-0.10862470701568662
ACH-000228,-0.04592210595147561
ACH-000231,-0.054647093531434966
ACH-000232,-0.007236752511586158
ACH-000233,-0.10606228995295314
ACH-000234,-0.09990754940351418
ACH-000235,0.034083225914421374
ACH-000237,0.01463999175287038
ACH-000238,-0.03881819915018662
ACH-000242,-0.005803357096194986
ACH-000243,0.042832927173767084
ACH-000244,-0.022319648458222582
ACH-000246,-0.03710589935456612
ACH-000248,0.17368718843631134
ACH-000250,-0.02550387214346237
ACH-000251,0.044390209220090585
ACH-000252,-0.11805623001114683
ACH-000253,-0.10173974970338484
ACH-000255,0.028783991679005656
ACH-000256,-0.02176034739448364
ACH-000257,0.02637098063547654
ACH-000258,-0.05124209570436256
ACH-000259,-0.06248495058904389
ACH-000260,-0.014496955068313085
ACH-000261,-0.02618171704880686
ACH-000262,-0.17251246133165776
ACH-000263,-0.1874067045579334
ACH-000264,-0.08612709278171755
ACH-000265,0.06621649955906142
ACH-000266,-0.0053518528351642605
ACH-000272,0.004794997775201457
ACH-000274,0.020614929410025105
ACH-000277,0.03697325311168444
ACH-000278,0.006535075266563407
ACH-000279,-0.12298278810412125
ACH-000280,0.013807650897255452
ACH-000281,-0.007685747759635905
ACH-000288,0.0005874016518935073
ACH-000291,0.02923961874252053
ACH-000293,0.051263679029901935
ACH-000294,0.1043379166495264
ACH-000295,-0.11853865825337714
ACH-000296,0.03359970024935385
ACH-000302,0.06084766771976088
ACH-000304,-0.08078300965883037
ACH-000307,-0.05670553474437921
ACH-000308,-0.017244628702781872
ACH-000310,0.05481338899517582
ACH-000311,-0.043236280191289465
ACH-000312,0.0432337242890724
ACH-000315,-0.15839524231557456
ACH-000316,-0.0097898118775964
ACH-000317,-0.11430616067921345
ACH-000318,0.01419829761222897
ACH-000319,-0.0629432142586627
ACH-000320,0.01067136349330172
ACH-000322,-0.04473577335253644
ACH-000323,0.01745268648142153
ACH-000324,-0.052917770299734726
ACH-000329,-0.12048127338603802
ACH-000330,0.13867710075062176
ACH-000331,-0.04883137069123588
ACH-000332,-0.05088027592355531
ACH-000334,-0.07558912071008697
ACH-000335,-0.028680114454715
ACH-000336,-0.04157869386455601
ACH-000337,-0.023944596963056185
ACH-000338,0.16997781349140156
ACH-000339,-0.03363959421578272
ACH-000341,-0.006112965372227225
ACH-000348,0.038952356870589976
ACH-000350,-0.0244132964952573
ACH-000352,-0.01619286758044701
ACH-000356,0.06148001616012193
ACH-000361,0.15630228046301767
ACH-000362,-0.10833068399015122
ACH-000363,0.019081145810947917
ACH-000364,0.0513504831090436
ACH-000365,-0.00466052434098129
ACH-000366,0.057612077178336885
ACH-000368,-0.019478343472514342
ACH-000374,-0.11473968453040638
ACH-000375,0.1647859694296713
ACH-000376,0.04596045432891024
ACH-000381,-0.026667165110341458
ACH-000383,-0.0002866046580435672
ACH-000387,-0.018022143475701115
ACH-000389,-0.10121825971695607
ACH-000390,-0.07508062277423004
ACH-000393,-0.02434769694108501
ACH-000395,0.1066872689225428
ACH-000396,-0.07848750449374023
ACH-000397,-0.004597492465717432
ACH-000401,-0.16163551312932714
ACH-000402,0.03474281991177625
ACH-000403,-0.01731623660818189
ACH-000404,0.020114535376484118
ACH-000406,-0.04652411888662632
ACH-000407,-0.0015441859290989152
ACH-000408,0.17604308535376176
ACH-000410,-0.0012301714475832894
ACH-000411,-0.014597109371143285
ACH-000414,-0.103202902275295
ACH-000415,-0.0818931036175933
ACH-000416,0.018118484044695318
ACH-000420,0.169989009647927
ACH-000421,0.06610658896787278
ACH-000424,-0.1295269135641407
ACH-000425,0.0503279480060834
ACH-000426,0.1407798092591151
ACH-000427,0.04580857537553439
ACH-000433,-0.0980316944585714
ACH-000435,0.05102391086027543
ACH-000436,0.02594238935174999
ACH-000444,0.057088729496036064
ACH-000445,-0.08751111581233932
ACH-000448,0.019834674486083663
ACH-000450,0.09840316894021052
ACH-000452,-0.03535600574667608
ACH-000454,-0.08358505493606681
ACH-000458,-0.005060587792956075
ACH-000459,-0.08912970583749437
ACH-000460,0.08802505756423301
ACH-000461,0.0001634063916861352
ACH-000463,-0.10224799240271687
ACH-000464,-0.004301680705214383
ACH-000466,0.054778673603818835
ACH-000467,-0.05933227367697536
ACH-000468,-0.03775424639645087
ACH-000469,-0.11517596384917132
ACH-000470,0.13578333856349922
ACH-000471,-0.011518808882567929
ACH-000472,0.014644475411726806
ACH-000473,-0.032131285455147415
ACH-000475,0.050341273291803684
ACH-000476,-0.023674434592952712
ACH-000477,-0.010139210551279221
ACH-000479,-0.12679796338725874
ACH-000480,0.2155153506094377
ACH-000481,-0.0486289705626276
ACH-000483,0.11016065466902378
ACH-000484,-0.07775611371458234
ACH-000485,-0.02446320653377473
ACH-000486,0.014710700013346616
ACH-000487,-0.06167007067487131
ACH-000488,0.0386309754256098
ACH-000490,0.029002191026516588
ACH-000491,-0.12730469278010653
ACH-000495,0.059060104014760785
ACH-000496,0.059028718633537675
ACH-000499,-0.10935839046221812
ACH-000500,0.13548301281113667
ACH-000502,-0.09116464692604703
ACH-000503,0.16186500513197016
ACH-000505,-0.005845882512282638
ACH-000507,0.18067965374404973
ACH-000510,0.033531817990616976
ACH-000511,-0.01190186837842182
ACH-000512,0.09368832249957697
ACH-000516,-0.14207807545974824
ACH-000517,0.020464836036180642
ACH-000518,0.06499358684595741
ACH-000520,0.058703310745117164
ACH-000521,0.06063642826053205
ACH-000522,-0.06683912585077302
ACH-000524,-0.047073443982857566
ACH-000527,0.09897634377780318
ACH-000528,0.05982917847815888
ACH-000537,-0.0258957645057533
ACH-000541,-0.07793670037566815
ACH-000542,0.07396120570901753
ACH-000544,-0.052304642238451916
ACH-000545,-0.043495267503716295
ACH-000547,0.22000168832936076
ACH-000548,0.030829598322161825
ACH-000549,-0.038959214807449835
ACH-000550,0.023279882969408205
ACH-000552,0.033045350438796535
ACH-000556,0.031665790303637364
ACH-000557,0.05979117174512767
ACH-000569,0.054743416180584745
ACH-000570,0.06485032734262866
ACH-000571,-0.052826664122486815
ACH-000573,-0.023950733889707844
ACH-000576,0.024016982190165563
ACH-000579,-0.012844491542184415
ACH-000580,0.03747792762309656
ACH-000584,0.05334131004013044
ACH-000585,-0.14389698561573264
ACH-000588,0.0002316856915595556
ACH-000589,-0.010028410073502554
ACH-000591,-0.05523136224070903
ACH-000593,0.01829607270755813
ACH-000600,-0.0468250580565072
ACH-000601,-0.10789742834676593
ACH-000605,-0.0016854955747453845
ACH-000606,-0.04453918270420923
ACH-000608,0.005233557079804104
ACH-000614,0.24177730024037414
ACH-000616,0.17477082291050364
ACH-000618,-0.08070394347187472
ACH-000619,-0.04920551964988102
ACH-000620,0.09651726440937096
ACH-000621,0.02021141062266547
ACH-000622,0.01084172187149998
ACH-000623,-0.045309085769126685
ACH-000624,0.06430567420034733
ACH-000627,0.03659223503636115
ACH-000630,-0.05019778170618359
ACH-000631,0.032662223582636714
ACH-000632,-0.009579805848909143
ACH-000633,0.004438595597195563
ACH-000637,-0.14806350582287509
ACH-000638,-0.08813603770366925
ACH-000646,0.06576190943551688
ACH-000647,-0.10678903225770613
ACH-000648,-0.023091393215985342
ACH-000649,0.07797991660262453
ACH-000651,0.07257973807690754
ACH-000652,-0.04299349065278378
ACH-000653,-0.043773868062114384
ACH-000657,0.05986683492235367
ACH-000658,-0.009846009958556723
ACH-000661,-0.10030967720537673
ACH-000662,0.07759395242918435
ACH-000663,-0.0018262968512952813
ACH-000665,-0.0847189486694787
ACH-000671,0.20436556334633774
ACH-000672,-0.20727940823743948
ACH-000673,-0.038312279884971774
ACH-000676,-0.038784803141075776
ACH-000677,0.03442087491411782
ACH-000681,-0.02112417832737181
ACH-000683,-0.04993126387828197
ACH-000684,-0.09171497952707383
ACH-000688,-0.03296772680150139
ACH-000693,-0.04893039369921253
ACH-000694,0.00520592389814194
ACH-000695,-0.05724895982088461
ACH-000696,-0.026348183494015846
ACH-000697,0.034325050602570475
ACH-000699,-0.02357004068673877
ACH-000701,-0.05464082383039325
ACH-000706,0.002823227391498407
ACH-000711,-0.014418241792806059
ACH-000713,-0.20671091027381305
ACH-000714,-0.060382182879265736
ACH-000718,-0.02278205630098032
ACH-000720,-0.08212371079059934
ACH-000721,-0.014289389867158591
ACH-000724,-0.2022875850020495
ACH-000725,-0.04814523574908641
ACH-000732,0.010614407441877749
ACH-000734,0.0011016910240418641
ACH-000735,0.11115244889182534
ACH-000736,-0.11367984036880065
ACH-000738,0.1011360886566261
ACH-000746,-0.02073604963353335
ACH-000747,0.17249536055515624
ACH-000748,-0.07277618768672374
ACH-000753,0.004912218722020828
ACH-000756,-0.10127166096701196
ACH-000757,0.10095025732077356
ACH-000758,0.010556348034021052
ACH-000760,-0.018707230880925088
ACH-000762,-0.1444880582627673
ACH-000763,0.029287253787815156
ACH-000764,-0.0773367007203837
ACH-000765,0.016044756328989898
ACH-000766,0.052300533160602014
ACH-000767,0.06404655895757436
ACH-000768,0.01514052111507819
ACH-000769,0.02709591527071811
ACH-000770,-0.006063932908027186
ACH-000771,-0.027638950392576755
ACH-000773,-0.21581897285583745
ACH-000776,-0.04196909844589576
ACH-000777,-0.021733668840523253
ACH-000778,-0.15305117101797108
ACH-000781,0.05641043895887755
ACH-000782,-0.06686596050028305
ACH-000783,-0.19229204922083135
ACH-000784,0.07248709466228763
ACH-000785,-0.06958783433021172
ACH-000787,0.054152743399412284
ACH-000788,-0.008413138495658194
ACH-000791,0.007853707005892078
ACH-000792,0.04858989676475406
ACH-000794,-0.06990599102960897
ACH-000796,0.034256363972818935
ACH-000798,0.02769780817984437
ACH-000799,-0.11164549492574218
ACH-000800,0.15580414378727528
ACH-000802,0.020853162628667387
ACH-000804,0.16680997734256914
ACH-000805,-0.04331791535578431
ACH-000809,-0.025923000815449158
ACH-000810,-0.16208118251149553
ACH-000811,0.013313371945807794
ACH-000817,-0.11459603448330015
ACH-000819,-0.03401364701590586
ACH-000820,0.14480016724663405
ACH-000821,-0.06577236033250451
ACH-000822,-0.001482742017307857
ACH-000823,0.06592133827592904
ACH-000824,-0.07182287191666982
ACH-000827,0.00201038101537572
ACH-000829,-0.015035445869973869
ACH-000831,0.04297215712694541
ACH-000832,-0.0495870095836863
ACH-000833,0.20190089209649376
ACH-000834,-0.04630362158266561
ACH-000835,0.1712639723630494
ACH-000836,0.27496060779791776
ACH-000837,0.01782748825751187
ACH-000838,0.0027562011721528014
ACH-000839,0.0010349632387534548
ACH-000840,-0.0018194461085290726
ACH-000841,-0.17405011784149332
ACH-000843,-0.1664276144377574
ACH-000846,-0.06933331838214256
ACH-000847,-0.014242552607186766
ACH-000848,0.05463869117889551
ACH-000849,-0.18292306816076548
ACH-000851,0.038305287959871474
ACH-000855,-0.08679540827002201
ACH-000856,0.008510764130499853
ACH-000858,-0.03020487752080292
