,ENAH (55740)
ACH-000004,0.09914968722008544
ACH-000005,0.15584135880371994
ACH-000007,0.16696892257152798
ACH-000009,-0.018964053843415082
ACH-000011,-0.11646978783559288
ACH-000012,-0.010977878435521345
ACH-000013,-0.1398134317476402
ACH-000014,0.1902907903163638
ACH-000015,0.05348737771526296
ACH-000017,0.020431747678865724
ACH-000018,0.0347068495081227
ACH-000019,-0.03014185088595708
ACH-000021,-0.08002773116673129
ACH-000022,-0.01344121300274301
ACH-000025,-0.08849142292454122
ACH-000028,-0.025735932268906008
ACH-000030,-0.05086441831599317
ACH-000035,0.18650810770794807
ACH-000036,-0.038264201226810006
ACH-000037,-0.004076157792131985
ACH-000039,0.22111093335003498
ACH-000040,-0.009235982730730395
ACH-000041,-0.08006047938545723
ACH-000042,0.008203144746043249
ACH-000045,0.03202993972320068
ACH-000047,-0.010739546634654115
ACH-000052,-0.072665371293876
ACH-000053,0.15491116913152425
ACH-000054,-0.11204522596656087
ACH-000055,-0.052656965464461636
ACH-000060,-0.07394959760829213
ACH-000067,0.01922844972282718
ACH-000070,-0.10323044625736437
ACH-000075,-0.12907605922425874
ACH-000078,0.07988514816906668
ACH-000082,-0.0269148763861341
ACH-000085,-0.07089542785165592
ACH-000086,0.0381860334528362
ACH-000087,0.026096929056858467
ACH-000092,-0.07473289794014669
ACH-000095,-0.03572769046039267
ACH-000097,-0.0520923951018089
ACH-000098,-0.0505923192679152
ACH-000099,-0.016148094663707445
ACH-000108,-0.00965151565341058
ACH-000113,0.07346561886992803
ACH-000116,-0.17588229093712332
ACH-000118,0.050149377477201273
ACH-000120,0.008437999683317947
ACH-000123,-0.02415200906735577
ACH-000127,0.03065720683116263
ACH-000128,0.07442078420798705
ACH-000132,-0.032234153794187294
ACH-000133,0.05171998324605677
ACH-000137,0.3148865965607477
ACH-000138,0.0591723412889078
ACH-000142,0.006638719269519032
ACH-000143,0.028004016005859923
ACH-000146,-0.010770381781312195
ACH-000148,-0.021852484233521728
ACH-000150,0.0021358940534881364
ACH-000152,0.02038028472819631
ACH-000153,-0.015069364732065552
ACH-000159,-0.04031232627016156
ACH-000160,-0.056461328365657974
ACH-000163,-0.013885429022448062
ACH-000167,0.04267927380325515
ACH-000168,0.044388581941784216
ACH-000169,-0.026266073241177718
ACH-000178,-0.004357946256089095
ACH-000183,0.11056543736333548
ACH-000188,-0.053465353133263296
ACH-000189,0.2129908435359089
ACH-000190,-0.018600445187076958
ACH-000198,0.11971960590057755
ACH-000203,-0.6947415383988969
ACH-000204,-0.2167483735528225
ACH-000206,0.042022849049260375
ACH-000207,0.036332912778672566
ACH-000208,0.133137107469738
ACH-000210,0.2651034889754202
ACH-000211,0.07293215128656354
ACH-000215,0.06171059213720721
ACH-000221,0.1859436915214527
ACH-000222,0.09598682510666877
ACH-000223,-0.10414861221829397
ACH-000226,-0.03187340103767889
ACH-000227,-0.06728992609890927
ACH-000228,0.005137544190521518
ACH-000231,0.03174285567572744
ACH-000232,0.12274259295468325
ACH-000233,0.14651783060556398
ACH-000234,-0.06877604819609305
ACH-000235,0.0469713518234239
ACH-000237,-0.05619301296587755
ACH-000238,-0.11884128170097237
ACH-000242,-0.006498739053276508
ACH-000243,-0.013471484429539837
ACH-000244,0.00015497154159505798
ACH-000246,-0.07815485632669987
ACH-000248,-0.2615773253947508
ACH-000250,0.02704713608778193
ACH-000251,-0.049659814320654264
ACH-000252,0.08580914932086726
ACH-000253,0.0417006230203327
ACH-000255,0.11449889385748027
ACH-000256,0.05645033147176949
ACH-000257,0.0744593323547379
ACH-000258,0.0033150021297560658
ACH-000259,-0.020574135900175768
ACH-000260,0.13237775237372312
ACH-000261,-0.017038915467029854
ACH-000262,0.03932046502899411
ACH-000263,0.12602096487743655
ACH-000264,-0.004991288189169818
ACH-000265,0.0628377537345013
ACH-000266,-0.07865279643502293
ACH-000272,-0.02070889895907884
ACH-000274,-0.08230499309707243
ACH-000277,-0.09707971186173538
ACH-000278,0.05976566759774285
ACH-000279,-0.0010491383593448434
ACH-000280,0.025062415188649826
ACH-000281,-0.1572061660490215
ACH-000288,-0.11725784750875785
ACH-000291,0.07549582701370143
ACH-000293,0.034889341711971215
ACH-000294,0.1486973829375211
ACH-000295,0.09703015433970004
ACH-000296,-0.1358821907227771
ACH-000302,0.00538263977494667
ACH-000304,-0.06266358406814795
ACH-000307,0.06086345359190249
ACH-000308,-0.02587892462895086
ACH-000310,-0.004271592595876488
ACH-000311,-0.04158092397141813
ACH-000312,-0.07613147387283557
ACH-000315,0.139534956686171
ACH-000316,-0.047002319210361916
ACH-000317,-0.010290528661264987
ACH-000318,0.19068630087973407
ACH-000319,-0.0556505150822643
ACH-000320,-0.09153565711491704
ACH-000322,-0.037482320518169215
ACH-000323,0.00809279930120262
ACH-000324,-0.0764588389050874
ACH-000329,-0.07879629079071666
ACH-000330,0.08000429195411103
ACH-000331,-0.1138298068127068
ACH-000332,-0.05357269374703485
ACH-000334,0.06744795745147987
ACH-000335,-0.08511490799586735
ACH-000336,-0.05928294958113596
ACH-000337,0.0938245826599214
ACH-000338,0.0849854595110542
ACH-000339,0.05789096053891445
ACH-000341,0.0258150169903501
ACH-000348,-0.02979263385026348
ACH-000350,0.037475593564692204
ACH-000352,-0.0013764347855795035
ACH-000356,-0.16272093597772833
ACH-000361,0.0019018350135038265
ACH-000362,0.05084823929688518
ACH-000363,0.03673474089267867
ACH-000364,-0.017397098111896374
ACH-000365,0.1469120991423448
ACH-000366,-0.040387487318444416
ACH-000368,-0.09384994129715607
ACH-000374,0.04924814911002645
ACH-000375,-0.1766489943614129
ACH-000376,-0.032197206270223856
ACH-000381,-0.060147006242144724
ACH-000383,2.6321405799920645e-05
ACH-000387,-0.0531815994033725
ACH-000389,-0.20080318112630266
ACH-000390,-0.05489315293550389
ACH-000393,0.02529434602275539
ACH-000395,0.06756158283293077
ACH-000396,0.21695808478547976
ACH-000397,0.028924882901070963
ACH-000401,-0.06251697774556378
ACH-000402,0.2316480082799229
ACH-000403,-0.016639057664249182
ACH-000404,0.019313360939127416
ACH-000406,0.07584546689862255
ACH-000407,0.005182439927265297
ACH-000408,0.05047241794382338
ACH-000410,-0.16986618814644305
ACH-000411,-0.014224096894030631
ACH-000414,0.03945406229816105
ACH-000415,0.051804718614460316
ACH-000416,-0.05835316576781448
ACH-000420,-0.03362493552453425
ACH-000421,0.018031742956788242
ACH-000424,-0.0032637400674934533
ACH-000425,0.011543814652124508
ACH-000426,0.2816613127479162
ACH-000427,-0.012174567563778542
ACH-000433,-0.08340794516048664
ACH-000435,-0.3914155534363791
ACH-000436,-0.05817465973656755
ACH-000444,-0.04915819636530922
ACH-000445,-0.015254974095151991
ACH-000448,0.0321321996027215
