,OTUD4 (54726)
ACH-000004,0.08172450011483419
ACH-000005,0.2445575479865161
ACH-000007,-0.07479461956007179
ACH-000009,-0.029511645771166863
ACH-000011,-0.0463728562447321
ACH-000012,0.02792669361493373
ACH-000013,0.04896954339094201
ACH-000014,0.1114738980688737
ACH-000015,-0.024976743918783642
ACH-000017,-0.05212005609306402
ACH-000018,0.06985489492781848
ACH-000019,0.10065872362184176
ACH-000021,0.02250976864230448
ACH-000022,0.0792489738321637
ACH-000025,0.01814977480541333
ACH-000028,0.03333976362411259
ACH-000030,0.022704101487037092
ACH-000035,0.2347349649897532
ACH-000036,-0.1785862015092098
ACH-000037,-0.01164785693014416
ACH-000039,0.05028372554122177
ACH-000040,0.02485797090315845
ACH-000041,-0.04688132651671578
ACH-000042,0.07130616337739082
ACH-000045,0.2454596537361869
ACH-000047,0.01772309565096445
ACH-000052,0.0795013585239605
ACH-000053,0.07857560439100633
ACH-000054,-0.05877287902326619
ACH-000055,0.045433377467563534
ACH-000060,-0.1871268617115374
ACH-000067,0.034036853355653984
ACH-000070,0.12300567436927876
ACH-000075,-0.15378809973542418
ACH-000078,0.04982931208804809
ACH-000082,-0.11160444865783163
ACH-000085,0.04151225494931243
ACH-000086,0.14011842512286146
ACH-000087,0.004307523535137076
ACH-000092,-0.10605149903081937
ACH-000095,-0.04668880336476778
ACH-000097,-0.02005116994373521
ACH-000098,-0.019731691748380388
ACH-000099,0.03959373343950827
ACH-000108,0.04834227695328251
ACH-000113,0.3049199686520285
ACH-000116,-0.03165513514020892
ACH-000118,0.05531812286459835
ACH-000120,-0.040527496721208665
ACH-000123,-0.06350277422369689
ACH-000127,0.03872951501792138
ACH-000128,-0.011770511627036188
ACH-000132,0.02038366432868256
ACH-000133,-0.07512608390712773
ACH-000137,0.0290423809801863
ACH-000138,0.10463086539607333
ACH-000142,0.040279012853496096
ACH-000143,-0.08389547431699508
ACH-000146,0.04256617262060424
ACH-000148,-0.02263686982595915
ACH-000150,0.07092952498963011
ACH-000152,-0.024910745415873663
ACH-000153,0.17170430798680356
ACH-000159,0.021583299485397712
ACH-000160,0.07198584872337932
ACH-000163,0.10860364305310494
ACH-000167,0.1669075276727307
ACH-000168,-0.0006761952592583008
ACH-000169,-0.026848685277022086
ACH-000178,0.0746438980595839
ACH-000183,-0.09939451803980537
ACH-000188,0.018018202313435344
ACH-000189,0.2409915854668365
ACH-000190,0.07950835087032067
ACH-000198,-0.0012062434981714874
ACH-000203,-0.16151242796837326
ACH-000204,0.08727937039835124
ACH-000206,0.04570763870276669
ACH-000207,0.12456153521851995
ACH-000208,-0.14510917745062568
ACH-000210,0.023106734524569215
ACH-000211,-0.06609200646841926
ACH-000215,-0.0279216425226424
ACH-000221,0.02869248988094131
ACH-000222,0.0597701828648821
ACH-000223,-0.046285439028969776
ACH-000226,-0.019887369737794564
ACH-000227,-0.0025218883416579696
ACH-000228,-0.010889907997705455
ACH-000231,-0.031185185198354268
ACH-000232,0.07732271960827222
ACH-000233,0.11207175566919683
ACH-000234,-0.07535540078158669
ACH-000235,0.06524838448121321
ACH-000237,0.026489291312132658
ACH-000238,-0.014517382853783475
