,NHLRC1 (378884)
ACH-000004,-0.2593532662540486
ACH-000005,-0.2840277493770175
ACH-000007,0.09207625957461052
ACH-000009,-0.12790711399984825
ACH-000011,-0.22695965271675164
ACH-000012,-0.3394690547664018
ACH-000013,-0.1744792606333719
ACH-000014,-0.2917516652518096
ACH-000015,-0.14190374806554118
ACH-000017,-0.12830566266423346
ACH-000018,-0.23732804001152075
ACH-000019,-0.16174646584559496
ACH-000021,-0.08762803635566482
ACH-000022,-0.2466695837745232
ACH-000025,-0.058790632880206736
ACH-000028,-0.1320774558190524
ACH-000030,-0.15962656429385916
ACH-000035,-0.2218016751744996
ACH-000036,-0.14235113511804404
ACH-000037,-0.15856346322412027
ACH-000039,-0.18688323184158373
ACH-000040,-0.2293811481119529
ACH-000041,-0.1184264152861167
ACH-000042,-0.04394765281943731
ACH-000045,-0.2310365917006089
ACH-000047,-0.2111610096369804
ACH-000052,-0.16939421642381575
ACH-000053,-0.09253969829177684
ACH-000054,-0.12064692848150008
ACH-000055,-0.054068855947293694
ACH-000060,-0.1235623716211327
ACH-000067,-0.19195082822935916
ACH-000070,-0.06306601963969814
ACH-000075,-0.190447412301048
ACH-000078,-0.3027153323244988
ACH-000082,-0.0681001623465381
ACH-000085,-0.01612559467177273
ACH-000086,-0.182116120258084
ACH-000087,-0.3448286899585358
ACH-000092,-0.1133358543688331
ACH-000095,-0.18625110810484027
ACH-000097,-0.16138646512276947
ACH-000098,-0.1608058809696485
ACH-000099,-0.22149206620738224
ACH-000108,-0.07069002868804697
ACH-000113,-0.019927911448273
ACH-000116,-0.1724093661097596
ACH-000118,-0.12649749791265752
ACH-000120,-0.007848452129662054
ACH-000123,-0.17965865413731624
ACH-000127,-0.22166940661441148
ACH-000128,-0.2272522098933794
ACH-000132,-0.16925353609718075
ACH-000133,-0.15719336236746173
ACH-000137,-0.226305476396326
ACH-000138,-0.11339268820218043
ACH-000142,-0.17011882300969575
ACH-000143,-0.17522049170970308
ACH-000146,-0.19359223081747468
ACH-000148,-0.1297142845491513
ACH-000150,-0.2936305355231226
ACH-000152,-0.12298267609827995
ACH-000153,-0.2619426395009961
ACH-000159,-0.06451435541245537
ACH-000160,-0.15721394894270194
ACH-000163,-0.10556045417354118
ACH-000167,0.004980420330607588
ACH-000168,-0.19088860864523427
ACH-000169,-0.14610111474654347
ACH-000178,-0.07552036940149638
ACH-000183,-0.11871645857358835
ACH-000188,-0.14918321659932465
ACH-000189,-0.09197881484111646
ACH-000190,-0.1553893228582447
ACH-000198,-0.17365115055527106
ACH-000203,0.038568074586871635
ACH-000204,0.07966916390833516
ACH-000206,-0.04797066397622655
ACH-000207,-0.4520123416763632
ACH-000208,-0.15247341653983235
ACH-000210,-0.11887215874029528
ACH-000211,-0.19354758208448303
ACH-000215,-0.12727638387623744
ACH-000221,-0.2140582347992828
