,CC2D2A (57545)
ACH-000004,-0.07829359990739138
ACH-000005,-0.10813623142122124
ACH-000007,0.050594159590258085
ACH-000009,-0.03578338999955518
ACH-000011,-0.08751415474215507
ACH-000012,-0.0827376763616161
ACH-000013,0.0195665530743202
ACH-000014,0.12430883861607878
ACH-000015,0.04557386281390624
ACH-000017,-0.09741897954783886
ACH-000018,-0.007117480168269934
ACH-000019,-0.008873080423387119
ACH-000021,0.06709922884399512
ACH-000022,-0.018405822719455053
ACH-000025,0.10611387747351922
ACH-000028,0.0947306299068722
ACH-000030,-0.0248025319022519
ACH-000035,0.20367852076541332
ACH-000036,-0.12574885988878862
ACH-000037,-0.00501070276504154
ACH-000039,-0.08398148422471577
ACH-000040,0.0017205664440272047
ACH-000041,-0.033769868845539536
ACH-000042,0.0020634169269725553
ACH-000045,0.047673421161189715
ACH-000047,0.11259582423180975
ACH-000052,-0.06939510591815035
ACH-000053,0.028666775353614542
ACH-000054,0.048396557798486665
ACH-000055,0.1594414975471887
ACH-000060,-0.0362338578608355
ACH-000067,0.012966762899102936
ACH-000070,0.06841846832320451
ACH-000075,0.058958610478808536
ACH-000078,0.04446085967070175
ACH-000082,-0.026950551987529697
ACH-000085,-0.03791362662779012
ACH-000086,0.050710416664232066
ACH-000087,0.2906875975062225
ACH-000092,-0.03942625270319745
ACH-000095,-0.05363547521185751
ACH-000097,-0.019332413754703532
ACH-000098,0.12432014354752985
ACH-000099,-0.05591223317393093
ACH-000108,0.02294911316140778
ACH-000113,0.07003051392224438
ACH-000116,-0.00811879567685533
ACH-000118,-0.0963343685733516
ACH-000120,0.00024332510159890804
ACH-000123,-0.019664178831842682
ACH-000127,0.007211116869458991
ACH-000128,0.06588127765381815
ACH-000132,-0.02897020292567396
ACH-000133,0.0273589516062314
ACH-000137,-0.043454124274351184
ACH-000138,0.07792162535679414
ACH-000142,-0.01825279461293464
ACH-000143,-0.016719630831442463
ACH-000146,-0.08030650977808093
ACH-000148,-0.004325613540258193
ACH-000150,-0.016873508070664303
ACH-000152,0.01284976877707312
ACH-000153,0.11058144788807336
ACH-000159,0.060362935472825424
ACH-000160,-0.0013503310071113473
ACH-000163,0.04611949610416137
ACH-000167,-0.1659704450861663
ACH-000168,-0.02028075861846654
ACH-000169,0.031027475772507918
ACH-000178,-0.11271330695050685
ACH-000183,-0.00818167941447965
ACH-000188,-0.03390150428153573
ACH-000189,0.06186754396604342
ACH-000190,-0.061003543932229724
ACH-000198,0.10528045580339933
ACH-000203,0.22922239001921374
ACH-000204,0.023575932189223752
ACH-000206,-0.01664653916024276
ACH-000207,0.2388359910939819
ACH-000208,-0.0002514756913505276
ACH-000210,-0.06901223482418307
ACH-000211,0.013532308320108615
ACH-000215,-0.03843859846822263
ACH-000221,0.0904679198340162
ACH-000222,-0.04675414572488203
ACH-000223,-0.054225838805393736
ACH-000226,0.03733148864913386
ACH-000227,-0.13728071976605707
ACH-000228,-0.0846706983022411
ACH-000231,-0.05017207390667981
ACH-000232,0.04228568157400042
ACH-000233,-0.011244652765310195
ACH-000234,-0.03839311037768752
ACH-000235,-0.008914894353307206
ACH-000237,-0.028878642269927236
ACH-000238,-0.042378106741797816
ACH-000242,-0.04794517455374914
ACH-000243,0.05273056630828549
ACH-000244,0.18412178536352616
ACH-000246,-0.026378923047560725
ACH-000248,0.0612178876136313
ACH-000250,-0.03861183107334267
ACH-000251,0.07107312163791159
ACH-000252,0.30486551178612137
ACH-000253,0.0057001562363063855
ACH-000255,0.051506468492652314
ACH-000256,0.00752908669551807
ACH-000257,0.1403811494122972
ACH-000258,-0.18228082461618508
ACH-000259,-0.027150944258928826
ACH-000260,-0.049087725196917086
ACH-000261,-0.06621028762343001
ACH-000262,0.07829796008835788
ACH-000263,-0.18906322189190464
ACH-000264,-0.02109738805697525
ACH-000265,0.07192500297670515
ACH-000266,-0.02140049217950108
ACH-000272,-0.08701668981701914
ACH-000274,-0.0494313904631299
ACH-000277,0.012393605231287982
ACH-000278,-0.12909369332142584
ACH-000279,-0.14374612316521154
ACH-000280,0.010287164170377236
ACH-000281,0.03406715075681815
ACH-000288,-0.07710540695022318
ACH-000291,0.09303130829760417
ACH-000293,-0.08941038319755344
ACH-000294,0.0770178905820454
ACH-000295,0.041973703169105016
ACH-000296,-0.022751203812986925
ACH-000302,-0.011951273166447294
ACH-000304,-0.03664634720086839
ACH-000307,0.08408472399413916
ACH-000308,-0.031226160170879064
ACH-000310,-0.1267292278640876
ACH-000311,-0.05588132692820396
ACH-000312,-0.08583208050250585
ACH-000315,-0.03030518697031581
ACH-000316,0.09195285150040074
ACH-000317,0.0773768155789211
ACH-000318,0.031222201865365427
ACH-000319,0.043434488905140414
ACH-000320,-0.0016444918326129472
ACH-000322,0.060549659581250435
ACH-000323,-0.0734550124080546
ACH-000324,-0.0627806858054676
ACH-000329,-0.06847276807654826
ACH-000330,-0.06817654820977326
ACH-000331,0.016562029788277883
ACH-000332,0.03482888236279987
ACH-000334,0.2156123917806353
ACH-000335,0.06528927687401319
ACH-000336,0.04233425117779172
ACH-000337,0.0005291530307683208
ACH-000338,0.08235578969289993
ACH-000339,-0.045406049505716715
ACH-000341,-0.1098940042293824
ACH-000348,-0.039106761418951023
ACH-000350,-0.04648872263294253
ACH-000352,0.06695448234891485
ACH-000356,-0.014881228541762562
ACH-000361,0.08799969860879463
ACH-000362,-0.03556077524208361
ACH-000363,-0.00011138239976920676
ACH-000364,0.0245459905733602
ACH-000365,-0.0905649225087879
ACH-000366,-0.07295963290472912
ACH-000368,-0.009449236606310136
ACH-000374,0.036097348080416605
ACH-000375,0.0013525243690670984
ACH-000376,-0.06784898779762552
ACH-000381,-0.01952211342190768
ACH-000383,0.002461641810004283
ACH-000387,0.09274765039264816
ACH-000389,-0.06309965503276316
ACH-000390,0.01496689774344005
ACH-000393,-0.05062610002283035
ACH-000395,0.12631129749993136
ACH-000396,-0.09683142599266027
ACH-000397,-0.035337663104105355
ACH-000401,0.042448162680405216
ACH-000402,0.07328751348504481
ACH-000403,-0.005260058113182228
ACH-000404,-0.002093198256739164
ACH-000406,0.01495204729039124
ACH-000407,0.1799514019777726
ACH-000408,0.13159593618699245
ACH-000410,-0.04015258925253943
ACH-000411,0.06051252846037989
ACH-000414,-0.05810026584878401
ACH-000415,-0.042623504613773316
ACH-000416,0.056649691771722514
ACH-000420,-0.04440545095902078
ACH-000421,-0.07359054136402712
ACH-000424,-0.12878755889541865
ACH-000425,0.0018125641102382261
ACH-000426,-0.08401113668055887
ACH-000427,0.007831932819805218
ACH-000433,-0.009577891859434242
ACH-000435,-0.15250930303902002
ACH-000436,0.039181086777563136
ACH-000444,0.050430500380754716
ACH-000445,0.07213072806482136
ACH-000448,-0.0475889686723658
ACH-000450,-0.14454808441718126
ACH-000452,-0.05297320043289045
ACH-000454,0.04483291865588519
ACH-000458,0.0176913529388879
ACH-000459,0.008219184625443188
ACH-000460,-0.016250374500805437
ACH-000461,-0.01545084270493561
ACH-000463,-0.0514481307184525
ACH-000464,-0.08138067906837927
ACH-000466,0.04247022975875046
ACH-000467,0.024003948808646237
ACH-000468,0.031259365844171785
ACH-000469,-0.09075884223654876
ACH-000470,-0.02234445197128072
ACH-000471,-0.011181965901764708
ACH-000472,0.005528613016758816
ACH-000473,-0.10955092610122907
ACH-000475,-0.07882857517967756
ACH-000476,0.0634821147801183
ACH-000477,-0.09862007486986772
ACH-000479,-0.2247767920340543
ACH-000480,0.1576877067281908
ACH-000481,-0.0011792341093607196
ACH-000483,0.08132805945196303
ACH-000484,-0.13061819937072355
ACH-000485,-0.039323647139679216
ACH-000486,0.054345001992894236
ACH-000487,-0.08409987507256668
ACH-000488,-0.03535837477534712
ACH-000490,0.007000348578143388
ACH-000491,-0.08127773422743922
ACH-000495,0.037707754314795686
ACH-000496,0.017853710088138713
ACH-000499,0.16192038273871065
ACH-000500,-0.2887156265249364
ACH-000502,-0.06969408109119853
ACH-000503,0.17043265995411142
ACH-000505,-0.01374483617343044
ACH-000507,0.08412972673741599
ACH-000510,0.07891453513682535
ACH-000511,-0.02657066680642697
ACH-000512,-0.2104012120407916
ACH-000516,-0.03881315156462944
ACH-000517,-0.07180601955981265
ACH-000518,-0.016019005585100415
ACH-000520,0.022108038249991902
ACH-000521,0.01085535636014933
ACH-000522,0.01490104118326127
ACH-000524,-0.019737443032517555
ACH-000527,-0.029110748725154317
ACH-000528,-0.05774868564339456
ACH-000537,-0.02820698765700503
ACH-000541,-0.0341113939835295
ACH-000542,-0.0842135838111598
ACH-000544,-0.08739034438813338
ACH-000545,0.08259124194478606
ACH-000547,0.05175439587823747
ACH-000548,-0.01830345429266671
ACH-000549,0.12858031784024174
ACH-000550,-0.025737694280672838
ACH-000552,0.03677966046270805
ACH-000556,-0.009221511496729206
ACH-000557,-0.09310138063654594
ACH-000569,0.2143261159060217
ACH-000570,-0.13733006006117845
ACH-000571,0.017242739011856332
ACH-000573,-0.0813278010339444
ACH-000576,0.012485358521958185
ACH-000579,0.1174539109642281
ACH-000580,-0.028568005286278012
ACH-000584,0.022547320462303615
ACH-000585,-0.04736015789518423
ACH-000588,0.0006300313128444324
ACH-000589,0.006044524082102295
ACH-000591,-0.014172770243550898
ACH-000593,-0.03861387026028749
ACH-000600,-0.018644715520813024
ACH-000601,-0.04717766702693308
ACH-000605,0.029641703175394836
ACH-000606,-0.04424068494443334
ACH-000608,-0.12408622378009244
ACH-000614,-0.0025415401312109238
ACH-000616,0.06360432473294568
ACH-000618,-0.04347149238718652
ACH-000619,-0.06730042764559566
ACH-000620,0.030294585116309333
ACH-000621,-0.03763153279418754
ACH-000622,0.14243462452810013
ACH-000623,-0.13867448265007346
ACH-000624,-0.029380937870530782
ACH-000627,-0.10916550922304656
ACH-000630,0.07777404432925883
ACH-000631,0.02486016775686154
ACH-000632,0.048448306124760886
ACH-000633,0.009861825748454638
ACH-000637,0.14219658451969125
ACH-000638,-0.09729429523374697
ACH-000646,0.14490224342164826
ACH-000647,0.01292215311149919
ACH-000648,0.0582778073264488
ACH-000649,-0.004955404512004733
ACH-000651,-0.01640254904909244
ACH-000652,0.04523931379321376
ACH-000653,0.06943022983004639
ACH-000657,0.10699572956878453
ACH-000658,-0.07705893601772454
ACH-000661,0.05624499429603637
ACH-000662,-0.08718193416991009
ACH-000663,0.07097181445946167
ACH-000665,0.07397950210201586
ACH-000671,-0.05391850335536694
ACH-000672,0.021271925489204632
ACH-000673,-0.09185631812249208
ACH-000676,0.022036102748233262
ACH-000677,0.004432115694414555
ACH-000681,0.05708768457649591
ACH-000683,-0.06767238950637425
ACH-000684,-0.2681436093506648
ACH-000688,0.03248888644153503
ACH-000693,-0.06661175091927521
ACH-000694,0.011198209931010809
ACH-000695,-0.06296750914621949
ACH-000696,-0.07080296209532093
ACH-000697,0.08510248297203392
ACH-000699,-0.07382095237185565
ACH-000701,0.024543279872333672
ACH-000706,0.0091482970915612
ACH-000711,-0.05295121174748673
ACH-000713,0.12120034602750478
ACH-000714,-0.018173570597819013
ACH-000718,0.011836916863874569
ACH-000720,0.054441094877619965
ACH-000721,0.09721226753449427
ACH-000724,0.11749031038209025
ACH-000725,-0.060456579085810765
