,ORC4 (5000)
ACH-000004,-0.40525343961344734
ACH-000005,-0.39633384637507
ACH-000007,-0.3585436150126166
ACH-000009,-0.4467822257816483
ACH-000011,-0.2669769624775133
ACH-000012,-0.3963267304802637
ACH-000013,-0.4819863021916577
ACH-000014,-0.37677515214485996
ACH-000015,-0.28183631004001897
ACH-000017,-0.2691461888824767
ACH-000018,-0.6054517217722908
ACH-000019,-0.5397328662205219
ACH-000021,-0.3998209099578329
ACH-000022,-0.5123384567202501
ACH-000025,-0.6027808919781431
ACH-000028,-0.5041270802259296
ACH-000030,-0.4502077144070639
ACH-000035,-0.6034746013820836
ACH-000036,-0.5319651919592759
ACH-000037,-0.39802063287047335
ACH-000039,-0.5074095297966301
ACH-000040,-0.474495729352414
ACH-000041,-0.4355162382117475
ACH-000042,-0.5023934052998875
ACH-000045,-0.3144565219612357
ACH-000047,-0.5659145020468669
ACH-000052,-0.5645005038042112
ACH-000053,-0.3948827964917919
ACH-000054,-0.4756279743285625
ACH-000055,-0.4936502190960673
ACH-000060,-0.475997806613776
ACH-000067,-0.7267702953188339
ACH-000070,-0.4468879754786326
ACH-000075,-0.4852015946272301
ACH-000078,-0.32865825820897865
ACH-000082,-0.3800774380875809
ACH-000085,-0.788993823546027
ACH-000086,-0.5188075897546316
ACH-000087,-0.3970676678235325
ACH-000092,-0.4930902873790561
ACH-000095,-0.5526245110188593
ACH-000097,-0.2487661198106585
ACH-000098,-0.5401024709146725
ACH-000099,-0.3948728778269601
ACH-000108,-0.44106970322089706
ACH-000113,-0.4085610184765276
ACH-000116,-0.5248654170086896
ACH-000118,-0.4657083465383721
ACH-000120,-0.5031464332021582
ACH-000123,-0.33270684787394983
ACH-000127,-0.5558730960226116
ACH-000128,-0.464435747097915
ACH-000132,-0.3783529632599299
ACH-000133,-0.6335380448517011
ACH-000137,-0.6018891474393265
ACH-000138,-0.601926363297315
ACH-000142,-0.4620244311570813
ACH-000143,-0.3465420042407429
ACH-000146,-0.4365804234339126
ACH-000148,-0.5122440112598091
ACH-000150,-0.5268960607608799
ACH-000152,-0.6519077297101405
ACH-000153,-0.372443174112589
ACH-000159,-0.4735493487933474
ACH-000160,-0.6411835798212231
ACH-000163,-0.5316429050661096
ACH-000167,-0.35828178875860595
ACH-000168,-0.7399298858153041
ACH-000169,-0.6347124545201303
ACH-000178,-0.4622297765451783
ACH-000183,-0.3171134956505098
ACH-000188,-0.3855011646169738
ACH-000189,-0.40783784431560055
ACH-000190,-0.5765479787745595
ACH-000198,-0.5116461005154984
ACH-000203,-0.2733383300744132
ACH-000204,-0.7102091835271692
ACH-000206,-0.5897234097265535
ACH-000207,-0.5400029277710754
