,DNM1L (10059)
ACH-000250,-0.8347273299280807
ACH-000251,-0.9024468987597756
ACH-000252,-0.5552965381506152
ACH-000253,-0.4510842183508637
ACH-000255,-0.8007604901753714
ACH-000256,-0.9926607620222964
ACH-000257,-0.9544580868160986
ACH-000258,-0.5524869652562527
ACH-000259,-0.7838066587505593
ACH-000260,-0.4945294975776076
ACH-000261,-0.2600499800920452
ACH-000262,-0.4838314924966512
ACH-000263,-0.9428878280928508
ACH-000264,-0.5070032530123523
ACH-000265,-0.7061915454005878
ACH-000266,-0.281942955252495
ACH-000272,-0.28011988632617824
ACH-000274,-0.86811668659713
ACH-000277,-0.8963538677442076
ACH-000278,-0.3057471354327299
ACH-000279,-0.8966040175736619
ACH-000280,-0.8532564598162169
ACH-000281,-0.3768224629106912
ACH-000288,-0.8887520375694492
ACH-000291,-0.2911461948733335
ACH-000293,-0.7821644181677844
ACH-000294,-0.07378317027113403
ACH-000295,-0.3543994993702737
ACH-000296,-0.779987196519658
ACH-000302,-0.4011282231339152
ACH-000304,-0.7023884939060098
ACH-000307,-0.3634496078945539
ACH-000308,-0.805159714241988
ACH-000310,-0.1488692017348002
ACH-000311,-0.4470375709127627
ACH-000312,-0.3929257115354461
ACH-000315,-0.4961890343263161
ACH-000316,-0.8594368630770487
ACH-000317,-1.1261030491178896
ACH-000318,-0.3951335865352217
ACH-000319,-0.6859572526348932
ACH-000320,-0.7174264608103892
ACH-000322,-0.6060371774817164
ACH-000323,-0.7846466249032644
ACH-000324,-0.534581910938169
ACH-000329,-0.2876111250987606
ACH-000330,-0.97592781854822
ACH-000331,-0.8378116838143997
ACH-000332,-0.2301344379790801
ACH-000334,-0.6518492705048612
ACH-000335,-0.8572286026784005
ACH-000336,-0.3843035715799335
ACH-000337,-0.35137538085504494
ACH-000338,-0.38770586235616
ACH-000339,-0.25303261557777923
ACH-000341,-0.2596327544639672
ACH-000348,-0.7321907582347985
ACH-000350,-0.39903684846878
ACH-000352,-1.1437352509385983
ACH-000356,-0.7032295484493589
ACH-000361,-0.5272100828366548
ACH-000362,-0.1476606689084408
ACH-000363,-0.7461229426644603
ACH-000364,-0.9779649843487704
ACH-000365,-0.5674442907447138
ACH-000366,-0.4449759925340977
ACH-000368,-0.5399589673845384
ACH-000374,-0.4843181640847533
ACH-000375,-0.4646803573198201
ACH-000376,-0.9861192171068592
ACH-000381,-0.4610051598072802
ACH-000383,-0.7589957749289921
ACH-000387,-0.733048246216852
ACH-000389,-0.5807052001058287
ACH-000390,-0.7316579977501544
ACH-000393,-0.3864136173248179
ACH-000395,-0.9067853811189178
ACH-000396,-1.1112624597755043
ACH-000397,-0.686983802597076
ACH-000401,-0.508747253094747
ACH-000402,-0.3095568076916731
ACH-000403,-0.2648049338411224
ACH-000404,-1.2304639459157418
ACH-000406,-0.52906131866458
ACH-000407,-0.2978379352082757
ACH-000408,-0.8777621888480823
ACH-000410,-0.4555693797834876
ACH-000411,-0.724945326163038
ACH-000414,-0.599293938051794
ACH-000415,-0.4873077488330218
ACH-000416,-0.4338304041570263
ACH-000420,-0.3865768288289464
ACH-000421,-0.3568512853575665
ACH-000424,-0.8853083467847447
ACH-000425,-0.7803998418800416
ACH-000426,-0.5433940847299739
ACH-000427,-0.6087435834165328
ACH-000433,-0.8382498290132147
ACH-000435,-0.5387741740759534
ACH-000436,-0.4443896363042673
ACH-000444,-0.5819688132704407
ACH-000445,-0.7244916272261507
ACH-000448,-0.4674487673641379
ACH-000450,-0.5032489231328611
ACH-000452,-0.3422391244928077
ACH-000454,-1.0340312223768693
ACH-000458,-0.6643127719948733
ACH-000459,-0.7950368880357245
ACH-000460,-0.5858762337277088
ACH-000461,-0.3577577490835108
ACH-000463,-0.7906339821114642
ACH-000464,-0.6332478657402709
ACH-000466,-0.6480372999504648
ACH-000467,-0.632078566835666
ACH-000468,-0.7518395766491204
ACH-000469,-0.6389293630819993
ACH-000470,-0.5977686313268089
ACH-000471,-0.2843871756851581
ACH-000472,-0.3145271833957522
ACH-000473,-0.5870751469087362
ACH-000475,-0.6384018062695607
ACH-000476,-0.6744269453691405
ACH-000477,-0.34181802863626065
ACH-000479,-0.3361552439268756
ACH-000480,-0.2540282703806233
ACH-000481,-0.3609872865784885
ACH-000483,-0.8687761195593477
ACH-000484,-0.3873864212773236
ACH-000485,-0.5619940393775678
ACH-000486,-0.6789088515490018
ACH-000487,-0.823125369176342
ACH-000488,-0.8367533712066137
ACH-000490,-0.5297560123550046
ACH-000491,-0.9731034364339466
ACH-000495,-0.08623492623125545
ACH-000496,-1.0050053766367508
ACH-000499,-0.9158665212680704
ACH-000500,-0.4858862573983394
ACH-000502,-1.003680328020746
ACH-000503,-0.7726325409937806
ACH-000505,-0.5543168734942211
ACH-000507,-0.7841831527598605
ACH-000510,-0.7273044293124803
ACH-000511,-0.6726672781167934
ACH-000512,-0.798974087200537
ACH-000516,-0.4325229332324462
ACH-000517,-0.3707943970585637
ACH-000518,-0.6222604361484321
ACH-000520,-0.5740568509933001
ACH-000521,-1.1253792594948695
ACH-000522,-0.9768230801973402
ACH-000524,-0.7524875544912056
ACH-000527,-0.8842218405991067
ACH-000528,-0.32863525914791425
ACH-000537,-0.3775772976345464
ACH-000541,-0.7753632863205482
ACH-000542,-0.4655005265319622
ACH-000544,-0.7129843031733071
ACH-000545,-0.7269842721799423
ACH-000547,-0.9214339546403996
ACH-000548,-0.587794882118665
ACH-000549,-0.4003804779785067
ACH-000550,-0.6623922496645439
ACH-000552,-0.7234357717771861
ACH-000556,-0.2695625692723109
ACH-000557,-0.3480562249545237
ACH-000569,-0.8891821403269226
ACH-000570,-0.5431591489864339
ACH-000571,-0.5321871124582738
ACH-000573,-0.5982642946982135
ACH-000576,-0.3733215266267684
ACH-000579,-0.8777016522844987
ACH-000580,-0.7980857220792971
ACH-000584,-0.8033561063573381
ACH-000585,-0.25121798190703776
ACH-000588,-0.8845238936066333
ACH-000589,-0.7913731322647214
ACH-000591,-0.5427270191213999
ACH-000593,-0.6647697409113864
ACH-000600,-0.3713808768314445
ACH-000601,-0.8948875057621409
ACH-000605,-0.7088543257421988
ACH-000606,-0.6357465029529351
ACH-000608,-0.2622885542157698
ACH-000614,-1.2735344315381083
ACH-000616,-1.042028856312522
ACH-000618,-0.7346857631102326
ACH-000619,-0.6105041512005401
ACH-000620,-0.4172265890534951
ACH-000621,-0.41726088108329096
ACH-000622,-0.3151355898462997
ACH-000623,-0.3023450475000395
ACH-000624,-0.5213574982678892
ACH-000627,-0.8585064357505858
ACH-000630,-0.6696012913382933
ACH-000631,-0.5501734300222164
ACH-000632,-0.7533969744787394
ACH-000633,-0.4897109145128015
ACH-000637,-0.5474843189660061
ACH-000638,-1.0054882309664308
ACH-000646,-0.9262724061199941
ACH-000647,-0.7094003202853272
ACH-000648,-0.7988824450768006
ACH-000649,-0.5995628669351474
ACH-000651,-0.5418030887454293
ACH-000652,-0.8329696374282414
ACH-000653,-0.5614973384734213
ACH-000657,-0.7038205529817845
ACH-000658,-0.5460046296038743
ACH-000661,-0.7801801049776705
ACH-000662,-0.6885332052357784
ACH-000663,-0.697514339274565
ACH-000665,-0.3977810245788667
ACH-000671,-0.4489877372013005
ACH-000672,-0.7623051513950654
ACH-000673,-0.8469775217613589
ACH-000676,-0.902391671410144
ACH-000677,-1.1340852454781685
ACH-000681,-0.7290930579447722
ACH-000683,-0.6552245756116045
ACH-000684,-0.7663743914823972
ACH-000688,-0.7075737673321929
ACH-000693,-0.9269369818564248
ACH-000694,-0.7907845499431342
ACH-000695,-0.6569852391564297
ACH-000696,-0.8492750756946679
ACH-000697,-0.5459934831361614
ACH-000699,-0.74293537395551
ACH-000701,-0.4676331242321137
ACH-000706,-0.6396472143925188
ACH-000711,-0.7378525743821095
ACH-000713,-0.546658690015373
ACH-000714,-0.1879695048428528
ACH-000718,-0.7363385820340937
ACH-000720,-0.5801395155942967
ACH-000721,-1.1122990384475824
ACH-000724,-0.43075080079870665
ACH-000725,-0.4562317722286862
ACH-000732,-0.5339782716457319
ACH-000734,-0.4521373514375357
ACH-000735,-0.7095449538317006
ACH-000736,-0.4807967042148161
ACH-000738,-0.8981348593275993
ACH-000746,-0.7153257114593171
ACH-000747,-1.065783418932287
ACH-000748,-0.29413322811501824
ACH-000753,-0.7532319420142839
ACH-000756,-0.5428224731146165
ACH-000757,-0.7710276548911599
ACH-000758,-0.7181867518838083
ACH-000760,-0.37966441506295184
ACH-000762,-0.5445039183988014
ACH-000763,-0.2956189306493452
ACH-000764,-0.6011467600424971
ACH-000765,-0.817580852574897
ACH-000766,-0.35941803362013336
ACH-000767,-0.7969499119794013
ACH-000768,-0.4052463163917791
ACH-000769,-0.5654979816287559
ACH-000770,-0.7904290321953109
ACH-000771,-0.8108095577016156
ACH-000773,-0.4815449865747496
ACH-000776,-0.3565742168380193
ACH-000777,-0.5673961391210436
ACH-000778,-0.3686922111634113
ACH-000781,-0.8313998927644706
ACH-000782,-0.4484828406922609
ACH-000783,-0.5534717197366421
ACH-000784,-0.8781256337513011
ACH-000785,-0.4552031146583689
ACH-000787,-0.4576649343837256
ACH-000788,-0.4336612624896786
ACH-000791,-0.3651252670109498
ACH-000792,-0.8193874282640223
ACH-000794,-0.3848853072527663
ACH-000796,-0.26579798693444445
ACH-000798,-0.50088606381849
ACH-000799,-0.2908176875073322
ACH-000800,-0.3541650533936298
ACH-000802,-0.8474365847802282
ACH-000804,-0.5926552263466417
ACH-000805,-0.7636865511526798
ACH-000809,-0.8870072541033758
ACH-000810,-0.6360988164447026
ACH-000811,-0.476783441534784
ACH-000817,-0.4506254477293901
ACH-000819,-0.7549852091324062
ACH-000820,-0.6458857750543726
ACH-000821,-0.43296467598054894
ACH-000822,-0.30026160806798874
ACH-000823,-0.3745928514260782
ACH-000824,-0.5170585007105692
ACH-000827,-0.29963207923484625
ACH-000829,-0.25859171504466233
ACH-000831,-0.8728720694555325
ACH-000832,-0.5440602761809848
ACH-000833,-0.6332499597732442
ACH-000834,-0.5296442311620025
ACH-000835,-0.5165573848857405
ACH-000836,-0.6482621486709803
ACH-000837,-0.6550741893001226
ACH-000838,-0.2863693510335989
ACH-000839,-0.6868798654337757
ACH-000840,-0.7923464678863863
ACH-000841,-0.645907141889086
ACH-000843,-0.2367424428516217
ACH-000846,-0.37947092985881903
ACH-000847,-1.24617268905802
ACH-000848,-0.5104851592305831
ACH-000849,-0.538914211761045
ACH-000851,-0.8157386449855458
ACH-000855,-0.8225285606222837
ACH-000856,-0.3071720932214974
ACH-000858,-0.8154688577783646
ACH-000859,-0.419083825102057
ACH-000861,-0.3090302388037055
ACH-000862,-0.3773516822656602
ACH-000865,-0.9745896340105152
ACH-000866,-0.11014774061254293
ACH-000867,-0.7496329504146074
ACH-000869,-0.4435133317904708
ACH-000872,-0.6073037402709718
ACH-000873,-1.1046354505759155
ACH-000876,-0.9745908347410128
ACH-000878,-0.4344960792538081
ACH-000880,-0.33443752804610816
ACH-000881,-0.5647477676986253
ACH-000882,-0.943653226961058
ACH-000884,-0.8664483249819901
ACH-000885,-0.5532261593285329
ACH-000887,-0.42284155631754544
ACH-000889,-0.6520652422866409
ACH-000896,-0.21441453864673315
ACH-000898,-0.6974021135468524
ACH-000900,-0.5805815449181785
ACH-000901,-0.6004792024405292
ACH-000905,-0.455139510353724
ACH-000906,-0.6661911718682483
ACH-000907,-0.6352929854655956
ACH-000910,-0.3633707691984032
ACH-000911,-0.9829951313632874
ACH-000912,-0.9560030023645816
ACH-000913,-0.4859004766078732
ACH-000915,-0.8266676496474815
ACH-000916,-0.5838745383117264
ACH-000917,-0.5250035929889828
ACH-000920,-0.6567899461098823
ACH-000921,-0.8722737225422702
ACH-000924,-1.0346863504049786
ACH-000926,-0.4189370216027568
ACH-000928,-0.6900744118062005
ACH-000929,-0.4771997529971922
ACH-000932,-0.8108443154114625
ACH-000935,-0.7625045350849914
ACH-000936,-0.6819941303888782
ACH-000937,-0.12438642624278995
ACH-000938,-1.0298451802902562
ACH-000939,-0.501284861745418
ACH-000941,-0.9273472695740436
ACH-000943,-0.8294685716135934
ACH-000946,-0.4936192844473706
ACH-000947,-0.8636848115295097
ACH-000948,-0.7098717614898927
ACH-000950,-0.5647661980263845
ACH-000953,-0.3314153163713909
ACH-000954,-0.6563728675213191
ACH-000957,-0.5010761464079806
ACH-000958,-0.7873463903665758
ACH-000960,-0.2865551643148534
ACH-000963,-0.4117113793104593
ACH-000968,-0.8335799859658096
ACH-000969,-0.4704690829832462
ACH-000972,-0.8537732411421276
ACH-000973,-0.2617877010028904
ACH-000974,-0.7479028063756821
ACH-000978,-0.933635544786228
ACH-000984,-0.7255511445712093
ACH-000986,-0.6431218416891539
ACH-000988,-0.3071319561199635
ACH-000993,-0.3832468540785385
ACH-000994,-0.7761186148972918
ACH-000996,-0.4927777787691772
ACH-001001,-0.7406733554047205
ACH-001020,-0.7475694930522283
ACH-001028,-1.110995485343355
ACH-001031,-0.6717631935936257
ACH-001038,-0.6843329342868523
ACH-001048,-0.4457510001464516
ACH-001050,-0.6728998363324268
ACH-001053,-0.5404073396808493
ACH-001054,-0.6274211310038728
ACH-001061,-1.08815506522055
ACH-001067,-0.7537838798757469
ACH-001075,-0.2966531417880738
ACH-001096,-0.36336357006613057
ACH-001111,-0.3273522977237963
ACH-001119,-0.5621773117190924
ACH-001128,-0.945615831995134
ACH-001134,-0.6964342898803474
ACH-001151,-0.3002948007774162
ACH-001163,-1.079414152150126
ACH-001164,-0.5741990746254365
ACH-001183,-0.3764713131202537
ACH-001192,-0.518010495466474
ACH-001193,-0.9779586078988484
ACH-001196,-0.8340293473321003
ACH-001197,-0.13037378551283565
ACH-001205,-0.1452567450743414
ACH-001211,-0.9732642560933308
ACH-001212,-0.2836484162473716
ACH-001228,-0.34190245261642144
ACH-001232,-0.4902594720587272
ACH-001239,-0.7304833799709619
ACH-001270,-0.3937946460564916
ACH-001274,-0.5549914985939971
ACH-001275,-0.5253713233716059
ACH-001277,-0.5078118149088883
ACH-001278,-0.9228286586695509
ACH-001280,-0.18002548230160026
ACH-001283,-0.20600226523286505
ACH-001289,-0.2999826954820922
ACH-001300,-0.6382335383447781
ACH-001301,-0.3938768799236407
ACH-001302,-0.4772585988976121
ACH-001306,-0.5539197217119751
ACH-001318,-0.3613092670281284
ACH-001322,-0.5774897473352905
ACH-001328,-1.014843314440943
ACH-001332,-0.6370535403389332
ACH-001336,-0.4227706255806157
ACH-001346,-0.35371213113181865
ACH-001353,-0.15986724776477626
ACH-001354,-0.4325640428954601
ACH-001367,-0.8277716644415717
ACH-001368,-0.7131728457441342
ACH-001374,-0.8431658901310176
ACH-001377,-0.33140507340322306
ACH-001380,-0.554223541518334
ACH-001391,-0.4884375813230826
ACH-001408,-0.5837433650807082
ACH-001430,-0.513853706231925
ACH-001431,-0.5058100893654535
ACH-001450,-1.1426563095922748
ACH-001496,-0.869379818219244
ACH-001500,-0.9499798449302416
ACH-001523,-0.7506396495108305
ACH-001532,-0.7116769220748402
ACH-001550,-0.6068938854327829
ACH-001552,-0.3650623222354704
ACH-001554,-0.3921633938143847
ACH-001654,-0.3050412609852299
ACH-001735,-0.4016728463498671
ACH-001736,-0.20490373762820624
ACH-001737,-0.5243496724199609
ACH-001740,-0.3347250856945075
ACH-001745,-0.46000759989952006
ACH-001765,-0.8623646037918591
