,LPPR4 (9890)
ACH-000004,-0.08110985384223474
ACH-000005,-0.039162426421251166
ACH-000007,-0.03134243759708695
ACH-000009,0.015423228292381663
ACH-000011,0.037689505230821686
ACH-000012,-0.15664214333767665
ACH-000013,-0.004803068532449418
ACH-000014,-0.08314750797359452
ACH-000015,-0.10235134668785212
ACH-000017,-0.0759164027147851
ACH-000018,-0.06842338467908092
ACH-000019,-0.1692387964912166
ACH-000021,-0.06449759296351369
ACH-000022,-0.0950412904121226
ACH-000025,-0.1218396661484454
ACH-000028,0.01863690531885014
ACH-000030,0.012579273328270815
ACH-000035,-0.20487409384363228
ACH-000036,0.010792904788493544
ACH-000037,0.2072975525401589
ACH-000039,0.17797596802892102
ACH-000040,-0.06172799913172475
ACH-000041,0.03432743878571532
ACH-000042,-0.013406630801702095
ACH-000045,0.13671048475211114
ACH-000047,0.1899197555758723
ACH-000052,0.03281606305639484
ACH-000053,0.02419875174026444
ACH-000054,-0.08473756102937235
ACH-000055,-0.22046692384351324
ACH-000060,-0.18571271053828245
ACH-000067,-0.043407294498310815
ACH-000070,0.11692702914915908
ACH-000075,0.06691592118600674
ACH-000078,-0.1027882983012247
ACH-000082,-0.05910058077326024
ACH-000085,0.10551365742027934
ACH-000086,0.10664566034308323
ACH-000087,0.1834014594550445
ACH-000092,-0.14545337720585444
ACH-000095,-0.10296854675403948
ACH-000097,-0.05122142706406111
ACH-000098,-0.0603661025751117
ACH-000099,-0.10137149211533343
ACH-000108,0.025303371065553863
ACH-000113,-0.09671228132054843
ACH-000116,0.06693916284289911
ACH-000118,0.06062687057786575
ACH-000120,-0.20675486166349205
ACH-000123,-0.16891269006476622
ACH-000127,-0.18119303844955106
ACH-000128,0.016502761634745747
ACH-000132,-0.011722735519592615
ACH-000133,-0.08950230488774931
ACH-000137,-0.13083475892325802
ACH-000138,0.1830975860576481
ACH-000142,-0.12804832167109712
ACH-000143,0.10606788844765094
ACH-000146,-0.13173941234951966
ACH-000148,-0.0954240500404506
ACH-000150,-0.034033130909223504
ACH-000152,-0.030019311234119137
ACH-000153,0.030908520646736805
ACH-000159,0.03502984310562388
ACH-000160,-0.04632345173118692
ACH-000163,-0.0015955222294376699
ACH-000167,-0.08231754050813755
ACH-000168,0.0283857393416022
ACH-000169,-0.07139588964339871
ACH-000178,-0.08943058045989985
ACH-000183,-0.1692004015071611
ACH-000188,-0.11765227074598215
ACH-000189,-0.2280323633700416
ACH-000190,0.1151563954892084
ACH-000198,-0.0643353562237198
ACH-000203,-0.5051110714292429
ACH-000204,-0.2339246026503499
ACH-000206,-0.06938847970868797
ACH-000207,0.0024229271719920717
ACH-000208,-0.08032795530340907
ACH-000210,-0.19164305844742105
ACH-000211,-0.0626714814440113
ACH-000215,-0.03824046031103312
ACH-000221,-0.2633573766430239
ACH-000222,0.07294055231150158
ACH-000223,-0.00926578942904288
ACH-000226,0.06575079078522095
ACH-000227,-0.189789075880316
ACH-000228,-0.01102699144814902
ACH-000231,-0.0041986003651677825
ACH-000232,-0.03631283757447439
ACH-000233,-0.05988268416349179
ACH-000234,-0.028049006793472667
ACH-000235,-0.03665810883961768
ACH-000237,-0.0777337179590001
ACH-000238,0.03545365722997592
ACH-000242,0.03496582436772185
ACH-000243,-0.08760072318680219
ACH-000244,-0.17003423604315235
ACH-000246,-0.037558818980401296
ACH-000248,-0.15724952690043276
ACH-000250,-0.017717147846034408
ACH-000251,0.07757330266455861
ACH-000252,-0.14050663256659066
ACH-000253,0.028810026574666945
ACH-000255,-0.05756103765053412
ACH-000256,-0.11351668962331445
ACH-000257,-0.018273375712162008
ACH-000258,-0.058512156278172016
ACH-000259,-0.10779042874011828
ACH-000260,-0.09198646202962607
ACH-000261,-0.06452914953452671
ACH-000262,0.004509563848645946
ACH-000263,0.059541097249992674
ACH-000264,-0.1206308270192957
ACH-000265,-0.11726145118685888
ACH-000266,0.010327810323477285
ACH-000272,-0.24255233705047505
ACH-000274,-0.1023424526524818
ACH-000277,-0.09657393932211247
ACH-000278,-0.026346534091458856
ACH-000279,-0.06685784588674873
ACH-000280,-0.06460124540038976
ACH-000281,0.259322923743368
ACH-000288,0.046051630770039764
ACH-000291,0.00896211060592249
ACH-000293,-0.06799685056887286
ACH-000294,0.09793558792894072
ACH-000295,0.12259726157331698
ACH-000296,-0.288926990581383
ACH-000302,0.02175686551734311
ACH-000304,-0.10183423765021324
ACH-000307,-0.11390331285937125
ACH-000308,0.08934032392924947
ACH-000310,-0.106598483857828
ACH-000311,-0.1700206661403652
ACH-000312,-0.01830148404185446
ACH-000315,-0.06994878716880729
ACH-000316,0.15374819422450595
ACH-000317,-0.3897781978816336
ACH-000318,-0.16577246694787573
ACH-000319,-0.03012181745919827
ACH-000320,-0.3034459207315029
ACH-000322,0.025206492805448545
ACH-000323,0.05480806287835238
ACH-000324,0.05352455252863124
ACH-000329,0.06631634376899799
ACH-000330,0.036410661062827115
ACH-000331,-0.21528132275473602
ACH-000332,-0.007954212101926943
ACH-000334,-0.24778940796413335
ACH-000335,-0.17207800723613095
ACH-000336,-0.006777589178865481
ACH-000337,-0.01858353196015344
ACH-000338,-0.11861940820423116
ACH-000339,-0.1041922814683024
ACH-000341,0.046153560934764325
ACH-000348,-0.12722666662220794
ACH-000350,-0.0017272394493886545
ACH-000352,-0.07431382149529872
ACH-000356,0.07969961574355076
ACH-000361,-0.08879930443818737
ACH-000362,-0.05094168137669728
ACH-000363,-0.09197617124737646
ACH-000364,0.03074057939991543
ACH-000365,0.03280131848143257
ACH-000366,-0.04082073641539725
ACH-000368,0.040918721009652034
ACH-000374,-0.024535038599499737
ACH-000375,0.2469011273818107
ACH-000376,0.0070196750543728
ACH-000381,-0.16211613484732926
ACH-000383,-0.08018891186889082
ACH-000387,0.03912526799873811
ACH-000389,-0.08372251752652861
ACH-000390,0.04857440953965875
ACH-000393,-0.0481097059863029
ACH-000395,-0.24806998839512034
ACH-000396,0.0003516205310409641
ACH-000397,-0.007494499712317175
ACH-000401,-0.2396291620263075
ACH-000402,-0.08139422817184698
ACH-000403,0.07181802302474298
ACH-000404,0.09890055358020518
ACH-000406,0.093770817496644
ACH-000407,-0.14263442727508482
ACH-000408,-0.189910519412914
ACH-000410,-0.014336321063674362
ACH-000411,0.018861404905323426
ACH-000414,-0.008750707692762805
ACH-000415,-0.13710523702390914
ACH-000416,-0.02949414951080552
ACH-000420,-0.15829765433474696
ACH-000421,0.03123954726474121
ACH-000424,-0.06916283562351465
ACH-000425,-0.039123129148008084
ACH-000426,-0.017682781963210086
ACH-000427,-0.006731289222222599
ACH-000433,0.0285201729143276
ACH-000435,0.00568312043607697
ACH-000436,-0.0073453320115088
ACH-000444,0.047712435200704346
ACH-000445,-0.3604442012738567
ACH-000448,-0.004153150146932547
ACH-000450,-0.028854611199381926
ACH-000452,-0.03668909053203413
ACH-000454,-0.1373966671342267
ACH-000458,0.041118731634637515
ACH-000459,0.022488883648662448
ACH-000460,0.03729811922196808
ACH-000461,-0.14038784125061934
ACH-000463,-0.032741779691140435
ACH-000464,-0.0064955836024648324
ACH-000466,-0.09868040726818893
ACH-000467,-0.03770585112780928
ACH-000468,-0.1106622869343584
ACH-000469,-0.14788677185456
ACH-000470,0.04705626980116665
ACH-000471,0.07913278617705782
ACH-000472,-0.004376779669588229
ACH-000473,0.1112955703815298
ACH-000475,0.002487285017634075
ACH-000476,-0.1372994340775765
ACH-000477,-0.0021241731516818702
ACH-000479,0.2545120955725598
ACH-000480,-0.15952574792476046
ACH-000481,-0.04794565386951612
ACH-000483,-0.006312293579418114
ACH-000484,0.0004441373489030245
ACH-000485,-0.2320754164677445
ACH-000486,-0.1896100877337097
ACH-000487,-0.012268195871588491
ACH-000488,-0.10367510327044983
ACH-000490,-0.010397395134321568
ACH-000491,-0.16445266042799833
ACH-000495,-0.05024362393300524
ACH-000496,-0.1977278635788018
ACH-000499,-0.09105424468379723
ACH-000500,0.3987900659620458
ACH-000502,0.045673606126223135
ACH-000503,0.034749689428015
ACH-000505,-0.060845680098056874
ACH-000507,-0.1662165419630626
ACH-000510,-0.13148814645956794
ACH-000511,-0.07802563962647419
ACH-000512,-0.3210132977786674
ACH-000516,0.0017847065536611066
ACH-000517,0.09170550233515899
ACH-000518,0.08918873822019664
ACH-000520,-0.110394540737593
ACH-000521,-0.046627589067249016
ACH-000522,-0.0954810401792236
ACH-000524,0.0519991033303047
ACH-000527,0.04197624458426216
ACH-000528,0.005900453684738518
ACH-000537,-0.11340331351285628
ACH-000541,0.2039357277568148
ACH-000542,-0.05629366664188842
ACH-000544,-0.08118646202646293
ACH-000545,-0.2526626489461581
ACH-000547,0.0652725017253674
ACH-000548,-0.2160456625774016
ACH-000549,0.05562465186519036
ACH-000550,-0.04228992421377679
ACH-000552,0.054974098847914606
ACH-000556,-0.015067119117762809
ACH-000557,-0.033435927898774635
ACH-000569,-0.06747181326852565
ACH-000570,-0.018692793556872717
ACH-000571,-0.1514874619015424
ACH-000573,0.008811781111870665
