,KRBA2 (124751)
ACH-000683,0.01857894155920117
ACH-000684,-0.027094424913984904
ACH-000688,-0.14351749606385725
ACH-000693,-0.02923191442145281
ACH-000694,-0.026961675811862932
ACH-000695,-0.28374839696187665
ACH-000696,-0.0072250466401133535
ACH-000697,-0.17618890807309578
ACH-000699,-0.17013322687043214
ACH-000701,-0.18446176843154447
ACH-000706,-0.03895951551224397
ACH-000711,-0.1128761627029199
ACH-000713,-0.15312111267117387
ACH-000714,-0.30281412841514216
ACH-000718,-0.2811195289275358
ACH-000720,-0.13223162206993666
ACH-000721,-0.0764945685317817
ACH-000724,-0.13628249492623254
ACH-000725,-0.020227001085793547
ACH-000732,0.07190286221805164
ACH-000734,-0.09212837660322416
ACH-000735,-0.07721217557158712
ACH-000736,-0.18748207619127585
ACH-000738,-0.11544135188752752
ACH-000746,0.028831959945642437
ACH-000747,0.02341398163090784
ACH-000748,2.7822207274671753e-05
ACH-000753,-0.12878582233123173
ACH-000756,-0.06653221021737442
ACH-000757,-0.0037270241892423993
ACH-000758,-0.06533123631694084
ACH-000760,-0.12055704677243208
ACH-000762,-0.07247461252527725
ACH-000763,0.06621691401721476
ACH-000764,0.035061921917312604
ACH-000765,0.015083884723341925
ACH-000766,-0.17954979298701754
ACH-000767,-0.29967842821045576
ACH-000768,-0.0902927084924038
ACH-000769,-0.19297032899361966
ACH-000770,-0.06728486248235868
ACH-000771,-0.08173278694733603
ACH-000773,-0.22581742166234264
ACH-000776,-0.1370952931665719
ACH-000777,-0.14810163558654255
ACH-000778,-0.2602758829089705
ACH-000781,-0.10416375992419186
ACH-000782,-0.01247870433005451
ACH-000783,0.00267244499692462
ACH-000784,0.0004913597444494408
ACH-000785,-0.1385357767200999
ACH-000787,-0.12663567156498093
ACH-000788,-0.1254205703645571
ACH-000791,-0.22753750125295705
ACH-000792,-0.06764395093645917
ACH-000794,-0.08956230751947357
ACH-000796,-0.054915417860780885
ACH-000798,0.1048300609705823
ACH-000799,-0.06541392804347447
ACH-000800,0.03572561910529549
ACH-000802,-0.032669067588217617
ACH-000804,-0.14647955854398062
ACH-000805,-0.13515221012495054
ACH-000809,-0.02561963821669515
ACH-000810,0.20082642458344305
ACH-000811,-0.22501812397166995
ACH-000817,-0.21176012036250327
ACH-000819,-0.02338790183798814
ACH-000820,0.1049056079220615
ACH-000821,-0.0983557032086985
ACH-000822,-0.0862701292545142
ACH-000823,0.04031016134933848
ACH-000824,0.015195087592672938
ACH-000827,-0.11253905931277143
ACH-000829,-0.21399653033775798
ACH-000831,-0.012246560012878695
ACH-000832,0.039082554177038334
ACH-000833,-0.1453529104558448
ACH-000834,-0.2665304648612909
ACH-000835,-0.13976276854161745
ACH-000836,-0.1234633495199916
ACH-000837,-0.13861736276372688
ACH-000838,-0.2090442596245244
ACH-000839,-0.1846375140084293
ACH-000840,-0.13454164105059038
ACH-000841,-0.07052334823228833
ACH-000843,-0.0348633465676725
ACH-000846,0.05805569222556866
ACH-000847,-0.11134767644933152
ACH-000848,-0.0025338085284758783
ACH-000849,-0.008478309714232442
ACH-000851,-0.08906763892273019
ACH-000855,-0.07273351685260031
ACH-000856,-0.16557401124566268
ACH-000858,-0.12793156349780713
ACH-000859,-0.04288512550252002
ACH-000861,-0.2197311982355389
ACH-000862,-0.18877806750933326
ACH-000865,-0.0292314779774162
ACH-000866,-0.09659242915949537
ACH-000867,-0.0868639767674031
ACH-000869,-0.08950388878801442
ACH-000872,-0.023170779220957158
ACH-000873,-0.028197502612470032
ACH-000876,-0.06917954439629892
ACH-000878,-0.22022846916402694
ACH-000880,-0.058010216861449415
ACH-000881,-0.060482373235457625
ACH-000882,-0.04822091191757335
ACH-000884,-0.039727520018095916
ACH-000885,0.032820573470825044
ACH-000887,-0.08000703775046447
ACH-000889,-0.01509082738569032
ACH-000896,-0.02299415458494975
ACH-000898,-0.09158384523310817
ACH-000900,-0.026261187659494943
ACH-000901,-0.09426728263219132
ACH-000905,-0.14420115030775166
ACH-000906,-0.1490912387876178
ACH-000907,-0.13993728252102794
ACH-000910,-0.187933567268028
ACH-000911,-0.1516657400016848
ACH-000912,-0.017884744355421613
ACH-000913,-0.16705627312217644
ACH-000915,-0.06811941903093847
ACH-000916,-0.07170611710867687
ACH-000917,-0.0460570291078282
ACH-000920,0.03241792591805927
ACH-000921,0.000604031845354571
ACH-000924,0.021865346797381384
ACH-000926,-0.18627617284314307
ACH-000928,-0.17155233161424385
ACH-000929,-0.046748776445818666
ACH-000932,-0.10737014039862773
ACH-000935,-0.16345410451984874
ACH-000936,-0.021686834119974845
ACH-000937,-0.10678331273168937
ACH-000938,-0.18883578031806064
ACH-000939,-0.2294646455609287
ACH-000941,-0.06926287760859508
ACH-000943,-0.10056190533765152
ACH-000946,-0.02838813602537528
ACH-000947,-0.011784087887740912
ACH-000948,-0.06770915140139049
ACH-000950,-0.28577661498878004
ACH-000953,-0.13380952181831127
ACH-000954,0.1597455185774285
ACH-000957,-0.12946769982937484
ACH-000958,-0.14596049464860925
ACH-000960,-0.08264508373531697
ACH-000963,-0.0311921809395354
ACH-000968,-0.05057058516899613
ACH-000969,-0.255231402709082
ACH-000972,-0.044774830334659864
ACH-000973,-0.07538757112773074
ACH-000974,0.004372887986099451
ACH-000978,0.09099561999804877
ACH-000984,-0.209047254092444
ACH-000986,-0.09307039412826107
ACH-000988,-0.01953485767402494
ACH-000993,-0.21584666427218974
ACH-000994,-0.2450287247836704
ACH-000996,-0.2894831441407669
ACH-001001,-0.05180080238517916
ACH-001020,-0.3102976812078827
ACH-001028,-0.039189655251923285
ACH-001031,-0.16173437152894746
ACH-001038,-0.14681938209945808
ACH-001048,-0.09679404227418413
ACH-001050,-0.07198632738379239
ACH-001053,-0.21957239364993147
ACH-001054,-0.010256183699490624
ACH-001061,-0.059750248238822974
ACH-001067,-0.13121310855575485
ACH-001075,-0.13405392542618969
ACH-001096,-0.13609720496394168
ACH-001111,0.027725244283595917
ACH-001119,0.04769454876248589
ACH-001128,-0.21150910796288805
ACH-001134,-0.1289767603689242
ACH-001151,-0.1114967004176048
ACH-001163,-0.10332072514562787
ACH-001164,-0.2226863098665557
ACH-001183,-0.10024951073367096
ACH-001192,-0.20922305063450308
ACH-001193,0.016252509337714296
ACH-001196,-0.08097788124715143
ACH-001197,-0.1804709943902974
ACH-001205,-0.3039910355315962
ACH-001211,-0.010284268097555564
ACH-001212,-0.10922797169502266
ACH-001228,-0.07720506334118211
ACH-001232,-0.1870840637837111
ACH-001239,-0.050332309276025576
ACH-001270,-0.07872868812298647
ACH-001274,-0.14302018990701618
ACH-001275,-0.2801157914662254
ACH-001277,0.05262082218047619
ACH-001278,-0.2467993339732729
ACH-001280,-0.18610094386314735
ACH-001283,-0.014960419591016828
ACH-001289,-0.1166430285621881
ACH-001300,-0.2847963915745495
ACH-001301,0.1356737933846506
ACH-001302,0.06540355046453704
ACH-001306,-0.14196847088625034
ACH-001318,-0.1685681975206723
ACH-001322,0.012100450158690514
ACH-001328,-0.09689216577037307
ACH-001332,0.20910410073967955
ACH-001336,-0.021910966551635814
ACH-001346,-0.2256906204913268
ACH-001353,-0.12720419919708406
ACH-001354,-0.11027853360088734
ACH-001367,0.1072209515806482
ACH-001368,0.13051197246024307
ACH-001374,-0.2565415435936891
ACH-001377,-0.04962778444281779
ACH-001380,0.06351750141678272
ACH-001391,-0.16102381004873714
ACH-001408,0.05583945427431939
ACH-001430,0.05582060493949706
ACH-001431,0.025517012321500717
ACH-001450,-0.3436339460798645
ACH-001496,-0.04320719867751165
ACH-001500,-0.06458272759557764
ACH-001523,0.0031929179307455427
ACH-001532,-0.17541842938898194
ACH-001550,-0.09643490178519648
ACH-001552,-0.07083006047862013
ACH-001554,-0.13580620324658602
ACH-001654,-0.039156596100767466
ACH-001735,-0.06508052999039861
ACH-001736,-0.12319048266163404
ACH-001737,-0.34621198112550683
ACH-001740,-0.16802937826655065
ACH-001745,-0.13529512904233512
ACH-001765,-0.02675566454176768
