,WBSCR22 (114049)
ACH-000004,-1.324471128017039
ACH-000005,-1.3070816243762726
ACH-000007,-0.9751483004828696
ACH-000009,-1.0245830667050198
ACH-000011,-0.9581658235265564
ACH-000012,-1.277492025769031
ACH-000013,-1.268680486587415
ACH-000014,-0.8099894184757936
ACH-000015,-1.0227255646587188
ACH-000017,-0.8393210780778777
ACH-000018,-1.1207299833916082
ACH-000019,-1.3943874610982707
ACH-000021,-1.209444878805176
ACH-000022,-1.0112616866737272
ACH-000025,-1.1925217084249529
ACH-000028,-1.0680446276599889
ACH-000030,-1.0524962951939092
ACH-000035,-1.392792299119516
ACH-000036,-0.9898647798635918
ACH-000037,-0.997598010290226
ACH-000039,-1.0949076760090612
ACH-000040,-1.068671659417697
ACH-000041,-0.9442576457115612
ACH-000042,-1.2191525617562395
ACH-000045,-1.140710027805728
ACH-000047,-0.9139498837061923
ACH-000052,-1.1235135063642219
ACH-000053,-1.2138368313278591
ACH-000054,-1.1358456509565558
ACH-000055,-1.3073553318723028
ACH-000060,-1.0486317375265224
ACH-000067,-1.1977431408765007
ACH-000070,-1.1019515769014354
ACH-000075,-1.3724836189843928
ACH-000078,-1.0284230905048586
ACH-000082,-1.2201657656221068
ACH-000085,-0.9914186707042398
ACH-000086,-1.2512546482177127
ACH-000087,-1.0043107863800196
ACH-000092,-1.2013405685827616
ACH-000095,-1.1593126482103198
ACH-000097,-1.2331984299716499
ACH-000098,-1.1717356095345548
ACH-000099,-1.051036041795557
ACH-000108,-1.1029047489335866
ACH-000113,-0.9167850825201423
ACH-000116,-1.2597463140885559
ACH-000118,-1.0242441877086097
ACH-000120,-1.1803125673124335
ACH-000123,-1.0876327016929042
ACH-000127,-1.2177388319376583
ACH-000128,-1.082648134109878
ACH-000132,-1.0037121338548458
ACH-000133,-1.0603026571444685
ACH-000137,-1.1101920326377486
ACH-000138,-1.0016430723362701
ACH-000142,-0.8360443220501576
ACH-000143,-1.1505514803582837
ACH-000146,-1.114154903292947
ACH-000148,-1.0558652477576824
ACH-000150,-1.1211997356190702
ACH-000152,-1.260947923793338
ACH-000153,-1.2037985324645115
ACH-000159,-1.0978029254364432
ACH-000160,-1.018606667317067
ACH-000163,-1.1080527388129435
ACH-000167,-1.221543796801091
ACH-000168,-0.8774727337710295
ACH-000169,-0.9626862863736994
ACH-000178,-1.0123656853474414
ACH-000183,-1.0519090223195111
ACH-000188,-1.0109938312891775
ACH-000189,-1.1947880095361179
ACH-000190,-1.1038323134454826
ACH-000198,-1.2012854679542566
ACH-000203,-1.4485678126256116
ACH-000204,-1.1554823478597736
ACH-000206,-1.1807907948508682
ACH-000207,-1.1922380892422009
ACH-000208,-0.9390645753590798
ACH-000210,-1.258009156594405
ACH-000211,-1.0706806910409368
ACH-000215,-0.9662154671184026
ACH-000221,-1.1957597239653304
ACH-000222,-1.0441545246610964
ACH-000223,-1.2490500534318525
ACH-000226,-1.1952612601973502
ACH-000227,-0.9054586828352946
ACH-000228,-1.3286906186488605
ACH-000231,-1.29877300631869
ACH-000232,-1.1733117463891003
ACH-000233,-1.03973552970613
ACH-000234,-1.088136436813441
ACH-000235,-1.1435051785949724
ACH-000237,-1.26956028963792
ACH-000238,-1.0599168144936444
ACH-000242,-1.0823991992629476
ACH-000243,-0.9790356872514948
ACH-000244,-0.7869252046823846
ACH-000246,-1.0072226782581533
ACH-000248,-0.8306360037868543
ACH-000250,-0.8990409620071343
ACH-000251,-0.8830422293983978
ACH-000252,-1.2525802488774431
ACH-000253,-1.272443708418575
ACH-000255,-1.1788270026323486
ACH-000256,-1.0385467654000664
ACH-000257,-1.0224354967454183
ACH-000258,-1.0142104064110424
ACH-000259,-1.032052794184515
ACH-000260,-1.0609566201357177
ACH-000261,-1.1355341264262284
ACH-000262,-1.1651419488151158
ACH-000263,-1.281231837522363
ACH-000264,-1.3009624275778482
ACH-000265,-0.9715508236411678
ACH-000266,-1.1132156164112919
ACH-000272,-1.0924518963682377
ACH-000274,-1.1924024236522714
ACH-000277,-1.068895217791972
ACH-000278,-1.0758430739280622
ACH-000279,-0.9305074376981066
ACH-000280,-1.1557655261056994
ACH-000281,-1.1988127798176205
ACH-000288,-1.1651096425838778
ACH-000291,-1.2932826246195166
ACH-000293,-0.9979583205997364
ACH-000294,-0.7788783335445466
ACH-000295,-1.4062219134053209
ACH-000296,-1.269428782632622
ACH-000302,-1.1648639415579958
ACH-000304,-0.8091444083874136
ACH-000307,-1.047335670399762
ACH-000308,-1.6298909682569356
ACH-000310,-1.309729580544958
ACH-000311,-0.800669389574765
ACH-000312,-1.1013519103705802
ACH-000315,-1.005889786843304
ACH-000316,-0.9632662863349992
ACH-000317,-0.8778685430781332
ACH-000318,-1.1777209541498874
ACH-000319,-1.167256279605882
ACH-000320,-0.9882869262940536
ACH-000322,-0.8829278973105413
ACH-000323,-1.3342816282775405
ACH-000324,-1.2895830503797676
ACH-000329,-0.97970493789828
ACH-000330,-1.1731199058847022
ACH-000331,-1.1601115295272384
ACH-000332,-1.091899181461609
ACH-000334,-1.1687330910556817
ACH-000335,-1.1129647266495213
ACH-000336,-1.1955496770765648
ACH-000337,-1.3226252562056289
ACH-000338,-1.2891990242021776
ACH-000339,-1.1756661186052286
ACH-000341,-1.0969934836757966
ACH-000348,-0.9982788681232873
ACH-000350,-0.9083035257754372
ACH-000352,-1.2344436487514423
ACH-000356,-1.1468371454436013
ACH-000361,-1.047185432535228
ACH-000362,-0.9855618068210298
ACH-000363,-1.106389202219729
ACH-000364,-1.1388439026508357
ACH-000365,-0.9940881611347242
ACH-000366,-1.0773074607808573
ACH-000368,-1.177876067241585
ACH-000374,-1.4681732470415156
ACH-000375,-0.9969167817859368
ACH-000376,-1.0362009087652737
ACH-000381,-1.0099075198525662
ACH-000383,-1.1103574827603142
ACH-000387,-1.2056480030937324
ACH-000389,-0.8754247149295172
ACH-000390,-0.9722423634469636
ACH-000393,-1.1657998951647393
ACH-000395,-1.0546233131184732
ACH-000396,-1.2915162083627003
ACH-000397,-1.0854279696046027
ACH-000401,-1.0374878085139159
ACH-000402,-1.195939756916161
ACH-000403,-1.2337815202713402
ACH-000404,-1.150369382393977
ACH-000406,-1.0959648571857732
ACH-000407,-1.2311133136727002
ACH-000408,-1.1283992077976814
ACH-000410,-1.0672809586943481
ACH-000411,-1.0340563464208936
ACH-000414,-0.9180152713672912
ACH-000415,-1.221767688545195
ACH-000416,-1.2869675805257323
ACH-000420,-1.1561219307106003
ACH-000421,-1.1321373238586896
ACH-000424,-0.9898995804261148
ACH-000425,-1.1552499228173507
ACH-000426,-1.0849105430555452
ACH-000427,-1.171439939652544
ACH-000433,-1.2487297027698856
ACH-000435,-1.0097051582853622
ACH-000436,-0.8483917523997164
ACH-000444,-1.264034877816862
ACH-000445,-1.4720992963604258
ACH-000448,-1.1307365649545993
ACH-000450,-0.8696479684109202
ACH-000452,-1.3044154259942986
ACH-000454,-0.9182969830479032
ACH-000458,-1.0150363177941395
ACH-000459,-0.5107335652660121
ACH-000460,-1.0740345641821532
ACH-000461,-1.072892694292168
ACH-000463,-1.1239826120092675
ACH-000464,-1.0696059658158628
ACH-000466,-1.030603055076535
ACH-000467,-1.1810970460875172
ACH-000468,-0.9323914558487628
ACH-000469,-1.0983967922627662
ACH-000470,-1.1146061444136108
ACH-000471,-1.204054517514959
ACH-000472,-1.188509923417037
ACH-000473,-0.9939205516596092
ACH-000475,-1.1993222603999762
ACH-000476,-1.3247315132007549
ACH-000477,-0.7825176216365965
ACH-000479,-1.1369635737191448
ACH-000480,-1.149365015713866
ACH-000481,-1.0067390691212057
ACH-000483,-1.0010687607139357
ACH-000484,-0.8802325335579585
ACH-000485,-1.0315102249967996
ACH-000486,-1.1774637096517118
ACH-000487,-1.0580696590370402
ACH-000488,-1.057909991384994
ACH-000490,-1.0484398795027632
ACH-000491,-1.0264841876054915
ACH-000495,-1.1440109715261602
ACH-000496,-0.9360503585873458
ACH-000499,-1.0510545303139025
ACH-000500,-1.3479147698018294
ACH-000502,-0.9853439921454938
ACH-000503,-1.1249641294221306
ACH-000505,-1.1730060741277972
ACH-000507,-0.9134962790627252
ACH-000510,-1.1138617105941684
ACH-000511,-1.115432398291505
ACH-000512,-1.1018907665492232
ACH-000516,-1.200744687254677
ACH-000517,-1.2458905122471169
ACH-000518,-1.2379740531659005
ACH-000520,-1.269659437101487
ACH-000521,-1.1248666767988391
ACH-000522,-1.2477728541529265
ACH-000524,-0.9833242660693576
ACH-000527,-1.1818739400245941
ACH-000528,-1.1505154426012656
ACH-000537,-1.1961298500089104
ACH-000541,-1.07257761405275
ACH-000542,-1.4006373014903863
ACH-000544,-1.0158136397832014
