,TNFRSF8 (943)
ACH-000004,-0.1333644638675806
ACH-000005,0.2883259955156535
ACH-000007,-0.1766078320332013
ACH-000009,-0.3525464947548087
ACH-000011,-0.2968502984184369
ACH-000012,-0.16592585752897712
ACH-000013,-0.09046582463859684
ACH-000014,-0.2692089610447913
ACH-000015,-0.21521056817142956
ACH-000017,-0.16131382286461246
ACH-000018,-0.10093630707699214
ACH-000019,0.033334024488485395
ACH-000021,-0.2961424571130448
ACH-000022,-0.1978154052361692
ACH-000025,-0.3394984388277587
ACH-000028,-0.07949308460839752
ACH-000030,-0.22580311720414975
ACH-000035,-0.2760223107528533
ACH-000036,-0.24274541349390225
ACH-000037,-0.391831996960806
ACH-000039,-0.13549273779983587
ACH-000040,-0.25391994421245506
ACH-000041,-0.27858295945373424
ACH-000042,-0.2304458187856889
ACH-000045,-0.2270890633396326
ACH-000047,-0.344298032785984
ACH-000052,-0.38425504407240174
ACH-000053,-0.08170250682766526
ACH-000054,-0.2135394044578027
ACH-000055,-0.32426628330367224
ACH-000060,-0.532734878768391
ACH-000067,-0.18969862456708292
ACH-000070,-0.12302283965781392
ACH-000075,-0.040081011492624836
ACH-000078,-0.167128292659376
ACH-000082,-0.31396217648416963
ACH-000085,-0.09446875666973427
ACH-000086,-0.22711081960926874
ACH-000087,-0.10461249016923016
ACH-000092,-0.4115434553823499
ACH-000095,-0.35966363294622483
ACH-000097,-0.39905514503914186
ACH-000098,-0.2984402090819701
ACH-000099,-0.30235978860874424
ACH-000108,-0.2464197487420495
ACH-000113,-0.13760836049649652
ACH-000116,-0.10100259391301804
ACH-000118,-0.18986037420116905
ACH-000120,-0.10448463950685943
ACH-000123,-0.1963250604322613
ACH-000127,-0.14436724836604592
ACH-000128,-0.21359168396944245
ACH-000132,-0.24887696132629164
ACH-000133,-0.28312377628444113
ACH-000137,-0.16629761098103424
ACH-000138,-0.2511060063576323
ACH-000142,-0.14060654571810452
ACH-000143,0.005332296285467154
ACH-000146,-0.1465752802297458
