,TIMM8B (26521)
ACH-000295,0.19004861412470733
ACH-000296,-0.05583214388853552
ACH-000302,-0.2240086761506484
ACH-000304,-0.2604798874139137
ACH-000307,-0.19925842851412784
ACH-000308,-0.3016280516931001
ACH-000310,0.018006883398332726
ACH-000311,-0.3956197826298444
ACH-000312,-0.3212902743149104
ACH-000315,-0.06105810368179225
ACH-000316,-0.280623901161601
ACH-000317,-0.3015528459649293
ACH-000318,-0.15964538144557605
ACH-000319,-0.4025092305785169
ACH-000320,-0.4966399567298906
ACH-000322,-0.38869383511201205
ACH-000323,-0.1854383806489021
ACH-000324,-0.16908729910143105
ACH-000329,-0.2255892059287713
ACH-000330,-0.12323991596419935
ACH-000331,-0.27714481097751464
ACH-000332,-0.19394212812466
ACH-000334,-0.14503357077106574
ACH-000335,-0.19184000364532855
ACH-000336,-0.014142331837871863
ACH-000337,-0.25296610510056555
ACH-000338,-0.12049059382588212
ACH-000339,-0.05133588297032627
ACH-000341,-0.31940099236123115
ACH-000348,-0.2878168386595184
ACH-000350,-0.203434926863507
ACH-000352,-0.1373759277725649
ACH-000356,-0.3697774499213808
ACH-000361,-0.2484692753652113
ACH-000362,-0.17896690043653168
ACH-000363,-0.21137944074204065
ACH-000364,-0.472407785587987
ACH-000365,-0.14507089396476888
ACH-000366,-0.14812598380829362
ACH-000368,-0.18248738888717672
ACH-000374,-0.4757897956274797
ACH-000375,-0.3402744108970317
ACH-000376,-0.2182946300055067
ACH-000381,-0.11904842098447176
ACH-000383,-0.20122814046628845
ACH-000387,-0.07849929999410822
ACH-000389,-0.14073931626496414
ACH-000390,-0.07806720337856841
ACH-000393,-0.22411770307148252
ACH-000395,-0.2866816984299509
ACH-000396,-0.4504928592084498
ACH-000397,-0.16165703389708302
ACH-000401,-0.4564276516190659
ACH-000402,-0.4031404032706096
ACH-000403,-0.22074827580902687
ACH-000404,0.2625456333244152
ACH-000406,-0.16406247375694874
ACH-000407,-0.24084985448201976
ACH-000408,0.003667996070868848
ACH-000410,-0.2547272316045915
ACH-000411,-0.23095530158392685
ACH-000414,-0.29611950908963963
ACH-000415,-0.13437140053677907
ACH-000416,-0.21890112440013515
ACH-000420,-0.2635985550748718
ACH-000421,-0.12488629002889945
ACH-000424,-0.2762625014534946
ACH-000425,-0.1989375536150705
ACH-000426,-0.39791565233880777
ACH-000427,-0.38900980506602906
ACH-000433,-0.3788782452976046
ACH-000435,-0.23104772983365646
ACH-000436,-0.2386132045546901
ACH-000444,-0.08622542981215951
ACH-000445,-0.2473273820919447
ACH-000448,-0.1859980651774953
ACH-000450,-0.3224549389250323
ACH-000452,-0.17198553389937085
ACH-000454,0.12906459587359315
ACH-000458,-0.4126404035371856
ACH-000459,-0.10263007488031886
ACH-000460,-0.2365738396682974
ACH-000461,-0.19128597575033565
ACH-000463,-0.31766669518244794
ACH-000464,-0.24428854937292915
ACH-000466,-0.24698973364180685
ACH-000467,-0.2722140076398054
ACH-000468,-0.18718720431815025
ACH-000469,-0.1977405506747836
ACH-000470,-0.09801745139878157
ACH-000471,-0.2461205172368477
ACH-000472,-0.21004757123491702
ACH-000473,-0.1881402107856343
ACH-000475,-0.23720952767452244
ACH-000476,-0.18680076640271207
ACH-000477,-0.1202737533798612
ACH-000479,-0.00770503320271525
ACH-000480,-0.15256455497861468
ACH-000481,-0.08011214108045807
ACH-000483,-0.2564282524732401
ACH-000484,-0.1489006320634736
ACH-000485,-0.1258433096413101
ACH-000486,-0.2591955943979232
ACH-000487,-0.2253298609380388
ACH-000488,-0.3059383629587349
ACH-000490,-0.27235271548897
ACH-000491,-0.2952951801801407
ACH-000495,-0.10437697842148276
ACH-000496,-0.08148275942756887
ACH-000499,-0.2153144396661032
ACH-000500,0.168761724302991
ACH-000502,-0.10253829702464999
ACH-000503,-0.006777378884937316
ACH-000505,-0.20358232890202896
ACH-000507,-0.2282790512012492
ACH-000510,-0.15544436115006247
ACH-000511,-0.09647031642371467
ACH-000512,-0.17081327228183735
ACH-000516,-0.13610557069855214
ACH-000517,-0.16024982339650967
ACH-000518,-0.1417930596302098
ACH-000520,-0.09696431892802457
ACH-000521,-0.15455803039795846
ACH-000522,-0.2199506099905959
ACH-000524,-0.16113087516104976
ACH-000527,-0.19083339226748364
ACH-000528,-0.1823366531568045
ACH-000537,-0.0885601694936033
ACH-000541,-0.26475097811653586
ACH-000542,-0.15869810161725484
ACH-000544,-0.1604075486542093
ACH-000545,-0.26262497765475296
ACH-000547,-0.3218908459003837
ACH-000548,-0.22387427377565247
ACH-000549,-0.18336701701202665
ACH-000550,-0.0982808457156751
ACH-000552,-0.26609134960774194
ACH-000556,-0.1475263299661359
ACH-000557,-0.14501389281886587
ACH-000569,-0.4381525857970835
ACH-000570,-0.2931415022288037
ACH-000571,-0.19195360675635967
ACH-000573,-0.30693199526719483
ACH-000576,-0.4835900457692997
ACH-000579,-0.2711993013666609
ACH-000580,-0.1962241165942352
ACH-000584,-0.1542155343648737
ACH-000585,-0.14739235330356684
ACH-000588,-0.2833733153274178
ACH-000589,-0.3314568171474188
ACH-000591,-0.06757295819353358
ACH-000593,-0.1468834403700871
ACH-000600,-0.24093334917177675
ACH-000601,-0.2297003040859176
ACH-000605,-0.3186860557742717
ACH-000606,-0.5310229508125571
ACH-000608,-0.12753519452604495
ACH-000614,-0.3101327651976216
ACH-000616,-0.027308687242922784
ACH-000618,-0.10435229767575176
ACH-000619,-0.2568809159219637
ACH-000620,-0.08275025887011768
ACH-000621,-0.10236613668468424
ACH-000622,-0.32382553012454324
ACH-000623,-0.2037025065182318
ACH-000624,-0.21941492445961533
ACH-000627,0.01478805927510146
ACH-000630,-0.2884915900018669
ACH-000631,0.1599536805774435
ACH-000632,-0.15653962269361948
ACH-000633,-0.2049961280591085
ACH-000637,-0.3708775256867905
ACH-000638,-0.16930779269639595
ACH-000646,-0.1854801013287117
ACH-000647,-0.22040609150338486
ACH-000648,-0.4555520301815215
ACH-000649,-0.12222807563686774
ACH-000651,-0.17993255348883855
ACH-000652,-0.2887055907043757
ACH-000653,-0.3128271519269272
ACH-000657,-0.1299084114183949
ACH-000658,-0.3144793464938725
ACH-000661,-0.1727218205878046
ACH-000662,-0.028425969274504706
ACH-000663,-0.10533747556987244
ACH-000665,-0.19560077178513086
ACH-000671,-0.09824684951092204
ACH-000672,0.06387044764323242
ACH-000673,-0.20876318602597585
ACH-000676,-0.1881062195152819
ACH-000677,-0.11049111407315827
ACH-000681,-0.13887691277119482
ACH-000683,-0.16329554931220913
ACH-000684,-0.02463411039039506
ACH-000688,-0.11185297201819776
ACH-000693,-0.2261821042947731
ACH-000694,-0.2483152633124696
ACH-000695,-0.2643156080708909
ACH-000696,-0.22674620379413504
ACH-000697,-0.2537776120814373
ACH-000699,-0.18841394163900896
ACH-000701,-0.028267016542229025
ACH-000706,-0.1753958698905879
ACH-000711,-0.13616487163474594
ACH-000713,-0.1904734153011243
ACH-000714,-0.11400422769972525
ACH-000718,-0.1617017538152128
ACH-000720,-0.07303328968480356
ACH-000721,-0.11239581280184152
ACH-000724,-0.031373130603943124
ACH-000725,-0.07847401978050199
ACH-000732,0.008791930484751716
ACH-000734,-0.21419813055066605
ACH-000735,-0.2129058036757784
ACH-000736,-0.20678036633822552
ACH-000738,-0.1836851817587934
ACH-000746,-0.18965883106660367
ACH-000747,-0.2904721334718993
ACH-000748,-0.1623275468226845
ACH-000753,-0.14858593890710325
ACH-000756,-0.3848160399356576
ACH-000757,-0.32261068235478363
ACH-000758,-0.494052068069536
ACH-000760,-0.27828479004067125
ACH-000762,-0.3157110887525927
ACH-000763,0.00433366067319272
ACH-000764,-0.11006259235567692
ACH-000765,-0.3430274578987353
ACH-000766,-0.03323219176639807
ACH-000767,-0.26428357369436273
ACH-000768,-0.2461447385720882
ACH-000769,-0.17520855761967552
ACH-000770,-0.1425706355207012
ACH-000771,-0.13841739884607285
ACH-000773,0.009319237569657588
ACH-000776,-0.04295615818671236
ACH-000777,-0.13160525030768774
ACH-000778,-0.11166940195898957
ACH-000781,-0.2511094259141889
ACH-000782,-0.31251344427834943
ACH-000783,-0.2842984212891676
ACH-000784,-0.19350701171155585
ACH-000785,-0.24165584934168105
ACH-000787,-0.10604381177758747
ACH-000788,-0.11334245867133785
ACH-000791,-0.21330548589243956
ACH-000792,-0.4110152584235544
ACH-000794,-0.2399333487749181
ACH-000796,-0.09263721933840653
ACH-000798,-0.4374545677944931
ACH-000799,-0.27671919115262905
ACH-000800,0.04004643547107649
ACH-000802,-0.15376951642288095
ACH-000804,0.05682805969420749
ACH-000805,0.013689118009992065
ACH-000809,-0.164573975663785
ACH-000810,-0.4861029340286598
ACH-000811,-0.2256414398739613
ACH-000817,-0.19878379168272445
ACH-000819,-0.21451110304604432
ACH-000820,-0.13670718143517288
ACH-000821,0.07371444420894585
ACH-000822,-0.2129577440060348
ACH-000823,-0.24205559638933946
ACH-000824,-0.38453459953074587
ACH-000827,-0.1398487079303095
ACH-000829,-0.16507474018203808
ACH-000831,-0.3821862219211327
ACH-000832,-0.03479610655898938
ACH-000833,-0.047058136376875566
ACH-000834,-0.12064253551765383
ACH-000835,-0.2439784852618337
ACH-000836,-0.21025852218354413
ACH-000837,-0.02389345882278864
ACH-000838,-0.1787248515086212
ACH-000839,0.021119083356326344
ACH-000840,-0.3530927533722237
ACH-000841,-0.1677541684395332
ACH-000843,-0.3134486465657041
ACH-000846,-0.020087127992743408
ACH-000847,-0.3163130676535994
ACH-000848,-0.3388415091325047
ACH-000849,-0.15335117716421895
ACH-000851,-0.036947369071764415
ACH-000855,-0.08436959758454697
ACH-000856,-0.2771993506613791
ACH-000858,-0.018045300018275392
ACH-000859,-0.08443614723072038
ACH-000861,-0.2467594281028487
ACH-000862,-0.345883754939436
ACH-000865,-0.21527067218976584
ACH-000866,-0.2536661628838695
ACH-000867,-0.24913452062045
ACH-000869,-0.30028469903689714
ACH-000872,-0.29132465019672
ACH-000873,0.013567572109050295
ACH-000876,-0.19009280145083526
ACH-000878,-0.11541611836711102
ACH-000880,-0.20040677861114767
ACH-000881,-0.18739927383789984
ACH-000882,-0.2983451622910386
ACH-000884,-0.06468973043948872
ACH-000885,-0.14505297656988542
ACH-000887,-0.19124008375065604
ACH-000889,-0.013212718212170821
ACH-000896,-0.1327470882156507
ACH-000898,-0.2341026785341071
ACH-000900,-0.2441399035150856
ACH-000901,-0.16180505013410307
ACH-000905,-0.12291568946792986
ACH-000906,-0.03267675476482956
ACH-000907,-0.08900606399687246
ACH-000910,-0.1675574981448104
ACH-000911,-0.10247141136197772
ACH-000912,-0.15546626113494827
ACH-000913,-0.12235443254299327
ACH-000915,-0.03963675234241765
ACH-000916,-0.2014843773586756
ACH-000917,-0.19836762205160474
ACH-000920,0.035975851966052706
ACH-000921,-0.2332083086533969
ACH-000924,-0.22730072310459784
ACH-000926,-0.2441188158718643
ACH-000928,-0.1776019262577494
ACH-000929,-0.3618227496530251
ACH-000932,-0.15283122978132035
ACH-000935,-0.2165657924173221
ACH-000936,-0.14500919507418567
ACH-000937,-0.19691948690792926
ACH-000938,-0.1095240620339016
ACH-000939,-0.06280042830627969
ACH-000941,-0.17590774110608065
ACH-000943,-0.17321830257606458
ACH-000946,-0.3685890386397581
ACH-000947,-0.14523597649293074
ACH-000948,-0.30040858896039196
ACH-000950,-0.002864230734963373
ACH-000953,-0.036977176372041065
ACH-000954,0.42720689838674375
ACH-000957,-0.5023909934425898
ACH-000958,-0.506813651910473
ACH-000960,-0.1945244474080996
ACH-000963,-0.630794578156145
ACH-000968,-0.2841720882794119
ACH-000969,-0.19176682757736208
ACH-000972,-0.4540029430880073
ACH-000973,-0.2606974593641075
ACH-000974,-0.15385329648012447
ACH-000978,-0.20632738578793888
ACH-000984,-0.3666944663579942
ACH-000986,-0.13905308297397534
ACH-000988,-0.189040542427429
ACH-000993,-0.06576941330869394
ACH-000994,-0.3550876927505565
ACH-000996,-0.41735984529932996
ACH-001001,-0.11004566955228934
ACH-001020,-0.5322906190878709
ACH-001028,-0.2558629516794945
ACH-001031,-0.1233894864795596
ACH-001038,-0.1671531982198329
ACH-001048,-0.09651803348048324
ACH-001050,-0.131543806123472
ACH-001053,-0.26813288734149104
ACH-001054,-0.16002059108775046
ACH-001061,-0.3835644595004054
ACH-001067,-0.20755374382485986
ACH-001075,-0.247404717299928
ACH-001096,-0.11631038979238653
ACH-001111,0.04133871879842281
ACH-001119,-0.042403486072605835
ACH-001128,-0.3402453769961085
ACH-001134,-0.13606534845453502
ACH-001151,-0.18638425489171745
ACH-001163,-0.11215413040876934
ACH-001164,-0.11938751612796455
ACH-001183,0.09246232901027712
ACH-001192,-0.06405914298255919
ACH-001193,-0.09641143346562957
ACH-001196,-0.11404251001586295
ACH-001197,-0.08514836804232191
ACH-001205,-0.1658413005596089
ACH-001211,0.009873251359934694
ACH-001212,-0.09417704924832736
ACH-001228,-0.20216644118044952
ACH-001232,-0.18631455323573246
ACH-001239,-0.21495626580630672
ACH-001270,-0.15718121749236713
ACH-001274,-0.0867942377105796
ACH-001275,-0.118302489406767
ACH-001277,-0.3634629731010074
ACH-001278,-0.23711075595512335
ACH-001280,-0.2572178621725452
ACH-001283,-0.09551527613773042
ACH-001289,-0.15869301236829
ACH-001300,-0.4162081061775954
ACH-001301,-0.25010254959159484
ACH-001302,-0.07404354864951235
ACH-001306,-0.18860596377388933
ACH-001318,-0.07990911980400392
ACH-001322,-0.3573888643488984
ACH-001328,-0.21518155843556866
ACH-001332,-0.13170369498869589
ACH-001336,-0.16591299646345892
ACH-001346,-0.3880822094669664
ACH-001353,-0.16996549603778938
ACH-001354,-0.5517906742618981
ACH-001367,-0.22262968091735091
ACH-001368,-0.16865775679042694
ACH-001374,-0.18362361296105786
ACH-001377,-0.22123709485100893
ACH-001380,-0.11915394603331295
ACH-001391,-0.18740808038249585
ACH-001408,-0.1867632568624484
ACH-001430,-0.3137176773965886
ACH-001431,-0.3663413163189989
ACH-001450,-0.20588008442311695
ACH-001496,-0.18466599195810424
ACH-001500,-0.14768797009072962
ACH-001523,-0.32718143965567154
ACH-001532,-0.2912463425772338
ACH-001550,-0.16272911504375925
ACH-001552,0.01544819700244085
ACH-001554,0.0019476959217913413
ACH-001654,-0.14740585978591605
ACH-001735,-0.08679967372068308
ACH-001736,-0.07414147849775228
ACH-001737,-0.054305199431527784
ACH-001740,-0.09491080790491932
ACH-001745,-0.3023751885968417
ACH-001765,-0.14308129968184416
