,EDC4 (23644)
ACH-000274,-0.4769823651952845
ACH-000277,-0.3962274491811787
ACH-000278,-0.3748706107665036
ACH-000279,-0.4391612875480647
ACH-000280,-0.6415080714823679
ACH-000281,-0.7328282722585153
ACH-000288,-0.5197503207408201
ACH-000291,-0.2880012595922565
ACH-000293,-0.4432568520879995
ACH-000294,-0.43511050197452894
ACH-000295,-0.4632775337678751
ACH-000296,-0.3103480046216279
ACH-000302,-0.43462207676336995
ACH-000304,-0.17846346413535674
ACH-000307,-0.475304531484217
ACH-000308,-0.3531410819351256
ACH-000310,-0.3785291112227408
ACH-000311,-0.4985523799180604
ACH-000312,-0.5166112139083117
ACH-000315,-0.278761499551382
ACH-000316,-0.4754629058130016
ACH-000317,-0.4822979362989157
ACH-000318,-0.346286191096232
ACH-000319,-0.4689149003829311
ACH-000320,-0.3713383957947993
ACH-000322,-0.4518427239175996
ACH-000323,-0.2907680094013644
ACH-000324,-0.4572613069952644
ACH-000329,-0.4490594095569699
ACH-000330,-0.41489605263399615
ACH-000331,-0.4520334691546936
ACH-000332,-0.4034732818831233
ACH-000334,-0.32834124409142124
ACH-000335,-0.4174999432761961
ACH-000336,-0.2057445168247873
ACH-000337,-0.4609922693922888
ACH-000338,-0.8231672738243814
ACH-000339,-0.2590409809055957
ACH-000341,-0.4796476584257169
ACH-000348,-0.4185716071054418
ACH-000350,-0.23334457043356102
ACH-000352,-0.4383604447461846
ACH-000356,-0.4702038738970666
ACH-000361,-0.3930290880665731
ACH-000362,-0.32744267803867216
ACH-000363,0.032204551126735516
ACH-000364,-0.6158100546141501
ACH-000365,-0.16011462840649335
ACH-000366,-0.42723925768364296
ACH-000368,-0.44982164392818175
ACH-000374,-0.4585085973769745
ACH-000375,-0.5449761989588358
ACH-000376,-0.3366322143531086
ACH-000381,-0.4449936598623358
ACH-000383,-0.35896994410673605
ACH-000387,-0.4473375825354947
ACH-000389,-0.3589847622637764
ACH-000390,-0.4146979973097905
ACH-000393,-0.24423810024313525
ACH-000395,-0.4534271659540382
ACH-000396,-0.4412226752877308
ACH-000397,-0.5434859104239073
ACH-000401,-0.6490243777509401
ACH-000402,-0.09278648288210384
ACH-000403,-0.61816298548969
ACH-000404,-0.3617080379692171
ACH-000406,-0.5887658420519579
ACH-000407,-0.4746259848374389
ACH-000408,-0.6123763503059837
ACH-000410,-0.4458771894011955
ACH-000411,-0.3479527705391197
ACH-000414,-0.3237348414730256
ACH-000415,-0.4816887772035906
ACH-000416,-0.7127727270716626
ACH-000420,-0.4867890947219677
ACH-000421,-0.4627127499683326
ACH-000424,-0.5074708709343485
ACH-000425,-0.30560160779702905
ACH-000426,-0.5316084139850366
ACH-000427,-0.4537400987779484
ACH-000433,-0.553284696329806
ACH-000435,-0.4251536602420437
ACH-000436,-0.5656526251970959
ACH-000444,-0.5519100671109117
ACH-000445,-0.3890887812318068
ACH-000448,-0.3323588218898809
ACH-000450,-0.4336926278035962
ACH-000452,-0.3772334595646877
ACH-000454,-0.5691042325767538
ACH-000458,-0.4826512905053806
ACH-000459,-0.1925315558277968
ACH-000460,-0.30565523705801073
ACH-000461,-0.3705758816848205
ACH-000463,-0.3617650942783214
ACH-000464,-0.4868882357840325
ACH-000466,-0.5677847853117612
ACH-000467,-0.31529476710673404
ACH-000468,-0.6095773838605851
ACH-000469,-0.4644823801506787
ACH-000470,-0.2414481196388552
ACH-000471,-0.39483692775392826
ACH-000472,-0.3986356203193146
ACH-000473,-0.4571114245697277
ACH-000475,-0.4350184834500467
ACH-000476,-0.44541311678596346
ACH-000477,-0.12164359523512973
ACH-000479,-0.4667972099098328
ACH-000480,-0.5449379815187684
ACH-000481,-0.4661174830430366
ACH-000483,-0.4044428516038272
ACH-000484,-0.2605904888683573
ACH-000485,-0.5023598351287137
ACH-000486,-0.3680064564500156
ACH-000487,-0.8350147450399605
ACH-000488,-0.5495250617338119
ACH-000490,-0.4287583299595987
ACH-000491,-0.3472052723014432
ACH-000495,-0.4410754575010428
ACH-000496,-0.6109093157624177
ACH-000499,-0.4242241818031549
ACH-000500,-0.4299589153183087
ACH-000502,-0.3649021079905605
ACH-000503,-0.629537695294273
ACH-000505,-0.5059519120654866
ACH-000507,-0.4562051506005432
ACH-000510,-0.3290063909431743
ACH-000511,-0.4490315272110204
ACH-000512,-0.4516173380003038
ACH-000516,-0.4909930020789356
ACH-000517,-0.2550097440211218
ACH-000518,-0.40095988169845337
ACH-000520,-0.6205827163842177
ACH-000521,-0.4645257003891392
ACH-000522,-0.3701633908930342
ACH-000524,-0.19752902509970705
ACH-000527,-0.26985055970713034
ACH-000528,-0.516878294017204
ACH-000537,-0.6351527350014523
ACH-000541,-0.452113545743068
ACH-000542,-0.5176215748001461
ACH-000544,-0.4472710183874052
ACH-000545,-0.40251672077865497
ACH-000547,-0.3387595230568941
ACH-000548,-0.9595052872921688
ACH-000549,-0.3154472193618706
ACH-000550,-0.5483454157405613
ACH-000552,-0.3080852429323476
ACH-000556,-0.3759869164124807
ACH-000557,-0.3130215870084551
ACH-000569,-0.23799121662093986
ACH-000570,-0.3612019353010111
ACH-000571,-0.3681058333901258
ACH-000573,-0.3916637072772257
ACH-000576,-0.7662592450211463
ACH-000579,-0.15026967788313472
ACH-000580,-0.036954815836678236
ACH-000584,-0.3223681242553665
ACH-000585,-0.6706230249684058
ACH-000588,0.033308751245036614
ACH-000589,-0.267160121839745
ACH-000591,-0.6407983547669132
ACH-000593,-0.27063510111907324
ACH-000600,-0.3637065388136885
ACH-000601,-0.5427964345875713
ACH-000605,-0.4437986967574933
ACH-000606,-0.4427447917276074
ACH-000608,-0.4484648399240901
ACH-000614,-0.5242555602041877
ACH-000616,-0.5348886917698239
ACH-000618,-0.4255740260603295
ACH-000619,-0.4548053250213823
ACH-000620,-0.3149314036181489
ACH-000621,-0.362937502233201
ACH-000622,-0.11801843162937893
ACH-000623,-0.4183175207923561
ACH-000624,-0.4585719364541237
ACH-000627,-0.25189715879166785
ACH-000630,-0.4098374128409523
ACH-000631,-0.6660098071688629
ACH-000632,-0.4474062034276837
ACH-000633,-0.4079862217944094
ACH-000637,-0.28114717445549203
ACH-000638,-0.32381715366126695
ACH-000646,-0.4706379330325844
ACH-000647,-0.44934040041213613
ACH-000648,-0.29263610306845483
ACH-000649,-0.24268085945060344
ACH-000651,-0.5790330237223122
ACH-000652,-0.5019881381629816
ACH-000653,-0.4355646736555143
ACH-000657,-0.4795869966607508
ACH-000658,-0.4385783226804191
ACH-000661,-0.4680681684178298
ACH-000662,-0.27901116071103776
ACH-000663,-0.5503760094322665
ACH-000665,-0.34394435340592155
ACH-000671,-0.4965137716009563
ACH-000672,-0.3374159058217261
ACH-000673,-0.3749365974981924
ACH-000676,-0.4029031648753653
ACH-000677,-0.34215125167434657
ACH-000681,-0.2689013264656385
ACH-000683,-0.2734149476485607
ACH-000684,-0.2593736888410849
ACH-000688,-0.7473702231270151
ACH-000693,-0.38591330762141496
ACH-000694,-0.4078856579757701
ACH-000695,-0.4028202680599444
ACH-000696,-0.4465691690505768
ACH-000697,-0.5818950862288568
ACH-000699,-0.3649931952430352
ACH-000701,-0.5532399136591978
ACH-000706,-0.36975315883111787
ACH-000711,-0.2581472027111212
ACH-000713,-0.3875481492710912
ACH-000714,-0.3194445104953336
ACH-000718,-0.3964884401154383
ACH-000720,-0.5966841532048962
ACH-000721,-0.342077605660199
ACH-000724,-0.4771257176974579
ACH-000725,-0.5200004458491105
ACH-000732,-0.4792107800147548
ACH-000734,-0.3825430968148633
ACH-000735,-0.4889799939467087
ACH-000736,-0.587910591036564
ACH-000738,-0.6332345434988567
ACH-000746,-0.4728374230149412
ACH-000747,-0.7014038414180961
ACH-000748,-0.3558393702011683
ACH-000753,-0.5299610859981686
ACH-000756,-0.684531401796554
ACH-000757,-0.5484430948036821
ACH-000758,-0.5444261566273076
ACH-000760,-0.5082313962222925
ACH-000762,-0.6362121381396855
ACH-000763,-0.09251375712743906
ACH-000764,-0.5282642256372033
ACH-000765,-0.30271017791890925
ACH-000766,-0.4708852068812072
ACH-000767,-0.34914450274364456
ACH-000768,-0.6517448733635983
ACH-000769,-0.6128855864974221
ACH-000770,-0.5335898857894661
ACH-000771,-0.5080084274075305
ACH-000773,-0.3607735283245705
ACH-000776,-0.3599658443109465
ACH-000777,-0.4577487004889181
ACH-000778,-0.4031157713123105
ACH-000781,-0.4107792247797147
ACH-000782,-0.6253381970209716
ACH-000783,-0.4683815133137494
ACH-000784,-0.6292474170916439
ACH-000785,-0.4113294911023099
ACH-000787,-0.5401307976403772
ACH-000788,-0.4578000591322649
ACH-000791,-0.5533143309778019
ACH-000792,-0.5168602787657446
ACH-000794,-0.6788298573137765
ACH-000796,-0.5441221973600437
ACH-000798,-0.6481228256221546
ACH-000799,-0.3531677709903128
ACH-000800,-0.4548509781392712
ACH-000802,-0.5572057079477755
ACH-000804,-0.31848969892155965
ACH-000805,-0.4228122593777204
ACH-000809,-0.40913368964135977
ACH-000810,-0.3473144791855739
ACH-000811,-0.4721920463296698
ACH-000817,-0.5666035478470173
ACH-000819,-0.3797698316464295
ACH-000820,-0.5649342609543822
ACH-000821,-0.6991181310124146
ACH-000822,-0.5179165601584705
ACH-000823,-0.4306265654670036
ACH-000824,-0.5191690987602876
ACH-000827,-0.3906854932012262
ACH-000829,-0.3709420153885651
ACH-000831,-0.4485510125185564
ACH-000832,-0.4840765850762438
ACH-000833,-0.4608249429846981
ACH-000834,-0.5062393776581204
ACH-000835,-0.25654868026914524
ACH-000836,-0.3461579122098761
ACH-000837,-0.4464155214034489
ACH-000838,-0.4500509209092649
ACH-000839,-0.6923758254828973
ACH-000840,-0.5773251595737611
ACH-000841,-0.39205808711440654
ACH-000843,-0.4628555545334889
ACH-000846,-0.3509141947722704
ACH-000847,-0.3804970394008569
ACH-000848,-0.22167954404485166
ACH-000849,-0.5627521828107516
ACH-000851,-0.4979060982944463
ACH-000855,-0.29616679077724256
ACH-000856,-0.4320665597145107
ACH-000858,-0.3802418184741965
ACH-000859,-0.3824890332145256
ACH-000861,-0.4585738555452834
ACH-000862,-0.5706119492962863
ACH-000865,-0.4538848402102722
ACH-000866,-0.5511706102478322
ACH-000867,-0.1529020799545216
ACH-000869,-0.6009126279437351
ACH-000872,-0.4245136469941636
ACH-000873,-0.4061982754335264
ACH-000876,-0.5104949558052875
ACH-000878,-0.5165553114551636
ACH-000880,-0.5111542296522741
ACH-000881,-0.34751351101457945
ACH-000882,-0.4050523595310654
ACH-000884,-0.18273496549288715
ACH-000885,-0.4466550218360175
ACH-000887,-0.27217333454782194
ACH-000889,-0.4538079288573647
ACH-000896,-0.4737178998767219
ACH-000898,-0.17442355606122362
ACH-000900,-0.26835495312991864
ACH-000901,-0.4498235781939479
ACH-000905,-0.6754696982776445
ACH-000906,-0.5661839208418719
ACH-000907,-0.3458166910523717
ACH-000910,-0.5134065312622035
ACH-000911,-0.5914346138110841
ACH-000912,-0.6682842033844059
ACH-000913,-0.5809368368926634
ACH-000915,-0.3814544862831437
ACH-000916,-0.6864923093201986
ACH-000917,-0.2835461656370645
ACH-000920,-0.3907580620524146
ACH-000921,-0.5402321248873094
ACH-000924,-0.4322468655733591
ACH-000926,-0.4834798561458918
ACH-000928,-0.5723095921912658
ACH-000929,-0.7543848861763144
ACH-000932,-0.5354597903735098
ACH-000935,-0.4460462020065338
ACH-000936,-0.3890165160806464
ACH-000937,-0.4127392589877047
ACH-000938,-0.5096326579902635
ACH-000939,-0.40038030114487866
ACH-000941,-0.2575741579077903
ACH-000943,-0.3447375610920678
ACH-000946,-0.1806482455503413
ACH-000947,-0.4540605672887799
ACH-000948,-0.3860999556816363
ACH-000950,-0.34730738283669765
ACH-000953,-0.5326690514063055
ACH-000954,-0.4595978136830173
ACH-000957,-0.3632217104706178
ACH-000958,-0.2986047552267628
ACH-000960,-0.3587441417529951
ACH-000963,-0.1759269455353283
ACH-000968,-0.5322967547561505
ACH-000969,-0.425570272181904
ACH-000972,-0.651388812240385
ACH-000973,-0.4790118462229057
ACH-000974,-0.3790935804347623
ACH-000978,-0.5810472284522755
ACH-000984,-0.6165918482028699
ACH-000986,-0.5237338250577451
ACH-000988,-0.4653148044810716
ACH-000993,-0.4617999414377722
ACH-000994,-0.4221958685694165
ACH-000996,-0.4932783975629898
ACH-001001,-0.2788208067466149
ACH-001020,-0.453831576070465
ACH-001028,-0.4026492335544096
ACH-001031,-0.5242684985666339
ACH-001038,-0.6038140220371441
ACH-001048,-0.4442057561050514
ACH-001050,-0.5322703130868229
ACH-001053,-0.4367390577659833
ACH-001054,-0.5943452077757744
ACH-001061,-0.4778719461016568
ACH-001067,-0.4425652836768161
ACH-001075,-0.6010112227700198
ACH-001096,-0.6714534315204744
ACH-001111,-0.3512920184711316
ACH-001119,-0.4314348100517491
ACH-001128,-0.393533333581885
ACH-001134,-0.298180796577156
ACH-001151,-0.3049772745607152
ACH-001163,-0.4020331521615477
ACH-001164,-0.4702489457379598
ACH-001183,-0.4372016212468275
ACH-001192,-0.4043295490495874
ACH-001193,-0.4693935988837772
ACH-001196,-0.21881193461289375
ACH-001197,-0.4702155146384938
ACH-001205,-0.4038271289539813
ACH-001211,-0.3865328655571201
ACH-001212,-0.6390693590023898
ACH-001228,-0.2254751287553024
ACH-001232,-0.5306113345333681
ACH-001239,-0.2264650822437017
ACH-001270,-0.3927832463299056
ACH-001274,-0.4232004099487803
ACH-001275,-0.4132423805582159
ACH-001277,-0.3424084699953145
ACH-001278,-0.34872071246416336
ACH-001280,-0.37857326247832496
ACH-001283,-0.5112994316980205
ACH-001289,-0.3568540466481065
ACH-001300,-0.3629325020793013
ACH-001301,-0.4265185557178
ACH-001302,-0.32907813867979663
ACH-001306,-0.5971895572854952
ACH-001318,-0.3739528389817045
ACH-001322,-0.5846456433316035
ACH-001328,-0.3781108928919553
ACH-001332,-0.5120355076196768
ACH-001336,-0.4838484169173576
ACH-001346,-0.43946469317729975
ACH-001353,-0.6496915640187678
ACH-001354,-0.3673559761198263
ACH-001367,-0.3727488835628755
ACH-001368,-0.5352287770711336
ACH-001374,-0.4044825884262188
ACH-001377,-0.4396034787591291
ACH-001380,-0.4477472085984074
ACH-001391,-0.533373705170006
ACH-001408,-0.4733928719719442
ACH-001430,-0.5481325746272933
ACH-001431,0.02013659452439813
ACH-001450,-0.08335276559142565
ACH-001496,-0.5027135841149313
ACH-001500,-0.4658798817060089
ACH-001523,-0.32103255968669137
ACH-001532,-0.17536764819463305
ACH-001550,-0.36010725554402095
ACH-001552,-0.5447226872236318
ACH-001554,-0.5973257008524835
ACH-001654,-0.7129665482481565
ACH-001735,-0.4835921406884537
ACH-001736,-0.5570686284682889
ACH-001737,-0.21434486491024868
ACH-001740,-0.24932987594682016
ACH-001745,-0.2788366230828294
ACH-001765,-0.27311887038638305
