,ERBB2IP (55914)
ACH-000004,-0.021591193774035008
ACH-000005,-0.07851849085898058
ACH-000007,0.04079147495363427
ACH-000009,0.09488967682349214
ACH-000011,-0.05469679593169574
ACH-000012,0.06406131178981515
ACH-000013,0.0695120011239015
ACH-000014,-0.1036287167120339
ACH-000015,-0.10697322182374393
ACH-000017,0.1608869548812009
ACH-000018,-0.12891816338048426
ACH-000019,-0.03997156319873951
ACH-000021,-0.12576127510625654
ACH-000022,-0.0923342927265536
ACH-000025,0.0857059597272686
ACH-000028,0.006000990978347109
ACH-000030,-0.03837718401581136
ACH-000035,0.08117504075080949
ACH-000036,0.02924004823047604
ACH-000037,-0.12984321317110667
ACH-000039,0.029752383759778525
ACH-000040,-0.0256416197596313
ACH-000041,-0.06415013418208786
ACH-000042,-0.017572902709679206
ACH-000045,-0.020333665029826756
ACH-000047,0.11683601683088482
ACH-000052,0.045356022514025734
ACH-000053,0.019886220379467585
ACH-000054,-0.10095446333104877
ACH-000055,0.08314895205394847
ACH-000060,0.1044799029363671
ACH-000067,0.2495791101537623
ACH-000070,0.17797543989331124
ACH-000075,0.01453795455912982
ACH-000078,0.017117902310918757
ACH-000082,0.04016562535704949
ACH-000085,0.088027847565275
ACH-000086,-0.2617662766148641
ACH-000087,-0.06177466126909665
ACH-000092,-0.05088469127836505
ACH-000095,-0.03047335189046373
ACH-000097,-0.0856299477659805
ACH-000098,-0.2492904487925463
ACH-000099,9.607060330598234e-05
ACH-000108,0.028090957948262718
ACH-000113,-0.18229770522678512
ACH-000116,0.10326601542079906
ACH-000118,-0.12516602862494314
ACH-000120,-0.026087994322313304
ACH-000123,0.04636742165290763
ACH-000127,-0.018341228173683003
ACH-000128,0.09471932023204416
ACH-000132,-0.03125320220918355
ACH-000133,0.08047220929879312
ACH-000137,-0.0935002872163576
ACH-000138,0.08457688111646308
ACH-000142,0.01311274758782606
ACH-000143,-0.04552096270259033
ACH-000146,-0.052145799845936654
ACH-000148,-0.031394374378079085
ACH-000150,0.10674956476789314
ACH-000152,-0.08258110019588598
ACH-000153,-0.20555049705013287
ACH-000159,0.05805407070264253
ACH-000160,0.050778429313888505
ACH-000163,-0.14283197364427927
ACH-000167,-0.09237324694849673
ACH-000168,-0.0787186800286058
ACH-000169,0.05031816534196689
ACH-000178,0.009333061617236776
ACH-000183,-0.12488717862811267
ACH-000188,-0.010369619717160687
ACH-000189,0.03770876609951016
ACH-000190,-0.3769373280788617
ACH-000198,-0.156065318716367
ACH-000203,-0.09876773605746386
ACH-000204,-0.16243907236584293
ACH-000206,-0.028424452953748357
ACH-000207,-0.015561496138952215
ACH-000208,-0.06614367961459444
ACH-000210,0.046763626553810486
ACH-000211,-0.12080621658480095
ACH-000215,0.00031031488457610216
ACH-000221,0.11394930395545493
ACH-000222,0.13945171121819286
ACH-000223,0.07609760825631899
ACH-000226,-0.2582767402381991
ACH-000227,0.051360034067935836
ACH-000228,-0.12709018578422798
ACH-000231,0.018257259543043462
ACH-000232,0.009628632848543348
ACH-000233,0.02186496513263128
ACH-000234,0.042279546978345
ACH-000235,-0.04737342820420036
ACH-000237,0.0030289442022432595
ACH-000238,0.02758398743726173
ACH-000242,0.10741950496376663
ACH-000243,0.024135651265875576
ACH-000244,0.18511297339811048
ACH-000246,0.008331613063445684
ACH-000248,0.08842066025073696
ACH-000250,-0.0138887183688955
ACH-000251,0.03356647647450677
ACH-000252,-0.15246099148084302
ACH-000253,-0.033367433326491336
ACH-000255,-0.08997975409019415
ACH-000256,0.13039784964235934
ACH-000257,0.02792086044701614
ACH-000258,0.18263859084071926
ACH-000259,0.012573451677621635
ACH-000260,-0.054187131871237734
ACH-000261,-0.13453853077207126
ACH-000262,-0.11375976460944165
ACH-000263,-0.20240118464909834
ACH-000264,-0.09248969565064498
ACH-000265,0.1351934682637506
ACH-000266,-0.013421887168673829
ACH-000272,-0.041379947629961
ACH-000274,-0.03077606044179667
ACH-000277,0.03412232336584039
ACH-000278,0.09613827182153302
ACH-000279,-0.04338293980553176
ACH-000280,-0.07626809974323008
ACH-000281,0.041977773059325416
ACH-000288,0.01941152219522321
ACH-000291,-0.018776237940504332
ACH-000293,0.04784466252008328
ACH-000294,-0.04063171858082516
ACH-000295,-0.08846999261900168
ACH-000296,0.1315912748939235
ACH-000302,0.01868348985628256
ACH-000304,0.05884365009853632
ACH-000307,-0.05943467750292476
ACH-000308,0.027078895089534816
ACH-000310,0.13201801734696106
ACH-000311,-0.019126384517977414
ACH-000312,0.08523656509676415
ACH-000315,0.014017514062056377
ACH-000316,0.09779594270490513
ACH-000317,-0.08165067165925782
ACH-000318,0.04303558456260871
ACH-000319,-0.07415494557479463
ACH-000320,-0.06019004910602959
ACH-000322,0.005333990382924665
ACH-000323,0.00888296307377977
ACH-000324,0.04702416924400145
ACH-000329,-0.12847213244212635
ACH-000330,0.009807734755571913
ACH-000331,-0.05892621968896367
ACH-000332,-0.013901575744681129
ACH-000334,0.12818673401730346
ACH-000335,0.016520688654471875
ACH-000336,-0.3689263169700395
ACH-000337,0.1249324888013572
ACH-000338,0.06295431793031238
ACH-000339,-0.04334384610329979
ACH-000341,-0.108211350344971
ACH-000348,-0.02448397021114149
ACH-000350,-0.04099829015260914
ACH-000352,0.03845522099612998
ACH-000356,-0.3558483338142427
ACH-000361,-0.2534352922128001
ACH-000362,-0.17123025684016133
ACH-000363,-0.0363834228905155
ACH-000364,-0.11490742296117015
ACH-000365,-0.009862138750715736
ACH-000366,0.0917099904958234
ACH-000368,-0.10189301757874497
ACH-000374,-0.15918130973544545
ACH-000375,0.06618325472377261
ACH-000376,0.06999422705466965
ACH-000381,0.12360149519010558
ACH-000383,-0.041053106860038484
ACH-000387,-0.13210887898031587
ACH-000389,-0.12599053579740932
ACH-000390,0.04261045967554675
ACH-000393,-0.20900315045522852
ACH-000395,-0.1921617728530574
ACH-000396,-0.1291346942372917
ACH-000397,-0.033574786703221976
ACH-000401,-0.0074064090904015535
ACH-000402,-0.13865430602751408
ACH-000403,0.03944146461391297
ACH-000404,-0.05631237798724485
ACH-000406,-0.09364103916466583
ACH-000407,-0.06170697612762404
ACH-000408,0.11108261600950006
ACH-000410,0.022932649252770297
ACH-000411,0.060432462846504026
ACH-000414,-0.008659537785172734
ACH-000415,-0.041972424853982254
ACH-000416,-0.007192101923706162
ACH-000420,0.07623260217503691
ACH-000421,0.004728867651332404
ACH-000424,0.013584571703785108
ACH-000425,-0.25092684884154226
ACH-000426,0.048324428978393036
ACH-000427,-0.11019034163832188
ACH-000433,-0.08997574141303721
ACH-000435,0.03605010803537634
ACH-000436,0.026993481897860144
ACH-000444,-0.05591867475215017
ACH-000445,-0.04497992077079925
ACH-000448,0.04671332519980048
ACH-000450,0.05370884873967064
ACH-000452,-0.03774305849497248
ACH-000454,0.02133510991444259
ACH-000458,0.021058987050410326
ACH-000459,0.19971503072204005
ACH-000460,0.048455068330346025
ACH-000461,0.008300253301408626
ACH-000463,-0.01297739515000748
ACH-000464,0.11663608981980005
ACH-000466,0.04638727988093285
ACH-000467,-0.04585148681589996
ACH-000468,0.07488458200282581
ACH-000469,0.015791949448584953
ACH-000470,-0.05549873382093898
ACH-000471,-0.006949894906556602
ACH-000472,0.015040733957529412
ACH-000473,0.0610405049755744
ACH-000475,0.020257869801417642
ACH-000476,-0.1063748871290328
ACH-000477,-0.07754234023423462
ACH-000479,-0.1420741406030191
ACH-000480,-0.08156579519277077
ACH-000481,-0.04718385072929352
ACH-000483,-0.06351940635445562
ACH-000484,-0.2295682859228124
ACH-000485,-0.0900574699646995
ACH-000486,-0.08962013082574029
ACH-000487,0.069805040685642
ACH-000488,0.0429925448695411
ACH-000490,-0.3289159967721396
ACH-000491,-0.05326698044609568
ACH-000495,-0.04149059367377032
ACH-000496,0.11121528050342462
ACH-000499,0.2361141344725879
ACH-000500,-0.3047980308230156
ACH-000502,0.06330335803426794
ACH-000503,0.0700676498616138
ACH-000505,-0.060739020613677225
ACH-000507,-0.17247382099246564
ACH-000510,-0.08495292740357717
ACH-000511,-0.0725139706673216
ACH-000512,-0.04925407237043157
ACH-000516,0.03255018891821534
ACH-000517,-0.12619320046191515
ACH-000518,0.010558365934804135
ACH-000520,-0.21380541119720267
ACH-000521,-0.015346897196685262
ACH-000522,0.06371857296649047
ACH-000524,-0.008809849623551282
ACH-000527,0.0447043201599457
ACH-000528,-0.044240547660304566
ACH-000537,-0.020499963313937712
