,G6PC2 (57818)
ACH-000004,-0.13802035011076505
ACH-000005,-0.11126445013944106
ACH-000007,0.0580865569250018
ACH-000009,-0.03912477023356248
ACH-000011,0.06273474215467137
ACH-000012,0.05308245276693944
ACH-000013,0.05104226986887606
ACH-000014,0.16232565947925026
ACH-000015,0.06099922040805041
ACH-000017,0.11413359875560428
ACH-000018,0.27404172432843943
ACH-000019,0.1099114111872652
ACH-000021,0.14661339512756694
ACH-000022,0.08964344265144186
ACH-000025,0.12446982225625125
ACH-000028,0.07697467033324012
ACH-000030,0.11502604286739355
ACH-000035,0.032215973098409116
ACH-000036,0.09531072973871244
ACH-000037,0.08595451926737542
ACH-000039,0.11715351200093035
ACH-000040,0.049815228569282964
ACH-000041,0.04522213234957498
ACH-000042,0.12439648614367628
ACH-000045,0.09486724488531267
ACH-000047,-0.002770960354177452
ACH-000052,0.14211098442978531
ACH-000053,0.040052462181797206
ACH-000054,-0.015666107864105033
ACH-000055,0.21648009398136386
ACH-000060,0.187737464744362
ACH-000067,-0.006522532967993341
ACH-000070,0.14243656636107233
ACH-000075,0.12466365161625922
ACH-000078,0.033977808315258776
ACH-000082,0.01557149534244589
ACH-000085,0.022241648655894508
ACH-000086,0.17049320155805472
ACH-000087,-0.1137999989040305
ACH-000092,0.0066601373108526405
ACH-000095,0.040099318744592334
ACH-000097,0.0895915393013606
ACH-000098,0.0006860366134349506
ACH-000099,0.0853946581150432
ACH-000108,0.09135863278235724
ACH-000113,0.07840987055632857
ACH-000116,0.06716767737569156
ACH-000118,0.03978837147597048
ACH-000120,0.024853507774376726
ACH-000123,0.07878777121614836
ACH-000127,0.06379687794984548
ACH-000128,0.04790262157396708
ACH-000132,-0.023474075669118626
ACH-000133,0.0389174778403348
ACH-000137,0.02876972219532085
ACH-000138,0.03105235449888146
ACH-000142,0.06509845379680422
ACH-000143,0.17043369805531267
ACH-000146,0.1236738689783998
ACH-000148,0.03617445639243108
ACH-000150,0.10133990415482284
ACH-000152,-0.011231608492245108
ACH-000153,-0.1244893948378966
ACH-000159,-0.02217313165752944
ACH-000160,0.021063051387048386
ACH-000163,0.005920436806230926
ACH-000167,-0.19053213440545844
ACH-000168,-0.0250032300723024
ACH-000169,0.1141305815750991
ACH-000178,0.1405630958764399
ACH-000183,0.010141401854885598
ACH-000188,0.07648081242887271
ACH-000189,0.27559509505277713
ACH-000190,-0.1513493288353186
ACH-000198,0.05664657633783717
ACH-000203,-0.11269303854377084
ACH-000204,0.09973980516728656
ACH-000206,0.04452242854998798
ACH-000207,0.09234979477855706
ACH-000208,-0.035181302497005636
ACH-000210,-0.06438721049422454
ACH-000211,0.03552605626626499
ACH-000215,0.07617394332697129
ACH-000221,0.0176332241666637
ACH-000222,0.07238574592070073
ACH-000223,-0.03540776874105262
ACH-000226,0.05998477651719426
ACH-000227,0.10882419319858308
ACH-000228,0.10850190211717156
ACH-000231,0.040075771340105884
ACH-000232,0.06833229734150251
ACH-000233,0.09224113364460096
ACH-000234,0.07839677625558295
ACH-000235,0.04735165578693127
ACH-000237,0.05570080026204436
ACH-000238,0.04188090908793392
ACH-000242,0.38244905124886
ACH-000243,0.11439826332872345
ACH-000244,0.19645405492331108
ACH-000246,0.06276501771328719
ACH-000248,0.10362630735372384
ACH-000250,0.037452767716509926
ACH-000251,0.017725290572479468
ACH-000252,0.17610434498293848
