,HS6ST1 (9394)
ACH-000004,-0.37613808413095545
ACH-000005,-0.25702580345192144
ACH-000007,-0.2421689255075797
ACH-000009,-0.5323620995120327
ACH-000011,-0.3364835214126494
ACH-000012,-0.3889965599614395
ACH-000013,-0.2923823395938013
ACH-000014,-0.3842764707431301
ACH-000015,-0.6402226137922665
ACH-000017,-0.3966152175894291
ACH-000018,-0.5369222357515203
ACH-000019,-0.1990579281249021
ACH-000021,-0.13977140058942256
ACH-000022,-0.4968976182349198
ACH-000025,-0.4597569628782464
ACH-000028,-0.2898823498333578
ACH-000030,-0.4022701191035145
ACH-000035,-0.5522399762236115
ACH-000036,-0.267557725385768
ACH-000037,-0.2975623150395008
ACH-000039,-0.4028971836500259
ACH-000040,-0.4829395170359462
ACH-000041,-0.4352336878183615
ACH-000042,-0.36950828289168813
ACH-000045,-0.4424666458376988
ACH-000047,-0.3196861239786907
ACH-000052,-0.4055684281325821
ACH-000053,-0.3702073553891228
ACH-000054,-0.3063352263879933
ACH-000055,-0.23287286019301146
ACH-000060,-0.4138993844424239
ACH-000067,-0.5033769302270988
ACH-000070,-0.2531957816900589
ACH-000075,-0.5198442622405626
ACH-000078,-0.40965591419367664
ACH-000082,-0.7399053870062962
ACH-000085,-0.4447341859024847
ACH-000086,-0.5176550019158924
ACH-000087,-0.4421963969603698
ACH-000092,-0.4735387175853359
ACH-000095,-0.4041827291872507
ACH-000097,-0.2690988114905661
ACH-000098,-1.0326752703109852
ACH-000099,-0.3907467602663421
ACH-000108,-0.4039739095038301
ACH-000113,-0.461578136727176
ACH-000116,-0.33425174060872304
ACH-000118,-0.31121843484164885
ACH-000120,-0.5111651017268387
ACH-000123,-0.3352915741231952
ACH-000127,-0.3114734847078289
ACH-000128,-0.5982206065734367
ACH-000132,-0.30197960228644743
ACH-000133,-0.3863065079176555
ACH-000137,-0.4644096792014338
ACH-000138,-0.19703537572780688
ACH-000142,-0.23155575836004305
ACH-000143,-0.4257811152690457
ACH-000146,-0.3142496294427637
ACH-000148,-0.5125094072259289
ACH-000150,-0.7321310698133874
ACH-000152,-0.3686608750351657
ACH-000153,-0.4257982548874336
ACH-000159,-0.43081175640419617
ACH-000160,-0.3357314506579342
ACH-000163,-0.5380934164531376
ACH-000167,-0.21660376809576298
ACH-000168,-0.5187839823196476
ACH-000169,-0.3992851137441138
ACH-000178,-0.3707146898388571
ACH-000183,-0.5378004129463472
ACH-000188,-0.1220533011872853
ACH-000189,-0.206989797036868
ACH-000190,-0.19412976505631752
ACH-000198,-0.3150010195284326
ACH-000203,-0.11188217813532984
ACH-000204,-0.4605869442247914
ACH-000206,-0.2512699503093963
ACH-000207,-0.2254536173164677
ACH-000208,-0.4440869454298843
ACH-000210,-0.2591335714889809
ACH-000211,-0.23846311100557704
ACH-000215,-0.2531144467162794
ACH-000221,-0.5318648141281359
ACH-000222,-0.20321802924299925
ACH-000223,-0.3829509574026974
ACH-000226,-0.3109099839922447
ACH-000227,-0.3354336829658949
ACH-000228,-0.3395054739276063
ACH-000231,-0.32085956335150223
ACH-000232,-0.3760370115031633
ACH-000233,-0.35850682908182524
ACH-000234,-0.4816835903233468
ACH-000235,-0.3949750793317061
ACH-000237,-0.4934542030716236
ACH-000238,-0.4051035641273264
ACH-000242,-0.271404731245922
ACH-000243,-0.32620583988519514
ACH-000244,-0.5911761402294897
ACH-000246,-0.2767063007837797
ACH-000248,-0.3145656253586079
ACH-000250,-0.3449056367551986
ACH-000251,-0.06747473958678947
ACH-000252,-0.3614180244107273
ACH-000253,-0.2420616417138944
ACH-000255,-0.5505203275254551
ACH-000256,-0.2184781565685016
ACH-000257,-0.31071372550462745
ACH-000258,-0.2535466420576929
ACH-000259,-0.16418861172544952
ACH-000260,-0.3577574425769021
ACH-000261,-0.21948895482445768
ACH-000262,-0.359258608451242
ACH-000263,-0.4507437783065553
ACH-000264,-0.1990474453594194
ACH-000265,-0.32239124057986035
ACH-000266,-0.29511411658765563
ACH-000272,-0.358214410679295
ACH-000274,-0.5102780185909327
ACH-000277,-0.24283219506982426
ACH-000278,-0.4125419826536714
ACH-000279,-0.4612929175184553
ACH-000280,-0.1737884929220597
ACH-000281,-0.5222971973867885
ACH-000288,-0.5351715547039557
ACH-000291,-0.2827606104362906
ACH-000293,-0.17836705933806773
ACH-000294,-0.5361182149941569
ACH-000295,-0.142615716266637
ACH-000296,-0.40993495798895535
ACH-000302,-0.5261477696776662
ACH-000304,-0.3533746685353595
ACH-000307,-0.540237112449445
ACH-000308,-0.34091498864897035
ACH-000310,-0.3635799848629723
ACH-000311,-0.2517645039473905
ACH-000312,-0.4020311902290836
ACH-000315,-0.35039714940357525
ACH-000316,-0.5729818965796839
ACH-000317,-0.3298710805724937
ACH-000318,-0.5590900459415488
ACH-000319,-0.3312498056823463
ACH-000320,-0.31016037635040056
ACH-000322,-0.3886467310332453
ACH-000323,-0.5420164994423704
ACH-000324,-0.6033295559276464
ACH-000329,-0.4351644820733368
ACH-000330,-0.2732381229625013
ACH-000331,-0.5286897764957916
ACH-000332,-0.3268171461552779
ACH-000334,-0.2290882871201344
ACH-000335,-0.4031743090645408
ACH-000336,-0.5696291584872518
ACH-000337,-0.37040589066832097
ACH-000338,-0.6445273355148431
ACH-000339,-0.3291682095155817
ACH-000341,-0.4225346385848748
ACH-000348,-0.24619696908354455
ACH-000350,-0.4140124930497279
ACH-000352,-0.32126660584197697
ACH-000356,-0.3622677515028779
ACH-000361,-0.15682976441522248
ACH-000362,-0.3744725584067301
ACH-000363,-0.3494685254230245
ACH-000364,-0.6164527287143641
ACH-000365,-0.5020465530636727
ACH-000366,-0.4660454792538154
ACH-000368,-0.3480416769796391
ACH-000374,-0.2851560174023766
ACH-000375,-0.3097660841484424
ACH-000376,-0.542583337670011
ACH-000381,-0.3515525526160643
ACH-000383,-0.2830219353002704
ACH-000387,-0.5033352282307496
ACH-000389,-0.23961961285728925
ACH-000390,-0.3180626774689747
ACH-000393,-0.5077683303712168
ACH-000395,-0.5996844597319511
ACH-000396,-0.3896496633828424
ACH-000397,-0.2831055771364655
ACH-000401,-0.4081074484931082
ACH-000402,-0.26071704719719396
ACH-000403,-0.3232295130555065
ACH-000404,-0.2944463458918934
ACH-000406,-0.4894616068798411
ACH-000407,-0.3980060531968333
ACH-000408,-0.3940318381072974
ACH-000410,-0.3960864523490941
ACH-000411,-0.12071039549063295
ACH-000414,-0.24027214998949115
ACH-000415,-0.381861444471217
ACH-000416,-0.3282746681674552
ACH-000420,-0.5683898232161346
ACH-000421,-0.4733902933470942
ACH-000424,-0.5123743316200594
ACH-000425,-0.4002103096683863
ACH-000426,0.05658174760671699
ACH-000427,-0.31752146023633004
ACH-000433,-0.2766414031496931
ACH-000435,-0.1097921935752664
ACH-000436,-0.27154159190002297
ACH-000444,-0.3463833777593699
ACH-000445,-0.7100589368740867
ACH-000448,-0.3415216618451279
ACH-000450,-0.43873277913378106
ACH-000452,-0.31232076586494845
ACH-000454,-0.4226419451716316
ACH-000458,-0.2579060577129658
ACH-000459,-0.2382800720830676
ACH-000460,-0.4186602817585722
ACH-000461,-0.3676093129799802
ACH-000463,-0.3080805073861009
ACH-000464,-0.4740680223327086
ACH-000466,-0.4871588529752805
ACH-000467,-0.2679959775749713
ACH-000468,-0.4435090221442789
ACH-000469,-0.336202780638977
ACH-000470,-0.17977141668902555
ACH-000471,-0.4521085364811652
ACH-000472,-0.3747582089359252
ACH-000473,-0.24882950505095566
ACH-000475,-0.5959878061174113
ACH-000476,-0.4835311516526711
ACH-000477,-0.3477115316126876
ACH-000479,-0.3195064814192841
ACH-000480,-0.4878297741719944
ACH-000481,-0.4165109030484958
ACH-000483,-0.187545656144142
ACH-000484,-0.2447725418918671
ACH-000485,-0.4894862163273375
ACH-000486,-0.4414508052677225
ACH-000487,-0.4055055339325179
ACH-000488,-0.26207911699807035
ACH-000490,-0.4129617780690245
ACH-000491,-0.5396733811548909
ACH-000495,-0.36112619904954574
ACH-000496,-0.4621246672870516
ACH-000499,-0.2746025829301783
ACH-000500,-0.6874058280087152
ACH-000502,-0.2846925065158709
ACH-000503,-0.20328717590032205
ACH-000505,-0.4589590583297775
ACH-000507,-0.4433696822912439
ACH-000510,-0.3098388424927022
ACH-000511,-0.4247925192223171
ACH-000512,-0.3033587708073029
ACH-000516,-0.3645125087143308
ACH-000517,-0.3700850209200791
ACH-000518,-0.3203743129661966
ACH-000520,-0.5071776233976933
ACH-000521,-0.6753213663123554
ACH-000522,-0.4547016335909062
ACH-000524,-0.33370129855431585
ACH-000527,-0.33157231607635834
ACH-000528,-0.34519625364774703
ACH-000537,-0.2283137440588513
ACH-000541,-0.6736928839697358
ACH-000542,-0.33844777751625066
