,RTTN (25914)
ACH-000746,-0.4965881976405509
ACH-000747,-0.6430554325318725
ACH-000748,-0.6993359409560883
ACH-000753,-0.4916694179374307
ACH-000756,-0.5094050609917905
ACH-000757,-0.4050477682781974
ACH-000758,-0.5115050647860461
ACH-000760,-0.3478770278805702
ACH-000762,-0.6234897723830944
ACH-000763,-0.3952188070276915
ACH-000764,-0.6576521609775736
ACH-000765,-0.6430860417104943
ACH-000766,-0.3586027341184199
ACH-000767,-0.676673399990136
ACH-000768,-0.3379300827538677
ACH-000769,-0.6420358452445025
ACH-000770,-0.38519842059107
ACH-000771,-0.8867977902350501
ACH-000773,-0.7191387509029111
ACH-000776,-0.5226012783510556
ACH-000777,-0.6647178081922555
ACH-000778,-0.7641688911662441
ACH-000781,-0.6318254257966344
ACH-000782,-0.5444388710174823
ACH-000783,-0.4897326902076381
ACH-000784,-0.9294728624578348
ACH-000785,-0.4927241507185602
ACH-000787,-0.7182774088753221
ACH-000788,-0.7835778201834738
ACH-000791,-0.40408128180598657
ACH-000792,-0.4794225590109245
ACH-000794,-0.8155064639464862
ACH-000796,-0.7512174359420811
ACH-000798,-0.5974346134977908
ACH-000799,-0.4879490051675
ACH-000800,-0.940764639321238
ACH-000802,-0.8152075805718425
ACH-000804,-0.5687917324287677
ACH-000805,-0.6512955585400335
ACH-000809,-0.6201396805522692
ACH-000810,-0.5481682933677037
ACH-000811,-0.5790727576656689
ACH-000817,-0.5680018345913276
ACH-000819,-0.5190900671951802
ACH-000820,-0.4999913685022394
ACH-000821,-0.6847631601300476
ACH-000822,-0.5129142593496018
ACH-000823,-0.7582328171148798
ACH-000824,-0.5148839079052235
ACH-000827,-0.7039731540056886
ACH-000829,-0.39874377068315603
ACH-000831,-0.8727700766696661
ACH-000832,-0.912379241078256
ACH-000833,-0.9420947285929286
ACH-000834,-0.7548313319241184
ACH-000835,-0.9123299644296724
ACH-000836,-0.4746760654870296
ACH-000837,-0.5665835493957749
ACH-000838,-0.7418897594586498
ACH-000839,-0.8200012538950675
ACH-000840,-0.6422365029015324
ACH-000841,-0.6078374713816211
ACH-000843,-0.8211307049647604
ACH-000846,-0.35341924176782685
ACH-000847,-0.7899049605016691
ACH-000848,-0.927578163817732
ACH-000849,-0.21104599167877786
ACH-000851,-0.4306160615463971
ACH-000855,-0.7794732392383418
ACH-000856,-0.3833215658344276
ACH-000858,-0.634403434422379
ACH-000859,-0.7630799073432476
ACH-000861,-0.6385906362754334
ACH-000862,-0.7014141956497055
ACH-000865,-0.8827766800821537
ACH-000866,-0.8175147055417938
ACH-000867,-0.26149808620109805
ACH-000869,-1.410012023873484
ACH-000872,-0.7640954416722665
ACH-000873,-0.4619957172562604
ACH-000876,-0.414674220238015
ACH-000878,-0.8712340007739022
ACH-000880,-0.7484502993298459
ACH-000881,-0.6463647593196866
ACH-000882,-0.7518220031078092
ACH-000884,-0.4448837168119079
ACH-000885,-0.8956060468004032
ACH-000887,-0.5287838111112926
ACH-000889,-0.5150762482107977
ACH-000896,-0.7176376806800011
ACH-000898,-0.522619137657761
ACH-000900,-0.3943630143483351
ACH-000901,-0.4137194160470804
ACH-000905,-0.7477627562915229
ACH-000906,-0.7017687456140679
ACH-000907,-0.662351377966256
ACH-000910,-0.4738685913649817
ACH-000911,-0.3520784308776814
ACH-000912,-0.6203302052236633
ACH-000913,-0.34958144804217844
ACH-000915,-0.6313396624062003
ACH-000916,-0.41943376355365297
ACH-000917,-0.946435217415712
ACH-000920,-0.6695192492596145
ACH-000921,-0.5009285573897692
ACH-000924,-0.7298484923387554
ACH-000926,-0.8221137959844648
ACH-000928,-0.35889950466111803
ACH-000929,-0.4957936131134339
ACH-000932,-0.8768756270070969
ACH-000935,-0.7950139611595171
ACH-000936,-0.3378194721613886
ACH-000937,-0.3218288405626388
ACH-000938,-0.7834339810490661
ACH-000939,-0.7931563980276226
ACH-000941,-0.7312400734799346
ACH-000943,-0.5855515741296706
ACH-000946,-0.5744890160398924
ACH-000947,-0.7148256440118643
ACH-000948,-0.7506400555761611
ACH-000950,-0.5220409773631197
ACH-000953,-0.6513637046743576
ACH-000954,-0.9498596883944892
ACH-000957,-0.6123329778782945
ACH-000958,-0.6578884309437207
ACH-000960,-0.8619806356469851
ACH-000963,-0.7542905279925147
ACH-000968,-0.48214012627175
ACH-000969,-0.8766693387202095
ACH-000972,-0.5619267788744059
ACH-000973,-0.566162901638482
ACH-000974,-0.6542228333704151
ACH-000978,-0.5758998370494571
ACH-000984,-0.6362301766433947
ACH-000986,-0.6183278274093766
ACH-000988,-0.6318273594834257
ACH-000993,-0.34715668786805043
ACH-000994,-0.4810437040063586
ACH-000996,-0.3526760397148355
ACH-001001,-0.36604848681897145
ACH-001020,-0.8413620940994802
ACH-001028,-0.4255959898402599
ACH-001031,-0.42157057155574573
ACH-001038,-0.4635709008135867
ACH-001048,-0.7077182533451666
ACH-001050,-0.5789746914916604
ACH-001053,-0.7690806064275598
ACH-001054,-0.7464715929105719
ACH-001061,-0.5590022174769519
ACH-001067,-0.3808426452605992
ACH-001075,-0.6335254860530811
ACH-001096,-0.8498346713084723
ACH-001111,-0.5400142177551164
ACH-001119,-0.6115854988305006
ACH-001128,-0.9180416168957228
ACH-001134,-0.8541801981707544
ACH-001151,-1.1552536065523624
ACH-001163,-0.3417186131351333
ACH-001164,-0.6365231050715459
ACH-001183,-0.8830967017979631
ACH-001192,-0.6158272864617226
ACH-001193,-0.6193914087942022
ACH-001196,-0.8744542958291858
ACH-001197,-0.6076257650584156
ACH-001205,-0.7344651019732878
ACH-001211,-0.7936286992361828
ACH-001212,-0.6940570586981847
ACH-001228,-0.9137211701302328
ACH-001232,-0.26098143186761885
ACH-001239,-0.6205285628128431
ACH-001270,-0.8221244963879154
ACH-001274,-0.5717503545519325
ACH-001275,-0.5391453919728098
ACH-001277,-0.6132153237413094
ACH-001278,-0.330168465746427
ACH-001280,-0.6792277151765314
ACH-001283,-0.9951483282889132
ACH-001289,-0.7369611247150815
ACH-001300,-0.7278016546398584
ACH-001301,-1.2091273347463398
ACH-001302,-0.6377573424497512
ACH-001306,-0.6544391807353864
ACH-001318,-0.6256942769173044
ACH-001322,-0.7382444969155835
ACH-001328,-0.8432598068577304
ACH-001332,-0.5168820634007528
ACH-001336,-1.0302001464066248
ACH-001346,-0.7275073094451179
ACH-001353,-0.5912792386041297
ACH-001354,-1.2676635780053291
ACH-001367,-0.7575514380106589
ACH-001368,-0.9086359372256588
ACH-001374,-0.5989506296009316
ACH-001377,-0.7916740437919558
ACH-001380,-0.7999436850513563
ACH-001391,-0.41515692123472336
ACH-001408,-0.7459531939720769
ACH-001430,-0.5824651145144399
ACH-001431,-0.6264224237973703
ACH-001450,-0.5267862633470676
ACH-001496,-1.0625547005546758
ACH-001500,-0.4553336741516431
ACH-001523,-0.8938413088235999
ACH-001532,-0.7370941304101194
ACH-001550,-0.6558942627674357
ACH-001552,-0.6111309387728286
ACH-001554,-0.7216473704543054
ACH-001654,-1.025954045360649
ACH-001735,-0.6529149385107965
ACH-001736,-0.7589709532842299
ACH-001737,-0.33879821738918997
ACH-001740,-0.7550383464316932
ACH-001745,-0.8034703458951764
ACH-001765,-0.7737676336078612
