,ARRDC2 (27106)
ACH-000004,-0.1515133285961729
ACH-000005,-0.059528522913219827
ACH-000007,-0.07278832410467385
ACH-000009,-0.15463287052438712
ACH-000011,-0.09278202561712634
ACH-000012,-0.32295635690229346
ACH-000013,-0.2032650575944341
ACH-000014,-0.036814058595231146
ACH-000015,0.005793436926918153
ACH-000017,-0.1584114858850389
ACH-000018,-0.18398187107420916
ACH-000019,-0.2351836795662107
ACH-000021,-0.21205221690538284
ACH-000022,-0.20359420655673
ACH-000025,-0.22071036432225166
ACH-000028,-0.2456441536147357
ACH-000030,-0.2738767531785535
ACH-000035,-0.3034890808327129
ACH-000036,-0.1444511299803231
ACH-000037,-0.026866171889376903
ACH-000039,-0.17159913263041526
ACH-000040,-0.1738624146496356
ACH-000041,-0.12895269375149446
ACH-000042,-0.1628191161578078
ACH-000045,0.058406597652928424
ACH-000047,-0.1680856818970656
ACH-000052,-0.19180541092643735
ACH-000053,-0.17071096284112022
ACH-000054,-0.06918907347569557
ACH-000055,-0.21117694527124103
ACH-000060,-0.09277407472447573
ACH-000067,0.018104478190978674
ACH-000070,-0.2051300166616916
ACH-000075,-0.20356734113429248
ACH-000078,-0.11925196806588872
ACH-000082,-0.1444986258648634
ACH-000085,-0.15096862052611396
ACH-000086,-0.24307112010495074
ACH-000087,-0.14764003315103694
ACH-000092,-0.17969747561625934
ACH-000095,-0.14285340258585655
ACH-000097,-0.1691018005353177
ACH-000098,-0.15594118249617447
ACH-000099,-0.16084469400799806
ACH-000108,-0.0684146351594226
ACH-000113,0.14153093661099178
ACH-000116,-0.2494023060268017
ACH-000118,-0.12059869370804598
ACH-000120,-0.32432909371662577
ACH-000123,-0.13220412740960755
ACH-000127,-0.18843593074805884
ACH-000128,-0.1560037651134827
ACH-000132,-0.12667083318317854
ACH-000133,-0.15424849172269411
ACH-000137,-0.002658351567138055
ACH-000138,-0.2612963903527481
ACH-000142,-0.10890202892456684
ACH-000143,-0.02175246970953472
ACH-000146,-0.16095027828745898
ACH-000148,-0.09639847790640736
ACH-000150,-0.08912242902281478
ACH-000152,-0.1357839979906636
ACH-000153,-0.17881786269964112
ACH-000159,-0.1893656125685987
ACH-000160,0.01337816401899233
ACH-000163,-0.1471292341243059
ACH-000167,-0.3512875938867291
ACH-000168,-0.14094815747630046
ACH-000169,-0.14420558908598605
ACH-000178,-0.20406928213817094
ACH-000183,-0.22223384708165572
ACH-000188,-0.3297268412384233
ACH-000189,-0.4979935761335246
ACH-000190,0.1753841092663518
ACH-000198,-0.013415794434700666
ACH-000203,-0.12826043270287368
ACH-000204,-0.1760646211900475
ACH-000206,0.20866483816323592
ACH-000207,-0.24795701808487625
ACH-000208,-0.1133095990262164
ACH-000210,-0.12728469587332378
ACH-000211,-0.16138696495193575
ACH-000215,-0.1916238591034094
ACH-000221,-0.13322737752500546
ACH-000222,-0.2355940018673772
ACH-000223,-0.099598307482095
ACH-000226,-0.19871785489815186
ACH-000227,-0.0740496344550193
ACH-000228,-0.04033798332626688
ACH-000231,-0.045193771705739384
ACH-000232,-0.08003396139563329
ACH-000233,-0.2626377696304037
ACH-000234,-0.2889744951669885
ACH-000235,-0.12959837489169834
ACH-000237,-0.19383989174346766
ACH-000238,-0.018280683680878426
ACH-000242,0.008409776008228986
ACH-000243,-0.1620793080481001
ACH-000244,-0.2629400187357113
ACH-000246,-0.09871477259512076
ACH-000248,-0.07033301690906664
ACH-000250,-0.1136694485491717
ACH-000251,-0.26390728827788895
ACH-000252,-0.2336847709792433
ACH-000253,-0.040058518645366484
ACH-000255,-0.25016056138078896
ACH-000256,-0.17672053899613052
ACH-000257,-0.2674211712953263
ACH-000258,-0.11753609430412433
ACH-000259,-0.0345532408311323
ACH-000260,-0.1424245610070495
ACH-000261,-0.14128920115620902
ACH-000262,-0.30180256556699103
ACH-000263,-0.4090741281661111
ACH-000264,-0.17814568815708404
ACH-000265,-0.1106642813439436
ACH-000266,-0.0773857208421229
ACH-000272,-0.06733383934504521
ACH-000274,-0.10279494392066203
ACH-000277,0.1330474053295393
ACH-000278,-0.21929584162920404
ACH-000279,-0.0353212570393002
ACH-000280,-0.1413772940438678
ACH-000281,-0.02730861615814599
ACH-000288,-0.0129637588916988
ACH-000291,-0.13221958014471258
ACH-000293,-0.17188063252621974
ACH-000294,-0.2540031647520107
ACH-000295,-0.00949015245861802
ACH-000296,-0.18994737417621735
ACH-000302,-0.2332566501650505
ACH-000304,0.004146631318110354
ACH-000307,-0.1972974417269082
ACH-000308,-0.05303348384505592
ACH-000310,-0.09692696343557117
ACH-000311,-0.08986247481171958
ACH-000312,-0.05302645339030087
ACH-000315,-0.3217088354147408
ACH-000316,0.056835497729830285
ACH-000317,0.03883086733119178
ACH-000318,-0.21412907947888427
ACH-000319,0.03512793048262218
ACH-000320,-0.0070385186067049655
ACH-000322,-0.07120743987925986
ACH-000323,-0.07077835823574473
ACH-000324,-0.12252773046309146
ACH-000329,-0.026537616476481413
