,PPP1R1A (5502)
ACH-000004,-0.0686702627583022
ACH-000005,-0.31981449981863425
ACH-000007,-0.2164129113907918
ACH-000009,-0.15047176382680189
ACH-000011,-0.15995197775514786
ACH-000012,-0.13930354997948846
ACH-000013,-0.18153023482547426
ACH-000014,-0.12289674049245755
ACH-000015,-0.2959142097528458
ACH-000017,-0.13128791627392675
ACH-000018,-0.19019942890696484
ACH-000019,-0.059420605251575526
ACH-000021,-0.07066589417414637
ACH-000022,-0.08738806364333976
ACH-000025,-0.4728468885687354
ACH-000028,-0.2684843003327966
ACH-000030,-0.16390950907700808
ACH-000035,-0.24748963363573
ACH-000036,-0.16656302016129754
ACH-000037,-0.2545787262121175
ACH-000039,-0.2602017547503745
ACH-000040,-0.09771683935389693
ACH-000041,-0.19503171011207365
ACH-000042,-0.03437598758995315
ACH-000045,-0.2516443799054501
ACH-000047,-0.1103000541397497
ACH-000052,-0.3535666808177837
ACH-000053,-0.11468558840369887
ACH-000054,-0.2156088783445798
ACH-000055,-0.009731505661423712
ACH-000060,0.011025919975800984
ACH-000067,-0.2269847892789455
ACH-000070,-0.0793552057137507
ACH-000075,-0.17948546578164515
ACH-000078,-0.04140425629428523
ACH-000082,-0.12759216924422614
ACH-000085,-0.016569578061666385
ACH-000086,-0.2633137672804961
ACH-000087,-0.3554398748300129
ACH-000092,-0.12745607699533024
ACH-000095,-0.0198807083120304
ACH-000097,-0.12842871156953625
ACH-000098,-0.03969600382199423
ACH-000099,-0.21620385936916986
ACH-000108,-0.007075059147086192
ACH-000113,-0.239148527740736
ACH-000116,-0.08703729544605071
ACH-000118,-0.20415093380658106
ACH-000120,-0.1342309126790433
ACH-000123,-0.1096270524597526
ACH-000127,-0.15048189088097835
ACH-000128,-0.2569576456152756
ACH-000132,-0.03761968086711475
ACH-000133,-0.2985890325196839
ACH-000137,-0.19633753753709787
ACH-000138,-0.2002884506905992
ACH-000142,-0.14930095405479932
ACH-000143,-0.15507881189485964
ACH-000146,-0.15766093227405767
ACH-000148,-0.16642687901171851
ACH-000150,-0.2343598793350713
ACH-000152,-0.3138031348806453
ACH-000153,-0.2461657464769141
ACH-000159,-0.12613181521159686
ACH-000160,-0.17774533197541684
ACH-000163,-0.40084105486178095
ACH-000167,-0.37691616681680296
ACH-000168,-0.3035178914098944
ACH-000169,-0.2523692395038263
ACH-000178,-0.10894689645133976
ACH-000183,-0.2104760826191352
ACH-000188,-0.1140218344131774
ACH-000189,-0.5023389556087375
ACH-000190,-0.19062692841911685
ACH-000198,-0.050188567600614784
ACH-000203,-0.142893218546449
ACH-000204,-0.36049671273318135
ACH-000206,0.08138261771275987
ACH-000207,-0.16067130446843286
ACH-000208,-0.1009128445491721
ACH-000210,0.15847202968758534
ACH-000211,-0.07531285459480484
ACH-000215,-0.18575725739983595
ACH-000221,-0.09503703526398193
ACH-000222,-0.014068146065635938
ACH-000223,-0.1553511321993571
ACH-000226,-0.15816076232281315
ACH-000227,-0.020258255246340937
ACH-000228,-0.2189104529418583
ACH-000231,-0.21872064581403644
ACH-000232,-0.12179734598611315
ACH-000233,-0.2569062424680115
ACH-000234,-0.3154041558663954
ACH-000235,-0.14934031242079365
ACH-000237,-0.22235767370659
ACH-000238,-0.21882657963222688
ACH-000242,-0.1804217587199317
ACH-000243,-0.11958397511822935
ACH-000244,-0.03765455336852593
ACH-000246,-0.2162798113446381
ACH-000248,-0.40525247824458144
ACH-000250,-0.020770050131154627
ACH-000251,-0.2630191597227681
ACH-000252,0.1288976986613423
ACH-000253,-0.09838755487452527
ACH-000255,-0.2273960182056033
ACH-000256,-0.15058422576782365
ACH-000257,0.07423261572438138
ACH-000258,-0.04334716970289701
ACH-000259,-0.141566156037845
ACH-000260,-0.18239910987418928
ACH-000261,-0.2153529135025781
ACH-000262,-0.009930063269930341
ACH-000263,-0.2583096713346997
ACH-000264,-0.22766187313791406
ACH-000265,-0.10001419966295544
ACH-000266,-0.19292042344823812
ACH-000272,0.034014218843721584
ACH-000274,-0.11347704170699136
ACH-000277,-0.13861687706227327
ACH-000278,-0.2985426645715968
ACH-000279,-0.2232886324932728
ACH-000280,-0.06478880086670727
ACH-000281,-0.26412522260828497
ACH-000288,-0.20658103579091608
ACH-000291,-0.17829595121122566
ACH-000293,0.04260213183773755
ACH-000294,-0.06818191831986126
ACH-000295,-0.3858847194027458
ACH-000296,-0.2355677122685977
ACH-000302,-0.17479352982045693
ACH-000304,0.03576365379148465
ACH-000307,-0.2695505713143775
ACH-000308,-0.14495889567775772
ACH-000310,-0.06594080749952798
ACH-000311,-0.1641705814909381
ACH-000312,-0.14737349417614065
ACH-000315,-0.17230984663226984
ACH-000316,-0.1531598962462812
ACH-000317,0.13294560521830046
ACH-000318,-0.23786525738921896
ACH-000319,-0.21456970904093675
ACH-000320,-0.12071222481801047
ACH-000322,-0.32380663739186416
ACH-000323,0.016402036227882544
ACH-000324,-0.0654782322085612
ACH-000329,-0.17607620178164493
ACH-000330,-0.09562159843102272
ACH-000331,-0.11540730302808005
ACH-000332,-0.1553083692770932
ACH-000334,-0.2876383181752937
ACH-000335,-0.2337098634377264
ACH-000336,-0.1896818577473358
ACH-000337,-0.18052628774846566
ACH-000338,-0.2222628780361733
ACH-000339,-0.21362984665195067
ACH-000341,-0.10258792337521562
ACH-000348,-0.2293412855631646
ACH-000350,-0.10694764317460242
ACH-000352,-0.15097235975376286
ACH-000356,-0.11838599112169973
ACH-000361,-0.1502145961255792
ACH-000362,-0.07905278845123262
ACH-000363,-0.1088933396457152
ACH-000364,-0.1728483284017733
ACH-000365,-0.3388025348957152
ACH-000366,-0.15877292927074593
ACH-000368,-0.28455434066518104
ACH-000374,-0.20852891882622515
ACH-000375,-0.1659461961342792
ACH-000376,-0.2995995990071297
ACH-000381,-0.07757753442977812
ACH-000383,-0.09375510020361898
ACH-000387,-0.1615352776100977
ACH-000389,-0.11180334980911756
ACH-000390,-0.10414075959599088
ACH-000393,-0.15272901029295885
ACH-000395,-0.2006492581133019
ACH-000396,-0.06898147705497472
ACH-000397,-0.24178540189220066
ACH-000401,-0.3192491512364369
ACH-000402,0.011313581420588914
ACH-000403,-0.07319879402375429
ACH-000404,-0.06533667754313706
ACH-000406,-0.18423987164670824
ACH-000407,-0.079925042727771
ACH-000408,-0.3089006216605125
ACH-000410,-0.18541714246349167
ACH-000411,-0.10654641932763728
ACH-000414,-0.26270966535705603
ACH-000415,-0.11436280653114354
ACH-000416,-0.1777427519814884
ACH-000420,-0.08149853669670748
ACH-000421,-0.14299056285288236
ACH-000424,-0.2028484059890972
ACH-000425,-0.1756156492332757
ACH-000426,-0.005025787739902966
ACH-000427,-0.1890672875988639
ACH-000433,-0.08102682495022752
ACH-000435,-0.2247384700715193
ACH-000436,-0.16432080208715047
ACH-000444,-0.07356505253538112
ACH-000445,-0.0942303072378812
ACH-000448,-0.13561563757361858
ACH-000450,-0.10471122681255624
ACH-000452,-0.08545545747551833
ACH-000454,-0.2967957444357425
ACH-000458,-0.20062591847952246
ACH-000459,0.03325892298560807
ACH-000460,-0.22452429430354787
ACH-000461,-0.2071871165135063
ACH-000463,-0.021901206542689868
ACH-000464,-0.32510640958003945
ACH-000466,-0.0886474370090245
ACH-000467,-0.15869958393137087
ACH-000468,-0.3080936220847316
ACH-000469,-0.1471471361058689
ACH-000470,-0.05181817276690177
ACH-000471,-0.06930033540416865
ACH-000472,-0.2112834660239746
ACH-000473,-0.06006225206482407
ACH-000475,-0.16540699404567394
ACH-000476,-0.17192273432558405
ACH-000477,-0.1271537340212232
ACH-000479,-0.05590288675022942
ACH-000480,-0.279273461776669
ACH-000481,-0.17282696982113335
ACH-000483,-0.2786394024958995
ACH-000484,-0.10619579694102692
ACH-000485,-0.2848397299819789
ACH-000486,-0.16116781123065596
ACH-000487,0.015325997737820741
ACH-000488,-0.1440860968242366
ACH-000490,-0.18638741470780595
ACH-000491,-0.04442411328935982
ACH-000495,0.1305022270566521
ACH-000496,-0.105455979349261
ACH-000499,-0.21798340929942472
ACH-000500,-0.1189247121988768
ACH-000502,-0.19661198839249866
ACH-000503,-0.20398128076809904
ACH-000505,-0.1795133719767806
ACH-000507,-0.22335391610376812
ACH-000510,-0.05203099892191298
ACH-000511,-0.1058767891491334
ACH-000512,0.0586426512035717
ACH-000516,-0.19838492695112026
ACH-000517,-0.09286998815250523
ACH-000518,-0.18775183497701944
ACH-000520,-0.22366833966966773
ACH-000521,0.03845869818871922
ACH-000522,-0.1678371856021292
ACH-000524,-0.14015446522944555
ACH-000527,-0.17441669820891798
ACH-000528,-0.21254169669303372
ACH-000537,-0.22142843402079646
ACH-000541,-0.17233238638685475
ACH-000542,-0.043924611019469366
ACH-000544,-0.2896554187004919
ACH-000545,-0.3389735467840487
ACH-000547,-0.25704599537566736
ACH-000548,-0.1396194126851247
ACH-000549,-0.34732199572478195
ACH-000550,-0.25894324542465313
ACH-000552,-0.21130917515063727
ACH-000556,-0.19830386546929296
ACH-000557,-0.11294507217485705
ACH-000569,-0.0076689960730799926
ACH-000570,-0.12404372357381645
ACH-000571,-0.1263287951010789
ACH-000573,-0.07777179425700892
ACH-000576,-0.1583940828280082
ACH-000579,-0.09368829016623306
ACH-000580,-0.16976247088631846
ACH-000584,-0.3126672394738021
ACH-000585,-0.260441408929597
ACH-000588,-0.06444582797279529
ACH-000589,-0.12568038936948847
ACH-000591,-0.4087423317319556
ACH-000593,-0.2051563615982945
ACH-000600,-0.022827765977668096
ACH-000601,-0.16017053900328884
ACH-000605,-0.19501635848192106
ACH-000606,-0.2257434542917903
ACH-000608,-0.1114116690825856
ACH-000614,-0.2703056593578538
ACH-000616,-0.2852122009580427
ACH-000618,-0.2231469479944448
ACH-000619,0.006902721384918721
ACH-000620,-0.2361782880096069
ACH-000621,-0.1404279435779294
ACH-000622,-0.09753563459640638
ACH-000623,-0.057570641014051835
ACH-000624,-0.14468674774320575
ACH-000627,-0.08489076023604397
ACH-000630,-0.1633596271148192
ACH-000631,-0.5042367629667952
ACH-000632,-0.20354717676228107
ACH-000633,-0.17802238525365655
ACH-000637,-0.22235331008707052
ACH-000638,-0.3073679389061499
ACH-000646,-0.13006159469338946
ACH-000647,-0.2774744667966741
ACH-000648,-0.01935278299195337
ACH-000649,-0.10073167371657817
ACH-000651,-0.24872913363607266
ACH-000652,-0.14254022163598062
ACH-000653,-0.08589033381722012
ACH-000657,-0.1140034880782217
ACH-000658,-0.048708401982986885
ACH-000661,-0.16871893061537052
ACH-000662,-0.22407797422999987
ACH-000663,-0.01843060365418488
ACH-000665,-0.27789409601240417
ACH-000671,-0.11771144715757267
ACH-000672,-0.08555185672147407
ACH-000673,-0.11245523166332527
ACH-000676,-0.25018023384034505
ACH-000677,-0.4672539763499764
ACH-000681,-0.1463569766863493
ACH-000683,-0.15342770555569674
ACH-000684,-0.1266450320246295
ACH-000688,-0.16423972340027898
ACH-000693,-0.15819203681194913
ACH-000694,-0.2753140017298094
ACH-000695,-0.10601421174336333
ACH-000696,-0.18117458655981666
ACH-000697,-0.11744004270246107
ACH-000699,-0.10511570380623987
ACH-000701,-0.12044439568638672
ACH-000706,-0.39349378085326187
ACH-000711,-0.16143034012291532
ACH-000713,-0.08255841832820987
ACH-000714,-0.4560718684542607
ACH-000718,-0.2428944824510033
ACH-000720,-0.2177002907864932
ACH-000721,0.0008549594576209731
ACH-000724,-0.01623469411977368
ACH-000725,-0.09990720829476744
ACH-000732,-0.06320526694832719
ACH-000734,-0.2506279143096162
ACH-000735,-0.12976459393508902
ACH-000736,-0.1321696112913412
ACH-000738,-0.31603424026040994
ACH-000746,-0.14226690516964327
ACH-000747,-0.18276450131647665
ACH-000748,-0.2256427636302371
ACH-000753,-0.2392260660691144
ACH-000756,-0.23646459333764006
ACH-000757,-0.2422000015102521
ACH-000758,-0.10633319924375756
ACH-000760,-0.17962391227532962
ACH-000762,-0.17357073200801482
ACH-000763,-0.1558706864795725
ACH-000764,-0.5209470472786971
ACH-000765,-0.17096290449797416
ACH-000766,-0.1386936924951551
ACH-000767,0.017751509009121667
ACH-000768,-0.20059107551206876
ACH-000769,-0.1195158159800336
ACH-000770,-0.3478346259479553
ACH-000771,-0.09981153900880244
ACH-000773,-0.16591541604094515
ACH-000776,-0.3602687489673769
ACH-000777,-0.14512706087085356
ACH-000778,-0.09702772154882522
ACH-000781,-0.10416696473448712
ACH-000782,-0.2968019561623706
ACH-000783,-0.34461315438298284
ACH-000784,-0.12051067803310367
ACH-000785,-0.1300377098794866
ACH-000787,-0.215343178640076
ACH-000788,-0.16669890525263953
ACH-000791,-0.08822038721817464
ACH-000792,-0.18360359443072252
ACH-000794,-0.07060701582592809
ACH-000796,-0.16213951860624534
ACH-000798,-0.34807792853832725
ACH-000799,-0.2910677138611457
ACH-000800,-0.08648171566237497
ACH-000802,-0.2000955070037913
ACH-000804,-0.06633669790473765
ACH-000805,-0.27730059766532306
ACH-000809,-0.15787382584228002
ACH-000810,-0.10899627830796764
ACH-000811,-0.15204791967862685
ACH-000817,-0.2783210028775112
