,GCSAM (257144)
ACH-000004,0.02326857216954581
ACH-000005,0.2443278730654999
ACH-000007,0.09577911709715403
ACH-000009,0.05014776355725128
ACH-000011,0.20386035562185725
ACH-000012,0.044538628563295206
ACH-000013,0.05145233049532453
ACH-000014,0.06929990227242372
ACH-000015,0.12349969642676012
ACH-000017,0.1440115306300466
ACH-000018,0.0764344876894672
ACH-000019,-0.003165945074357393
ACH-000021,0.06130859874456285
ACH-000022,0.10629803742792494
ACH-000025,0.007789548056452356
ACH-000028,0.053017334428605664
ACH-000030,0.07460400519478533
ACH-000035,-0.12151457458202695
ACH-000036,-0.08111118184909641
ACH-000037,0.11254559995085954
ACH-000039,0.018003145340271767
ACH-000040,0.07606953913949879
ACH-000041,0.17152508035795525
ACH-000042,0.03099965735172822
ACH-000045,0.0030924731617138035
ACH-000047,0.06537697968697335
ACH-000052,0.12085448533355987
ACH-000053,0.06570759088580798
ACH-000054,-0.03889821100322143
ACH-000055,0.02066299585851315
ACH-000060,-0.13664558129709614
ACH-000067,-0.02518434735607111
ACH-000070,-0.10009087896668926
ACH-000075,-0.02381260926542534
ACH-000078,0.08536700398627324
ACH-000082,0.06640556403280935
ACH-000085,0.08610381336805709
ACH-000086,-9.946222646635187e-05
ACH-000087,-0.08397445641748663
ACH-000092,0.015419934561099347
ACH-000095,-0.011863496437485084
ACH-000097,0.13210409976418544
ACH-000098,0.10944046762266346
ACH-000099,0.1438369575480268
ACH-000108,0.03938206425628985
ACH-000113,0.05890109724105778
ACH-000116,0.18670546615278388
ACH-000118,0.07153145058965163
ACH-000120,0.09678562480072964
ACH-000123,0.04920378307231857
ACH-000127,0.018370097485309798
ACH-000128,0.033533797354199354
ACH-000132,0.03436829770393897
ACH-000133,-0.003278464018624255
ACH-000137,0.115264256827823
ACH-000138,0.06863379854880385
ACH-000142,0.042325412163500144
ACH-000143,0.1065623851471056
ACH-000146,0.0410569957399538
ACH-000148,0.1210416358492744
ACH-000150,0.009665336700003684
ACH-000152,-0.04370053749908388
ACH-000153,-0.034386917128221124
ACH-000159,0.0608069243969571
ACH-000160,-0.02441449877021445
ACH-000163,0.015496037211394397
ACH-000167,0.3412999163522472
ACH-000168,0.0856702112724732
ACH-000169,0.043244473829058605
ACH-000178,0.1671628811487484
ACH-000183,0.06933551531422696
ACH-000188,0.14399390464526415
ACH-000189,-0.0358635648584154
ACH-000190,-0.042882359735781514
ACH-000198,0.0707413999654382
ACH-000203,-0.06674566516069333
ACH-000204,0.1392803202546304
ACH-000206,-0.06846776052674683
ACH-000207,-0.12452831279173356
ACH-000208,0.009076334055473359
ACH-000210,-0.09776244398978023
ACH-000211,0.07762381611225277
ACH-000215,0.062299181946509574
ACH-000221,0.020366576589156936
ACH-000222,0.1006013080373384
ACH-000223,0.025803572708667157
ACH-000226,0.07722991344861986
ACH-000227,0.0004780054295013991
ACH-000228,0.09613352507915947
ACH-000231,-0.02371729931536163
ACH-000232,0.1074768278024336
ACH-000233,0.08479716047092485
ACH-000234,0.18893317353705646
ACH-000235,0.01136414300548925
ACH-000237,0.028262150388248333
ACH-000238,0.07106012936117882
ACH-000242,0.2291904083747525
ACH-000243,0.05078233185038807
ACH-000244,-0.19607023953236646
ACH-000246,-0.008090461378726056
ACH-000248,0.056003661969622816
ACH-000250,0.04191551790480503
ACH-000251,0.026656857665114497
ACH-000252,0.09415123415315528
ACH-000253,-0.005420758962721416
ACH-000255,0.16601578027347574
ACH-000256,0.12057929465758925
ACH-000257,-0.07387874154486591
ACH-000258,0.04872258987500762
ACH-000259,0.021610980602838
ACH-000260,0.008455211424566655
ACH-000261,0.02516431295533913
ACH-000262,-0.18169019259924726
ACH-000263,0.11922031163023512
ACH-000264,0.05734777174152941
ACH-000265,0.04245828145082957
ACH-000266,0.06161956386519096
ACH-000272,0.03168923033679942
ACH-000274,-0.040945496212931407
ACH-000277,0.02300812133310364
ACH-000278,-0.02053460267742863
ACH-000279,0.09295640258631084
ACH-000280,-0.018632820291060684
ACH-000281,-0.12476969516855148
ACH-000288,0.002545451226975277
ACH-000291,0.02531186787416792
ACH-000293,0.11334137839147815
ACH-000294,0.1312270078094274
ACH-000295,0.09497872910037533
ACH-000296,-0.08396502927521372
ACH-000302,0.030121036367476556
ACH-000304,0.07989722371105704
ACH-000307,0.0517622154098769
ACH-000308,0.1175748125791586
ACH-000310,0.08286832335464253
ACH-000311,0.027695937007195286
ACH-000312,0.05940331077732395
ACH-000315,-0.23970582947607624
ACH-000316,0.07467661298000547
ACH-000317,0.12978144380307272
ACH-000318,0.12624667806999465
ACH-000319,-0.03965602331755132
ACH-000320,0.16383059917682746
ACH-000322,-0.08728830818294138
ACH-000323,-0.1614332121435145
ACH-000324,0.0362430009694744
ACH-000329,0.07893241050258784
ACH-000330,0.04538764331366149
ACH-000331,-0.02367408358502189
ACH-000332,0.0029565325445582227
ACH-000334,0.11655966253110467
ACH-000335,0.14860414786818366
ACH-000336,-0.08132710156025369
ACH-000337,-0.008255080761508491
ACH-000338,-0.1833915132196763
ACH-000339,-0.02779155687730116
ACH-000341,0.06943120409855531
ACH-000348,0.07148858041923123
ACH-000350,0.05037629460325863
ACH-000352,0.07475460546470032
ACH-000356,0.22883879411878666
ACH-000361,0.05519237244987933
ACH-000362,0.04871052522826581
ACH-000363,0.045919933870629814
ACH-000364,-0.1639034827377211
ACH-000365,0.061279713478637324
ACH-000366,-0.003046539488327977
ACH-000368,-0.0083234495768706
ACH-000374,0.15898389223918924
ACH-000375,0.15176391586710294
ACH-000376,0.07189143873240837
ACH-000381,0.0233116740154706
ACH-000383,0.11475663883468727
ACH-000387,0.036773502698031764
ACH-000389,-0.044323780542234736
ACH-000390,0.16740102320295475
ACH-000393,-0.003432998911260247
ACH-000395,0.13804238723588502
ACH-000396,0.1301063827123379
ACH-000397,-0.011959258288077096
ACH-000401,0.03133441836734139
ACH-000402,-0.2277427046033195
ACH-000403,-0.0565478581182104
ACH-000404,0.10630071876807183
ACH-000406,0.09974883115290906
ACH-000407,0.047124577996386315
ACH-000408,0.22447009950411972
ACH-000410,-0.03860662370660917
ACH-000411,0.07433783110442167
ACH-000414,-0.011083622199971962
ACH-000415,-0.044021206282294716
ACH-000416,0.08547883569559843
ACH-000420,0.061748865924071986
