,WEE1 (7465)
ACH-000637,-1.5504500643518209
ACH-000638,-1.5186154511164054
ACH-000646,-1.0426154981118183
ACH-000647,-1.5088541506910318
ACH-000648,-1.79224223408718
ACH-000649,-1.4315761839724337
ACH-000651,-1.1387597433334422
ACH-000652,-1.7103306426700646
ACH-000653,-1.6115757190791378
ACH-000657,-1.5710199054892129
ACH-000658,-1.4571653535772489
ACH-000661,-1.859899791620626
ACH-000662,-1.8189256524916209
ACH-000663,-1.4120588128065499
ACH-000665,-1.5958108775109383
ACH-000671,-1.3084261180707863
ACH-000672,-1.4853362535332288
ACH-000673,-1.3916691824179286
ACH-000676,-1.5410680211589836
ACH-000677,-1.4044466798520947
ACH-000681,-1.6293527135056118
ACH-000683,-1.4592741086464718
ACH-000684,-1.4693910492547055
ACH-000688,-1.7221925607405448
ACH-000693,-1.52008178843262
ACH-000694,-1.301524432594756
ACH-000695,-1.5990099755073834
ACH-000696,-1.438381351869762
ACH-000697,-1.3032181492000434
ACH-000699,-1.7671946259055225
ACH-000701,-1.2392299493529588
ACH-000706,-1.4474159859833542
ACH-000711,-1.6079435506778943
ACH-000713,-1.6758625981588446
ACH-000714,-1.5117960520089553
ACH-000718,-1.449953210143086
ACH-000720,-1.742682010555988
ACH-000721,-1.6113578553261827
ACH-000724,-2.0085824997363124
ACH-000725,-1.8799264850363653
ACH-000732,-1.447754368148081
ACH-000734,-1.2752387867333976
ACH-000735,-1.5471055751905358
ACH-000736,-1.5834856768157644
ACH-000738,-1.285654488150456
ACH-000746,-1.373904407812134
ACH-000747,-1.7500083116377427
ACH-000748,-1.6050488200720894
ACH-000753,-1.6585010947373269
ACH-000756,-1.6545719286261744
ACH-000757,-1.422612248740509
ACH-000758,-1.5661925905602427
ACH-000760,-1.5618703275948072
ACH-000762,-1.5940372878261917
ACH-000763,-1.58060012787338
ACH-000764,-1.3152318417836608
ACH-000765,-1.787819724656221
ACH-000766,-1.54291488138663
ACH-000767,-1.554515790710837
ACH-000768,-1.4972903307770558
ACH-000769,-1.5320780985184546
ACH-000770,-1.4279961855465018
ACH-000771,-1.5369157119590369
ACH-000773,-1.4402715467464036
ACH-000776,-1.438598045738843
ACH-000777,-1.3396311593345078
ACH-000778,-1.8303942317709758
ACH-000781,-1.5361850435230784
ACH-000782,-1.69932629121209
ACH-000783,-1.9433742595085652
ACH-000784,-1.4502627580036034
ACH-000785,-1.359295448297963
ACH-000787,-1.3359391659584052
ACH-000788,-1.6673744098952057
ACH-000791,-1.576802583201219
ACH-000792,-1.5138992508469042
ACH-000794,-1.4718513006848317
ACH-000796,-1.6228443476755428
ACH-000798,-1.7415729820221584
ACH-000799,-1.6790077199821036
ACH-000800,-1.8843779974607828
ACH-000802,-1.59620788227606
ACH-000804,-1.6927634042899844
ACH-000805,-1.5545636453076033
ACH-000809,-1.4756709272358501
ACH-000810,-2.164035548178066
ACH-000811,-1.69311893035754
ACH-000817,-1.4460106860172868
ACH-000819,-1.3034956829634528
ACH-000820,-1.6965788080054225
ACH-000821,-1.6772136112426432
ACH-000822,-1.6312073651394312
ACH-000823,-1.5511182395700622
ACH-000824,-1.6776949561319945
ACH-000827,-1.5405798212553925
ACH-000829,-1.50750152614097
ACH-000831,-1.5050716443041168
ACH-000832,-1.225664213507875
ACH-000833,-1.268201426479148
ACH-000834,-1.3820027918925863
ACH-000835,-1.2423228348213555
ACH-000836,-1.5938570416081208
ACH-000837,-1.4915402490576788
ACH-000838,-1.4434768270156833
ACH-000839,-1.5261518903021631
ACH-000840,-1.182854345513345
ACH-000841,-1.5318747502502708
ACH-000843,-1.7910657206398306
ACH-000846,-1.7311821349840495
ACH-000847,-1.428031906497798
ACH-000848,-1.4388356134109903
ACH-000849,-1.493759656697364
ACH-000851,-1.536398147585597
ACH-000855,-1.2215892754051538
ACH-000856,-1.283388506489116
ACH-000858,-1.3509631561532558
ACH-000859,-1.5056303545077845
ACH-000861,-1.674282955260188
ACH-000862,-1.4871891218664148
ACH-000865,-1.4086443361660748
ACH-000866,-1.6022038336090698
ACH-000867,-1.653648807396433
ACH-000869,-1.8418885095080717
ACH-000872,-1.6361729062675596
ACH-000873,-1.4203171900922662
ACH-000876,-1.2868307125458676
ACH-000878,-1.2392474667838758
ACH-000880,-1.5108726090724232
ACH-000881,-1.436765505809289
ACH-000882,-1.3136744237937328
ACH-000884,-1.4307453956149776
ACH-000885,-1.4773593680139383
ACH-000887,-1.4549022252474002
ACH-000889,-1.5743043710072997
ACH-000896,-1.516658692509028
ACH-000898,-1.6100235727163212
ACH-000900,-1.5497263707477371
ACH-000901,-1.726843183607266
ACH-000905,-1.581294379186876
ACH-000906,-1.520607915483762
ACH-000907,-1.6055658708514189
ACH-000910,-1.6741803143225142
ACH-000911,-1.483743859335104
ACH-000912,-1.553290860671806
ACH-000913,-1.3975305545839485
ACH-000915,-1.4774065101342482
ACH-000916,-1.44691253167816
ACH-000917,-1.3986807348337975
ACH-000920,-1.3153378062222325
ACH-000921,-1.162367323733544
ACH-000924,-1.4908818153818897
ACH-000926,-1.4274972732202835
ACH-000928,-1.449100830425885
ACH-000929,-1.4139734775451889
ACH-000932,-1.4763135447362838
ACH-000935,-1.4663016219079696
ACH-000936,-1.4581242183126712
ACH-000937,-1.6261352429584983
ACH-000938,-1.510786262418898
ACH-000939,-1.6145939572247083
ACH-000941,-1.4073994433672996
ACH-000943,-1.5177656528969494
ACH-000946,-1.342536386097835
ACH-000947,-1.4032442710550297
ACH-000948,-1.3255094044420317
ACH-000950,-1.264961118303864
ACH-000953,-1.4904786097739708
ACH-000954,-1.3942633939963702
ACH-000957,-1.4139036967680387
ACH-000958,-1.291067656683424
ACH-000960,-1.6435157685075077
ACH-000963,-1.4933402455559746
ACH-000968,-1.4062152834546564
ACH-000969,-1.5661163615017295
ACH-000972,-1.2148320160343422
ACH-000973,-1.4441069366380666
ACH-000974,-1.3178757299580015
ACH-000978,-1.5624521878518671
ACH-000984,-1.4724894763997167
ACH-000986,-1.4266837133995054
ACH-000988,-1.2608825938669748
ACH-000993,-1.6343560957064642
ACH-000994,-1.1500740162195169
ACH-000996,-1.4658913365837507
ACH-001001,-1.4204290413370595
ACH-001020,-0.9562474785513574
ACH-001028,-1.2365259071717587
ACH-001031,-1.5033515242551807
ACH-001038,-1.5547072539470148
ACH-001048,-1.6700025665623917
ACH-001050,-1.4916901331746792
ACH-001053,-1.6696880946747443
ACH-001054,-1.4491366965690076
ACH-001061,-1.1897501833569202
ACH-001067,-1.5022295529180694
ACH-001075,-1.409498413654235
ACH-001096,-1.5332028071588493
ACH-001111,-1.2765296596086713
ACH-001119,-1.631454596864017
ACH-001128,-1.464712182280666
ACH-001134,-1.4305708021936343
ACH-001151,-1.372443894559634
ACH-001163,-1.5254952263289467
ACH-001164,-1.668597578121923
ACH-001183,-1.8198996493012825
ACH-001192,-1.4718246535020552
ACH-001193,-1.4418121129150996
ACH-001196,-1.6218260708444971
ACH-001197,-1.859570414944464
ACH-001205,-1.631727569690247
ACH-001211,-1.530636261820182
ACH-001212,-1.3887541059128048
ACH-001228,-1.513122751226594
ACH-001232,-1.4496232031042326
ACH-001239,-1.4559768072120858
ACH-001270,-1.412705725244725
ACH-001274,-1.7348127270844904
ACH-001275,-1.5579643853110563
ACH-001277,-1.4604240586665618
ACH-001278,-1.3731553585828191
ACH-001280,-1.817810312247504
ACH-001283,-1.6895404152758031
ACH-001289,-1.2625294442735129
ACH-001300,-1.7152676186982054
ACH-001301,-1.6442369342978749
ACH-001302,-1.61112948074935
ACH-001306,-1.4260346815530147
ACH-001318,-1.5137218838164082
ACH-001322,-1.2781023905731614
ACH-001328,-1.3756508603014723
ACH-001332,-1.2809175287621657
ACH-001336,-1.529930334610074
ACH-001346,-1.4616290817439463
ACH-001353,-1.5973635376380473
ACH-001354,-1.8180666890014985
ACH-001367,-1.57332742792521
ACH-001368,-1.4418739151869902
ACH-001374,-1.3318856772226833
ACH-001377,-1.4376710377959907
ACH-001380,-1.3610604391859449
ACH-001391,-1.4459109169526547
ACH-001408,-1.6725204163730232
ACH-001430,-1.6744736989791718
ACH-001431,-1.7164685019089247
ACH-001450,-1.3159140949442514
ACH-001496,-1.5066027886210929
ACH-001500,-1.3293527818654374
ACH-001523,-1.4672720756750026
ACH-001532,-1.5362457952650477
ACH-001550,-1.4024088996213455
ACH-001552,-1.5044730644582511
ACH-001554,-1.4978372469902677
ACH-001654,-1.643943857811084
ACH-001735,-1.6278708456298918
ACH-001736,-1.5111905360062432
ACH-001737,-1.9742426466637384
ACH-001740,-1.558475461611564
ACH-001745,-1.3560658730094077
ACH-001765,-1.369112071905835
