,FGF10 (2255)
ACH-000004,0.030596845251444377
ACH-000005,-0.18019633972122248
ACH-000007,-0.15490537363300552
ACH-000009,-0.011821479808744135
ACH-000011,-0.3010873497271177
ACH-000012,0.009093582170641596
ACH-000013,-0.04958100057725375
ACH-000014,0.014758168355213257
ACH-000015,-0.14370570285545334
ACH-000017,-0.10365306680225923
ACH-000018,-0.1436092123683826
ACH-000019,-0.05492554902774577
ACH-000021,0.10667346630160816
ACH-000022,0.01837503641649604
ACH-000025,-0.02507835606298401
ACH-000028,0.09169587659032273
ACH-000030,0.11008875626441797
ACH-000035,-0.0608076042393012
ACH-000036,0.024850113397166373
ACH-000037,-0.12147220423803905
ACH-000039,-0.1728696456930687
ACH-000040,-0.05704477241718595
ACH-000041,0.06615054550846845
ACH-000042,-0.15207588484381385
ACH-000045,0.007149047920851431
ACH-000047,-0.09965360146434173
ACH-000052,-0.11788400570877836
ACH-000053,-0.07103762595621575
ACH-000054,0.10500874658399176
ACH-000055,0.1406417441935299
ACH-000060,-0.06833760281049032
ACH-000067,-0.042329691141200484
ACH-000070,-0.08388979798429509
ACH-000075,0.08274073608688061
ACH-000078,-0.016546326529473628
ACH-000082,-0.06294920851018622
ACH-000085,0.15580653413138132
ACH-000086,0.08451325040833656
ACH-000087,-0.2582240689842007
ACH-000092,0.00852035915713685
ACH-000095,-0.09468780380618852
ACH-000097,0.128963609338574
ACH-000098,-0.12396077515963155
ACH-000099,-0.013720138608711492
ACH-000108,-0.01382314668542781
ACH-000113,-0.09468317815072323
ACH-000116,0.061904375686781074
ACH-000118,-0.07786480219695653
ACH-000120,-0.040278661161008256
ACH-000123,-0.035948215773304856
ACH-000127,-0.11728638460449768
ACH-000128,0.018521200961697185
ACH-000132,0.05398409265406805
ACH-000133,-0.014303927980464969
ACH-000137,0.008642489136994756
ACH-000138,0.05471869949119617
ACH-000142,0.008643597925063072
ACH-000143,-0.11201363941791877
ACH-000146,-0.10374433805839388
ACH-000148,-0.07460789948249485
ACH-000150,0.09053465840638993
ACH-000152,0.03651552954420949
ACH-000153,-0.4622792876630114
ACH-000159,-0.016525337911380916
ACH-000160,0.0991773383670676
ACH-000163,-0.0825371817962132
ACH-000167,0.11210181928374877
ACH-000168,-0.0422287955931984
ACH-000169,-0.04476173782724395
ACH-000178,-0.15922183164447773
ACH-000183,0.0833209342695099
ACH-000188,-0.03169411638002638
ACH-000189,-0.1139788341474112
ACH-000190,0.15399786008960253
ACH-000198,0.01239666551292268
ACH-000203,0.15727939963138265
ACH-000204,0.034345222513000616
ACH-000206,0.08130940063172698
ACH-000207,0.0319360177924433
ACH-000208,-0.2045057768161991
ACH-000210,-0.410423225176346
ACH-000211,-0.0249811785198642
ACH-000215,-0.185084417767304
ACH-000221,0.1442023144336007
ACH-000222,0.06598313670122806
ACH-000223,0.003967902650220248
ACH-000226,0.05080680420511826
ACH-000227,0.033341840115709016
ACH-000228,-0.0775361211738857
ACH-000231,-0.0028281596942578238
ACH-000232,-0.05978955772178859
ACH-000233,0.13823074211078318
ACH-000234,0.029483466354596262
ACH-000235,0.02715171258132929
ACH-000237,-0.11244487199391943
ACH-000238,-0.05699177151757113
ACH-000242,-0.5423645623033446
ACH-000243,0.048313008878718026
ACH-000244,0.14587059564064053
ACH-000246,0.046146497442222455
ACH-000248,-0.04641734389359223
ACH-000250,0.02661731612125824
ACH-000251,0.017490627013830487
ACH-000252,-0.059961421897098535
ACH-000253,-0.2033668558520735
ACH-000255,0.08527271521625107
ACH-000256,-0.042231485382044964
ACH-000257,0.05692470315570471
ACH-000258,0.10270407941832406
ACH-000259,0.015353357625664782
ACH-000260,0.014483020218268715
ACH-000261,-0.059152653243711516
ACH-000262,-0.025023377436218217
ACH-000263,-0.0074485755619531436
ACH-000264,-0.06775216248543214
ACH-000265,-0.024055100734226426
ACH-000266,-0.03523655458135812
ACH-000272,-0.06590934648754172
ACH-000274,-0.03822665833513077
ACH-000277,-0.046666019788012485
ACH-000278,0.03135212255788192
ACH-000279,0.03411028076562707
ACH-000280,0.11054671511682693
ACH-000281,0.05792369287875461
ACH-000288,-0.0653530139334869
ACH-000291,-0.01886614385211751
ACH-000293,0.028385050244540876
ACH-000294,0.06699839547374134
ACH-000295,0.11096364003984707
ACH-000296,0.04570506104402849
ACH-000302,0.045274162533004425
ACH-000304,0.3573367924237421
ACH-000307,-0.16345277060051508
ACH-000308,-0.07287303542849889
ACH-000310,-0.15247207331959067
ACH-000311,-0.0563079990436118
ACH-000312,0.097746713675377
ACH-000315,0.18745005504924173
ACH-000316,-0.08391099797895789
ACH-000317,0.01201552136831459
ACH-000318,0.10620172846024206
ACH-000319,-0.1353073832655758
ACH-000320,0.10027032103739754
ACH-000322,-0.02593435804705973
ACH-000323,-0.2244898568682225
ACH-000324,-0.015657812030001036
ACH-000329,-0.07835897028351219
ACH-000330,-0.12800875685393825
ACH-000331,-0.009817599410270076
ACH-000332,0.03952965595572862
ACH-000334,0.00302345261327756
ACH-000335,0.010173471894628965
ACH-000336,-0.2624052588297609
ACH-000337,-0.001649720606374778
ACH-000338,0.26445179750323383
ACH-000339,-0.1097338510839061
ACH-000341,0.012161689655031215
ACH-000348,-0.06454470425194933
ACH-000350,-0.2574836891970715
ACH-000352,-0.08149833607384492
ACH-000356,-0.013117060849292877
ACH-000361,0.04427379430070842
ACH-000362,0.060091497461715764
ACH-000363,0.02032347142991164
ACH-000364,-0.19182525711927464
ACH-000365,-0.0134751798421155
ACH-000366,0.09341149286802043
ACH-000368,-0.2184776363715653
ACH-000374,0.08210449704253099
ACH-000375,0.00842011293054246
ACH-000376,-0.016776058824467942
ACH-000381,-0.07174217205929025
ACH-000383,-0.049612067095131884
ACH-000387,-0.015016386093802975
ACH-000389,-0.031640168750107577
ACH-000390,-0.2070611950022049
