,RIIAD1 (284485)
ACH-000279,-0.05929000119613164
ACH-000280,-0.053448267515318164
ACH-000281,-0.063964266021796
ACH-000288,-0.13813747308593208
ACH-000291,-0.01671132972869576
ACH-000293,-0.05408327625900968
ACH-000294,-0.058187712861516874
ACH-000295,-0.2633309945478905
ACH-000296,-0.19506370934858044
ACH-000302,-0.057442395218130236
ACH-000304,-0.2290816291431801
ACH-000307,-0.06866416263283211
ACH-000308,-0.11698859359020244
ACH-000310,-0.10510506962119152
ACH-000311,-0.0710363133544577
ACH-000312,-0.0714946372776015
ACH-000315,0.18019979204407466
ACH-000316,0.05292868973419746
ACH-000317,-0.004584622561521279
ACH-000318,-0.08901225610154981
ACH-000319,-0.16425456925990442
ACH-000320,-0.02818966437793853
ACH-000322,0.06178469520165782
ACH-000323,-0.11323741920441985
ACH-000324,-0.012657627499139715
ACH-000329,-0.1938249789036261
ACH-000330,0.1296065094343617
ACH-000331,-0.08018506231475524
ACH-000332,-0.11347959805779033
ACH-000334,-0.011436374823114886
ACH-000335,-0.09254908910881036
ACH-000336,-0.5177341746090498
ACH-000337,-0.028827170267630837
ACH-000338,-0.09693014860427393
ACH-000339,0.0014309685889300724
ACH-000341,-0.09042538416140694
ACH-000348,0.0003225516851981123
ACH-000350,-0.10878839928958699
ACH-000352,0.07267441227495221
ACH-000356,-0.10807801569654456
ACH-000361,-0.1173701756783256
ACH-000362,-0.03368264846277
ACH-000363,0.052109553335336116
ACH-000364,-0.23842468757347365
ACH-000365,0.014569222898019384
ACH-000366,-0.026021478418624275
ACH-000368,0.09575588826202466
ACH-000374,-0.07833648524212694
ACH-000375,-0.0808606860019413
ACH-000376,-0.026665788687124225
ACH-000381,-0.1689243178828873
ACH-000383,-0.07215688074968753
ACH-000387,-0.1651969031838595
ACH-000389,0.0808417907637841
ACH-000390,-0.1395273700820122
ACH-000393,-0.16752752550045508
ACH-000395,-0.07453299982575047
ACH-000396,0.030797218898024368
ACH-000397,-0.13089771739293216
ACH-000401,-0.2621438442848137
ACH-000402,-0.046428344293013145
ACH-000403,-0.03452314592555844
ACH-000404,-0.29570552379635273
ACH-000406,0.02920676471128885
ACH-000407,0.0864021874498575
ACH-000408,-0.06368060164301961
ACH-000410,-0.2841684732832335
ACH-000411,0.04251525256860162
ACH-000414,-0.030788806652389988
ACH-000415,-0.16593633832045718
ACH-000416,-0.17287114469364911
ACH-000420,0.02390963090124664
ACH-000421,-0.0457035998058811
ACH-000424,-0.3208819666150117
ACH-000425,-0.15770942857366432
ACH-000426,-0.2567057982668557
ACH-000427,-0.023058724655751348
ACH-000433,-0.11616983521586426
ACH-000435,0.04718977298132968
ACH-000436,-0.20799253935056689
ACH-000444,-0.06381467809967588
ACH-000445,-0.2200387061466612
ACH-000448,-0.040668241419161456
ACH-000450,0.015457391645581057
ACH-000452,-0.15983317223405488
ACH-000454,-0.0642279496624441
ACH-000458,-0.022166145993856176
ACH-000459,0.02684446741702149
ACH-000460,-0.018837945854182653
ACH-000461,0.026087240513254884
ACH-000463,-0.0848014081413198
ACH-000464,-0.007381136751233469
ACH-000466,-0.13887551470998127
ACH-000467,-0.06464365505721895
ACH-000468,-0.022154987041290576
ACH-000469,0.007875805904256539
ACH-000470,0.036208624478418834
ACH-000471,-0.04051934809800548
ACH-000472,-0.01286644666561958
ACH-000473,-0.054350914633686236
ACH-000475,-0.04868420061984635
ACH-000476,-0.003292594796728111
ACH-000477,-0.15288769348326714
ACH-000479,0.03049125459155935
ACH-000480,-0.1631152516301497
ACH-000481,-0.14621589704982235
ACH-000483,-0.13008247822597435
ACH-000484,-0.1501880079085075
ACH-000485,-0.027940015345734124
ACH-000486,-0.1072689860231961
ACH-000487,-0.10307622467357584
ACH-000488,-0.07597650036548828
ACH-000490,-0.07257659860311043
ACH-000491,-0.1521074303233163
ACH-000495,-0.0969493681182134
ACH-000496,-0.028341412611295507
ACH-000499,-0.04252921676321579
ACH-000500,-0.15039700686491655
ACH-000502,-0.05715982855219377
ACH-000503,-0.127005789095904
ACH-000505,-0.16281944825043096
ACH-000507,-0.06876018548211117
ACH-000510,-0.1609208025795195
ACH-000511,0.08899714983997478
ACH-000512,-0.20786926394827615
ACH-000516,-0.0656678449729773
ACH-000517,-0.07076889150609622
ACH-000518,-0.10463858150347134
ACH-000520,-0.09981938316273477
ACH-000521,-0.19410868603730505
ACH-000522,-0.08566207775840183
ACH-000524,-0.06825119756051527
ACH-000527,-0.01976932346477438
ACH-000528,-0.012652051858628364
ACH-000537,-0.19037089624974968
ACH-000541,-0.09000663051817454
ACH-000542,-0.04556476588945377
ACH-000544,-0.24284384496989145
ACH-000545,-0.07265266786289573
ACH-000547,-0.023436065006847598
ACH-000548,-0.13670028485210262
ACH-000549,-0.22137991780435132
ACH-000550,-0.10944829210617778
ACH-000552,-0.02724728973244097
ACH-000556,-0.20800788749551086
ACH-000557,-0.02596452261949117
ACH-000569,0.10579944000779253
ACH-000570,0.13599251547746838
ACH-000571,0.0050124069218647465
ACH-000573,-0.017490675662350037
ACH-000576,-0.044398644818167465
ACH-000579,-0.06140248572843929
ACH-000580,-0.001160854010701356
ACH-000584,0.01723101536964514
ACH-000585,-0.08706495945501057
ACH-000588,-0.17857626919479153
ACH-000589,-0.14112298696998135
ACH-000591,0.14597563402751984
ACH-000593,-0.13272058000090586
ACH-000600,-0.1807823755063624
ACH-000601,-0.03049263524202197
ACH-000605,-0.11683880454609905
ACH-000606,-0.17188843450949542
ACH-000608,-0.01210948300787962
ACH-000614,-0.10458976374906506
ACH-000616,-0.03286813850317088
ACH-000618,-0.11140102221433687
ACH-000619,-0.08062418042518672
ACH-000620,-0.1360872780977648
ACH-000621,-0.003941653538147012
ACH-000622,-0.054071436772575934
ACH-000623,-0.08644343841216033
ACH-000624,-0.007669983929990739
ACH-000627,-0.08805037476185558
ACH-000630,-0.058575194940345465
ACH-000631,0.16208470831338914
ACH-000632,-0.09890442896946904
ACH-000633,-0.0963374672381713
ACH-000637,-0.07249811801040584
ACH-000638,-0.11064237106907401
ACH-000646,-0.18001742151166164
ACH-000647,-0.17340416089938293
ACH-000648,0.0950243390699048
ACH-000649,-0.059804282413265526
ACH-000651,-0.15763297441581092
ACH-000652,0.14585517909037185
ACH-000653,-0.15346098638565114
ACH-000657,-0.12930210159251465
ACH-000658,-0.06966863737201112
ACH-000661,-0.1197184817777432
ACH-000662,0.08772057380853987
ACH-000663,0.09691214478250784
ACH-000665,0.001626533657217132
ACH-000671,-0.05413205819636252
ACH-000672,0.02079346538369588
ACH-000673,-0.04924593137131589
ACH-000676,-0.15434659810186474
ACH-000677,-0.1301880076108334
ACH-000681,0.033351751584958095
ACH-000683,-0.4120062132889509
ACH-000684,-0.1538865716502631
ACH-000688,-0.09712856052971884
ACH-000693,-0.10912679068181774
ACH-000694,0.021020887939414395
ACH-000695,-0.050527346214025284
ACH-000696,-0.10777784789011972
ACH-000697,-0.10487970231752793
ACH-000699,-0.0025505499337085892
ACH-000701,-0.059959257583680564
ACH-000706,-0.04254592243601464
ACH-000711,-0.03877303264417591
ACH-000713,-0.5302709573855808
ACH-000714,-0.2675212824418505
ACH-000718,-0.08154588670478065
ACH-000720,-0.07361152568628589
ACH-000721,-0.039961409051559
ACH-000724,-0.2355115155697113
ACH-000725,-0.33259245989183883
ACH-000732,-0.15866284931226304
ACH-000734,-0.09830931973243573
ACH-000735,-0.2032915962261369
ACH-000736,-0.10136291082788176
ACH-000738,-0.036793875384199766
ACH-000746,-0.08172295526561586
ACH-000747,-0.18802716462215027
ACH-000748,-0.18173286556393986
ACH-000753,-0.2100705836199669
ACH-000756,-0.11508375981249737
ACH-000757,-0.11358917200610855
ACH-000758,-0.07957350766718115
ACH-000760,-0.4283949749460447
ACH-000762,0.13895973292746633
ACH-000763,-0.21302153394927126
ACH-000764,0.02495095962207484
ACH-000765,-0.22404032814166566
ACH-000766,-0.016194602307368584
ACH-000767,-0.1810611066127676
ACH-000768,-0.015698444910957704
ACH-000769,-0.23424627970411074
ACH-000770,-0.020448154056600654
ACH-000771,-0.08348846794703305
ACH-000773,0.04711922455724245
ACH-000776,0.1856649920994519
ACH-000777,-0.12458113188207867
ACH-000778,0.037735578143116864
ACH-000781,-0.061495937989448086
ACH-000782,-0.2343636592962667
ACH-000783,-0.02529717989442643
ACH-000784,-0.1715346873309852
ACH-000785,-0.1665078304285928
ACH-000787,-0.1929544039129367
ACH-000788,-0.10660384731939017
ACH-000791,-0.14426768848213958
ACH-000792,-0.0193906369687843
ACH-000794,-0.07930189386208034
ACH-000796,0.02229779088552644
ACH-000798,-0.09868402496116542
ACH-000799,-0.03639103595507597
ACH-000800,0.07052277609887057
ACH-000802,-0.03624551210521111
ACH-000804,-0.282378056002949
ACH-000805,-0.1974345002984133
ACH-000809,-0.10610890340838544
ACH-000810,-0.24747806302258585
ACH-000811,-0.05353961065910938
ACH-000817,0.02468232561595425
ACH-000819,-0.07645349459034083
ACH-000820,-0.09489815648254232
ACH-000821,-0.1444003962414082
ACH-000822,-0.10970805459781073
ACH-000823,-0.1057945253626859
ACH-000824,-0.03476170721601042
ACH-000827,-0.16287135585666812
ACH-000829,-0.09962388716913163
ACH-000831,0.06690176333194467
ACH-000832,-0.0876440809015273
ACH-000833,-0.07500596473848188
ACH-000834,-0.026410441196551573
ACH-000835,-0.07709997108302379
ACH-000836,-0.024228164639937027
ACH-000837,0.017170396431664615
ACH-000838,-0.38323968979630746
ACH-000839,-0.03881747569535373
ACH-000840,-0.22303722945994686
ACH-000841,-0.0196933080816589
ACH-000843,-0.10583425352672808
ACH-000846,-0.16129224816387228
ACH-000847,0.06404841743175603
ACH-000848,-0.16028696868962314
ACH-000849,0.06916431364949749
ACH-000851,-0.1547618263690909
ACH-000855,-0.02387680860242259
ACH-000856,-0.03353574665540792
ACH-000858,-0.15943202807452084
ACH-000859,0.01532017294063757
ACH-000861,-0.16395636488700013
ACH-000862,-0.0472115321818282
ACH-000865,-0.07727191525505164
ACH-000866,-0.04328588628814865
ACH-000867,-0.1681428897616573
ACH-000869,-0.16709757959157626
ACH-000872,-0.09521573394864036
ACH-000873,0.13965278006630116
ACH-000876,-0.07664675830827185
ACH-000878,0.058268949807727836
ACH-000880,-0.0714695459502971
ACH-000881,0.01808079566342488
ACH-000882,-0.13197689027877135
ACH-000884,-0.06066799771800752
ACH-000885,-0.2286937723929893
ACH-000887,-0.1170475302667896
ACH-000889,-0.04662130834669022
ACH-000896,-0.1731514320677668
ACH-000898,0.056217123670676564
ACH-000900,-0.25942203926187696
ACH-000901,-0.0456394144082328
ACH-000905,-0.22441851363176527
ACH-000906,-0.00940733164330737
ACH-000907,0.008509576119295545
ACH-000910,0.03157070862708823
ACH-000911,-0.04910065930758832
ACH-000912,-0.1343450341138782
ACH-000913,-0.14524684746034194
ACH-000915,-0.06004468619525879
ACH-000916,0.17397113453257906
ACH-000917,0.0003578838194717295
ACH-000920,-0.20905190500318968
ACH-000921,-0.1784533372006264
ACH-000924,-0.25854840884331715
ACH-000926,0.036171052299484495
ACH-000928,-0.19640615966618616
ACH-000929,-0.2680356778258823
ACH-000932,0.10632085099153712
ACH-000935,0.13057950132395124
ACH-000936,-0.17035675105717432
ACH-000937,-0.021756374612806228
ACH-000938,-0.09238806723888436
ACH-000939,-0.1572752341863443
ACH-000941,-0.05563137617558135
ACH-000943,-0.04902689511864641
ACH-000946,0.0018512666573342774
ACH-000947,-0.16298505683975045
ACH-000948,-0.15702584333093852
ACH-000950,-0.22145569268019435
ACH-000953,-0.21214000909681807
ACH-000954,0.15779335594156732
ACH-000957,0.08268942904836395
ACH-000958,0.07416571009698808
ACH-000960,0.004335787886899821
ACH-000963,-0.16620644197527906
ACH-000968,-0.1492105376869351
ACH-000969,-0.1619384371829205
ACH-000972,0.07994493725696811
ACH-000973,-0.006488268958713165
ACH-000974,-0.05085022923308325
ACH-000978,-0.28529628464284285
ACH-000984,-0.1170890912149848
ACH-000986,-0.10565622506801678
ACH-000988,0.0672150621618362
ACH-000993,0.12348179657508028
ACH-000994,-0.08924816309413776
ACH-000996,-0.1136577396334932
ACH-001001,-0.15915775966231316
ACH-001020,0.093299651833845
ACH-001028,-0.05984395826182351
ACH-001031,-0.05932374205103685
ACH-001038,-0.09536354833217388
ACH-001048,0.03686065755842452
ACH-001050,-0.0626492961361331
ACH-001053,-0.06563343311833524
ACH-001054,-0.013729655585747387
ACH-001061,0.006470803101676505
ACH-001067,-0.11264669858483264
ACH-001075,0.01851117244836297
ACH-001096,-0.0975023927497676
ACH-001111,0.06110052561348332
ACH-001119,0.10368186251628876
ACH-001128,0.01933189908554585
ACH-001134,0.01627991019487934
ACH-001151,-0.058563199237590874
ACH-001163,-0.286294049258184
ACH-001164,0.15808322589432305
ACH-001183,0.007855457707367355
ACH-001192,-0.13317792163613384
ACH-001193,-0.2544727868013405
ACH-001196,-0.11768305391712502
ACH-001197,0.039386282153805234
ACH-001205,-0.16269415821557082
ACH-001211,-0.2867448748787054
ACH-001212,-0.05435516756195908
ACH-001228,-0.06294748289175893
ACH-001232,-0.17611551080358406
ACH-001239,-0.1149244379412733
ACH-001270,-0.10498240170808808
ACH-001274,-0.0915575202009995
ACH-001275,-0.03213766405079009
ACH-001277,-0.3143879096015247
ACH-001278,0.04746828487363939
ACH-001280,0.008039434052493197
ACH-001283,-0.12327184920112813
ACH-001289,-0.13698716783544693
ACH-001300,-0.008443225044309869
ACH-001301,0.02204457717513496
ACH-001302,0.03934977997361266
ACH-001306,-0.09531775215982664
ACH-001318,-0.2242383279494221
ACH-001322,-0.08771759149755652
ACH-001328,-0.1483951190933398
ACH-001332,-0.4516087937155792
ACH-001336,-0.08757563073201773
ACH-001346,-0.1569793912648266
ACH-001353,-0.10657416294014026
ACH-001354,-0.03321014546514989
ACH-001367,-0.043922104206472586
ACH-001368,-0.07649028606794525
ACH-001374,-0.015291309063856654
ACH-001377,0.020737210828932626
ACH-001380,-0.02613838883887265
ACH-001391,0.07072567264477236
ACH-001408,0.07224804465923522
ACH-001430,-0.35390731152110944
ACH-001431,-0.20492331584175666
ACH-001450,-0.08536256896508909
ACH-001496,-0.12183679042332952
ACH-001500,-0.16189859972184475
ACH-001523,-0.12510265573966445
ACH-001532,-0.14531072856724872
ACH-001550,0.008130122392503394
ACH-001552,-0.0053961130308749035
ACH-001554,-0.061371613561992125
ACH-001654,-0.030262945161216345
ACH-001735,-0.009921549540104236
ACH-001736,-0.04627904472310168
ACH-001737,-0.20062517837050525
ACH-001740,0.08963653076226229
ACH-001745,0.002319297703379328
ACH-001765,-0.11080413801796536
