,LMX1A (4009)
ACH-000004,0.13528726090666968
ACH-000005,-0.027061469417285426
ACH-000007,0.050376244808063735
ACH-000009,0.1453757381242813
ACH-000011,-0.06578728339381915
ACH-000012,0.12038451296981575
ACH-000013,0.09789064377984756
ACH-000014,0.008878478170123511
ACH-000015,0.08528270334793278
ACH-000017,0.21804821918765102
ACH-000018,0.06594774578850171
ACH-000019,0.13126841146238274
ACH-000021,0.05038781936545417
ACH-000022,0.17696750834463898
ACH-000025,0.025884378814093483
ACH-000028,0.04983346556856197
ACH-000030,0.08223831752802442
ACH-000035,0.10219867156710244
ACH-000036,0.15709792955969365
ACH-000037,0.10782188791320096
ACH-000039,0.12121686802181787
ACH-000040,0.0846747092182745
ACH-000041,0.026403672831816903
ACH-000042,0.14856876935663285
ACH-000045,0.18514441355371788
ACH-000047,0.0575443594571713
ACH-000052,0.0878231576235476
ACH-000053,0.020382881687091462
ACH-000054,0.11111704277023116
ACH-000055,-0.032023110682466625
ACH-000060,0.1079044909719059
ACH-000067,0.27961533113941545
ACH-000070,0.008980170910043425
ACH-000075,0.11006582313445
ACH-000078,0.0844906203746602
ACH-000082,0.08787733656180781
ACH-000085,-0.024818499815080945
ACH-000086,0.004683140858635765
ACH-000087,0.1350090608208921
ACH-000092,-0.02893302326372382
ACH-000095,0.02319934640974971
ACH-000097,0.1084995575243147
ACH-000098,0.05962755147971379
ACH-000099,0.20247972236670572
ACH-000108,0.08876026118773771
ACH-000113,0.08566017351767688
ACH-000116,0.147043449194426
ACH-000118,0.12967528308970513
ACH-000120,0.07868087851021625
ACH-000123,0.2096914112201138
ACH-000127,0.0928901202497375
ACH-000128,0.10354302952400243
ACH-000132,0.16005320016966942
ACH-000133,-0.010347066667241648
ACH-000137,0.06381772356759775
ACH-000138,0.1095073852967581
ACH-000142,0.10561035963631672
ACH-000143,-0.00823385122313162
ACH-000146,0.062169982677940126
ACH-000148,0.10020679077345568
ACH-000150,0.17964096783743355
ACH-000152,0.03948862631215372
ACH-000153,-0.06841955825198817
ACH-000159,0.0718576878067754
ACH-000160,0.1978300007871481
ACH-000163,0.14559364112589676
ACH-000167,-0.042113485524322515
ACH-000168,0.047863133539756963
ACH-000169,0.048224188072298176
ACH-000178,0.10334004132323987
ACH-000183,0.028054919322871345
ACH-000188,0.1533942233890369
ACH-000189,-0.3009086103546281
ACH-000190,0.17601697053570398
ACH-000198,0.03661155184306715
ACH-000203,0.32514120604569124
ACH-000204,0.14649401131900064
ACH-000206,0.028939322918026183
ACH-000207,0.04069883958960642
ACH-000208,0.1628383123181493
ACH-000210,-0.2572840805236796
ACH-000211,0.0869717358191534
ACH-000215,0.12925740372220754
ACH-000221,0.15640964695507198
ACH-000222,0.18861378690421726
ACH-000223,0.009617020385050384
ACH-000226,-0.021822491004835187
ACH-000227,0.10139531063835293
ACH-000228,-0.0149102565331746
ACH-000231,0.07762051918798556
ACH-000232,0.02838458972556165
ACH-000233,0.16404908527723402
ACH-000234,0.1054238369756496
ACH-000235,0.1159813066145806
ACH-000237,0.00032526743156139867
ACH-000238,0.16014113272978694
ACH-000242,0.19211351908171492
ACH-000243,0.00818229430013518
ACH-000244,0.07681593882852254
ACH-000246,0.11474514389211772
ACH-000248,0.1740839549382147
ACH-000250,0.07717000354787089
ACH-000251,0.1112691417494256
ACH-000252,0.17948915474728525
ACH-000253,0.13362894265484454
ACH-000255,0.13553258588203332
ACH-000256,0.07029843975043702
ACH-000257,0.13630049236467787
ACH-000258,0.2827391721517683
ACH-000259,0.04491508291052427
ACH-000260,0.09766930858897356
ACH-000261,0.07298907083113798
ACH-000262,0.1697167517092074
ACH-000263,-0.009762698557120477
ACH-000264,0.038436849644724026
ACH-000265,0.17927857820710535
ACH-000266,0.029410761773474462
ACH-000272,0.08391536823305296
ACH-000274,0.13252017070358324
ACH-000277,0.11519116335875737
ACH-000278,0.038018563441649285
ACH-000279,0.17475641877641104
ACH-000280,0.07873099917003606
ACH-000281,0.10435191763524253
ACH-000288,0.11129879999947988
ACH-000291,0.14865001344834636
ACH-000293,0.00587965116427286
ACH-000294,0.000592558533243025
ACH-000295,0.20705337827386205
ACH-000296,-0.09173221059418203
ACH-000302,0.10163706740565816
ACH-000304,-0.0002625907650938976
ACH-000307,0.04314771688167442
ACH-000308,0.03756661558227235
ACH-000310,0.020462128076852854
ACH-000311,0.032128946881826326
ACH-000312,0.13637935443278087
ACH-000315,-0.08236959822788988
ACH-000316,0.15964161623517034
ACH-000317,0.16996685589927454
ACH-000318,0.12850208948089534
ACH-000319,0.16798964333501246
ACH-000320,0.15627986282937956
ACH-000322,0.03570148910536202
ACH-000323,0.11469931012253536
ACH-000324,0.14802347323837434
ACH-000329,0.09136348452722352
ACH-000330,0.08572556423233514
ACH-000331,0.06257141351485458
ACH-000332,0.06586994379978088
ACH-000334,-0.19593792116028114
ACH-000335,-0.14141958425119033
ACH-000336,0.11514701327720325
ACH-000337,0.02260877804728524
ACH-000338,0.2392218924271746
ACH-000339,0.07956774164066859
ACH-000341,0.010625435468370735
ACH-000348,0.11234892229935667
ACH-000350,0.175030199613203
ACH-000352,0.13871584514996818
ACH-000356,0.09043799352571036
ACH-000361,0.1753494017009069
ACH-000362,0.0735579241582937
ACH-000363,0.07690288720568388
ACH-000364,0.0465731984748412
ACH-000365,0.0446434232415301
ACH-000366,0.08869629173806877
ACH-000368,0.09564590920270806
ACH-000374,-0.02351255694604445
ACH-000375,0.10245428849126156
ACH-000376,0.08066583574440102
ACH-000381,0.025816448357441332
ACH-000383,0.05371106783719898
ACH-000387,0.058920270102813886
ACH-000389,0.2683830192597821
ACH-000390,0.15395976215795806
ACH-000393,0.09150773044276753
ACH-000395,0.10143596127431444
ACH-000396,0.044828087933450944
ACH-000397,0.1185491549144944
ACH-000401,0.20557592101806155
ACH-000402,0.029922434365538996
ACH-000403,0.10104583078389558
ACH-000404,-0.024377773363170138
ACH-000406,0.09566645768824483
ACH-000407,0.07381779059168025
ACH-000408,0.06133654796542505
ACH-000410,0.055759070877937335
ACH-000411,0.003913315551319523
ACH-000414,0.11343886297111387
ACH-000415,0.10963429141713854
ACH-000416,0.04888387095140586
ACH-000420,0.1187447184999264
ACH-000421,0.08863473115299071
ACH-000424,0.11126723415085846
ACH-000425,0.02656461439844442
ACH-000426,0.21322098789257554
ACH-000427,0.06798804476923548
ACH-000433,0.06337877435501854
ACH-000435,-0.21334516785321814
ACH-000436,0.033445642878693616
ACH-000444,0.0003952355697869768
ACH-000445,0.1456825242999935
ACH-000448,0.15456981567066508
ACH-000450,0.16665709971937728
ACH-000452,0.032558883856967064
ACH-000454,0.013098223461255214
ACH-000458,0.06341821198685786
ACH-000459,-0.0005593560068977932
ACH-000460,0.1435959648875155
ACH-000461,0.15666530044452595
ACH-000463,0.07173376171615918
ACH-000464,0.1039315859297081
ACH-000466,-0.02107109687432914
ACH-000467,-0.06342658485888407
ACH-000468,0.15417505593181666
ACH-000469,0.04924335065379128
ACH-000470,0.059579378857160636
ACH-000471,0.13322301257940206
ACH-000472,0.06092320052092584
ACH-000473,0.12742972544732198
ACH-000475,0.08160060793253693
ACH-000476,0.24850070155280385
ACH-000477,-0.0271377967825234
ACH-000479,0.1282535719368274
ACH-000480,0.06673372331824748
ACH-000481,0.028687765688071225
ACH-000483,0.06532665626754137
ACH-000484,-0.005762839283285904
ACH-000485,0.07596889057465134
ACH-000486,0.14078804867670125
ACH-000487,-0.030080274273681037
ACH-000488,0.06653197563576714
ACH-000490,0.06531710158952521
ACH-000491,0.11482283216803288
ACH-000495,0.2404200318215853
ACH-000496,0.08271314365335232
ACH-000499,-0.055153464948343466
ACH-000500,0.04753175773373119
ACH-000502,0.04162464844496035
ACH-000503,0.13603848049814196
ACH-000505,0.07134553376761472
ACH-000507,0.08309075216353623
ACH-000510,0.018529298401026892
ACH-000511,0.057181804649319073
ACH-000512,-0.16242386446787754
ACH-000516,0.009657490710895054
ACH-000517,0.0410891874173243
ACH-000518,0.0800299111034732
ACH-000520,0.08125335258958669
ACH-000521,0.2066320450292531
ACH-000522,0.07374242271928677
ACH-000524,0.09930016380697387
ACH-000527,0.08542939486006837
ACH-000528,0.14167080189027367
ACH-000537,0.21149514904547195
ACH-000541,0.2717808117049337
ACH-000542,0.028269259364899407
ACH-000544,-0.01244120472105016
ACH-000545,0.2292726361274957
ACH-000547,-0.15154749205230533
ACH-000548,0.08608539563520358
ACH-000549,0.13248364267385732
ACH-000550,0.09857343337594282
ACH-000552,0.09769042489962897
ACH-000556,0.08950925678575107
ACH-000557,0.0630095443417019
ACH-000569,0.160374555524512
ACH-000570,0.22126001978559007
ACH-000571,-0.009333120325873221
ACH-000573,0.07004836157773382
ACH-000576,0.07547615050201675
ACH-000579,0.11678173096832815
ACH-000580,0.20260679217447733
ACH-000584,-0.0009283193315757931
ACH-000585,0.10881511569658353
ACH-000588,0.08445118788786166
ACH-000589,0.10218963609814656
ACH-000591,0.03136536640100528
ACH-000593,0.055976529949300635
ACH-000600,0.06258986640248786
ACH-000601,0.08931210358356573
ACH-000605,0.12860222688901665
ACH-000606,-0.107538264424624
ACH-000608,0.08812369654450276
ACH-000614,0.2264132069622253
ACH-000616,0.07693832756369454
ACH-000618,0.049790515697676015
ACH-000619,0.024881368081416333
ACH-000620,0.14674240411873454
ACH-000621,0.11855606517786935
ACH-000622,0.03167241985221144
ACH-000623,0.05046466139730741
ACH-000624,0.10942751032281132
ACH-000627,0.07199959221661634
ACH-000630,0.07692425500917817
ACH-000631,0.3522879957865861
ACH-000632,0.08202401888314337
ACH-000633,0.15914567758541465
ACH-000637,0.2239848575092241
ACH-000638,0.0388770202177193
ACH-000646,0.06405592156065001
ACH-000647,-0.011349378820393094
ACH-000648,0.09222369545872086
ACH-000649,0.13839993628843125
ACH-000651,0.10008006197787107
ACH-000652,0.28893990888082666
ACH-000653,0.09489571876786684
ACH-000657,0.05439275302480675
ACH-000658,0.13854892766601526
ACH-000661,-0.05613696054509368
ACH-000662,0.09362877165904973
ACH-000663,0.053922885730839684
ACH-000665,0.051650165455696916
ACH-000671,0.1175157726501129
ACH-000672,0.235098857313197
ACH-000673,0.02672843887316021
ACH-000676,0.07335525872305368
ACH-000677,0.09336991130633716
ACH-000681,0.2070857053376369
ACH-000683,0.01134412409688443
ACH-000684,0.0888294489338265
ACH-000688,0.050985827537283084
ACH-000693,0.09590536400249744
ACH-000694,0.13578336486554146
ACH-000695,0.2285000977423825
ACH-000696,0.07955904983761976
ACH-000697,0.10637774796661018
ACH-000699,0.048330244435536206
ACH-000701,0.1756273725462379
ACH-000706,0.08482745095787755
ACH-000711,0.12227884147741555
ACH-000713,0.06653780024927508
ACH-000714,0.10931903387053912
ACH-000718,0.11528578147352607
ACH-000720,0.05364507668294013
ACH-000721,0.1012956138424783
ACH-000724,0.040775545709863616
ACH-000725,0.10610789377552357
ACH-000732,-0.04163290770124177
ACH-000734,0.10607333495388097
ACH-000735,0.015031308788374066
ACH-000736,-0.023740597338630882
ACH-000738,0.07562310148538633
ACH-000746,0.17901586311357529
ACH-000747,0.0888532310040638
ACH-000748,0.20541403634494948
ACH-000753,0.1499114839984422
ACH-000756,0.09516786384888072
ACH-000757,-0.05207638304465852
ACH-000758,0.11662101655858526
ACH-000760,0.15529359663320502
ACH-000762,-0.015437031388622803
ACH-000763,0.13418288940983453
ACH-000764,0.20998457650829394
ACH-000765,-0.036700782093879496
ACH-000766,0.025599148230822787
ACH-000767,0.11959892324206725
ACH-000768,0.09919084097016877
ACH-000769,0.005904358222855658
ACH-000770,0.10633069361439153
ACH-000771,0.08547373564225351
ACH-000773,0.0723574857026347
ACH-000776,0.049371377748785514
ACH-000777,0.0899623440030677
ACH-000778,0.08894466317324286
ACH-000781,0.06616209778495158
ACH-000782,0.025885690029546143
ACH-000783,0.1848394623741688
ACH-000784,0.0922540777873909
ACH-000785,-0.056382484978930614
ACH-000787,0.08585997410873866
ACH-000788,0.09413857734859364
ACH-000791,0.054245077262537314
ACH-000792,0.2081526151913659
ACH-000794,0.12758998589919487
ACH-000796,0.07922491323147947
ACH-000798,-0.0697635874670451
ACH-000799,0.16844268695196107
ACH-000800,0.1340161972569574
ACH-000802,0.14567853559708566
ACH-000804,0.1917213478629592
ACH-000805,0.1927083351022089
ACH-000809,0.1206404401971151
ACH-000810,-0.024405224174104026
ACH-000811,0.027745861471613897
ACH-000817,-0.027379655230373647
ACH-000819,0.029094510351747514
ACH-000820,0.06784144250508864
ACH-000821,-0.007065549086236197
ACH-000822,0.03063704363942972
ACH-000823,0.09364492571844893
ACH-000824,0.11890209341938357
ACH-000827,-0.018894648769960314
ACH-000829,-0.06959975992645857
ACH-000831,0.03781191541623681
ACH-000832,-0.17286686184187433
ACH-000833,0.2960758984019209
ACH-000834,-0.04165939815146348
ACH-000835,0.027710741598095195
ACH-000836,0.057136117184731085
ACH-000837,0.17384609698167847
ACH-000838,0.1329595951194449
ACH-000839,0.11619752296312
ACH-000840,0.12564999763363846
ACH-000841,0.06664744458976538
ACH-000843,0.16250047039226498
ACH-000846,0.09362554447364843
ACH-000847,0.06913218738428245
ACH-000848,0.044103294681038865
ACH-000849,0.1504357589573896
ACH-000851,0.07844933844150798
ACH-000855,-0.010609664972017728
ACH-000856,0.10916939703464124
ACH-000858,0.12883799448305636
ACH-000859,0.30936765180646336
ACH-000861,0.0335003516617075
ACH-000862,0.1948993436411981
ACH-000865,0.12979415921887
ACH-000866,0.027794885660443292
ACH-000867,0.08621443449400458
ACH-000869,0.15520000584859958
ACH-000872,0.09138347197676176
