,PCSK9 (255738)
ACH-000004,-0.3853962171464923
ACH-000005,-0.5534671001330486
ACH-000007,-0.21461562437947576
ACH-000009,-0.26424553439981124
ACH-000011,-0.1822075702374066
ACH-000012,-0.4006316670804048
ACH-000013,-0.4352713556395173
ACH-000014,-0.1106669898103849
ACH-000015,-0.2581687342867847
ACH-000017,-0.2951466562887529
ACH-000018,-0.4792131577402438
ACH-000019,-0.32170072509645875
ACH-000021,-0.2069038676058749
ACH-000022,-0.1796751443094962
ACH-000025,-0.2172381006493649
ACH-000028,-0.3552429474099858
ACH-000030,-0.385351359864877
ACH-000035,-0.5780570587012303
ACH-000036,-0.2530671532824979
ACH-000037,-0.29052691068287245
ACH-000039,-0.21748491333968148
ACH-000040,-0.2842394590929195
ACH-000041,-0.3587181843496274
ACH-000042,-0.18290556196278465
ACH-000045,-0.1953613879325814
ACH-000047,-0.33160384288177125
ACH-000052,-0.25065362780521344
ACH-000053,-0.31826638813113795
ACH-000054,-0.1579596623800881
ACH-000055,-0.3468047268514497
ACH-000060,-0.4047441163132972
ACH-000067,-0.18808999190982895
ACH-000070,-0.4319048323610787
ACH-000075,-0.4134539039057132
ACH-000078,-0.415366089960456
ACH-000082,-0.28160995111920434
ACH-000085,-0.4671863974245847
ACH-000086,-0.3083603490979809
ACH-000087,-0.30118084552229285
ACH-000092,-0.4728787834560992
ACH-000095,-0.19649125756637326
ACH-000097,-0.26382658958293137
ACH-000098,-0.3416710282599937
ACH-000099,-0.1890355791137188
ACH-000108,-0.2948490985835969
ACH-000113,-0.15658265229348836
ACH-000116,-0.38294064841864667
ACH-000118,-0.3129220052158286
ACH-000120,-0.16275656054535045
ACH-000123,-0.2562501148876104
ACH-000127,-0.3342018197844749
ACH-000128,-0.3021640551419293
ACH-000132,-0.2668742592963924
ACH-000133,-0.4215234519149145
ACH-000137,-0.34490104010559863
ACH-000138,-0.329933235059343
ACH-000142,-0.3903114071570136
ACH-000143,-0.2853686412162877
ACH-000146,-0.24163433281069
ACH-000148,-0.3594037569504069
ACH-000150,-0.465954667036996
ACH-000152,-0.5555747591702785
ACH-000153,-0.3206109315907045
ACH-000159,-0.4532227668552766
ACH-000160,-0.2616673511415568
ACH-000163,-0.1907293367098792
ACH-000167,-0.21736249707026656
ACH-000168,-0.2886920119612097
ACH-000169,-0.409127766322834
ACH-000178,-0.3974294433961464
ACH-000183,-0.042100534657593496
ACH-000188,-0.33362147426540656
ACH-000189,-0.384464597151466
