,VSTM5 (387804)
ACH-000004,-0.168923993548096
ACH-000005,-0.05000067205290741
ACH-000007,-0.2622217130277608
ACH-000009,-0.22211117958463694
ACH-000011,-0.2236556368669225
ACH-000012,-0.12546088873327801
ACH-000013,-0.2597609226868004
ACH-000014,-0.2035984841903532
ACH-000015,-0.20277805534123644
ACH-000017,-0.2881091339357922
ACH-000018,-0.10302336181341436
ACH-000019,-0.05891788935421913
ACH-000021,-0.1462231541068304
ACH-000022,-0.20765413249168252
ACH-000025,-0.10818329064479697
ACH-000028,-0.19180875224185268
ACH-000030,-0.15298916104459795
ACH-000035,-0.014130992798821306
ACH-000036,-0.2449347381257017
ACH-000037,-0.17702548321510056
ACH-000039,0.021901483408251696
ACH-000040,-0.06711988811970675
ACH-000041,-0.15289277831090234
ACH-000042,-0.2150257544863894
ACH-000045,-0.1948113314427776
ACH-000047,-0.01927655073097029
ACH-000052,-0.2355352182338356
ACH-000053,-0.1829074630143864
ACH-000054,-0.10586507141123873
ACH-000055,-0.2253808097552764
ACH-000060,-0.008637017367111999
ACH-000067,0.02603686824431333
ACH-000070,-0.16376482605722115
ACH-000075,-0.27354053677388457
ACH-000078,-0.24026948549184585
ACH-000082,-0.17336502391098135
ACH-000085,-0.13788780212745852
ACH-000086,-0.2156890522333291
ACH-000087,0.014314902477900909
ACH-000092,-0.1620134085779696
ACH-000095,-0.13356493044765969
ACH-000097,-0.2462071855536001
ACH-000098,-0.14782250727477464
ACH-000099,-0.20781360340788546
ACH-000108,-0.07853473848233741
ACH-000113,-0.12528370914767284
ACH-000116,-0.3974953634421676
ACH-000118,-0.3293858705811696
ACH-000120,-0.18258945565279489
ACH-000123,-0.1078204422849052
ACH-000127,-0.2080170435143924
ACH-000128,-0.07262383785793508
ACH-000132,-0.37734002788217
ACH-000133,-0.1276630264084942
ACH-000137,-0.17180831382528522
ACH-000138,-0.2927367640678429
ACH-000142,-0.19026481395603775
ACH-000143,-0.04579620070574042
ACH-000146,-0.2564504343090419
ACH-000148,-0.12702046264172445
ACH-000150,-0.2889585019159959
ACH-000152,-0.17168573145478502
ACH-000153,-0.15548187557640314
ACH-000159,-0.07074904139030354
ACH-000160,-0.14461912971702648
ACH-000163,-0.13080613105085373
ACH-000167,-0.08806869690091931
ACH-000168,-0.14830544880792498
ACH-000169,-0.17023899324977976
ACH-000178,-0.18532240944845316
ACH-000183,-0.1264923840613114
ACH-000188,-0.4487822545763263
ACH-000189,-0.1198334068671499
ACH-000190,-0.24457440749051826
ACH-000198,-0.13955541845674366
ACH-000203,-0.11072100204604993
ACH-000204,-0.02599711470793712
ACH-000206,-0.2021369388267432
ACH-000207,-0.4457762041770108
ACH-000208,-0.18891042176595427
ACH-000210,-0.27792739310648834
ACH-000211,-0.21258640596105954
ACH-000215,-0.10570319286258964
ACH-000221,0.02856099145834958
ACH-000222,-0.14327388870934027
ACH-000223,-0.2055273628319946
ACH-000226,-0.07624248293918666
ACH-000227,-0.2408025867986349
ACH-000228,-0.0814639426163721
ACH-000231,-0.2418102590506495
ACH-000232,-0.21874024557371255
ACH-000233,-0.2366639790856679
ACH-000234,-0.13323450899590303
ACH-000235,-0.2058691354796968
ACH-000237,-0.3711153487240389
ACH-000238,-0.2072966607027273
ACH-000242,-0.21543529101589104
ACH-000243,-0.16692498159277114
ACH-000244,0.04183185689322688
ACH-000246,-0.21287318525106744
ACH-000248,-0.050945919018111116
ACH-000250,-0.18923485991558855
ACH-000251,-0.265233000630208
ACH-000252,-0.09305507945964916
ACH-000253,-0.16864194622354062
ACH-000255,-0.11030608863201616
ACH-000256,-0.2639003707263926
ACH-000257,-0.0054779139013770295
ACH-000258,-0.15894602883810816
ACH-000259,-0.18814583387188613
ACH-000260,-0.11162106239211787
ACH-000261,-0.14592533552487796
ACH-000262,0.006449037146084401
ACH-000263,-0.16181726575587507
ACH-000264,-0.13197072128906928
ACH-000265,-0.14934675452606622
ACH-000266,-0.19259141536670632
ACH-000272,-0.17291714353015464
ACH-000274,-0.08234691858724992
ACH-000277,-0.24923121400186324
ACH-000278,-0.31688911013555826
ACH-000279,-0.13045052512259098
ACH-000280,-0.2163403739027677
ACH-000281,-0.1724419409220406
ACH-000288,-0.1617063265467426
ACH-000291,-0.2468154235932627
ACH-000293,-0.288025722889237
ACH-000294,-0.33240397906297503
ACH-000295,-0.22629958756531504
ACH-000296,-0.12798350187955548
ACH-000302,-0.07078015986197604
ACH-000304,-0.1697374995373783
ACH-000307,-0.15138162656787627
ACH-000308,-0.3619175819327735
ACH-000310,-0.21551689372560293
ACH-000311,-0.20868681233724745
ACH-000312,-0.13868307139524966
ACH-000315,-0.006932526415299068
ACH-000316,-0.19742643146807015
ACH-000317,-0.15108581138996174
ACH-000318,-0.2322049742112649
ACH-000319,-0.2455499983194794
ACH-000320,-0.08956782367502092
ACH-000322,-0.06296851966052239
ACH-000323,-0.1969714023991358
ACH-000324,-0.07768878768117446
ACH-000329,0.012399474961046595
