,VRTN (55237)
ACH-000324,-0.003584556684481202
ACH-000329,-0.09887340686117073
ACH-000330,-0.25433605386051045
ACH-000331,-0.05305231679781774
ACH-000332,-0.12242580883862644
ACH-000334,-0.1911783097384248
ACH-000335,-0.004043177483029926
ACH-000336,0.1588270934453739
ACH-000337,-0.19633473673119856
ACH-000338,-0.017200728020255872
ACH-000339,-0.12914440185443546
ACH-000341,-0.2180093595650519
ACH-000348,-0.07437542664703717
ACH-000350,-0.04866551087130677
ACH-000352,-0.16497086455291676
ACH-000356,-0.1729051313776186
ACH-000361,-0.12909870093902226
ACH-000362,-0.045934598762740066
ACH-000363,-0.1512468971184269
ACH-000364,0.002680671983228187
ACH-000365,-0.1441255605513318
ACH-000366,0.0
ACH-000368,-0.3508553563267501
ACH-000374,0.047985846861174256
ACH-000375,-0.18699474003165653
ACH-000376,-0.1620538113581818
ACH-000381,-0.19522497727229068
ACH-000383,-0.04198006751741428
ACH-000387,0.017903650790879314
ACH-000389,0.09894210199033517
ACH-000390,-0.12046414552267802
ACH-000393,-0.19883402119534851
ACH-000395,-0.16556345934494107
ACH-000396,0.061180095409761034
ACH-000397,-0.2340066109478821
ACH-000401,-0.17555213936345368
ACH-000402,0.017141148025416404
ACH-000403,-0.07440941023119425
ACH-000404,-0.31722563181179364
ACH-000406,-0.15138962027729794
ACH-000407,-0.02775498089564319
ACH-000408,-0.20011490011080715
ACH-000410,-0.08072478146475083
ACH-000411,-0.11830255024126934
ACH-000414,-0.05834413690245036
ACH-000415,-0.027745858872037576
ACH-000416,-0.019720007031309883
ACH-000420,0.07231671117601883
ACH-000421,-0.029462833594455142
ACH-000424,-0.10213985753209884
ACH-000425,-0.13507598191018175
ACH-000426,-0.2885963897031064
ACH-000427,-0.2118394341984228
ACH-000433,-0.0009496956214170991
ACH-000435,-0.13180207074788358
ACH-000436,-0.22692598507528666
ACH-000444,-0.1342894269385768
ACH-000445,-0.1133807014665147
ACH-000448,-0.03618098348398651
ACH-000450,0.04132339919938892
ACH-000452,-0.044846383078385926
ACH-000454,-0.16643932606066072
ACH-000458,0.06072634859658995
ACH-000459,-0.052236442985963874
ACH-000460,-0.15560561456475744
ACH-000461,-0.16774421195375522
ACH-000463,-0.11500957524857625
ACH-000464,-0.27714452714203625
ACH-000466,-0.13306366101154166
ACH-000467,-0.014625769005383987
ACH-000468,-0.04449589265701095
ACH-000469,-0.0914419210868906
ACH-000470,0.046599488951040456
ACH-000471,-0.1483796695116187
ACH-000472,-0.08063636416576571
ACH-000473,-0.0893572231672444
ACH-000475,-0.08326470499718566
ACH-000476,-0.0881765624179493
ACH-000477,-0.02332820262371309
ACH-000479,-0.16864454801164314
ACH-000480,-0.2681999694394959
ACH-000481,-0.21137279972650305
ACH-000483,-0.08655152714687278
ACH-000484,-0.18944801498714106
ACH-000485,-0.04483137875249207
ACH-000486,0.02499795796602282
ACH-000487,0.0016608901977783993
ACH-000488,-0.216168669893874
ACH-000490,-0.110098976653779
ACH-000491,-0.20903592086961656
ACH-000495,-0.2270315229816349
ACH-000496,-0.20400451232995245
ACH-000499,-0.08732043169634081
ACH-000500,-0.3657911567509381
ACH-000502,-0.15311437791210505
ACH-000503,-0.3846900422229255
ACH-000505,-0.2095604466674736
ACH-000507,-0.192018553759227
ACH-000510,-0.01792352304920259
ACH-000511,-0.049089000892017925
ACH-000512,-0.189935208862806
ACH-000516,-0.03303251986700344
ACH-000517,-0.032931056246605674
ACH-000518,-0.0783142391052782
ACH-000520,-0.03941377666933858
ACH-000521,-0.17448805419125216
ACH-000522,-0.11911080796877728
ACH-000524,-0.10707022481486783
ACH-000527,-0.06459559920022713
ACH-000528,-0.16703734828370398
ACH-000537,-0.004414701118351479
ACH-000541,-0.17520908974138805
ACH-000542,-0.07740299663024068
ACH-000544,-0.1215528642899707
ACH-000545,-0.04703661626830605
ACH-000547,-0.031590520193226085
ACH-000548,0.030027985377386164
ACH-000549,-0.1722931010195521
ACH-000550,0.022832714655029056
ACH-000552,0.1284509105947895
ACH-000556,-0.11561446123165595
ACH-000557,-0.06546773555863743
ACH-000569,-0.01238842299568488
ACH-000570,-0.15787263556552414
ACH-000571,-0.0041539705872573355
ACH-000573,-0.11073550180751404
ACH-000576,-0.10912385833880166
ACH-000579,-0.028069984218750853
ACH-000580,-0.20388963646327365
ACH-000584,-0.09844716182123757
ACH-000585,-0.09965100102154448
ACH-000588,-0.05826733765868033
ACH-000589,-0.0906458015899401
ACH-000591,-0.1614623521300001
ACH-000593,-0.15868425805386013
ACH-000600,-0.22003737016842875
ACH-000601,-0.105176513671612
ACH-000605,-0.20822597027534254
ACH-000606,-0.15980763347831592
ACH-000608,-0.17728417292557666
ACH-000614,-0.1452764616386269
ACH-000616,-0.18725570989448145
ACH-000618,-0.13981086712852306
ACH-000619,-0.09114819124404194
ACH-000620,-0.07396198124000702
ACH-000621,-0.0951407824053914
ACH-000622,-0.17989284173433312
ACH-000623,-0.12220914739891202
ACH-000624,-0.06583988443467584
ACH-000627,-0.09659164997563996
ACH-000630,-0.10587838629246354
ACH-000631,0.12360877910423572
ACH-000632,-0.13615801245072748
ACH-000633,-0.10362535025097988
ACH-000637,0.01961199260426201
ACH-000638,-0.15058140040882728
ACH-000646,-0.2229881189826419
ACH-000647,-0.05528497150434281
ACH-000648,-0.0637161942105927
ACH-000649,-0.10803628668262252
ACH-000651,-0.06060511545922945
ACH-000652,-0.03637504505726643
ACH-000653,-0.2078968048162288
ACH-000657,-0.06997845622260936
ACH-000658,-0.007231839053438959
ACH-000661,-0.020178907417525836
ACH-000662,-0.12954847624058902
ACH-000663,-0.0667204893378616
ACH-000665,-0.07655485241638478
ACH-000671,-0.11507064197175225
ACH-000672,-0.13718607279166628
ACH-000673,-0.1265692817626488
ACH-000676,-0.047148766257557116
ACH-000677,-0.03566876650312405
ACH-000681,-0.17881385344232933
ACH-000683,0.015416807593447653
ACH-000684,0.026988466899629783
ACH-000688,-0.010444653327454204
ACH-000693,-0.05659294978444625
ACH-000694,-0.12075995648087423
ACH-000695,-0.07561165724498012
ACH-000696,-0.12116040798836974
ACH-000697,-0.03139372437632923
ACH-000699,-0.1000541255845753
ACH-000701,-0.06745687396529207
ACH-000706,-0.12127489973388265
ACH-000711,-0.1533400406291442
ACH-000713,0.1328582160228835
ACH-000714,-0.16992686872987592
ACH-000718,-0.39220006980398814
ACH-000720,-0.06662983912224771
ACH-000721,-0.09233369196255968
ACH-000724,-0.2764225057966966
ACH-000725,-0.051517290131144575
ACH-000732,-0.4621285247822897
ACH-000734,-0.03433048683712259
ACH-000735,-0.044069839199135055
ACH-000736,-0.06326292532670756
ACH-000738,-0.044686194685689205
ACH-000746,-0.12635746940599954
ACH-000747,-0.12636279668439854
ACH-000748,-0.1394086367324415
ACH-000753,-0.08799370838865113
ACH-000756,-0.12143469946716605
ACH-000757,-0.10772368058027762
ACH-000758,-0.2310059802677482
ACH-000760,-0.06872919538446412
ACH-000762,-0.05221285714829975
ACH-000763,-0.06463189953516385
ACH-000764,-0.025780061107447745
ACH-000765,-0.11018812338481808
ACH-000766,-0.008000445042462617
ACH-000767,-0.060512611410618936
ACH-000768,-0.18872088922670852
ACH-000769,-0.16675267259690973
ACH-000770,-0.15158977742944085
ACH-000771,-0.05531951558700175
ACH-000773,-0.032360762436451314
ACH-000776,-0.04300947231642111
ACH-000777,-0.16369158803015232
ACH-000778,0.059034534823935725
ACH-000781,-0.1592234148608436
ACH-000782,-0.2316022367126685
ACH-000783,-0.1449984772548407
ACH-000784,-0.13889783827712504
ACH-000785,-0.12366802870554132
ACH-000787,-0.045026428657455465
ACH-000788,-0.012972396936865574
ACH-000791,-0.17080675362918507
ACH-000792,-0.08310774256388506
ACH-000794,-0.06331475236813115
ACH-000796,-0.031613890772429036
ACH-000798,-0.07094851765034571
ACH-000799,-0.035283425454673986
ACH-000800,-0.08302022528164463
ACH-000802,-0.05316158829323177
ACH-000804,-0.18014472618761407
ACH-000805,-0.023140782806071257
ACH-000809,-0.15280391076948602
ACH-000810,-0.1492750855702626
ACH-000811,-0.072725623639349
ACH-000817,-0.00024149869851557807
ACH-000819,-0.244635618947797
ACH-000820,-0.2419024569463875
ACH-000821,-0.14496931035135938
ACH-000822,-0.11365161662855705
ACH-000823,-0.04410900032780415
ACH-000824,-0.2056293556698784
ACH-000827,-0.08550662658299665
ACH-000829,0.06258578704390558
ACH-000831,-0.21632364773578366
ACH-000832,0.041245981624483535
ACH-000833,0.09021098334098036
ACH-000834,0.03734732918949138
ACH-000835,-0.12062454668824325
ACH-000836,-0.05623957487050006
ACH-000837,-0.07291062420712764
ACH-000838,-0.08700250185521409
ACH-000839,-0.4698186191294736
ACH-000840,-0.3629562413001192
ACH-000841,-0.08350624995186517
ACH-000843,-0.11817512220674252
ACH-000846,-0.2184959322987712
ACH-000847,-0.07497391782749938
ACH-000848,-0.08206849128698572
ACH-000849,-0.17558005641509447
ACH-000851,-0.04853119951771071
ACH-000855,-0.15337921370208066
ACH-000856,-0.1382147186219124
ACH-000858,-0.1107693136011101
ACH-000859,0.056369287094235825
ACH-000861,-0.10499888347430256
ACH-000862,-0.12623733209745708
ACH-000865,-0.20596494588281236
ACH-000866,-0.0973725738673381
ACH-000867,-0.01968608833286761
ACH-000869,-0.12055744532964105
ACH-000872,-0.06108685986156299
ACH-000873,-0.22359547848360076
ACH-000876,-0.022881984346608705
ACH-000878,0.08303411624533487
ACH-000880,-0.09510573071674182
ACH-000881,-0.11688072724448012
ACH-000882,-0.053795443057484835
ACH-000884,-0.052839084512338895
ACH-000885,-0.22195063890011146
ACH-000887,-0.17607590862148856
ACH-000889,-0.16825419693072408
ACH-000896,-0.07984817942528727
ACH-000898,-0.016235596474729268
ACH-000900,-0.19048731368797528
ACH-000901,-0.10702267926719364
ACH-000905,-0.13144269583627793
ACH-000906,-0.1479586464215476
ACH-000907,-0.1446008448057502
ACH-000910,-0.015113980396698659
ACH-000911,-0.08746190309311315
ACH-000912,-0.08654103071322007
ACH-000913,-0.11036284891417104
ACH-000915,0.010128492661786802
ACH-000916,-0.07800112013811787
ACH-000917,-0.1531216268023365
ACH-000920,-0.02865099864641916
ACH-000921,-0.2763234230224262
ACH-000924,-0.039920165249458565
ACH-000926,-0.00809502988705626
ACH-000928,-0.03910796941834069
ACH-000929,-0.02276620654441413
ACH-000932,-0.18984884328720336
ACH-000935,-0.14460227461303454
ACH-000936,0.007195456174243681
ACH-000937,-0.1115838672254496
ACH-000938,0.06793946737390368
ACH-000939,-0.12278865250763706
ACH-000941,-0.08154168124315431
ACH-000943,-0.20955201794734651
ACH-000946,-0.2558775638474508
ACH-000947,-0.10663432547181033
ACH-000948,-0.12289344648088345
ACH-000950,-0.13856449489968714
ACH-000953,-0.15290599174056696
ACH-000954,-0.32371202620929457
ACH-000957,-0.23378607215946426
ACH-000958,-0.091378320822507
ACH-000960,-0.15460399088403096
ACH-000963,-0.16858242882523716
ACH-000968,-0.05621606923116216
ACH-000969,0.08637398453889393
ACH-000972,-0.3686930762453535
ACH-000973,-0.14397224041018242
ACH-000974,-0.07276422832209252
ACH-000978,-0.08346638788106059
ACH-000984,-0.11482367872444706
ACH-000986,-0.2217119916091572
ACH-000988,-0.14294266512086232
ACH-000993,-0.17055243166843131
ACH-000994,0.08894635907281319
ACH-000996,-0.08238454191965429
ACH-001001,-0.2697495054179193
ACH-001020,-0.049494871365059034
ACH-001028,-0.033736937715220135
ACH-001031,-0.2297682484648087
ACH-001038,-0.1429724690504775
ACH-001048,-0.09732984423538826
ACH-001050,-0.03362690193802021
ACH-001053,-0.04853757486356625
ACH-001054,-0.12824388789986546
ACH-001061,-0.18159746370573907
ACH-001067,-0.05628799780972536
ACH-001075,-0.20015067647856574
ACH-001096,-0.08857617564023637
ACH-001111,0.21460938106685684
ACH-001119,-0.2363235311040889
ACH-001128,-0.1042497858989578
ACH-001134,-0.2466907858681085
ACH-001151,-0.0754317738907678
ACH-001163,-0.05910905892803574
ACH-001164,-0.003577410636898465
ACH-001183,0.011315286911558838
ACH-001192,-0.12377121913095795
ACH-001193,-0.11317103925300652
ACH-001196,-0.1383752304982736
ACH-001197,-0.001933076145893016
ACH-001205,-0.0054457740185799
ACH-001211,-0.026185180386803158
ACH-001212,-0.0481221676619381
ACH-001228,-0.1161350808966751
ACH-001232,0.0426844255304672
ACH-001239,-0.08676236361867452
ACH-001270,-0.38568855864604346
ACH-001274,-0.12142119172338282
ACH-001275,-0.0948916745809248
ACH-001277,0.1470481707897894
ACH-001278,-0.09097227059115673
ACH-001280,0.03206198626283998
ACH-001283,-0.015461890401859631
ACH-001289,-0.15170187574835947
ACH-001300,-0.08854770340522974
ACH-001301,0.18123670336688832
ACH-001302,0.10107646843331987
ACH-001306,-0.1451037106281363
ACH-001318,-0.03649313835712973
ACH-001322,-0.04404428651513962
ACH-001328,-0.2120472676852234
ACH-001332,-0.03832845763010241
ACH-001336,-0.008034935843581073
ACH-001346,-0.18501897367198208
ACH-001353,-0.2467475945882028
ACH-001354,-0.20484435520886127
ACH-001367,0.006069847217359332
ACH-001368,-0.13950647420174855
ACH-001374,0.21017545355940645
ACH-001377,-0.07549120073109106
ACH-001380,-0.14546681084357987
ACH-001391,-0.2605523557894765
ACH-001408,-0.05892823676773696
ACH-001430,-0.13928285154969094
ACH-001431,-0.1129470414235589
ACH-001450,-0.26183796809339976
ACH-001496,-0.06563069675232988
ACH-001500,-0.12919867325426568
ACH-001523,-0.12859411779147553
ACH-001532,-0.08976916860831337
ACH-001550,-0.1775420243263191
ACH-001552,-0.4499892444693031
ACH-001554,-0.12146578574736913
ACH-001654,-0.1293435632711144
ACH-001735,-0.2417281060692829
ACH-001736,-0.24122505420554094
ACH-001737,-0.13897663323956805
ACH-001740,-0.059568213820771876
ACH-001745,-0.14468341620824754
ACH-001765,-0.11553617975185845
