,AGAP2 (116986)
ACH-000004,-0.2265447243398476
ACH-000005,-0.09293035102559416
ACH-000007,-0.21019538937965784
ACH-000009,-0.1852971617794644
ACH-000011,-0.22059591419454647
ACH-000012,-0.2597174493122837
ACH-000013,-0.29845437142915543
ACH-000014,-0.18250738515683307
ACH-000015,-0.3627520454633385
ACH-000017,-0.2804320208434846
ACH-000018,-0.3001777442525968
ACH-000019,-0.26167361635101344
ACH-000021,-0.386936309670943
ACH-000022,-0.3999854662437843
ACH-000025,-0.36560528808495374
ACH-000028,-0.34363053175454505
ACH-000030,-0.19789273568752516
ACH-000035,-0.2605452702497693
ACH-000036,-0.2544997886526108
ACH-000037,-0.46268984117552897
ACH-000039,-0.33578659792366256
ACH-000040,-0.2271507992086048
ACH-000041,-0.28139448365493497
ACH-000042,-0.3027252688942109
ACH-000045,-0.3110250728478271
ACH-000047,-0.2671757497083031
ACH-000052,-0.2501440644456905
ACH-000053,-0.19337319888995133
ACH-000054,-0.24433173338945602
ACH-000055,-0.014777788198780447
ACH-000060,-0.1929523156099668
ACH-000067,-0.26338680651506186
ACH-000070,-0.36831233871696173
ACH-000075,-0.19380094786994648
ACH-000078,-0.17569741580646953
ACH-000082,-0.3109661341269141
ACH-000085,-0.5510543453465192
ACH-000086,-0.2816455490611402
ACH-000087,-0.2456442744490574
ACH-000092,-0.2987744852023624
ACH-000095,-0.13690141290716015
ACH-000097,-0.3821969541653232
ACH-000098,-0.13714866216143246
ACH-000099,-0.2557111459528059
ACH-000108,-0.20785978407313366
ACH-000113,-0.32749698341854266
ACH-000116,-0.2427050344696451
ACH-000118,-0.26754190413128953
ACH-000120,-0.2408754335620979
ACH-000123,-0.4270639190486845
ACH-000127,-0.21500405819833576
ACH-000128,-0.3750459470719968
ACH-000132,0.03142821599065955
ACH-000133,-0.3801328116413292
ACH-000137,-0.4145329368686309
ACH-000138,-0.2809585255488567
ACH-000142,-0.3106530705473062
ACH-000143,-0.2591820400054657
ACH-000146,-0.2001600568012067
ACH-000148,-0.4011602466241092
ACH-000150,-0.3114813744329618
ACH-000152,-0.4394643207765604
ACH-000153,-0.4816205145634837
ACH-000159,-0.2104866102991669
ACH-000160,-0.2457980932489149
ACH-000163,-0.24269562922496574
ACH-000167,-0.13692330415915827
ACH-000168,-0.19394738101140171
ACH-000169,-0.2544592778448828
ACH-000178,-0.14969948582683856
ACH-000183,-0.2553379770381827
ACH-000188,-0.2806000109607385
ACH-000189,-0.3796301251568456
ACH-000190,-0.3889471646036911
ACH-000198,-0.14215445046044015
ACH-000203,-0.2544476353804497
ACH-000204,-0.13507965865909194
ACH-000206,-0.1926401125846326
ACH-000207,-0.16982383937268347
ACH-000208,-0.2191436906796152
ACH-000210,0.10852533728853836
ACH-000211,-0.31697595898246805
ACH-000215,-0.3462021645799308
ACH-000221,-0.37874846293280573
ACH-000222,-0.137277571358267
ACH-000223,-0.23470062137328815
ACH-000226,-0.2073308211191352
ACH-000227,-0.24206964632933706
ACH-000228,-0.473041608309841
ACH-000231,-0.20350279546361466
ACH-000232,-0.2290804674964125
ACH-000233,-0.22699839231741606
ACH-000234,-0.3783098408321809
ACH-000235,-0.26375685606309546
ACH-000237,-0.061146802980794265
ACH-000238,-0.3884284319457184
ACH-000242,-0.1955732326594224
ACH-000243,-0.2061668010332838
ACH-000244,-0.18252643706490665
ACH-000246,-0.3432593043142606
ACH-000248,-0.3627260680187593
ACH-000250,-0.10144056929548924
ACH-000251,-0.4339750333173592
ACH-000252,-0.4006898203165035
ACH-000253,-0.18477098697434466
ACH-000255,-0.09070215474355726
ACH-000256,-0.2771718687484325
ACH-000257,-0.15733275757221754
ACH-000258,-0.1160547222235236
ACH-000259,-0.2746227467998247
ACH-000260,-0.22599036655766724
ACH-000261,-0.25549341042703544
ACH-000262,-0.13849269626845462
ACH-000263,-0.4518368167924812
ACH-000264,-0.17193514784562314
ACH-000265,-0.3089877613496496
ACH-000266,-0.2427839510458313
ACH-000272,-0.10795361511948384
ACH-000274,-0.3213077997878231
ACH-000277,-0.22871913187390835
ACH-000278,-0.21210857518125129
ACH-000279,-0.42264081599254855
ACH-000280,-0.3458932078137585
ACH-000281,-0.3083040619978229
ACH-000288,-0.33798011162203184
ACH-000291,-0.2510334727352402
ACH-000293,-0.1956311545450522
ACH-000294,-0.3018477367681299
ACH-000295,-0.3656812436274505
ACH-000296,-0.3599348498612589
ACH-000302,-0.2898052715787856
ACH-000304,-0.34052713033722265
ACH-000307,-0.22233544045858067
ACH-000308,-0.41064324896983934
ACH-000310,0.07518673777816537
ACH-000311,-0.2652867045349557
ACH-000312,-0.25500039250103906
ACH-000315,-0.2976705593403037
ACH-000316,-0.16380432457261254
ACH-000317,0.030932072697103262
ACH-000318,-0.4654343918486071
ACH-000319,-0.27291212370822604
ACH-000320,-0.4321504319217408
ACH-000322,-0.246413455418837
ACH-000323,-0.1786428058789392
ACH-000324,-0.29668423517831544
ACH-000329,-0.1911152042721457
ACH-000330,-0.34692242226181896
ACH-000331,-0.2791980196720028
ACH-000332,-0.2763386572838893
ACH-000334,-0.3165883342497459
ACH-000335,-0.1924259744449683
ACH-000336,-0.2166993900346294
ACH-000337,-0.4992176852374112
ACH-000338,-0.8764079482901567
ACH-000339,-0.2551395950292081
ACH-000341,-0.3211142269758199
ACH-000348,-0.2294976536159459
ACH-000350,-0.3755455073407224
ACH-000352,-0.4075093488749343
ACH-000356,-0.12979598437682136
ACH-000361,-0.3505574721815613
ACH-000362,-0.266226813991714
ACH-000363,-0.2587176213361761
ACH-000364,-0.3062052286628802
ACH-000365,-0.4294483073219987
ACH-000366,-0.27306791287672194
ACH-000368,-0.25655882072500696
ACH-000374,-0.2291143816436196
ACH-000375,-0.1839366616633238
ACH-000376,-0.28443088066798283
ACH-000381,-0.13658914006516384
ACH-000383,-0.2186997545847308
ACH-000387,-0.2049966287876009
ACH-000389,-0.1994092813974116
ACH-000390,-0.242830782009678
ACH-000393,-0.2727283166300923
ACH-000395,-0.32271187562475073
ACH-000396,-0.1272672397961442
ACH-000397,-0.213652224531555
ACH-000401,-0.6171761739561299
ACH-000402,-0.26928711944667355
ACH-000403,-0.25997281544557244
ACH-000404,-0.23872350567203185
ACH-000406,-0.30153036663635713
ACH-000407,-0.2225840037442634
ACH-000408,-0.10755508045756804
ACH-000410,-0.3132816653028018
ACH-000411,-0.2051084876302028
ACH-000414,-0.3124679833282773
ACH-000415,-0.17286907343512334
ACH-000416,-0.22818906314589335
ACH-000420,-0.2422979881681813
ACH-000421,-0.3261691564723839
ACH-000424,-0.5901581255291608
ACH-000425,-0.34372386899390034
ACH-000426,-0.17458243663778095
ACH-000427,-0.14320276017706413
ACH-000433,-0.30210806520915284
ACH-000435,-0.6044719510368826
ACH-000436,-0.3454342026594598
ACH-000444,-0.3488058752140369
ACH-000445,-0.2313028511488904
ACH-000448,-0.2916581308289657
ACH-000450,-0.26750886989087164
ACH-000452,-0.4270915168647962
ACH-000454,-0.4008648829492846
ACH-000458,-0.267750068651934
ACH-000459,-0.20701499303046667
ACH-000460,-0.12071152419774125
ACH-000461,-0.3810654371512001
ACH-000463,-0.2955153420234217
ACH-000464,-0.5387316868520048
ACH-000466,-0.07508847252877733
ACH-000467,-0.24630344324772946
ACH-000468,-0.3680806581354155
ACH-000469,-0.34391832995178395
ACH-000470,-0.23017355504401565
ACH-000471,-0.15350560340631658
ACH-000472,-0.3569608870247857
ACH-000473,-0.34348598374756656
ACH-000475,-0.3421362900857782
ACH-000476,-0.2169279837274985
ACH-000477,-0.09604457025926964
ACH-000479,-0.509006725567002
ACH-000480,-0.28388694434042505
ACH-000481,-0.3404248737188672
ACH-000483,-0.2257190536038837
ACH-000484,-0.3295250054461575
ACH-000485,-0.2406399295958106
ACH-000486,-0.3756331859086608
ACH-000487,-0.1453792730208284
ACH-000488,-0.2769371302055368
ACH-000490,-0.31985998334345195
ACH-000491,-0.31624587559589395
ACH-000495,-0.010782701557638422
ACH-000496,-0.5282313264065387
ACH-000499,-0.34806104858464715
ACH-000500,-0.2965613612876236
ACH-000502,-0.3475627677172249
ACH-000503,-0.3536518130264317
ACH-000505,-0.15808800936233305
ACH-000507,-0.16014028284545406
ACH-000510,-0.277640949116616
ACH-000511,-0.10946790304443192
ACH-000512,-0.17115899424851408
ACH-000516,-0.2217711779249669
ACH-000517,-0.16128608696309665
ACH-000518,-0.3003776010552397
ACH-000520,-0.3790867765881159
ACH-000521,-0.10649066072832826
ACH-000522,-0.12667875098538686
ACH-000524,-0.25680078433455816
ACH-000527,-0.23241275072164466
ACH-000528,-0.3023216823333015
ACH-000537,-0.30960421181473746
ACH-000541,0.02683488537383275
ACH-000542,-0.18374884857918172
ACH-000544,-0.06717141917354885
ACH-000545,-0.4002071193698205
ACH-000547,-0.20545764115892395
ACH-000548,-0.13426373982446058
ACH-000549,-0.20989651500466
ACH-000550,-0.3879267024098888
ACH-000552,-0.33068088570286625
ACH-000556,-0.29915439944949923
ACH-000557,-0.1531886353884666
ACH-000569,-0.4324682602863543
ACH-000570,-0.19657302489711787
ACH-000571,-0.2240331931254712
ACH-000573,-0.114860994645323
ACH-000576,-0.22073668194691387
ACH-000579,-0.38857554384036497
ACH-000580,-0.1810241619630692
ACH-000584,-0.34645171660184715
ACH-000585,-0.18960069691201425
ACH-000588,0.007893671018438613
ACH-000589,-0.30250329902346645
ACH-000591,-0.2424778739151785
ACH-000593,-0.26585483057414466
ACH-000600,-0.13425494561153628
ACH-000601,-0.25492365600270706
ACH-000605,-0.17668124350609873
ACH-000606,-0.3777433110019917
ACH-000608,-0.31226384799746737
ACH-000614,-0.4075061795330142
ACH-000616,-0.3517186422801307
ACH-000618,-0.26650323203861265
ACH-000619,-0.06804118350720173
ACH-000620,-0.25197771406498304
ACH-000621,-0.25936136169151186
ACH-000622,-0.23632311119095165
ACH-000623,-0.3111377541092268
ACH-000624,-0.23106267243340775
ACH-000627,-0.19304032602313373
ACH-000630,-0.2706730653026829
ACH-000631,-0.2619258068711888
ACH-000632,-0.23363748976168905
ACH-000633,-0.3076820477216666
ACH-000637,-0.09756028352645604
ACH-000638,-0.2454776637247588
ACH-000646,-0.10802150363283568
ACH-000647,-0.3529589963804424
ACH-000648,-0.16331966848955354
ACH-000649,-0.3331718290145883
ACH-000651,-0.2786828446124433
ACH-000652,-0.325893984415295
ACH-000653,-0.22296491974982008
ACH-000657,-0.3349342146319293
ACH-000658,-0.16586905657805215
ACH-000661,-0.35559274466281376
ACH-000662,-0.3393149270519383
ACH-000663,-0.3529197629191427
ACH-000665,-0.39305559867674
ACH-000671,-0.2565514081922181
ACH-000672,-0.3758939524727178
ACH-000673,-0.2747948304026122
ACH-000676,-0.30132006841585235
ACH-000677,-0.4175970992747079
ACH-000681,-0.27426595603134835
ACH-000683,-0.19347560052844384
ACH-000684,-0.16603106785336186
ACH-000688,-0.3993757626996708
ACH-000693,-0.3693143341595327
ACH-000694,-0.3915778445853657
