,PAX6 (5080)
ACH-000004,-0.030076567656941108
ACH-000005,-0.00818362535903059
ACH-000007,-0.08394867570130995
ACH-000009,-0.007073076331809329
ACH-000011,0.05445525289517638
ACH-000012,-0.04351065391328962
ACH-000013,-0.06027578515714035
ACH-000014,-0.09164993018142983
ACH-000015,0.00896685872256108
ACH-000017,-0.13905710696588078
ACH-000018,-0.31312151540178074
ACH-000019,-0.08101605051124075
ACH-000021,0.010500751633079309
ACH-000022,-0.05016292815630068
ACH-000025,-0.02429705187091957
ACH-000028,-0.07842577455203466
ACH-000030,-0.15093238364153347
ACH-000035,-0.046452150018461896
ACH-000036,-0.13377284080319501
ACH-000037,-0.041012268307707295
ACH-000039,0.015598391678098022
ACH-000040,-0.06107719283832765
ACH-000041,-0.05617710836607759
ACH-000042,-0.1282274883959533
ACH-000045,0.004323457011592902
ACH-000047,-0.06533460775439702
ACH-000052,-0.3751337567980384
ACH-000053,0.02270348875150144
ACH-000054,-0.02883664327061883
ACH-000055,-0.12418544257757425
ACH-000060,-0.017717413571934248
ACH-000067,-0.015740104990416327
ACH-000070,-0.1298727184663461
ACH-000075,-0.16684819282368687
ACH-000078,0.019489494341198732
ACH-000082,-0.1368651514839074
ACH-000085,-0.0073912036881500906
ACH-000086,-0.05683256011365821
ACH-000087,-0.2909882857874607
ACH-000092,-0.029064841510404563
ACH-000095,-0.07480632720118102
ACH-000097,-0.10535315406175776
ACH-000098,-0.0956316969315578
ACH-000099,-0.07745162022656195
ACH-000108,-0.10297008094237048
ACH-000113,0.023258151183276232
ACH-000116,0.0707972861632433
ACH-000118,-0.03554450028095589
ACH-000120,0.12588842248238324
ACH-000123,0.018626960074515087
ACH-000127,-0.1462227444696987
ACH-000128,-0.4546864285717889
ACH-000132,0.038635017035801016
ACH-000133,-0.017634021570641367
ACH-000137,0.17220661887205574
ACH-000138,-0.049771061457462205
ACH-000142,0.04609330349647192
ACH-000143,0.1153867745429674
ACH-000146,0.07031869038897509
ACH-000148,-0.03603274357996288
ACH-000150,0.1420418034743854
ACH-000152,-0.2427811318772833
ACH-000153,0.2662065222963319
ACH-000159,-0.027993933847498743
ACH-000160,-0.042642561208598745
ACH-000163,0.12388119456626635
ACH-000167,-0.10961016811708936
ACH-000168,-0.12175372714039046
ACH-000169,-0.04068642883212718
ACH-000178,0.1416445292850512
ACH-000183,-0.17837921819391034
ACH-000188,-0.14110311306961149
ACH-000189,-0.1787467488760743
ACH-000190,0.004255588843621743
ACH-000198,-0.07398960397207757
ACH-000203,0.06919776744708574
ACH-000204,0.012672777758063228
ACH-000206,-0.050185320446912283
ACH-000207,-0.00843883198743287
ACH-000208,-0.0883740584481415
ACH-000210,0.30667294038272164
ACH-000211,0.054090356020874135
ACH-000215,-0.19322322516230847
ACH-000221,-0.08550439804409407
ACH-000222,-0.09450198483749099
ACH-000223,-0.0989735968155622
ACH-000226,-0.2440351210609459
ACH-000227,-0.02352392555507776
ACH-000228,0.13846857553605946
ACH-000231,-0.15106502433265426
ACH-000232,-0.17989844813837136
ACH-000233,0.009830935285335709
ACH-000234,0.00783621341995473
ACH-000235,-0.08622978538043483
ACH-000237,-0.14011785876924554
ACH-000238,0.01142335284968912
ACH-000242,-0.09964645118080293
ACH-000243,0.015003670466286803
ACH-000244,0.036447091779116564
ACH-000246,-0.014641750292523962
ACH-000248,-0.04427925163424658
ACH-000250,-0.0111390632750589
ACH-000251,0.08953647255556904
ACH-000252,0.16276910467442354
ACH-000253,0.0054891589063723704
ACH-000255,-0.0979872353008652
ACH-000256,-0.14706640663871254
ACH-000257,-0.09401034741571468
ACH-000258,-0.03057391782871888
ACH-000259,-0.02126732692660232
ACH-000260,-0.06081144228917682
ACH-000261,-0.08912078615883909
ACH-000262,0.030353227891201238
ACH-000263,0.1809382591331219
ACH-000264,-0.032512470018329735
ACH-000265,-0.16564329349153809
ACH-000266,-0.01764433656792036
ACH-000272,-0.07377748986913506
ACH-000274,-0.024353730580225292
ACH-000277,-0.010023336848865494
ACH-000278,-0.1545958833417131
ACH-000279,-0.08556574870860945
ACH-000280,-0.05108389917600411
ACH-000281,-0.13401685784681486
ACH-000288,-0.14800275715163286
ACH-000291,-0.021679925293959026
ACH-000293,0.006075294992614615
ACH-000294,-0.06245589396988874
ACH-000295,0.3244189103015501
ACH-000296,-0.020720296103174683
ACH-000302,0.02238923001625717
ACH-000304,0.12420483879436685
ACH-000307,-0.30483121824894804
ACH-000308,0.002915088115332129
ACH-000310,-0.057389684154620785
ACH-000311,0.04696131937731475
ACH-000312,-0.0795377452225773
ACH-000315,-0.1493444851519058
ACH-000316,-0.0664060508891407
ACH-000317,-0.057161064102311615
ACH-000318,0.035129005852510206
ACH-000319,-0.18041679272513414
ACH-000320,-0.2348093824956167
ACH-000322,-0.1670303188646559
ACH-000323,-0.06348412331130934
ACH-000324,0.005752773302042958
ACH-000329,0.019104454787410702
ACH-000330,-0.20986333246632444
ACH-000331,0.02327278680193506
ACH-000332,0.057995824420276475
ACH-000334,-0.07361372879526168
ACH-000335,-0.09805122537982933
ACH-000336,0.11782147379493747
ACH-000337,-0.037180894086100105
ACH-000338,0.3108491689956284
ACH-000339,-0.11593993589422598
ACH-000341,-0.07559832630944374
ACH-000348,-0.11329775318396115
ACH-000350,-0.1090143981707429
ACH-000352,-0.005679433876917766
ACH-000356,0.1478445628839648
ACH-000361,-0.05498136534685271
ACH-000362,-0.11523541931205733
ACH-000363,-0.12988053391085758
ACH-000364,-0.13796525211314906
ACH-000365,0.03565846940528061
ACH-000366,-0.1532895542683205
ACH-000368,-0.07969759719625709
ACH-000374,-0.037224692994796665
ACH-000375,-0.06803953707300571
ACH-000376,0.02661234069896504
ACH-000381,0.1633377100005935
ACH-000383,-0.0751606613607495
ACH-000387,-0.0918028687750784
ACH-000389,-0.03146439872425141
ACH-000390,-0.1976705805522556
ACH-000393,-0.1510010491929819
ACH-000395,-0.018875761931525528
ACH-000396,-0.4232511845155021
ACH-000397,-0.12140894738267108
ACH-000401,-0.01844378759683031
ACH-000402,-0.1646593680697684
ACH-000403,0.12464206493231884
ACH-000404,-0.21170188484261573
ACH-000406,-0.019648076569935655
ACH-000407,-0.1369302718778271
ACH-000408,-0.11386258800290107
ACH-000410,0.08607379853552262
ACH-000411,-0.0007883194119592115
ACH-000414,-0.08469189318736907
ACH-000415,-0.1516923962472619
ACH-000416,-0.09413918733384552
ACH-000420,0.01568662200804938
ACH-000421,-0.10022285736565212
ACH-000424,-0.10935998749290177
ACH-000425,-0.04653582235991557
ACH-000426,-0.08400597720816448
ACH-000427,-0.06546024349892345
ACH-000433,-0.05174222477639241
ACH-000435,-0.1528986464094887
ACH-000436,-0.21971776531416046
ACH-000444,-0.1322433009423551
ACH-000445,-0.12527521729270447
ACH-000448,-0.02648983925114708
ACH-000450,0.016576466784467715
ACH-000452,-0.011023128128414808
ACH-000454,-0.11876229579972905
ACH-000458,-0.13552269273465076
ACH-000459,0.036793935069595565
ACH-000460,-0.08759723459475335
ACH-000461,0.0436660222799773
ACH-000463,-0.13820215472462755
ACH-000464,0.035427411814953486
ACH-000466,-0.054900679082847716
ACH-000467,0.05405325861836961
