,OPRL1 (4987)
ACH-000296,0.01897596021244994
ACH-000302,-0.11017370972227514
ACH-000304,-0.412743500789928
ACH-000307,-0.15789953198306142
ACH-000308,-0.08004300764999664
ACH-000310,-0.22943732233506434
ACH-000311,-0.016190737343776584
ACH-000312,-0.08992387186011368
ACH-000315,-0.0022081662624376607
ACH-000316,-0.13994489550904407
ACH-000317,-0.02132563395278681
ACH-000318,-0.09428599970792624
ACH-000319,0.02974224198530085
ACH-000320,-0.2494066044676153
ACH-000322,-0.3255223078758364
ACH-000323,-0.22696597934631146
ACH-000324,0.0059553045073385035
ACH-000329,-0.2111493221833772
ACH-000330,-0.05599286955470869
ACH-000331,0.029887177465820005
ACH-000332,-0.16957175255029402
ACH-000334,-0.10805695467602376
ACH-000335,-0.01108606456485438
ACH-000336,0.07898591288084339
ACH-000337,-0.04316218716656673
ACH-000338,0.19136281765097035
ACH-000339,-0.15004814921587462
ACH-000341,-0.029425893507181725
ACH-000348,-0.04171101099751065
ACH-000350,-0.1394570279818825
ACH-000352,-0.2908635972084972
ACH-000356,0.016236684279898203
ACH-000361,-0.2314523390570298
ACH-000362,-0.10979159039899468
ACH-000363,-0.08908219034885173
ACH-000364,0.029586136156229292
ACH-000365,0.02724204927035103
ACH-000366,-0.2365540066571618
ACH-000368,-0.09931167135834776
ACH-000374,-0.010005689862154185
ACH-000375,-0.13579065815265862
ACH-000376,-0.2193086266377804
ACH-000381,-0.08197237644707832
ACH-000383,-0.038909500435594234
ACH-000387,0.07750492712246852
ACH-000389,0.04477031884075328
ACH-000390,-0.07081859929074298
ACH-000393,-0.04809684852157072
ACH-000395,-0.22384384704029398
ACH-000396,0.12921437632491076
ACH-000397,-0.3619004064982699
ACH-000401,-0.3926814160797506
ACH-000402,-0.07101599177987156
ACH-000403,-0.18873767859977011
ACH-000404,-0.06561529105541575
ACH-000406,-0.09084440848696046
ACH-000407,-0.26751755233619057
ACH-000408,-0.1819978989811097
ACH-000410,-0.053159921768686384
ACH-000411,-0.17114854064885807
ACH-000414,-0.13274411865071098
ACH-000415,0.010209933827810951
ACH-000416,-0.2152092362537303
ACH-000420,-0.1601494302826563
ACH-000421,-0.14781833698852406
ACH-000424,-0.0124442811193409
ACH-000425,-0.11766849138187915
ACH-000426,-0.15969108322541706
ACH-000427,-0.17840987734471747
ACH-000433,0.07594484095454307
ACH-000435,-0.34957610362863617
ACH-000436,-0.30190631219484976
ACH-000444,-0.04623272787392126
ACH-000445,-0.06397496977032363
ACH-000448,-0.04441168325333143
ACH-000450,0.11075199726690756
ACH-000452,-0.3409878576694367
ACH-000454,-0.2097946556219123
ACH-000458,-0.2065237159831676
ACH-000459,-0.05370065486119397
ACH-000460,-0.196425489807854
ACH-000461,0.0630343429692522
ACH-000463,-0.11136611368873182
ACH-000464,-0.12669047676307724
ACH-000466,-0.023188872817728842
ACH-000467,-0.35644627314337024
ACH-000468,-0.039026075873271365
ACH-000469,-0.06581402365030267
ACH-000470,0.041550665660367116
ACH-000471,-0.14441888134396702
ACH-000472,-0.11934705875545094
ACH-000473,0.09044575108858399
ACH-000475,-0.11357803466374948
ACH-000476,-0.13947672916973594
ACH-000477,-0.0570557581457046
ACH-000479,-0.41727776751769097
ACH-000480,0.06305331626108547
ACH-000481,0.0003964501687231482
ACH-000483,-0.12184693774104136
ACH-000484,-0.1888216793210155
ACH-000485,-0.06603231126364012
ACH-000486,-0.08537734661571188
ACH-000487,-0.09158981358135418
ACH-000488,-0.1597595255257049
ACH-000490,-0.08683612941382468
ACH-000491,-0.1972026134201013
ACH-000495,-0.12380521326960416
ACH-000496,-0.06403320051199632
ACH-000499,0.03735444920557707
ACH-000500,0.04201365790108997
ACH-000502,-0.2413755192601839
ACH-000503,-0.19794242122376615
ACH-000505,-0.06994709474825353
ACH-000507,-0.18840413776538287
ACH-000510,-0.07819112271198014
ACH-000511,-0.043717473656646265
ACH-000512,0.02760898632663608
ACH-000516,0.00524438679374636
ACH-000517,-0.17780225798945626
ACH-000518,-0.0726940401362516
ACH-000520,-0.2411726616950993
ACH-000521,-0.2381133724443404
ACH-000522,-0.03315079031314939
ACH-000524,-0.1211426149690982
ACH-000527,-0.04041169115131733
ACH-000528,-0.0254176838704283
ACH-000537,-0.08074573181516356
ACH-000541,-0.1456946216816307
ACH-000542,-0.0095859418816831
ACH-000544,-0.0494571025536182
ACH-000545,-0.007555224705467936
ACH-000547,0.09072953607646883
ACH-000548,-0.26023819212178195
ACH-000549,-0.09731443725745564
ACH-000550,-0.23355707798397346
ACH-000552,-0.18727855088722936
ACH-000556,-0.07803471120555097
ACH-000557,-0.2428303071611905
ACH-000569,0.2031913348501969
ACH-000570,-0.2647781491457837
ACH-000571,-0.08609848987897767
ACH-000573,-0.07238283286286236
ACH-000576,-0.16321831804485396
ACH-000579,-0.03515127159756234
ACH-000580,-0.24496110923672404
ACH-000584,-0.17098822228626567
ACH-000585,-0.06466403155214796
ACH-000588,-0.13593636175013574
ACH-000589,-0.15913466732008766
ACH-000591,-0.01574333176052703
ACH-000593,-0.09956489573400867
ACH-000600,-0.09123466821353744
ACH-000601,-0.1480491238792943
ACH-000605,-0.11789614465122472
ACH-000606,0.042684288808982944
ACH-000608,-0.078799140524177
ACH-000614,-0.3353277348461317
ACH-000616,-0.11324141354852045
ACH-000618,-0.1152100431627452
ACH-000619,0.07573826795150572
ACH-000620,-0.2393551327183923
ACH-000621,-0.07991156781243762
ACH-000622,-0.10407376543117508
ACH-000623,-0.12573455753675405
ACH-000624,-0.09229858990056657
ACH-000627,-0.035764644272992294
ACH-000630,-0.030297104557423283
ACH-000631,-0.17672314001130696
ACH-000632,-0.1176504849568155
ACH-000633,-0.14638631010600872
ACH-000637,-0.12248377115008753
ACH-000638,-0.0645525709392012
ACH-000646,-0.4603456450093586
ACH-000647,-0.04738265713334145
ACH-000648,-0.2132996865288236
ACH-000649,-0.10018381213687627
ACH-000651,-0.07930081376131079
ACH-000652,-0.11051198540703464
ACH-000653,-0.04627256649233294
ACH-000657,-0.11306051448562955
ACH-000658,-0.19668180730805015
ACH-000661,-0.2484180668686207
ACH-000662,-0.16780667244766978
ACH-000663,-0.031745214899803226
ACH-000665,-0.003426288849760427
ACH-000671,-0.18046679377194225
ACH-000672,-0.2963237446445953
ACH-000673,-0.09684280272527562
ACH-000676,-0.04486211495128276
ACH-000677,-0.2312981695987928
ACH-000681,-0.1254598276234853
ACH-000683,-0.11790227620220785
ACH-000684,-0.14176383105370105
ACH-000688,-0.050244704702983964
ACH-000693,-0.0973871405599446
ACH-000694,-0.006492601110104532
ACH-000695,-0.28847584677641475
ACH-000696,-0.16706739176612453
ACH-000697,-0.07297519498183225
ACH-000699,-0.2058480355630969
ACH-000701,-0.14201064089907173
ACH-000706,-0.1700370232620871
ACH-000711,-0.03682390030917213
ACH-000713,-0.018963822604711147
ACH-000714,-0.19458056922302933
ACH-000718,-0.2056003922239067
ACH-000720,-0.3346840573717546
ACH-000721,-0.13464544039408996
ACH-000724,0.043896444190612005
ACH-000725,0.023171676282335768
ACH-000732,-0.10351539925655187
ACH-000734,-0.1142434290539506
ACH-000735,-0.10471635512406974
ACH-000736,-0.248163213909662
ACH-000738,-0.03841345239563712
ACH-000746,-0.1432941346547173
ACH-000747,0.0854912399247445
ACH-000748,-0.027613667612852187
ACH-000753,-0.0472142310967766
ACH-000756,-0.11590469499867725
ACH-000757,0.06165709692951636
ACH-000758,0.06396703143638076
ACH-000760,-0.07860549495926146
ACH-000762,-0.1476711792820375
ACH-000763,0.012916058591400829
ACH-000764,-0.09898925664096432
ACH-000765,-0.11296584762069957
ACH-000766,-0.15282394844821567
ACH-000767,-0.1405112711252757
ACH-000768,-0.07553052089061084
ACH-000769,-0.11375667219092005
ACH-000770,-0.19259747023827611
ACH-000771,-0.012616552850466036
ACH-000773,-0.036559911941510835
ACH-000776,-0.10590951423327144
ACH-000777,-0.15504444577121326
ACH-000778,-0.05970748328208544
ACH-000781,-0.0954158493801441
ACH-000782,-0.011759962611240371
ACH-000783,-0.14230897313097976
ACH-000784,-0.058682717168691625
ACH-000785,-0.2841095191061647
ACH-000787,-0.20215869857078628
ACH-000788,-0.17996911576069555
ACH-000791,-0.14356528474526215
ACH-000792,-0.11161177395286284
ACH-000794,-0.15764016015663376
ACH-000796,-0.1276936265672673
ACH-000798,0.054617019177961336
ACH-000799,-0.33981776825446064
ACH-000800,0.15187716997533998
ACH-000802,0.09652692802295934
ACH-000804,-0.05331410088881057
ACH-000805,-0.3073040577640669
ACH-000809,-0.1382728623334271
ACH-000810,-0.01113430455531487
ACH-000811,-0.11617504291195695
ACH-000817,0.031415907625390344
ACH-000819,-0.007563854894178114
ACH-000820,-0.3162408559552549
ACH-000821,0.09157444895671496
ACH-000822,-0.08638264184371129
ACH-000823,0.03307369293787149
ACH-000824,-0.19670840578033613
ACH-000827,-0.1647945231567004
ACH-000829,-0.07227017659452152
ACH-000831,0.017355075755994404
ACH-000832,-0.002108204945430449
ACH-000833,0.02439199870586261
ACH-000834,-0.03124445042803602
ACH-000835,-0.10279006947841432
ACH-000836,-0.08746081383446919
ACH-000837,-0.11802930150853788
ACH-000838,-0.056795729668394364
ACH-000839,-0.16765800375057008
ACH-000840,-0.0872227470669857
ACH-000841,-0.03048114547055285
ACH-000843,-0.28104340910843945
ACH-000846,0.12214367592971402
ACH-000847,0.07436242156159728
ACH-000848,-0.14603202585671693
ACH-000849,-0.17183630423907315
ACH-000851,-0.4485358684069198
ACH-000855,-0.08523417580243482
ACH-000856,-9.061475407529324e-05
ACH-000858,-0.04450404777351656
ACH-000859,0.02233910440472774
ACH-000861,-0.05328094358268886
ACH-000862,-0.2819410057868789
ACH-000865,-0.10131583187050704
ACH-000866,-0.07710897402489794
ACH-000867,-0.09485840633427793
ACH-000869,-0.13480550937288766
ACH-000872,0.061522548046741725
ACH-000873,-0.3239494601713163
ACH-000876,-0.0570164183740282
ACH-000878,-0.1865139395494283
ACH-000880,-0.043734935793345066
ACH-000881,-0.1992637559128294
ACH-000882,-0.01981376970427886
ACH-000884,-0.07422515946820739
ACH-000885,-0.11011273442797026
ACH-000887,-0.08398279884385616
ACH-000889,0.10803742543839197
ACH-000896,0.06763965596007969
ACH-000898,-0.08723597825106164
ACH-000900,-0.08611949364734478
ACH-000901,-0.00649641609504815
ACH-000905,-0.012671165368373285
ACH-000906,-0.07566884587507114
ACH-000907,-0.18298707437826608
ACH-000910,-0.07313421813402189
ACH-000911,-0.14712421097945702
ACH-000912,-0.15680539173515567
ACH-000913,-0.08484519932816463
ACH-000915,-0.08489364853685356
ACH-000916,0.034143279499441764
ACH-000917,-0.08369580887903652
ACH-000920,-0.412484496993871
ACH-000921,-0.2768286658837967
ACH-000924,-0.1362880382504997
ACH-000926,-0.0905130850768768
ACH-000928,-0.1534519910511287
ACH-000929,-0.03605406924613888
ACH-000932,-0.2768640652841049
ACH-000935,-0.20258314627785368
ACH-000936,-0.13956332257440435
ACH-000937,-0.06206938171517475
ACH-000938,-0.12301206669893762
ACH-000939,-0.1796198422953228
ACH-000941,-0.005051937029639284
ACH-000943,0.009618667662809431
ACH-000946,-0.05024494078154418
ACH-000947,-0.010855070507869491
ACH-000948,-0.2405593301843723
ACH-000950,0.07883018030241902
ACH-000953,-0.15093418557720306
ACH-000954,0.18085290850465024
ACH-000957,0.07221595100523395
ACH-000958,-0.1283322794624877
ACH-000960,-0.14692270833260335
ACH-000963,-0.03320491988498555
ACH-000968,-0.04461706539013072
ACH-000969,-0.041700605879997715
ACH-000972,0.11000498574142788
ACH-000973,-0.08941021081066683
ACH-000974,-0.06733610065037808
ACH-000978,0.007474122703853191
ACH-000984,-0.11609891795316375
ACH-000986,-0.20189508920932234
ACH-000988,-0.1090403227104627
ACH-000993,-0.22324335165601625
ACH-000994,-0.004168566745920871
ACH-000996,-0.15612335535563784
ACH-001001,-0.03591692509202755
ACH-001020,-0.2837562692348032
ACH-001028,-0.17767424831826048
ACH-001031,-0.2205186695145822
ACH-001038,-0.04112148410239681
ACH-001048,-0.15696885893449072
ACH-001050,-0.11913327656728265
ACH-001053,-0.0528318687818977
ACH-001054,-0.1159233755857983
ACH-001061,-0.10003861587632404
ACH-001067,0.002097529150591955
ACH-001075,0.009413605319737796
ACH-001096,-0.01443802369998174
ACH-001111,-0.07561620528157452
ACH-001119,-0.11336581397604835
ACH-001128,-0.3697673228605956
ACH-001134,0.004441784706905571
ACH-001151,-0.08105134858978377
ACH-001163,-0.030862802158796138
ACH-001164,-0.21343676310716292
ACH-001183,-0.05551203196373086
ACH-001192,-0.03752582514887457
ACH-001193,-0.3747717620761151
ACH-001196,-0.21649605942612368
ACH-001197,-0.19772875950996494
ACH-001205,-0.14247286315656088
ACH-001211,0.08232625140645068
ACH-001212,0.2281106672705689
ACH-001228,-0.20088725507072827
ACH-001232,-0.16464424567717495
ACH-001239,-0.17788534128587533
ACH-001270,-0.08898550686837119
ACH-001274,-0.11286857753890915
ACH-001275,-0.1202064677842138
ACH-001277,0.047918171127570686
ACH-001278,0.00791919175454702
ACH-001280,-0.11756792958437899
ACH-001283,-0.034037191613134885
ACH-001289,-0.2095054774016544
ACH-001300,-0.11003887472811118
ACH-001301,-0.1869873598795798
ACH-001302,-0.04998826839755769
ACH-001306,-0.11268822926086652
ACH-001318,-0.05037581507058796
ACH-001322,0.08557225795643036
ACH-001328,-0.2790578875330874
ACH-001332,0.2098827641186447
ACH-001336,0.03447356375131837
ACH-001346,-0.02586846485458312
ACH-001353,-0.269020198104802
ACH-001354,-0.1918081872391042
ACH-001367,0.06011474462437603
ACH-001368,-0.03246889881592021
ACH-001374,-0.21902898534049192
ACH-001377,-0.0893164237629665
ACH-001380,-0.1317430898971554
ACH-001391,0.07526778213171674
ACH-001408,0.0819316695858534
ACH-001430,0.04270228370735591
ACH-001431,-0.1865641682382796
ACH-001450,-0.16557355462656104
ACH-001496,-0.044708296509994916
ACH-001500,-0.11044781567678112
ACH-001523,-0.15989391449602644
ACH-001532,-0.12557888695017766
ACH-001550,0.0573277753253636
ACH-001552,-0.33157478519445555
ACH-001554,0.005517873332697107
ACH-001654,-0.11396554264204295
ACH-001735,-0.028973231564042023
ACH-001736,-0.058719754300948064
ACH-001737,-0.6857038782392492
ACH-001740,-0.07774321398821049
ACH-001745,-0.1555980604191988
ACH-001765,-0.1076996187125794
