,SAFB (6294)
ACH-000004,0.04229361625880841
ACH-000005,-0.3787774549363194
ACH-000007,-0.1175869166149716
ACH-000009,-0.2823539591415873
ACH-000011,-0.2635419265400012
ACH-000012,-0.14072522814543612
ACH-000013,-0.02955228348169704
ACH-000014,-0.16472274418889027
ACH-000015,-0.22214905337384416
ACH-000017,-0.27521272955396164
ACH-000018,-0.3911555535848136
ACH-000019,-0.23334333996405898
ACH-000021,-0.326195573894433
ACH-000022,-0.1911528754713447
ACH-000025,-0.18703678623998948
ACH-000028,-0.6032160229684875
ACH-000030,-0.15743879069702427
ACH-000035,-0.17129946441550442
ACH-000036,-0.43274879944379546
ACH-000037,-0.07881100132999215
ACH-000039,-0.05272418738598847
ACH-000040,-0.16588011539772174
ACH-000041,-0.2848196190543005
ACH-000042,0.1913463105646198
ACH-000045,-0.15929126322040355
ACH-000047,-0.08402583073777789
ACH-000052,-0.3226634376998087
ACH-000053,-0.2485817688932475
ACH-000054,-0.2266911874138053
ACH-000055,-0.023922664595074226
ACH-000060,0.016871863666399353
ACH-000067,-0.2426529791785954
ACH-000070,-0.3749543929722368
ACH-000075,0.015789827549871453
ACH-000078,-0.14335824047531864
ACH-000082,-0.1508851133902289
ACH-000085,0.15553718220629734
ACH-000086,-0.16080022330748128
ACH-000087,-0.20358691604799736
ACH-000092,-0.22028477087679008
ACH-000095,-0.12651926883183667
ACH-000097,-0.24011798859051114
ACH-000098,-0.2441886847985445
ACH-000099,-0.11871308271475205
ACH-000108,-0.11112151515253564
ACH-000113,-0.2988405884709626
ACH-000116,-0.13663563340716384
ACH-000118,-0.2684575828211214
ACH-000120,-0.282764990655168
ACH-000123,-0.24522030330144576
ACH-000127,-0.14479810315185132
ACH-000128,-0.23555187739978975
ACH-000132,-0.06440112336580676
ACH-000133,-0.2139003872882046
ACH-000137,-0.19392313955437554
ACH-000138,-0.17312735819984812
ACH-000142,-0.24996460070146065
ACH-000143,0.07338055479332861
ACH-000146,-0.05591010072893028
ACH-000148,-0.004727896660598951
ACH-000150,0.024399897720774284
ACH-000152,0.004084479724527745
ACH-000153,-0.27414517947463296
ACH-000159,-0.2538391641066444
ACH-000160,-0.027677391584893112
ACH-000163,-0.19813492482350095
ACH-000167,-0.1543709192294226
ACH-000168,-0.036251004674140885
ACH-000169,-0.2492995431399224
ACH-000178,0.11436370058151615
ACH-000183,-0.2104586931449857
ACH-000188,-0.5196583230056067
ACH-000189,-0.16591305475056795
ACH-000190,0.14390073704530965
ACH-000198,-0.4245883027943122
ACH-000203,-0.4504315074956866
ACH-000204,-0.09087907225113688
ACH-000206,0.005978376672378925
ACH-000207,0.046945301067347706
ACH-000208,-0.3002860767348133
ACH-000210,0.02797435459575769
