,LRRCC1 (85444)
ACH-000004,-0.08836483301781145
ACH-000005,0.0899210976554223
ACH-000007,0.18502457037355835
ACH-000009,0.1416916007665317
ACH-000011,0.12389778300245867
ACH-000012,0.19654370823291714
ACH-000013,0.02740660128191803
ACH-000014,0.06995996718482399
ACH-000015,0.004563971652471343
ACH-000017,-0.07012700535054586
ACH-000018,-0.02902173123554565
ACH-000019,0.08158204352382822
ACH-000021,0.01701639780480708
ACH-000022,0.04988251978391239
ACH-000025,-0.12370009973749292
ACH-000028,0.15939921613402208
ACH-000030,0.07734337064993348
ACH-000035,0.07342238408796413
ACH-000036,0.2257943143061855
ACH-000037,0.049659739743429215
ACH-000039,0.1523972831619496
ACH-000040,0.0707544411103588
ACH-000041,0.04957499236935582
ACH-000042,0.12036455743629787
ACH-000045,0.112146166560693
ACH-000047,0.06953310640625178
ACH-000052,0.04947459157832873
ACH-000053,0.035461945978488736
ACH-000054,0.02956335270780592
ACH-000055,0.07399267555865227
ACH-000060,0.1386375925746725
ACH-000067,-0.045030243421124085
ACH-000070,0.08903386114506545
ACH-000075,0.25264754087371416
ACH-000078,0.10742500438930734
ACH-000082,-0.07644384164664497
ACH-000085,0.19187590044934325
ACH-000086,0.08358320895978906
ACH-000087,0.10826451506619318
ACH-000092,0.04732352236398441
ACH-000095,0.2143038857850813
ACH-000097,0.14760719912644285
ACH-000098,-0.021453028053094843
ACH-000099,0.17687768644437812
ACH-000108,0.21067628896794316
ACH-000113,0.07878952677243065
ACH-000116,0.12142351270936128
ACH-000118,0.0702505976320482
ACH-000120,0.04073339115584538
ACH-000123,0.04959333533058975
ACH-000127,0.0956983024070364
ACH-000128,0.11678320106002933
ACH-000132,0.06725678146992606
ACH-000133,0.05044029346828258
ACH-000137,0.2667297734753429
ACH-000138,0.07627037753790122
ACH-000142,0.3018548743283929
ACH-000143,0.1520962708043428
ACH-000146,0.02353619001278168
ACH-000148,0.1203627276574211
ACH-000150,-0.07378504260195781
ACH-000152,-0.02539495589609729
ACH-000153,0.10597585521826236
ACH-000159,0.10849185465206457
ACH-000160,0.04373149633035524
ACH-000163,0.10286657040102086
ACH-000167,-0.3313574100546532
ACH-000168,0.2564276743862519
ACH-000169,0.08427642368258942
ACH-000178,-0.0581240420997653
ACH-000183,0.11927204822855499
ACH-000188,0.21644806946401252
ACH-000189,0.13849356232804486
ACH-000190,0.027179831418142203
ACH-000198,0.1672175309062737
ACH-000203,0.4288890504615567
ACH-000204,0.08549187933592887
ACH-000206,-0.16474695984517593
ACH-000207,-0.03317725957302497
ACH-000208,0.08265489488448717
ACH-000210,-0.31161824888855105
ACH-000211,0.028483593120527964
ACH-000215,0.03010034164765169
ACH-000221,0.02477642737168674
ACH-000222,0.17044475833715428
ACH-000223,0.06369408586797659
ACH-000226,0.03797900294691628
ACH-000227,0.15400233291030746
ACH-000228,0.1535845518313818
ACH-000231,-0.019539195049777427
ACH-000232,0.13668525904100265
ACH-000233,0.04343425583685287
ACH-000234,0.06973679196880628
ACH-000235,-0.02326105002210535
ACH-000237,0.06564599214396395
ACH-000238,0.14815356935627827
ACH-000242,0.2185863144647546
ACH-000243,0.04815063915299591
ACH-000244,0.029480466716035467
ACH-000246,0.1092383914117559
ACH-000248,0.08764855376351903
ACH-000250,0.07588953281147709
ACH-000251,-0.2681469225853467
ACH-000252,0.0692535523936508
ACH-000253,-0.018543321992019062
ACH-000255,0.1027979958136006
ACH-000256,0.19350946702579186
ACH-000257,0.1584246280870533
ACH-000258,0.14411026107818958
ACH-000259,0.1473180344607427
ACH-000260,0.06844733712215953
ACH-000261,0.012100013015250018
ACH-000262,-0.014091255286590425
ACH-000263,-0.0071349197643092565
ACH-000264,0.045156369826997104
ACH-000265,-0.07735344980119557
ACH-000266,0.006773038601497359
ACH-000272,0.05500813619123099
ACH-000274,0.09086387079269063
ACH-000277,-0.062199996428563165
ACH-000278,0.0826962181822005
ACH-000279,0.012138262495411641
ACH-000280,-0.07923620231616732
ACH-000281,0.04601609349895085
ACH-000288,0.1296200331437759
ACH-000291,0.03442318603225946
ACH-000293,-0.03159397349037303
ACH-000294,-0.0260551029259614
ACH-000295,0.2679556062979467
ACH-000296,0.16874906898847045
ACH-000302,-0.010092788162551629
ACH-000304,0.14711402307808527
ACH-000307,-0.05848308038962589
ACH-000308,0.04658846741164707
ACH-000310,0.08133078098302939
ACH-000311,-0.03899373011931639
ACH-000312,0.05705145007128231
ACH-000315,-0.020915128696146926
ACH-000316,-0.05456649072945895
ACH-000317,0.1844374417196644
ACH-000318,0.18623224454438286
ACH-000319,0.1839406785971653
ACH-000320,0.1985889841968168
ACH-000322,0.20739050842268747
ACH-000323,-0.01643017514128893
ACH-000324,0.15409462437758314
ACH-000329,0.1529756511673087
ACH-000330,-0.0209929074971156
ACH-000331,0.08048063235423006
ACH-000332,0.061828738552909886
ACH-000334,0.034984301375132434
ACH-000335,-0.1264126846953388
ACH-000336,0.05544612746846316
ACH-000337,0.07171055011473637
ACH-000338,0.5337222108178009
ACH-000339,-0.015608534207879825
ACH-000341,0.07502149945694199
ACH-000348,-0.011616377947836673
ACH-000350,0.024711431630296127
ACH-000352,0.1181185052015312
ACH-000356,0.12441407202263904
ACH-000361,0.05168337170926797
ACH-000362,-0.12669585920061285
ACH-000363,0.05142462611964655
ACH-000364,0.015254593324109257
ACH-000365,0.045178337792956345
ACH-000366,0.1062545005324308
ACH-000368,-0.09202258183574244
ACH-000374,0.1845363506224356
ACH-000375,0.19633547982884303
ACH-000376,-0.08130775276876384
ACH-000381,-0.1438337618920088
ACH-000383,0.08389888186043985
ACH-000387,0.1262102978368417
ACH-000389,0.2082556474187751
ACH-000390,0.07319532527664352
ACH-000393,-0.0818876256671663
ACH-000395,0.06469169062157762
ACH-000396,0.0015315891106982824
ACH-000397,0.14073772419758646
ACH-000401,0.25757631963229155
ACH-000402,0.09433259961255812
ACH-000403,0.10388453639797618
ACH-000404,0.19348025312249167
ACH-000406,0.0744820647051056
ACH-000407,0.2623140859442851
ACH-000408,0.059091279721897975
ACH-000410,-0.0549960669627262
ACH-000411,0.024322536826974876
ACH-000414,0.1329291089255721
ACH-000415,0.1911038372090349
ACH-000416,0.022504731824476487
ACH-000420,0.18602982163798484
ACH-000421,0.14352267031411942
ACH-000424,0.15870583796978327
ACH-000425,0.12699891454228682
ACH-000426,0.15637523109151666
ACH-000427,0.08009618303374964
ACH-000433,0.2584563082062342
ACH-000435,0.3691033421895239
ACH-000436,0.0519099858957308
ACH-000444,-0.07703684245713083
ACH-000445,-0.08780807732013572
ACH-000448,0.014919560227926959
ACH-000450,0.10213195371236963
ACH-000452,0.06211719710293601
ACH-000454,0.17546086897640809
ACH-000458,0.09787943337665564
ACH-000459,0.12990806301877988
ACH-000460,0.057739691875096276
ACH-000461,0.016458876235374613
ACH-000463,0.02382301153976733
ACH-000464,0.09757285848770156
ACH-000466,-0.0348984945563196
ACH-000467,0.04754129218460057
ACH-000468,0.10041274922300153
ACH-000469,0.09066843821894288
ACH-000470,-0.036763795067573504
ACH-000471,0.051219367423716335
ACH-000472,0.0007553746420183033
ACH-000473,0.040126949421021456
ACH-000475,0.10836503809569577
ACH-000476,0.11601709658858285
ACH-000477,0.02514053382322587
ACH-000479,-0.1674153108068998
ACH-000480,-0.09198040735554773
ACH-000481,0.08136148562908793
ACH-000483,-0.03999847297473059
ACH-000484,0.0014632538517837868
ACH-000485,0.1671603114770434
ACH-000486,0.05980662501002462
ACH-000487,0.040887459458276924
ACH-000488,0.12708170526290408
ACH-000490,0.042015176843315065
ACH-000491,0.08583486143294626
ACH-000495,0.04131917982721616
ACH-000496,0.122306575266595
ACH-000499,0.111830827043135
ACH-000500,0.4697311537674805
ACH-000502,0.07909650177270189
ACH-000503,0.0908083922779358
ACH-000505,0.0831239885321256
ACH-000507,0.20085807559758315
ACH-000510,0.013871202783936071
ACH-000511,-0.011531375356912716
ACH-000512,0.0694555817657952
