,TRAPPC1 (58485)
ACH-000004,-1.191651381157706
ACH-000005,-0.8234161902375252
ACH-000007,-1.0617268072325663
ACH-000009,-1.237372596554953
ACH-000011,-0.8162448391351687
ACH-000012,-0.9486454782185236
ACH-000013,-1.436514710680157
ACH-000014,-1.1223214036226192
ACH-000015,-1.25144871024834
ACH-000017,-1.0827444877959886
ACH-000018,-1.115424475785021
ACH-000019,-0.8600900419910087
ACH-000021,-1.1430355781943486
ACH-000022,-1.010369849541925
ACH-000025,-1.0787731825629423
ACH-000028,-1.0261205851315225
ACH-000030,-1.0576090998741874
ACH-000035,-1.1053509613720092
ACH-000036,-0.9792016513834264
ACH-000037,-1.1407935449123003
ACH-000039,-1.007666797534699
ACH-000040,-1.103421815265302
ACH-000041,-1.3384449680131785
ACH-000042,-1.2395141293805487
ACH-000045,-0.9635664196598628
ACH-000047,-1.0800420911161233
ACH-000052,-1.2013708341966851
ACH-000053,-1.2571036764792198
ACH-000054,-1.0514015086815955
ACH-000055,-1.3843629602139171
ACH-000060,-1.1578445877575865
ACH-000067,-1.2195439468729412
ACH-000070,-0.7548917307122665
ACH-000075,-1.1850927807545149
ACH-000078,-1.2164907266223508
ACH-000082,-0.8630741090980782
ACH-000085,-1.3729581374129831
ACH-000086,-1.0244917059746992
ACH-000087,-1.140952986973407
ACH-000092,-1.1863213490167401
ACH-000095,-1.193918485877667
ACH-000097,-1.0783857011359008
ACH-000098,-1.1696592069334344
ACH-000099,-1.2356675234046937
ACH-000108,-1.1284207171687493
ACH-000113,-0.9170770857910204
ACH-000116,-1.0564440049834445
ACH-000118,-1.1258755043033233
ACH-000120,-1.02295212079253
ACH-000123,-1.0921921755236321
ACH-000127,-1.011040197432427
ACH-000128,-1.074845590047433
ACH-000132,-0.7518987346691516
ACH-000133,-1.0702104372553654
ACH-000137,-1.090184801119665
ACH-000138,-1.0455976165170642
ACH-000142,-1.0098707272224292
ACH-000143,-1.2476326758223408
ACH-000146,-1.2522383097359542
ACH-000148,-1.029204531643594
ACH-000150,-1.0239043683811555
ACH-000152,-1.2333229316695289
ACH-000153,-1.5246128243740975
ACH-000159,-1.1089884637469585
ACH-000160,-1.0427529913978522
ACH-000163,-1.1123021518008076
ACH-000167,-1.5124659029830343
ACH-000168,-1.1843328135252609
ACH-000169,-1.1807275730532552
ACH-000178,-1.1185012792761426
ACH-000183,-1.3447028343443799
ACH-000188,-1.0960743275958598
ACH-000189,-1.4669066887904043
ACH-000190,-1.2392885421286537
ACH-000198,-0.9777109387945642
ACH-000203,-1.2384010329955546
ACH-000204,-1.3415910109579083
ACH-000206,-0.9551878806547004
ACH-000207,-0.7889625394867287
ACH-000208,-1.2321754806550729
ACH-000210,-0.9731607844935656
ACH-000211,-1.2194567612731455
ACH-000215,-0.8523672820383948
ACH-000221,-1.1337189554714175
ACH-000222,-1.0759233977249192
ACH-000223,-1.1991970538378929
ACH-000226,-1.17783161814584
ACH-000227,-0.8851343710478221
ACH-000228,-0.9669099550029596
ACH-000231,-1.2704941484244745
ACH-000232,-1.152288641569018
ACH-000233,-1.2109926687473018
ACH-000234,-1.1567395049993343
ACH-000235,-1.1232152537709206
ACH-000237,-1.031216434141991
ACH-000238,-0.9583532724641772
ACH-000242,-1.339633982733386
ACH-000243,-1.2730724929165689
ACH-000244,-1.0744199887286237
ACH-000246,-1.135120380587597
ACH-000248,-0.9279250504973002
ACH-000250,-1.1694612142067755
ACH-000251,-1.1210244128893465
ACH-000252,-0.9503254466086164
ACH-000253,-1.2263030772442796
ACH-000255,-0.985044829023902
ACH-000256,-1.2644956473679472
ACH-000257,-0.93142436072317
ACH-000258,-0.7551366106569823
ACH-000259,-1.0480152299566443
ACH-000260,-1.1877745051349178
ACH-000261,-1.0318262164409695
ACH-000262,-1.27711993983548
ACH-000263,-0.9477465060497986
ACH-000264,-0.9940783975367298
ACH-000265,-1.0337507080284103
ACH-000266,-0.8507540025159331
ACH-000272,-1.159304544920776
ACH-000274,-1.1774832111542386
ACH-000277,-1.2172338916199237
ACH-000278,-1.1425264434117153
ACH-000279,-1.1630420679079947
ACH-000280,-1.386072749249135
ACH-000281,-1.1347247415723745
ACH-000288,-1.1069872902179816
ACH-000291,-0.9406755687276528
ACH-000293,-1.2857365307501532
ACH-000294,-1.297156688381857
ACH-000295,-1.3271735351358156
ACH-000296,-1.1396920475286545
ACH-000302,-1.1462163881754426
ACH-000304,-0.7489588528269009
ACH-000307,-1.0895591242232898
ACH-000308,-1.0993508447734714
ACH-000310,-1.0909766927368592
ACH-000311,-0.9059149406674144
ACH-000312,-1.1932853903412546
ACH-000315,-1.138791818720414
ACH-000316,-1.2777899280992766
ACH-000317,-1.48413298123035
ACH-000318,-1.1889518410500248
ACH-000319,-1.14381488717721
ACH-000320,-1.1254350384199998
ACH-000322,-1.306270646671419
ACH-000323,-1.036798957543526
ACH-000324,-1.19560965294421
ACH-000329,-1.1295512231357103
ACH-000330,-1.2453297839696782
ACH-000331,-1.2778753122756454
ACH-000332,-1.240084213611425
ACH-000334,-0.9246578830072342
ACH-000335,-1.0784262229323571
ACH-000336,-0.9757804430261012
ACH-000337,-1.2539424303401567
ACH-000338,-0.37457253447499145
ACH-000339,-0.9537685616301018
ACH-000341,-0.8134282428939267
ACH-000348,-1.0468186804144781
ACH-000350,-0.6723188999192388
ACH-000352,-1.3394688701041295
ACH-000356,-0.8601937203968596
ACH-000361,-1.0766259765937491
ACH-000362,-0.9351290294411456
ACH-000363,-1.0505759563786394
ACH-000364,-1.5202969377632918
ACH-000365,-1.1014505588015286
ACH-000366,-1.032683356167471
ACH-000368,-1.0449851491462174
ACH-000374,-1.1799091736743772
ACH-000375,-1.0122537397020095
ACH-000376,-1.1787038856177237
ACH-000381,-1.025208609405463
ACH-000383,-1.15903491780254
ACH-000387,-1.2266842934773363
ACH-000389,-1.0965263488574375
ACH-000390,-1.0190797682519457
ACH-000393,-0.9639762495659088
ACH-000395,-1.0280545047549947
ACH-000396,-1.14283165565994
ACH-000397,-1.1775304122817452
ACH-000401,-0.8392231443252136
ACH-000402,-1.292647179028145
ACH-000403,-1.2243332915983078
ACH-000404,-0.9587144674561796
ACH-000406,-1.1339788829320538
ACH-000407,-1.1088078496732323
ACH-000408,-1.3966567949998834
ACH-000410,-1.2160186226276557
ACH-000411,-1.1955411056491128
ACH-000414,-0.8557874858690722
ACH-000415,-0.921593006726239
ACH-000416,-1.1226643256402975
ACH-000420,-1.3404087435034966
ACH-000421,-1.3494540068072214
ACH-000424,-1.3700523857708746
ACH-000425,-0.9234446727737349
ACH-000426,-1.511417246634646
ACH-000427,-1.1585328809349469
ACH-000433,-1.1347386874034582
ACH-000435,-1.2205733076127587
ACH-000436,-1.0176833202385631
ACH-000444,-1.1515156359808467
ACH-000445,-1.1426309417176246
ACH-000448,-1.1988492856106887
ACH-000450,-1.1039295654544699
ACH-000452,-1.1710849424364265
ACH-000454,-1.2247322395070968
ACH-000458,-1.1499280143776291
ACH-000459,-1.184473565833207
ACH-000460,-1.1819563341649184
ACH-000461,-0.8815335718763674
ACH-000463,-1.0949346200834051
ACH-000464,-1.0415636095675171
ACH-000466,-1.102421236000595
ACH-000467,-1.1990538404059732
ACH-000468,-1.1085398582237207
ACH-000469,-1.358034766336784
ACH-000470,-1.2425698179984521
ACH-000471,-1.388379212571888
ACH-000472,-0.9623923545677121
ACH-000473,-1.4285337047535196
ACH-000475,-0.9913240664013662
ACH-000476,-1.0900042041352198
ACH-000477,-0.8677772697058463
ACH-000479,-1.3195379448773334
ACH-000480,-1.0522797436786273
ACH-000481,-0.9741313632186914
ACH-000483,-1.715013356229678
ACH-000484,-0.9599688084352064
ACH-000485,-1.1814215246494706
ACH-000486,-0.9726214020367832
ACH-000487,-1.2743690386435322
ACH-000488,-1.1473230629178524
ACH-000490,-1.0450550459798993
ACH-000491,-1.3145136637693209
ACH-000495,-1.014313853402155
ACH-000496,-1.1589254010595251
ACH-000499,-1.281300702162795
ACH-000500,-1.237657937752732
