,KIF20B (9585)
ACH-000004,-0.19029668758955529
ACH-000005,-0.10233679788549556
ACH-000007,-0.19394197897653848
ACH-000009,-0.2226434592614781
ACH-000011,-0.39080847149404585
ACH-000012,-0.34231807841294143
ACH-000013,-0.26928762571028925
ACH-000014,-0.4705102608746775
ACH-000015,-0.2648618638602603
ACH-000017,-0.1702253389580785
ACH-000018,-0.4858035572997216
ACH-000019,-0.22230215747807733
ACH-000021,-0.3349600977170602
ACH-000022,-0.2203278594205155
ACH-000025,-0.37702944250182135
ACH-000028,-0.3096330632090008
ACH-000030,-0.49406385684723997
ACH-000035,-0.39635199406650257
ACH-000036,-0.2670907347399993
ACH-000037,-0.5624651375411095
ACH-000039,-0.31762974235751035
ACH-000040,-0.4233348882570927
ACH-000041,-0.30673150656902753
ACH-000042,-0.4173977765760513
ACH-000045,-0.18260279620322792
ACH-000047,-0.5421255828031153
ACH-000052,-0.4418819141093884
ACH-000053,-0.2074984527565055
ACH-000054,-0.4146636021792347
ACH-000055,-0.24148683884838626
ACH-000060,-0.6067358897439239
ACH-000067,-0.393685099902563
ACH-000070,-0.1879461812364316
ACH-000075,-0.3891847152963681
ACH-000078,-0.36420196107647423
ACH-000082,-0.3616938725063758
ACH-000085,-0.44732165714649996
ACH-000086,-0.3053413990566569
ACH-000087,-0.2007618373773617
ACH-000092,-0.27082702235186523
ACH-000095,-0.2839871227185746
ACH-000097,-0.2691099849302869
ACH-000098,-0.25827921674504706
ACH-000099,-0.2716723119607862
ACH-000108,-0.21929690352723125
ACH-000113,-0.4409210995408953
ACH-000116,-0.2521850526927238
ACH-000118,-0.2519081513559982
ACH-000120,-0.19211746063874333
ACH-000123,-0.19677175422664675
ACH-000127,-0.2068745549928685
ACH-000128,-0.4760578288267094
ACH-000132,-0.4468741277871387
ACH-000133,-0.4900465273646717
ACH-000137,-0.6207469996797076
ACH-000138,-0.25800199556963704
ACH-000142,-0.4212358185865064
ACH-000143,-0.3356754018338162
ACH-000146,-0.1857626395131178
ACH-000148,-0.3332451618956615
ACH-000150,-0.17600801186258513
ACH-000152,-0.3253565472363068
ACH-000153,-0.20681296806111232
