,BAD (572)
ACH-000004,-0.15475774836322256
ACH-000005,-0.12692115230798048
ACH-000007,0.003923986223089968
ACH-000009,-0.09317504243179313
ACH-000011,-0.17794696299435034
ACH-000012,-0.29835973340001964
ACH-000013,-0.09163642104169514
ACH-000014,-0.05638831630508456
ACH-000015,-0.09779729665298327
ACH-000017,-0.13430087447373942
ACH-000018,-0.1833334831584468
ACH-000019,-0.08612279524693726
ACH-000021,-0.1218533167529882
ACH-000022,-0.15780722948652942
ACH-000025,-0.07637115285102375
ACH-000028,-0.257401451975638
ACH-000030,-0.08316836602857855
ACH-000035,-0.07994920437600435
ACH-000036,-0.07767620372871482
ACH-000037,-0.19441232898628466
ACH-000039,-0.15273762556326284
ACH-000040,0.04987236178538367
ACH-000041,-0.1462477317537138
ACH-000042,-0.20934941275599048
ACH-000045,-0.1754558486089796
ACH-000047,0.0077759266315760465
ACH-000052,-0.11552827212849301
ACH-000053,-0.0893611091280746
ACH-000054,-0.06555106811742684
ACH-000055,-0.3821512216824095
ACH-000060,-0.2645661266103987
ACH-000067,0.028407258411120736
ACH-000070,-0.010601129010823294
ACH-000075,-0.16126638692595452
ACH-000078,-0.17229351658376002
ACH-000082,-0.220340493327584
ACH-000085,-0.05028153611882062
ACH-000086,-0.15577294544640494
ACH-000087,-0.2348137294330541
ACH-000092,-0.012843116543877913
ACH-000095,-0.19982065496996645
ACH-000097,-0.16567627312280367
ACH-000098,-0.13890806970988834
ACH-000099,-0.05043754710406238
ACH-000108,-0.16702389524005684
ACH-000113,-0.057429507131470735
ACH-000116,-0.2807483600473702
ACH-000118,-0.17045806576504502
ACH-000120,-0.0423705111387024
ACH-000123,-0.09346597038340404
ACH-000127,-0.04319734712686196
ACH-000128,-0.19710335853602146
ACH-000132,-0.06384356312972207
ACH-000133,-0.02508049593026862
ACH-000137,-0.12367395043787505
ACH-000138,-0.2101524262840125
ACH-000142,-0.146264260655018
ACH-000143,-0.1941418442252898
ACH-000146,-0.16148145499782265
ACH-000148,-0.012136409304525551
ACH-000150,-0.34674250953183483
ACH-000152,-0.055879853582107945
ACH-000153,0.03786471377417777
ACH-000159,-0.02990248311419204
ACH-000160,-0.08071718691450447
ACH-000163,-0.19468917554780552
ACH-000167,0.14414293086864854
ACH-000168,-0.1360529567428898
ACH-000169,-0.12800043633231806
ACH-000178,-0.10888792274399674
ACH-000183,-0.1132908169461314
ACH-000188,-0.08587469509669736
ACH-000189,-0.03559362174822252
ACH-000190,-0.08242217464376654
ACH-000198,-0.007166399416901648
ACH-000203,-0.8510393985182019
ACH-000204,-0.046611471931215835
ACH-000206,0.07941165576824756
ACH-000207,-0.21956816859510225
ACH-000208,-0.2222805180860217
ACH-000210,0.07751136442493876
ACH-000211,-0.18715224556082968
ACH-000215,-0.13976551852650002
ACH-000221,-0.15959612869900455
ACH-000222,-0.04403064590990947
ACH-000223,0.014122146011223746
ACH-000226,-0.06357322384501136
ACH-000227,0.17650347298597147
ACH-000228,-0.1087395101349452
ACH-000231,-0.026213139902877724
ACH-000232,-0.005000703464822354
ACH-000233,-0.11517631611737553
ACH-000234,-0.048333236649010534
ACH-000235,-0.1773406822206921
ACH-000237,-0.1308306766531145
ACH-000238,-0.11574224747805716
ACH-000242,-0.29293486779569416
ACH-000243,-0.0641466331648785
ACH-000244,0.024823192473677872
ACH-000246,-0.14196929852372925
ACH-000248,0.030439640191526538
ACH-000250,-0.12713107335153112
ACH-000251,-0.08765666303381565
ACH-000252,-0.15416981257687787
ACH-000253,-0.07246779639682709
ACH-000255,-0.2482654388217033
ACH-000256,-0.24106099822720545
ACH-000257,-0.01812022707306344
ACH-000258,0.06950042660185582
ACH-000259,-0.11220768714518148
ACH-000260,-0.21741492825727152
ACH-000261,-0.10284435024281027
ACH-000262,-0.21719602446434624
ACH-000263,-0.3469051924034886
ACH-000264,0.028743025711352156
ACH-000265,-0.1699439626084956
ACH-000266,-0.11050958809036887
ACH-000272,-0.057862451735005975
ACH-000274,-0.026907877741605
ACH-000277,-0.113843994768715
ACH-000278,0.11524618064086535
ACH-000279,-0.09261972216972696
ACH-000280,-0.24443185021995315
ACH-000281,-0.2338492028354532
ACH-000288,-0.13260730624796785
ACH-000291,-0.0325376673130101
ACH-000293,-0.26474173072532137
ACH-000294,-0.17162851300858806
ACH-000295,-0.030090475561534807
ACH-000296,-0.2144638425498009
ACH-000302,-0.09817367381072976
ACH-000304,-0.15531178685522914
ACH-000307,-0.09527973520510193
ACH-000308,-0.08037849711111167
ACH-000310,-0.058468932482640186
ACH-000311,-0.19274795471878786
ACH-000312,-0.11065477250013164
ACH-000315,-0.05042337082893246
ACH-000316,-0.15981468416379474
ACH-000317,-0.207196990750524
ACH-000318,-0.5858484398196633
ACH-000319,-0.15497716626517327
ACH-000320,-0.03845601647839764
ACH-000322,0.07326833223737256
ACH-000323,-0.07604534651089287
ACH-000324,-0.3154064243864763
ACH-000329,0.013804792956532835
ACH-000330,0.01715881522066137
ACH-000331,-0.013244754006027057
ACH-000332,-0.19925348475361396
ACH-000334,-0.33395608704293805
ACH-000335,-0.13228655894507674
ACH-000336,-0.240731148564412
ACH-000337,-0.39409214010306864
ACH-000338,-0.3166588277610788
ACH-000339,-0.08601694761557035
ACH-000341,-0.2849701351733603
ACH-000348,0.10313866193036192
ACH-000350,-0.10978268317645684
ACH-000352,-0.16484157588870246
ACH-000356,-0.33090280306880343
ACH-000361,-0.2167760070055554
ACH-000362,-0.07051249871288827
ACH-000363,-0.09157302465147306
ACH-000364,-0.253349553361231
ACH-000365,-0.17615622758664184
ACH-000366,-0.3201273141593082
ACH-000368,0.05392621136313376
ACH-000374,-0.27012366705319524
ACH-000375,-0.11256534549085834
ACH-000376,-0.03533487927108328
ACH-000381,-0.18517541898278447
ACH-000383,-0.1189067274843592
ACH-000387,0.0036186126858649883
ACH-000389,-0.12186740769090534
ACH-000390,-0.2202637381209711
ACH-000393,-0.05357406783201634
ACH-000395,-0.0866108527373458
ACH-000396,0.0404136987945121
ACH-000397,-0.09845844105392436
ACH-000401,-0.112694749364137
ACH-000402,0.12381956207569725
ACH-000403,-0.16920426825826712
ACH-000404,-0.2336629964743011
ACH-000406,-0.08903001132018255
ACH-000407,-0.30194938443344144
ACH-000408,-0.1027908796133497
ACH-000410,-0.010821255843982731
ACH-000411,-0.16156124535659197
ACH-000414,-0.015009225079943315
ACH-000415,-0.2571317086591063
ACH-000416,-0.05734405981749025
ACH-000420,-0.15726690903801618
ACH-000421,-0.15687530754919712
ACH-000424,-0.14363319165465255
ACH-000425,-0.07206419195526492
ACH-000426,-0.29358720185248355
ACH-000427,0.1574816429212292
ACH-000433,-0.4766988611499508
ACH-000435,-0.2203931782443523
ACH-000436,-0.15675432771117107
ACH-000444,-0.04999160903469417
ACH-000445,-0.2855865096598592
ACH-000448,-0.20364636123241275
