,BGLAP (632)
ACH-000004,0.04382199921752924
ACH-000005,-0.01899893389527679
ACH-000007,0.15286034084124192
ACH-000009,-0.2856420720798688
ACH-000011,0.057879219516845784
ACH-000012,-0.1861803228080584
ACH-000013,-0.1789888156179351
ACH-000014,0.1145047094065804
ACH-000015,-0.025532694186810947
ACH-000017,-0.14015021771642536
ACH-000018,-0.3122551936936939
ACH-000019,-0.018185011764669915
ACH-000021,-0.1345373650943207
ACH-000022,-0.03793407832255501
ACH-000025,-0.13203810086340215
ACH-000028,-0.05618540979114753
ACH-000030,-0.030226140168854856
ACH-000035,-0.04043779765129545
ACH-000036,0.06861347635933128
ACH-000037,-0.000938088176556532
ACH-000039,-0.12418149373460287
ACH-000040,0.005955025175833004
ACH-000041,0.045405591885180605
ACH-000042,-0.02260832876341604
ACH-000045,-0.14247599957093585
ACH-000047,-0.05076926688036683
ACH-000052,-0.014771552587728113
ACH-000053,-0.0249867985400574
ACH-000054,0.0288767353186686
ACH-000055,-0.0954069645697274
ACH-000060,-0.10613933733668704
ACH-000067,0.09958773223771973
ACH-000070,0.10233395919221888
ACH-000075,-0.12362954999420098
ACH-000078,-0.08678478874901993
ACH-000082,0.030904546359158
ACH-000085,-0.26217963760817004
ACH-000086,-0.3007592153471096
ACH-000087,-0.0478344815003984
ACH-000092,-0.0482150966045243
ACH-000095,0.02758074228884857
ACH-000097,-0.14256666985384786
ACH-000098,-0.13246629276089136
ACH-000099,-0.007532907239080879
ACH-000108,-0.07702641979823215
ACH-000113,-0.01010996727721759
ACH-000116,-0.028498991512216663
ACH-000118,0.0022458190662594203
ACH-000120,-0.0237842451948079
ACH-000123,-0.055397345263477685
ACH-000127,0.11857673303567072
ACH-000128,0.007593664964490349
ACH-000132,0.04664086953482115
ACH-000133,-0.08059962764936665
ACH-000137,-0.028023145306463455
ACH-000138,-0.04384595214059616
ACH-000142,-0.13115336755836118
ACH-000143,0.027965925005433996
ACH-000146,-0.032918938278195746
ACH-000148,-0.06696563823361125
ACH-000150,-0.11746802979405715
ACH-000152,-0.017375932356123426
ACH-000153,0.07236452828790504
ACH-000159,-0.1044566387923982
ACH-000160,0.10112386581373714
ACH-000163,-0.227085918679808
ACH-000167,-0.04010321483347853
ACH-000168,-0.013929515722764432
ACH-000169,-0.12241456640769265
ACH-000178,0.008682309091458713
ACH-000183,0.039220091075793384
ACH-000188,0.053230218685792766
ACH-000189,-0.09915491896262676
ACH-000190,-0.0247345969496383
ACH-000198,-0.04442316200958038
ACH-000203,-0.21393996416653127
ACH-000204,-0.4023915271630021
ACH-000206,0.15039285572810934
ACH-000207,-0.2128268425268961
ACH-000208,-0.09716878851274052
ACH-000210,0.034505369310954194
ACH-000211,-0.004049611177055552
ACH-000215,-0.009628175966904243
ACH-000221,-0.035199842660213816
ACH-000222,-0.08461788048725674
ACH-000223,0.01721781751117089
ACH-000226,0.004093458568789865
ACH-000227,0.10312462981046364
ACH-000228,-0.14311417450407424
ACH-000231,0.044498510420916175
ACH-000232,-0.039543590512003735
ACH-000233,0.00019055820138896276
ACH-000234,0.07822360783275245
ACH-000235,-0.047150061447087104
ACH-000237,-0.0530022466103818
ACH-000238,0.06918363641131288
ACH-000242,-0.2031347416988696
ACH-000243,-0.017435114215163
ACH-000244,0.08697414246464395
ACH-000246,-0.10641304077488446
ACH-000248,-0.06465762804756657
ACH-000250,-0.1641883279872041
ACH-000251,0.07151067082926056
ACH-000252,0.13311400222116698
ACH-000253,-0.07027438517357436
ACH-000255,-0.08541368288111363
ACH-000256,-0.07009447226763625
ACH-000257,-0.05435039381221042
ACH-000258,-0.08422646105066757
ACH-000259,-0.03862727324117333
ACH-000260,-0.05614822138446509
ACH-000261,-0.013796560119534859
ACH-000262,0.13746195484122078
ACH-000263,0.1141511968315653
ACH-000264,-0.11406236186600988
ACH-000265,0.1511040282249415
ACH-000266,-0.04631165098660569
ACH-000272,-0.051751906719429454
ACH-000274,0.05227900095304905
ACH-000277,0.07943036023246841
ACH-000278,-0.10128803731445712
ACH-000279,-0.06787100009566395
ACH-000280,-0.1821812461986483
ACH-000281,-0.10327877628370427
ACH-000288,-0.15177603691919409
ACH-000291,0.0058928625623292505
ACH-000293,-0.08353005197908721
ACH-000294,0.0737985225632976
ACH-000295,0.1739825264636471
ACH-000296,0.02150514982869708
