,LIN7A (8825)
ACH-000004,0.15782330092443064
ACH-000005,0.2667789627859895
ACH-000007,0.1723375316472334
ACH-000009,0.20229225954815214
ACH-000011,0.04447650053398931
ACH-000012,0.00976933611045148
ACH-000013,0.0918573557338343
ACH-000014,0.014676108710033026
ACH-000015,0.08111389396967755
ACH-000017,0.08085042929834718
ACH-000018,0.015257272174775016
ACH-000019,0.04240095489194815
ACH-000021,0.10896896566695008
ACH-000022,-0.16655865552805035
ACH-000025,-0.030421092823498024
ACH-000028,-0.012126177344453377
ACH-000030,-0.015094678599749075
ACH-000035,0.10245569460775512
ACH-000036,-0.07499373792370051
ACH-000037,-0.12412924700279505
ACH-000039,-0.013458678238982828
ACH-000040,0.004037733897478265
ACH-000041,-0.1134378789144192
ACH-000042,-0.15032906628744372
ACH-000045,0.08269887616089829
ACH-000047,0.1291367203275872
ACH-000052,0.03621807193345557
ACH-000053,-0.015135694701726538
ACH-000054,0.03296627225983555
ACH-000055,0.10299775265717208
ACH-000060,-0.13649046393853212
ACH-000067,-0.003574558988692929
ACH-000070,0.17539781928100845
ACH-000075,-0.03855586267699605
ACH-000078,0.1864330418331674
ACH-000082,0.25764569948114713
ACH-000085,0.2268426629241908
ACH-000086,0.0007689310623523678
ACH-000087,0.04651002867740344
ACH-000092,-0.07985293469199259
ACH-000095,0.0905491905626276
ACH-000097,0.016159073894472825
ACH-000098,0.10272225273149854
ACH-000099,0.0810253145528172
ACH-000108,0.13152789334586334
ACH-000113,0.0861146233663199
ACH-000116,0.12022835756230073
ACH-000118,-0.02162846737330711
ACH-000120,0.019241897860482426
ACH-000123,0.03129296767227145
ACH-000127,0.08799299097565952
ACH-000128,-0.21413948695286267
ACH-000132,-0.05502606590536574
ACH-000133,0.0018380634033890832
ACH-000137,0.0055018792114134045
ACH-000138,0.01561712081240589
ACH-000142,0.13160537576755324
ACH-000143,0.04477735296230387
ACH-000146,-0.0028267742365919693
ACH-000148,0.1289809510688453
ACH-000150,0.0019558187397346405
ACH-000152,-0.03612071867509629
ACH-000153,-0.0009829631018268463
ACH-000159,0.08894193032692048
ACH-000160,0.02087252535445573
ACH-000163,-0.044231650742739714
ACH-000167,-0.33998350720886433
ACH-000168,0.09634587185751946
ACH-000169,-0.056816578599311586
ACH-000178,-0.02178360507535924
ACH-000183,0.02365812179236617
ACH-000188,0.09421667844376433
ACH-000189,-0.10153543325380264
ACH-000190,-0.07455512133001721
ACH-000198,0.02086723227977209
ACH-000203,-0.5399611902464901
ACH-000204,0.2795275184754192
ACH-000206,0.02388564986488301
ACH-000207,0.1344011492533967
ACH-000208,0.5664039041198237
ACH-000210,0.10554762346491868
ACH-000211,-0.041498642287850496
ACH-000215,-0.06831823598197599
ACH-000221,-0.12776189207002342
ACH-000222,0.21592581691194104
ACH-000223,0.028206415911729038
ACH-000226,-0.15605622471724834
ACH-000227,0.03857015743045922
ACH-000228,0.1165328308872904
ACH-000231,-0.05035372538946024
ACH-000232,-0.07826772812444763
ACH-000233,0.017101245167164464
ACH-000234,-0.4014008349379396
ACH-000235,-0.037204816929968514
ACH-000237,-0.05119840588849453
ACH-000238,-0.05455946601526697
ACH-000242,-0.13046100292005286
ACH-000243,0.07583141100888491
ACH-000244,-0.08259928250784253
ACH-000246,0.17266553957864292
ACH-000248,-0.07169492073939204
ACH-000250,0.05657854803433233
ACH-000251,-0.05265940872118794
ACH-000252,-0.1309708102965094
ACH-000253,0.07368127006109902
