,RASL10A (10633)
ACH-000505,-0.28953464224396963
ACH-000507,-0.15787260682515686
ACH-000510,-0.2727552922983383
ACH-000511,-0.18093498352643755
ACH-000512,-0.039738975271927865
ACH-000516,-0.3257108743617463
ACH-000517,-0.2214838671917614
ACH-000518,0.0003891532173879529
ACH-000520,-0.1875307254874633
ACH-000521,-0.11078465248470663
ACH-000522,-0.18920012306488854
ACH-000524,-0.2714405191465936
ACH-000527,-0.2490771278777364
ACH-000528,-0.3028067381728973
ACH-000537,-0.22255630523209666
ACH-000541,-0.3699650878312681
ACH-000542,-0.2488581941857952
ACH-000544,-0.17718297436451638
ACH-000545,-0.2694611477790411
ACH-000547,-0.24809917196447714
ACH-000548,-0.17111447705869956
ACH-000549,-0.14917113873560695
ACH-000550,-0.17619398401189465
ACH-000552,-0.4850791128348935
ACH-000556,-0.29410659167061465
ACH-000557,-0.4139274490105305
ACH-000569,-0.08011657748335761
ACH-000570,-0.3614019081195274
ACH-000571,-0.1852715095919954
ACH-000573,-0.3299288760900266
ACH-000576,-0.23013710924001746
ACH-000579,0.0026960954932533253
ACH-000580,-0.39836005666885377
ACH-000584,-0.1359651009719651
ACH-000585,0.000621165840294791
ACH-000588,-0.12720514596867066
ACH-000589,-0.18265590430307255
ACH-000591,-0.22660456099161544
ACH-000593,-0.16983383312992853
ACH-000600,-0.10366969348273962
ACH-000601,-0.329697741705962
ACH-000605,-0.06241808077179682
ACH-000606,-0.1781422116336999
ACH-000608,-0.26618569322576163
ACH-000614,-0.1562574777266351
ACH-000616,-0.22033416894658886
ACH-000618,-0.3818173952127042
ACH-000619,-0.20403924266293952
ACH-000620,-0.18005235828245758
ACH-000621,-0.2906398907668382
ACH-000622,-0.3062733764676758
ACH-000623,-0.2957804051086057
ACH-000624,-0.32349258223805216
ACH-000627,-0.2921188559531405
ACH-000630,-0.05974258147039337
ACH-000631,-0.3926546690174112
ACH-000632,-0.2291784593002545
ACH-000633,-0.2455063728781184
ACH-000637,-0.3018560589138758
ACH-000638,-0.20601809265278387
ACH-000646,-0.2878602412936558
ACH-000647,-0.19073210067139454
ACH-000648,-0.12305665403628295
ACH-000649,-0.15861803962273147
ACH-000651,-0.3305609593366265
ACH-000652,-0.20656808568666196
ACH-000653,-0.3201891749324127
ACH-000657,-0.18349177518673215
ACH-000658,-0.09137374700268312
ACH-000661,-0.09346054057966492
ACH-000662,0.2024941518952721
ACH-000663,-0.2305050903110379
ACH-000665,-0.34960301890840545
ACH-000671,-0.2636841297072248
ACH-000672,-0.3786028718393154
ACH-000673,-0.35335020915102644
ACH-000676,-0.1560081927496557
ACH-000677,-0.2260752888505886
ACH-000681,-0.17231722429093455
ACH-000683,-0.20862917326588126
ACH-000684,-0.14707452594925674
ACH-000688,-0.0499006774917652
ACH-000693,-0.2777387450520809
ACH-000694,-0.20591397463449346
ACH-000695,-0.1391170547451284
ACH-000696,-0.34515011853463845
ACH-000697,-0.20173989193662514
ACH-000699,-0.16787037564092078
ACH-000701,-0.14368862512366462
ACH-000706,-0.16685007349695416
ACH-000711,-0.26384389807770625
ACH-000713,-0.2471878086332997
ACH-000714,-0.21408007306558824
ACH-000718,-0.23644248734684534
ACH-000720,-0.10407966076829624
ACH-000721,-0.3301635746091649
ACH-000724,-0.2799647518720783
ACH-000725,-0.304683326551
ACH-000732,-0.1041526013404992
ACH-000734,-0.2871833396052181
ACH-000735,-0.2311050240371357
ACH-000736,-0.12148559888077436
ACH-000738,-0.25041174504789776
ACH-000746,-0.22660826567861805
ACH-000747,-0.3933808946428056
ACH-000748,-0.2919451553662208
ACH-000753,-0.1556011558842959
ACH-000756,-0.3694043647699228
ACH-000757,-0.31157801546137914
ACH-000758,-0.2886354417155135
ACH-000760,-0.1981772965971194
ACH-000762,-0.3998169863544595
ACH-000763,-0.1097993390052536
ACH-000764,0.10138546158507362
ACH-000765,-0.23248758798216285
ACH-000766,-0.28442510505388685
ACH-000767,-0.08961668070127435
ACH-000768,-0.2570793458562017
ACH-000769,-0.2619010507257201
ACH-000770,-0.16952096280751167
ACH-000771,-0.29245452522731097
ACH-000773,-0.3019073655759156
ACH-000776,-0.20436588104068293
ACH-000777,-0.15248552890897535
ACH-000778,-0.5801393148516446
ACH-000781,-0.3223737886864599
ACH-000782,-0.39685466266049824
ACH-000783,-0.11534031799343515
ACH-000784,-0.18364013385855232
ACH-000785,-0.1194467906808922
ACH-000787,-0.2281767977262681
ACH-000788,-0.3658159692195077
ACH-000791,-0.2808975865871967
ACH-000792,-0.22348020175249828
ACH-000794,-0.31609267374129585
ACH-000796,-0.056021438400791615
ACH-000798,-0.15440630155738327
ACH-000799,-0.494587947636481
ACH-000800,-0.18012854414848836
ACH-000802,-0.27788231721473017
ACH-000804,-0.11008381233927364
ACH-000805,-0.09008693749001906
ACH-000809,-0.30032726556262623
ACH-000810,-0.18968459570536994
ACH-000811,-0.21307458468518425
ACH-000817,-0.18645192560605936
ACH-000819,-0.3929495944787641
ACH-000820,-0.516847861089602
ACH-000821,-0.3143104127920909
ACH-000822,-0.3130193545482464
ACH-000823,-0.21912040462955265
ACH-000824,-0.15111688868937276
ACH-000827,-0.2395085109464249
ACH-000829,-0.09893828125073093
ACH-000831,-0.21001343774288875
ACH-000832,-0.2253574733090112
ACH-000833,-0.2044828622140452
ACH-000834,-0.05524955525904613
ACH-000835,-0.21616559348420525
ACH-000836,-0.4827717525761597
ACH-000837,-0.2496162326187981
ACH-000838,-0.09878072776974556
ACH-000839,-0.3567176870868891
ACH-000840,-0.25765747533930844
ACH-000841,-0.18294669907513988
ACH-000843,-0.28956277572176925
ACH-000846,-0.3403151451479523
ACH-000847,-0.3187898820813693
ACH-000848,-0.33170658330749875
ACH-000849,-0.08315050190732683
ACH-000851,-0.1675969134225124
ACH-000855,-0.4580522512770589
ACH-000856,-0.31332956232501114
ACH-000858,-0.39899832926131495
ACH-000859,-0.2242044197824543
ACH-000861,-0.27893863636181393
ACH-000862,-0.15149994202773498
ACH-000865,-0.2943105996078495
ACH-000866,-0.1392862689719484
ACH-000867,-0.1659187505644604
ACH-000869,-0.12917743522899422
ACH-000872,-0.485217739044191
ACH-000873,-0.2356171655245889
ACH-000876,-0.10419501970548248
ACH-000878,0.005727753215298688
ACH-000880,-0.2210082219794288
ACH-000881,-0.14897399866683045
ACH-000882,-0.16848441553161486
ACH-000884,-0.38244898322313065
ACH-000885,-0.34445151380917466
ACH-000887,-0.27076995565886197
ACH-000889,-0.21505203809098591
ACH-000896,-0.2302626278422861
ACH-000898,-0.2530244440387914
ACH-000900,-0.3593329807682858
ACH-000901,-0.23319049840310999
ACH-000905,-0.16414469512553534
ACH-000906,-0.3125772129850643
ACH-000907,-0.24808802018079298
ACH-000910,-0.1716075248228719
ACH-000911,-0.4283880317173828
ACH-000912,-0.3406417651644338
ACH-000913,-0.1833324102357204
ACH-000915,-0.25132416729098084
ACH-000916,-0.8742896783076914
ACH-000917,-0.22191288255155092
ACH-000920,-0.14024259993239171
ACH-000921,-0.23864914706349996
ACH-000924,-0.2040604383421125
ACH-000926,-0.12447456087159453
ACH-000928,-0.26907777111794584
ACH-000929,0.09490230143210623
ACH-000932,-0.2268360528067256
ACH-000935,-0.16815316130703498
ACH-000936,-0.1723749756203085
ACH-000937,-0.3175421376971973
ACH-000938,-0.2299916569476266
ACH-000939,-0.3074975431093167
ACH-000941,-0.24749178632776603
ACH-000943,-0.10995404058240976
ACH-000946,-0.21541589969771574
ACH-000947,-0.1983538282723484
ACH-000948,-0.13148377421121218
ACH-000950,-0.2814857373384954
ACH-000953,-0.2468496931259441
ACH-000954,-0.1956682168076748
ACH-000957,-0.2678047578596561
ACH-000958,-0.21577415120040108
ACH-000960,-0.12408194813146425
ACH-000963,-0.3276178462329128
ACH-000968,-0.01714267194281276
ACH-000969,-0.3002348625414209
ACH-000972,-0.11757608999014685
ACH-000973,-0.19090837897468296
ACH-000974,-0.19393343003823985
ACH-000978,-0.13995980202845806
ACH-000984,-0.20152812101566048
ACH-000986,-0.4125742474902404
ACH-000988,-0.2949136971983135
ACH-000993,-0.1858907872364998
ACH-000994,-0.3431538343616287
ACH-000996,-0.4843364441746293
ACH-001001,-0.2836014845759769
ACH-001020,-0.14986605338307432
ACH-001028,-0.2576607222104099
ACH-001031,-0.1883739179196143
ACH-001038,-0.27369715802379724
ACH-001048,-0.2334533269955869
ACH-001050,-0.1293171045972319
ACH-001053,-0.4172999099699881
ACH-001054,-0.1903477918901509
ACH-001061,-0.14314065965883171
ACH-001067,-0.347829805360035
ACH-001075,-0.10720662783206844
ACH-001096,-0.31604419698286595
ACH-001111,-0.2745645780912306
ACH-001119,-0.11491443273924433
ACH-001128,0.03776979923581016
ACH-001134,-0.1320826799400506
ACH-001151,-0.17467953152990484
ACH-001163,-0.30431629966888885
ACH-001164,-0.1617527275354424
ACH-001183,-0.1850575028755677
ACH-001192,-0.1877216087346262
ACH-001193,-0.11694617421738185
ACH-001196,-0.4259325116750766
ACH-001197,-0.1910229961775188
ACH-001205,-0.2545909579286922
ACH-001211,-0.19970218139651827
ACH-001212,-0.5343538336184839
ACH-001228,-0.28934001087916345
ACH-001232,-0.08671970713266379
ACH-001239,-0.29548692106120544
ACH-001270,-0.34709389264568363
ACH-001274,-0.19694481606443373
ACH-001275,-0.371851992156379
ACH-001277,-0.18634270671132488
ACH-001278,-0.08557348368958245
ACH-001280,-0.311954390552897
ACH-001283,-0.15587919206837406
ACH-001289,0.02015652241006745
ACH-001300,-0.31308305560440824
ACH-001301,-0.19388409612617696
ACH-001302,-0.3036386569959369
ACH-001306,-0.19194234713836034
ACH-001318,-0.2775119936817181
ACH-001322,-0.0006200940175414318
ACH-001328,-0.2451218265428429
ACH-001332,-0.4728841340769722
ACH-001336,-0.22159113307817965
ACH-001346,-0.4697646320453014
ACH-001353,-0.2404699088596257
ACH-001354,-0.2251865818860169
ACH-001367,-0.20253143523616574
ACH-001368,-0.4030683664270224
ACH-001374,-0.4014600319555699
ACH-001377,-0.12826982211389176
ACH-001380,-0.0677561074354181
ACH-001391,-0.2523054793214371
ACH-001408,-0.2552520073906492
ACH-001430,-0.16795447650200632
ACH-001431,-0.0750853992975325
ACH-001450,-0.33915996128315073
ACH-001496,-0.18922287371035584
ACH-001500,-0.34313458587413104
ACH-001523,-0.18637531908879265
ACH-001532,-0.3982985252909341
ACH-001550,-0.18142440896780526
ACH-001552,-0.021068438323298952
ACH-001554,-0.20300363552908046
ACH-001654,-0.2447578121379557
ACH-001735,-0.3615290290398014
ACH-001736,-0.3959354988242605
ACH-001737,-0.16260088884973348
ACH-001740,-0.13188684445809692
ACH-001745,-0.3358299681172458
ACH-001765,-0.3175610481247013
