,PPP1R1B (84152)
ACH-000004,-0.1326709462167663
ACH-000005,0.13733255643208356
ACH-000007,-0.08249578443672399
ACH-000009,-0.21649939840465304
ACH-000011,-0.05495286665907068
ACH-000012,-0.26025130191273266
ACH-000013,-0.27107644026543354
ACH-000014,-0.11976768160535503
ACH-000015,-0.13182957149023944
ACH-000017,-0.4192151457154445
ACH-000018,-0.13843150215067332
ACH-000019,-0.0010330371308501381
ACH-000021,-0.22175155899362364
ACH-000022,-0.2673120835169001
ACH-000025,-0.1361286883305493
ACH-000028,-0.1706753597110213
ACH-000030,-0.2378971415779234
ACH-000035,-0.22112953797010998
ACH-000036,-0.21194451320149688
ACH-000037,-0.16028148119979496
ACH-000039,-0.06795674291407683
ACH-000040,-0.2287809514850879
ACH-000041,-0.15104856108818862
ACH-000042,-0.09233743136320643
ACH-000045,-0.18093310654719075
ACH-000047,-0.16028639774606626
ACH-000052,-0.04364936251576032
ACH-000053,-0.1479938625102909
ACH-000054,-0.18772084756352173
ACH-000055,-0.0013711616375002632
ACH-000060,-0.24076217405690095
ACH-000067,-0.25809129190147
ACH-000070,-0.011344760706483593
ACH-000075,-0.2003934332868291
ACH-000078,-0.18115611119586672
ACH-000082,-0.2263088755976832
ACH-000085,-0.20853419147381974
ACH-000086,-0.1638930640568446
ACH-000087,0.01508777375521968
ACH-000092,-0.10149420531643316
ACH-000095,-0.2123428717911118
ACH-000097,-0.14355214789740164
ACH-000098,-0.12043633746152063
ACH-000099,-0.036026255264615795
ACH-000108,-0.17611756736232248
ACH-000113,-0.12701461901860694
ACH-000116,-0.1881057282127751
ACH-000118,-0.2511299236798682
ACH-000120,-0.08990067580347302
ACH-000123,-0.09616762617153574
ACH-000127,-0.1514600891863377
ACH-000128,-0.16722429436600592
ACH-000132,-0.2943973285177955
ACH-000133,-0.12422297945125753
ACH-000137,-0.21403773062145287
ACH-000138,-0.3313818265159655
ACH-000142,-0.298671821772163
ACH-000143,-0.3173964547249691
ACH-000146,-0.23599384852915814
ACH-000148,-0.2464524546664463
ACH-000150,-0.11640385763058025
ACH-000152,-0.2422755656499405
ACH-000153,-0.292577886400802
ACH-000159,-0.18022921929525376
ACH-000160,-0.4308181822821615
ACH-000163,-0.2510430831383645
ACH-000167,-0.17427542803203502
ACH-000168,-0.1830685693695088
ACH-000169,-0.14535251927549014
ACH-000178,-0.08806318056409368
ACH-000183,-0.10901371450019057
ACH-000188,-0.3615712389784757
ACH-000189,-0.18384986181848767
ACH-000190,-0.08379680016202233
ACH-000198,-0.14598444480656025
ACH-000203,-0.4135080348311459
ACH-000204,-0.29222222483491245
ACH-000206,-0.07947832649317911
ACH-000207,-0.19588957857304626
ACH-000208,0.03625965399757754
ACH-000210,-0.17166329843155612
ACH-000211,-0.11464758574373005
ACH-000215,-0.11335818106006115
ACH-000221,-0.16020652406401895
ACH-000222,-0.15129165577203438
ACH-000223,-0.08683257582685877
ACH-000226,-0.2046495997381804
ACH-000227,-0.10734875850480048
ACH-000228,-0.21515881113799115
ACH-000231,-0.31758618929743354
ACH-000232,-0.017693796862800527
ACH-000233,-0.002482771752457841
ACH-000234,-0.1461116999027056
ACH-000235,-0.20564297762539052
ACH-000237,-0.14062608140185273
ACH-000238,-0.32653936727676885
ACH-000242,-0.15592817114322632
ACH-000243,-0.33703944270029784
