,HABP4 (22927)
ACH-000004,-0.17143285465607289
ACH-000005,-0.4736117566729435
ACH-000007,-0.1914716692253532
ACH-000009,-0.15172892368578006
ACH-000011,0.014887485942804144
ACH-000012,-0.02901516189349305
ACH-000013,0.04907877921034935
ACH-000014,-0.034914796972685944
ACH-000015,-0.10509994530896503
ACH-000017,0.0495841168980264
ACH-000018,-0.1716876045352728
ACH-000019,0.07235289583297845
ACH-000021,-0.031755564110900615
ACH-000022,-0.16581517747482918
ACH-000025,0.036305886860217296
ACH-000028,-0.21034754511900464
ACH-000030,-0.21019227806051952
ACH-000035,-0.2080056111769124
ACH-000036,0.009447035350347624
ACH-000037,-0.28352599946902635
ACH-000039,-0.0354775700018782
ACH-000040,-0.2133279416893732
ACH-000041,-0.03358268748901954
ACH-000042,-0.09505483765107553
ACH-000045,-0.16253378730399914
ACH-000047,0.02593091194038311
ACH-000052,0.21920841469029334
ACH-000053,0.10274663125098804
ACH-000054,-0.2140823602181333
ACH-000055,-0.1277177607179276
ACH-000060,0.11284798489765473
ACH-000067,-0.13395372216918186
ACH-000070,-0.031564851714446056
ACH-000075,-0.0897062314898556
ACH-000078,-0.004751874691845497
ACH-000082,-0.09332539287372144
ACH-000085,-0.31288796309969297
ACH-000086,0.0377450937518873
ACH-000087,0.09732350694296248
ACH-000092,-0.09237901465783832
ACH-000095,-0.08731330229117842
ACH-000097,-0.2256683033929721
ACH-000098,-0.09376174129471994
ACH-000099,-0.011494628886983826
ACH-000108,-0.061367089800460836
ACH-000113,0.048542681742805134
ACH-000116,-0.0464577475403199
ACH-000118,-0.023379829716759247
ACH-000120,-0.010360965207362722
ACH-000123,-0.07247570463419697
ACH-000127,-0.00823213878194622
ACH-000128,-0.1768543913933372
ACH-000132,-0.06746837393997575
ACH-000133,-0.21509805958940667
ACH-000137,0.09960435472274064
ACH-000138,-0.17283549025063008
ACH-000142,-0.09287813567314436
ACH-000143,-0.1671474111423552
ACH-000146,-0.12846890409864425
ACH-000148,0.09544987164067023
ACH-000150,-0.024676203247170143
ACH-000152,0.07212129218270627
ACH-000153,-0.06669001969627747
ACH-000159,-0.0736815018174176
ACH-000160,-0.11959852765613732
ACH-000163,-0.10719952190431532
ACH-000167,-0.2423502143744446
ACH-000168,-0.10895546665443387
ACH-000169,-0.009088604057692308
ACH-000178,-0.08057777391128032
ACH-000183,-0.10810733784206847
ACH-000188,-0.0278526984000206
ACH-000189,-0.03619709112682876
ACH-000190,0.05123653383501104
ACH-000198,-0.11303140573768468
ACH-000203,-0.3316052020664001
ACH-000204,0.1285287603367804
ACH-000206,-0.12243309859553735
ACH-000207,-0.2798640080025241
ACH-000208,-0.5484823434618272
ACH-000210,-0.18585709416026144
ACH-000211,-0.024943500478752077
ACH-000215,0.033336786554904935
