,SAG (6295)
ACH-000004,0.1026570041786274
ACH-000005,-0.095047909219124
ACH-000007,0.18101200218655888
ACH-000009,-0.028090534577017424
ACH-000011,-0.05072575582886938
ACH-000012,-0.09331913469362316
ACH-000013,0.06133098761008424
ACH-000014,0.012259051402231328
ACH-000015,0.10109040463109126
ACH-000017,0.01526951299961666
ACH-000018,0.2893284199421197
ACH-000019,0.03040488355593108
ACH-000021,0.06375000439838706
ACH-000022,-0.06794742257481351
ACH-000025,0.14521697775044975
ACH-000028,0.06491454066962875
ACH-000030,0.07516808254142847
ACH-000035,0.27727523511241625
ACH-000036,-0.022383789906768783
ACH-000037,-0.012141968430629594
ACH-000039,0.06276591468912114
ACH-000040,-0.01308432922179213
ACH-000041,0.08981479708693711
ACH-000042,-0.11840266635544558
ACH-000045,0.08718877101161515
ACH-000047,0.11821774091244686
ACH-000052,0.1009987611271389
ACH-000053,-0.025310794578434003
ACH-000054,0.08633911785116531
ACH-000055,0.03696467218107149
ACH-000060,-0.08267933434560018
ACH-000067,0.171907985033579
ACH-000070,-0.17203391103915336
ACH-000075,-0.09581653052516304
ACH-000078,0.07330240045200573
ACH-000082,0.10429686089283298
ACH-000085,-0.09057424923697224
ACH-000086,0.0709760071168153
ACH-000087,0.11762518571979655
ACH-000092,-0.01702943179478553
ACH-000095,0.11300233665179905
ACH-000097,-0.02527424637386414
ACH-000098,-0.024627419424022773
ACH-000099,-0.008321790871657655
ACH-000108,0.001233306332333349
ACH-000113,-0.03745981033649172
ACH-000116,0.018382026182011967
ACH-000118,0.07283812228697596
ACH-000120,-0.14071168238592716
ACH-000123,0.06448733097724033
ACH-000127,0.06023846857401415
ACH-000128,0.015757646094459926
ACH-000132,-0.0246120818535696
ACH-000133,-0.20780199614602812
ACH-000137,0.2262111551397255
ACH-000138,0.1035248181984046
ACH-000142,-0.14431351629339392
ACH-000143,0.05186072882874316
ACH-000146,0.04404015480035578
ACH-000148,-0.044244848404241685
ACH-000150,-0.06653842665584589
ACH-000152,-0.06743885556250592
ACH-000153,-0.11620195732581948
ACH-000159,-0.04079805560467335
ACH-000160,-0.005155911080775436
ACH-000163,0.03838314180952219
ACH-000167,0.3364736706767472
ACH-000168,-0.16133122601418606
ACH-000169,0.1355433957688743
ACH-000178,0.13421446031598416
ACH-000183,0.15786271422446202
ACH-000188,-0.021465419916147945
ACH-000189,0.016335260940256568
ACH-000190,0.15784087570839936
ACH-000198,-0.02166661931643618
ACH-000203,-0.1511226063713669
ACH-000204,0.04695280002291608
ACH-000206,-0.025076562089351
ACH-000207,-0.014506792844261956
ACH-000208,-0.099138363225335
ACH-000210,0.2025520924564831
ACH-000211,0.10816247400840233
ACH-000215,-0.07407356079431361
ACH-000221,0.04410833657064298
ACH-000222,0.0067288296836432865
ACH-000223,0.10351825660481853
ACH-000226,0.015715339279092883
ACH-000227,-0.04026951411415768
ACH-000228,-0.2329170879007587
ACH-000231,-0.018083426034378302
ACH-000232,-0.0011493491004748704
ACH-000233,0.1013409179015972
ACH-000234,0.07316922603414604
ACH-000235,-0.010133848053154962
ACH-000237,-0.12244956127716088
ACH-000238,0.027794267320140488
ACH-000242,-0.002573140673436598
ACH-000243,0.042994916704796465
ACH-000244,0.10904870481872636
ACH-000246,0.2038850697124415
ACH-000248,0.11615084519099975
