,STMN3 (50861)
ACH-000004,-0.0829604201589218
ACH-000005,-0.08889887299410906
ACH-000007,0.11071511179931176
ACH-000009,-0.22509214639218386
ACH-000011,-0.1814999912178052
ACH-000012,-0.10567683203280892
ACH-000013,-0.030474334871878936
ACH-000014,-0.027583066771934887
ACH-000015,-0.07299327516721991
ACH-000017,-0.252423354353652
ACH-000018,-0.17203595937414976
ACH-000019,-0.3190982488997903
ACH-000021,-0.09104189153424204
ACH-000022,-0.13241922965752995
ACH-000025,-0.1456638972305841
ACH-000028,-0.2236496665605877
ACH-000030,-0.1658542052126716
ACH-000035,0.0806364435138908
ACH-000036,-0.18430745042082336
ACH-000037,-0.12903391869306313
ACH-000039,-0.2915807659247637
ACH-000040,-0.2125082532294868
ACH-000041,-0.069722924441039
ACH-000042,-0.19625363480211408
ACH-000045,-0.1153263527015162
ACH-000047,-0.06974023527264965
ACH-000052,-0.26835787290183066
ACH-000053,-0.07177620111058468
ACH-000054,-0.12349203451419954
ACH-000055,0.0922097232877074
ACH-000060,-0.2379413546025881
ACH-000067,-0.07741329467237898
ACH-000070,0.006485486343984753
ACH-000075,0.018247512136604017
ACH-000078,-0.1276490705940054
ACH-000082,-0.12841562502238685
ACH-000085,-0.17799460147274412
ACH-000086,-0.027435509349325184
ACH-000087,0.21081619451863964
ACH-000092,-0.07502700474016864
ACH-000095,-0.06327778112473173
ACH-000097,-0.04279496132992877
ACH-000098,-0.14338921264109258
ACH-000099,-0.15772447804215564
ACH-000108,0.032091148445640164
ACH-000113,-0.03360567577356715
ACH-000116,0.02218592470522149
ACH-000118,-0.012780779840917984
ACH-000120,-0.07225125257249519
ACH-000123,-0.29339491498980763
ACH-000127,-0.10796914552346737
ACH-000128,-0.1282751297231602
ACH-000132,-0.01881788575604956
ACH-000133,-0.08741943527537452
ACH-000137,0.0782316862622785
ACH-000138,0.02808390829884672
ACH-000142,-0.1373100968156532
ACH-000143,-0.09192309505850503
ACH-000146,-0.15032190025711092
ACH-000148,-0.015551949067575196
ACH-000150,-0.2256403490291325
ACH-000152,-0.06304240650941469
ACH-000153,-0.3029017348742332
ACH-000159,-0.014346986732620982
ACH-000160,-0.2816318173067727
ACH-000163,-0.11929866061127782
ACH-000167,-0.10906644166699687
ACH-000168,-0.23832397368793065
ACH-000169,-0.1263433030023506
ACH-000178,-0.15361718343293945
ACH-000183,-0.12836275034264427
ACH-000188,-0.18610339797839826
ACH-000189,-0.11880369356150243
ACH-000190,0.01435551422223271
ACH-000198,-0.10370151590624048
ACH-000203,0.1591048158759228
ACH-000204,-0.2278801055146005
ACH-000206,-0.1596830240236095
ACH-000207,-0.08750233053617637
ACH-000208,-0.2850206376703946
ACH-000210,0.08251545088876112
ACH-000211,-0.13972034175064238
ACH-000215,0.0019604903167304887
ACH-000221,-0.17031085123417114
ACH-000222,-0.2336792344373976
