,ARL4A (10124)
ACH-000004,0.18854640843310186
ACH-000005,-0.20410169465547054
ACH-000007,0.0488058716258257
ACH-000009,0.030422720985217363
ACH-000011,-0.1394251676197587
ACH-000012,0.0756387779615268
ACH-000013,-0.06106630466717401
ACH-000014,-0.11821309543917168
ACH-000015,-0.1508560307592226
ACH-000017,-0.033420105000249806
ACH-000018,-0.18782880667488244
ACH-000019,0.14644668097929547
ACH-000021,-0.056641339223162675
ACH-000022,-0.011998004389726995
ACH-000025,0.037473092844824696
ACH-000028,0.0563970674452625
ACH-000030,0.029811695488971925
ACH-000035,0.034625928455254223
ACH-000036,0.0783843719216063
ACH-000037,0.1848751077554787
ACH-000039,0.009109844521679778
ACH-000040,0.07744907318170294
ACH-000041,-0.01486099541178335
ACH-000042,0.03368523972921612
ACH-000045,0.07037555462911066
ACH-000047,-0.08098406208301025
ACH-000052,0.06435274366679804
ACH-000053,0.11321360679369265
ACH-000054,-0.11186283120744887
ACH-000055,0.15349883056069755
ACH-000060,-0.12321989890602005
ACH-000067,-0.07045999160771124
ACH-000070,0.00017242164946433514
ACH-000075,-0.026702175084579186
ACH-000078,-0.02138174845757064
ACH-000082,0.02417264579065805
ACH-000085,-0.08066675620539819
ACH-000086,0.02305701815535877
ACH-000087,-0.16561250979875786
ACH-000092,-0.0011301271460424144
ACH-000095,-0.0667977667268694
ACH-000097,0.007328717803108662
ACH-000098,0.045081816168225125
ACH-000099,0.03125856514905805
ACH-000108,0.10462899940401076
ACH-000113,0.119745327884517
ACH-000116,-0.06519102584727117
ACH-000118,0.029732898001229108
ACH-000120,0.009695536355398084
ACH-000123,-0.13561055335686628
ACH-000127,0.013040115530380227
ACH-000128,-0.07986607794891731
ACH-000132,0.023686099393395117
ACH-000133,0.009903806474795357
ACH-000137,0.06515542418640037
ACH-000138,0.0230138646731098
ACH-000142,-0.26688974000153504
ACH-000143,0.1864704081253913
ACH-000146,-0.005940240838600221
ACH-000148,-0.03205940736086156
ACH-000150,-0.1119653029863248
ACH-000152,-0.022801591206880318
ACH-000153,0.02176467912077621
ACH-000159,0.04422744282626798
ACH-000160,-0.030176680404256268
ACH-000163,0.11666135441060227
ACH-000167,-0.009856416144205736
ACH-000168,0.07151660443306415
ACH-000169,0.17282095331228484
ACH-000178,0.011050520201053805
ACH-000183,0.01108104486409609
ACH-000188,0.03448010049537952
ACH-000189,0.13479154073316532
ACH-000190,0.020682718965051063
ACH-000198,-0.053825736931159975
ACH-000203,0.004584472304038039
ACH-000204,0.1718872527678025
ACH-000206,-0.10890957607760436
ACH-000207,0.01833993913460889
ACH-000208,0.1653250904533158
ACH-000210,-0.07769011752919139
ACH-000211,0.01576441014902516
ACH-000215,0.017264631911743274
ACH-000221,0.059173953818663125
ACH-000222,0.0687459446197925
ACH-000223,-0.05717179749146228
ACH-000226,0.0606492088553436
ACH-000227,0.09011050150949652
ACH-000228,-0.1923912534136045
ACH-000231,0.021728397886446454
ACH-000232,0.0022269180713501762
ACH-000233,0.06835482710021644
ACH-000234,0.18539434291310397
ACH-000235,-0.006158225877052477
ACH-000237,-0.0973693172215897
ACH-000238,-0.11878007992206788
ACH-000242,-0.0690396193896831
ACH-000243,0.02402831707811472
ACH-000244,-0.15192657348445407
ACH-000246,0.08771264723244934
ACH-000248,-0.10406867106284852
ACH-000250,-0.06634079983206095
ACH-000251,0.07922251140562331
ACH-000252,0.09223893532212077
ACH-000253,0.11989413583501415
ACH-000255,0.024395640760984213
ACH-000256,0.054747538445497186
ACH-000257,-0.08935392366367252
ACH-000258,0.07566035740662481
ACH-000259,0.023471264295291668
ACH-000260,-0.07277336061936647
ACH-000261,-0.0455863654239506
ACH-000262,-0.1924163275458492
ACH-000263,-0.03436726136262186
ACH-000264,0.022865352485354887
ACH-000265,0.022547592934541644
ACH-000266,0.02652406499566222
ACH-000272,-0.07246213339425242
ACH-000274,0.060211607405910375
ACH-000277,0.07268890563791218
ACH-000278,0.10236144266046188
ACH-000279,-0.061165168829754965
ACH-000280,0.043652662166506886
ACH-000281,-0.061071217772577714
ACH-000288,-0.026943215674070917
