,DepMap_ID
17203,ACH-000047
30332,ACH-000077
105737,ACH-000326
117689,ACH-000358
120067,ACH-000365
130751,ACH-000393
141680,ACH-000421
147457,ACH-000434
161324,ACH-000469
162707,ACH-000472
165177,ACH-000479
198711,ACH-000559
224791,ACH-000615
253360,ACH-000670
279226,ACH-000718
284140,ACH-000727
342711,ACH-000786
342712,ACH-000786
366975,ACH-000800
367951,ACH-000801
372152,ACH-000806
384972,ACH-000822
412066,ACH-000856
415130,ACH-000860
419548,ACH-000865
433850,ACH-000878
448171,ACH-000889
542830,ACH-000943
547898,ACH-000945
567123,ACH-000952
581778,ACH-000956
604864,ACH-000963
604865,ACH-000963
649813,ACH-000975
667697,ACH-000979
667698,ACH-000979
675774,ACH-000981
682140,ACH-000982
682141,ACH-000982
687081,ACH-000983
692392,ACH-000984
699186,ACH-000985
740146,ACH-000990
845531,ACH-000995
897559,ACH-000999
897560,ACH-000999
897561,ACH-000999
940687,ACH-001127
976283,ACH-001328
987537,ACH-001345
987538,ACH-001345
1003064,ACH-001377
1004246,ACH-001379
1008528,ACH-001400
1018173,ACH-001431
1030828,ACH-001517
1035542,ACH-001523
1041843,ACH-001542
1060108,ACH-001568
1060109,ACH-001568
1079164,ACH-001650
1170367,ACH-002238
1236451,ACH-002390
1240751,ACH-002396
