,GPC2 (221914)
ACH-000004,-0.3110711295343087
ACH-000005,-0.10954610108870527
ACH-000007,-0.2913836734486893
ACH-000009,-0.2197534252817976
ACH-000011,-0.3719979329326758
ACH-000012,-0.11349476190617952
ACH-000013,-0.11932971285495468
ACH-000014,-0.017503994217959014
ACH-000015,-0.12893368237197625
ACH-000017,-0.3514978777731163
ACH-000018,0.014549150175146368
ACH-000019,-0.19142163172175186
ACH-000021,-0.2834016096154602
ACH-000022,-0.09407374284691858
ACH-000025,-0.11887629807481533
ACH-000028,-0.2173225667480544
ACH-000030,-0.2357278914917374
ACH-000035,-0.2058105724233139
ACH-000036,-0.4640443944603105
ACH-000037,-0.15325575157809124
ACH-000039,-0.11192993675539067
ACH-000040,-0.14513991849213642
ACH-000041,-0.1830854861968518
ACH-000042,-0.1946875366498616
ACH-000045,-0.07027228362611429
ACH-000047,-0.22990447408454956
ACH-000052,-0.16920402164924125
ACH-000053,-0.13570935931674402
ACH-000054,-0.24208038865379866
ACH-000055,-0.258630735200596
ACH-000060,-0.3227959127270445
ACH-000067,-0.2658427563943025
ACH-000070,-0.2239248374233356
ACH-000075,-0.4446910621448241
ACH-000078,-0.18982019661560368
ACH-000082,-0.2993003566109562
ACH-000085,-0.26450969761085674
ACH-000086,-0.1084941115934885
ACH-000087,-0.2274125736303687
ACH-000092,-0.03803873701589009
ACH-000095,-0.2005199729418175
ACH-000097,-0.3377867514251431
ACH-000098,-0.18948619861943156
ACH-000099,-0.1875806163429676
ACH-000108,-0.1901375382777873
ACH-000113,-0.20587935745992952
ACH-000116,-0.2264347140774056
ACH-000118,-0.2133529226777115
ACH-000120,-0.10501850884084556
ACH-000123,-0.2748227349207044
ACH-000127,-0.16630597694794316
ACH-000128,-0.2173413536571559
ACH-000132,-0.20162151666733025
ACH-000133,-0.24750418270637745
ACH-000137,-0.07161257144087715
ACH-000138,-0.18156786327086802
ACH-000142,-0.20436279367399346
ACH-000143,-0.2585461385896226
ACH-000146,-0.17850416106282707
ACH-000148,-0.035498745559184544
ACH-000150,-0.19153831609816754
ACH-000152,-0.2535869910015708
ACH-000153,-0.18877039667930487
ACH-000159,-0.29047430160975785
ACH-000160,-0.2379112089939033
ACH-000163,0.002207084554666677
ACH-000167,-0.0986474789044498
ACH-000168,-0.15124489825854692
ACH-000169,-0.14495563114961468
ACH-000178,-0.14142801147279233
ACH-000183,-0.20519062684127864
ACH-000188,-0.1865023993800732
ACH-000189,-0.05596316288343574
ACH-000190,-0.3571171135772285
ACH-000198,-0.16554849191364232
ACH-000203,-0.16848117163387158
ACH-000204,-0.11536389360578285
ACH-000206,-0.2703321689501841
ACH-000207,-0.12071023292954967
ACH-000208,-0.2512583355821548
ACH-000210,-0.36277562939935976
ACH-000211,-0.1665127995360522
ACH-000215,-0.2858818298215344
ACH-000221,-0.1542929880126539
ACH-000222,-0.23699424736954536
ACH-000223,-0.2268564873733585
ACH-000226,-0.2300857097653765
ACH-000227,-0.21820302923429846
ACH-000228,-0.05715180555642031
ACH-000231,-0.102932316248864
ACH-000232,-0.19213278446036844
ACH-000233,-0.13375192770609728
ACH-000234,-0.2977729515315113
ACH-000235,-0.13886311755921782
ACH-000237,-0.26340020340756765
ACH-000238,-0.4153003392131256
ACH-000242,0.08089452446667916
ACH-000243,-0.18533956264198484
ACH-000244,-0.2441210971495338
ACH-000246,-0.3168588986797478
ACH-000248,-0.3037768948713028
ACH-000250,-0.37517159742717104
ACH-000251,-0.3830958924869545
ACH-000252,-0.27283534915160434
ACH-000253,-0.2506754090555948
ACH-000255,-0.15892998014980134
ACH-000256,-0.05884468656674177
ACH-000257,-0.014255506993417868
ACH-000258,-0.4033395876305959
ACH-000259,-0.15609637606588891
ACH-000260,-0.201974274719788
ACH-000261,-0.24139808590140294
ACH-000262,-0.11749618967096777
ACH-000263,-0.2191556390036233
ACH-000264,-0.18952469714905693
ACH-000265,-0.07838308898409263
ACH-000266,-0.21869176031714915
ACH-000272,-0.2983907182989694
ACH-000274,-0.2661655247303212
ACH-000277,-0.18850047872886785
ACH-000278,-0.43210917357289175
ACH-000279,-0.19893648926738053
ACH-000280,-0.2870989404231403
ACH-000281,-0.15333734576252134
ACH-000288,-0.18948099126798668
ACH-000291,-0.18697839531375787
ACH-000293,-0.21492779944555
ACH-000294,-0.08340829157848331
ACH-000295,-0.3934701165737198
ACH-000296,-0.2660991265663151
ACH-000302,-0.1721835611888197
ACH-000304,-0.6052503232013776
ACH-000307,-0.05215226637678616
ACH-000308,-0.1917743602793327
ACH-000310,-0.1870875999494944
ACH-000311,-0.1658797750407104
ACH-000312,-0.2243937558909218
ACH-000315,-0.21403593657610856
ACH-000316,-0.10148468321671753
ACH-000317,-0.15058162993281202
ACH-000318,-0.31394713371776234
ACH-000319,-0.3286816337598511
ACH-000320,-0.16841373641400648
ACH-000322,-0.19118706793757004
ACH-000323,-0.09741385964864943
ACH-000324,-0.2298494558306396
ACH-000329,-0.2456462442745833
ACH-000330,-0.11333984883341455
ACH-000331,-0.3933987539568341
ACH-000332,-0.2499910872132854
ACH-000334,-0.19020346059560295
ACH-000335,-0.10798653003604868
ACH-000336,-0.31522491377700096
ACH-000337,-0.1386101118585922
ACH-000338,0.1586532539434266
ACH-000339,-0.3466127478861065
ACH-000341,-0.15397163268622155
ACH-000348,-0.1764790156402177
ACH-000350,-0.07241819591596789
ACH-000352,-0.145665859048947
ACH-000356,0.01668471698548293
ACH-000361,-0.0443209098433652
ACH-000362,-0.0543714599801076
ACH-000363,-0.16888397545091688
ACH-000364,-0.1996489349150232
ACH-000365,-0.20226395994308868
ACH-000366,-0.06247465597768336
ACH-000368,-0.20272246046939146
ACH-000374,-0.07394101180201047
ACH-000375,-0.44482439179607136
ACH-000376,-0.18936837213292707
ACH-000381,-0.1133782303325266
ACH-000383,-0.31475227323337346
ACH-000387,-0.17558253360179096
ACH-000389,-0.1759902339476371
ACH-000390,-0.13264238903339715
ACH-000393,-0.1273595785865641
ACH-000395,-0.1576206397451869
ACH-000396,0.035842529593393437
ACH-000397,-0.1503365569959061
ACH-000401,-0.4128114484671112
ACH-000402,-0.27384187438384633
ACH-000403,-0.2239050494585378
ACH-000404,-0.3423575171562201
ACH-000406,-0.2170278081499872
ACH-000407,-0.25387143607951346
ACH-000408,-0.2404603269994688
ACH-000410,-0.13703298038654727
ACH-000411,-0.30139373598886376
ACH-000414,-0.2907292360452929
ACH-000415,-0.10558270415414636
ACH-000416,-0.3605406158769068
ACH-000420,-0.3937964387512384
ACH-000421,-0.2572058039838672
ACH-000424,-0.15930538057214086
ACH-000425,-0.2927113933366491
ACH-000426,-0.2841816945131174
ACH-000427,-0.2771436773002601
ACH-000433,-0.11175953594912708
ACH-000435,-0.3473221253925274
ACH-000436,-0.3244912146434329
ACH-000444,-0.12283883860592915
ACH-000445,-0.12631407087834218
ACH-000448,-0.2021279155142005
ACH-000450,-0.3112832997960582
ACH-000452,-0.23534475720315945
ACH-000454,-0.065886694384968
ACH-000458,-0.2079177313119424
ACH-000459,-0.11636851142163974
ACH-000460,-0.19343606933543794
