,GLTSCR1L (23506)
ACH-000004,-0.0423881016703377
ACH-000005,0.29908930047675164
ACH-000007,0.04381940687624572
ACH-000009,0.03575899458376553
ACH-000011,0.19593484176235798
ACH-000012,-0.1456979807371508
ACH-000013,-0.08742357014539957
ACH-000014,0.08649343153737417
ACH-000015,-0.02857254134807765
ACH-000017,-0.06385227000997637
ACH-000018,-0.17884496363827368
ACH-000019,-0.0512329471898289
ACH-000021,0.0737617653948238
ACH-000022,-0.023813404286533103
ACH-000025,0.04288440066385183
ACH-000028,-0.051966493280651664
ACH-000030,0.007017829430128054
ACH-000035,-0.19506779219925244
ACH-000036,0.347162388165874
ACH-000037,-0.020287321769634475
ACH-000039,-0.11366444138459204
ACH-000040,0.025395443946556042
ACH-000041,-0.0814393242372339
ACH-000042,-0.028219026480963638
ACH-000045,0.135775820657474
ACH-000047,-0.11001037967092292
ACH-000052,0.013804433001418464
ACH-000053,-0.1916454530719959
ACH-000054,0.025766666425514114
ACH-000055,-0.039249497795890834
ACH-000060,0.12938966245588968
ACH-000067,0.08509260681276505
ACH-000070,-0.05761562777354645
ACH-000075,0.205893794123734
ACH-000078,0.01804015681414443
ACH-000082,-0.03387130539105725
ACH-000085,-0.054788972674102585
ACH-000086,0.07497006592846532
ACH-000087,0.05251334779159448
ACH-000092,0.10922830065251872
ACH-000095,-0.040670434526053824
ACH-000097,-0.004541996180987228
ACH-000098,-0.08113655012493327
ACH-000099,-0.024557915303569117
ACH-000108,-0.05647265015763062
ACH-000113,-0.10034435053927733
ACH-000116,-0.06565509461779667
ACH-000118,-0.0251917355761278
ACH-000120,-0.14579408349699935
ACH-000123,0.02984436603650828
ACH-000127,-0.0334390607952761
ACH-000128,0.08436329769564054
ACH-000132,-0.03377428325052805
ACH-000133,0.09018413160690364
ACH-000137,-0.01990993856418901
ACH-000138,-0.020458673062966143
ACH-000142,-0.12143897833484213
ACH-000143,-0.04070506790241756
ACH-000146,0.03755424318011178
ACH-000148,0.08030598307640754
ACH-000150,0.2563508019520009
ACH-000152,-0.03996515713075096
ACH-000153,-0.017629801580385997
ACH-000159,0.04995890652884551
ACH-000160,-0.020980692403853925
ACH-000163,0.056654047630368035
ACH-000167,0.11471333122198472
ACH-000168,-0.0703257682246315
ACH-000169,-0.07920316667143629
ACH-000178,0.04828989054447785
ACH-000183,0.08457124800166048
ACH-000188,0.1632036888186771
ACH-000189,0.17339392475859525
ACH-000190,-0.013182524454941605
ACH-000198,0.04321419204284862
ACH-000203,-0.30210809915658016
ACH-000204,0.1102393625637735
ACH-000206,-0.08582166116722131
ACH-000207,-0.051414434883584964
ACH-000208,0.3020573622033126
ACH-000210,0.09790493467961384
ACH-000211,0.07312198475116309
ACH-000215,0.04604315371940123
ACH-000221,0.029816497561500763
ACH-000222,-0.014343820602916469
ACH-000223,-0.03365318792157815
ACH-000226,-0.0579423384948424
ACH-000227,-0.030755208318980206
ACH-000228,-0.040856525938361116
ACH-000231,-0.021192999894161433
ACH-000232,0.11613422282997732
ACH-000233,-0.16909045796317693
ACH-000234,-0.030916094426506974
ACH-000235,0.0681737334422097
ACH-000237,-0.04579638346087712
ACH-000238,0.07822520412853673
ACH-000242,0.009364242895039437
ACH-000243,-0.05734339266213985
ACH-000244,-0.05682432066567469
ACH-000246,0.11139061500837263
ACH-000248,-0.19156764187600897
ACH-000250,-0.05736802406181717
ACH-000251,-0.1706521152859546
ACH-000252,0.1576514833207903
ACH-000253,-0.18862321586611705
ACH-000255,-0.09307189918274147
ACH-000256,0.0012984766361215465
ACH-000257,-0.1712020843933793
ACH-000258,0.050344919509491146
ACH-000259,0.06455133963568901
ACH-000260,0.00913777346256415
ACH-000261,-0.05127587311906325
ACH-000262,0.18633643972234334
ACH-000263,-0.05336983464817127
ACH-000264,-0.015457906286074697
ACH-000265,0.042217483557590696
ACH-000266,0.09875433168682622
ACH-000272,-0.07024973655558768
ACH-000274,0.07036428929745803
ACH-000277,0.05713512120680991
ACH-000278,0.16298275205320653
ACH-000279,-0.02329011838592611
ACH-000280,-0.05104298835052306
ACH-000281,0.007793162634812481
ACH-000288,0.11775492444629827
ACH-000291,-0.03857040783113221
ACH-000293,0.022433969142806067
ACH-000294,0.08561650471933305
ACH-000295,-0.08613993598156766
ACH-000296,-0.02645199387363693
ACH-000302,-0.04746648334999555
ACH-000304,-0.07891171314678921
ACH-000307,0.1385455692390934
ACH-000308,-0.07115312393390316
ACH-000310,0.006463633637797232
ACH-000311,0.13377161325712428
ACH-000312,0.09960266947772274
ACH-000315,-0.2145208859987724
ACH-000316,0.11427026668535582
ACH-000317,-0.01580136002362792
ACH-000318,-0.0017800322069836828
ACH-000319,-0.04664491211325605
ACH-000320,0.01973248642218001
ACH-000322,0.11615808930787393
ACH-000323,-0.13348811691117318
ACH-000324,-0.027404119882567697
ACH-000329,-0.05766888777390214
ACH-000330,-0.05882493636093121
ACH-000331,0.13208167710469346
ACH-000332,0.060641642717182885
ACH-000334,0.045224524343577585
ACH-000335,0.21328196263632435
ACH-000336,-0.07653379279562722
ACH-000337,0.0053793802568232255
ACH-000338,-0.10095982980937733
ACH-000339,-0.04817190347574013
ACH-000341,-0.02420589960624892
ACH-000348,0.05330158817270216
ACH-000350,0.0018429565098540461
ACH-000352,-0.07125946797833506
ACH-000356,-0.32853315946770223
ACH-000361,-0.02046337606727473
ACH-000362,0.009718640447997421
ACH-000363,0.061019234840369536
ACH-000364,-0.14933114668745218
ACH-000365,0.17332943552317526
ACH-000366,0.14493091146316636
ACH-000368,0.07335946567378425
ACH-000374,-0.04455288003094847
ACH-000375,0.22252724493217546
ACH-000376,0.0752538750727528
ACH-000381,-0.060973562928810676
ACH-000383,-0.058031877978494024
ACH-000387,0.008669368626151227
ACH-000389,0.04331633137199047
ACH-000390,-0.08894914365334561
ACH-000393,-0.10475630287651648
ACH-000395,-0.007646615186928105
ACH-000396,0.1568595261721521
ACH-000397,0.13034915034455868
ACH-000401,0.33940657504060723
ACH-000402,0.0035266739593219805
ACH-000403,0.07929504786860155
ACH-000404,-0.03637351842187158
ACH-000406,0.010215965344306998
ACH-000407,0.008030700807012542
ACH-000408,-0.03681505325351782
ACH-000410,0.050532825959656295
ACH-000411,0.0967307759679652
ACH-000414,-0.011982352413421998
ACH-000415,-0.029037310862289237
ACH-000416,0.033982295652777814
ACH-000420,0.011081946394750995
ACH-000421,-0.17736382224943587
ACH-000424,-0.0596069668091785
ACH-000425,-0.08360346605008143
ACH-000426,-0.008189184543465547
ACH-000427,-0.045719197503966316
ACH-000433,0.14559013960045825
ACH-000435,-0.27268912231946524
ACH-000436,-0.17288498062835472
ACH-000444,0.04236575329725
ACH-000445,0.1488980120040127
ACH-000448,-0.07449985143261385
ACH-000450,0.0112631374844388
ACH-000452,0.011412636550677615
ACH-000454,-0.14641275574250634
ACH-000458,-0.13025798363000887
ACH-000459,-0.2160057675437245
ACH-000460,0.020065316709713992
ACH-000461,-0.05448270174548617
ACH-000463,0.00405183864743605
ACH-000464,-0.030301554181444205
ACH-000466,0.04880148897119082
ACH-000467,0.07385195436915931
ACH-000468,0.095524834495468
ACH-000469,0.058272978629696826
ACH-000470,0.035143025047138066
ACH-000471,-0.03038252978428387
ACH-000472,0.01505615363570481
ACH-000473,0.01649426429355695
ACH-000475,0.029031961836940963
ACH-000476,-0.08307914441991571
ACH-000477,0.1078002704623643
ACH-000479,0.12741555552766334
ACH-000480,0.01420295863195936
ACH-000481,-0.08491568924416543
ACH-000483,-0.03168256843265435
ACH-000484,0.13562467420545568
ACH-000485,0.07257426260818725
ACH-000486,-0.036154865521442266
ACH-000487,-0.12163175762043553
ACH-000488,-0.025235944213052367
ACH-000490,0.10470389789795452
ACH-000491,-0.1577742050993984
ACH-000495,0.1677496971613764
ACH-000496,-0.09727557844066068
ACH-000499,0.10760477721421828
ACH-000500,0.19436370342650225
ACH-000502,0.1377712338217501
ACH-000503,-0.0026467203923518376
ACH-000505,0.03024443559641724
ACH-000507,-0.02349661359664166
ACH-000510,0.0203477367806924
ACH-000511,0.039342556373040544
ACH-000512,-0.13470100904204774
ACH-000516,-0.12755368318380927
ACH-000517,-0.038018151152451295
ACH-000518,0.11134627159209656
ACH-000520,0.0328565217240998
ACH-000521,-0.08813605791915938
ACH-000522,0.11908297191186802
ACH-000524,-0.1235197865363649
ACH-000527,0.05750555806173147
ACH-000528,-0.018765604809565524
ACH-000537,0.04180153239897148
ACH-000541,-0.11075112831160776
ACH-000542,0.042902138175917384
ACH-000544,-0.1848213320508824
ACH-000545,0.05499291969588338
ACH-000547,-0.14284371673265284
ACH-000548,0.011088023551739531
ACH-000549,-0.0010549672519097571
ACH-000550,-0.13827759361817665
ACH-000552,0.10315895528330632
ACH-000556,0.03844439582168625
ACH-000557,0.09879529848560982
ACH-000569,-0.0990327434903691
ACH-000570,0.19519531519882416
ACH-000571,-0.04880962615527947
ACH-000573,-0.019813873543382092
ACH-000576,-0.07934524317759019
ACH-000579,0.0614853922710669
ACH-000580,0.052803697258698185
ACH-000584,-0.005337730831996286
ACH-000585,0.0011760969679990535
ACH-000588,-0.038755745296464035
ACH-000589,-0.06243899189735658
ACH-000591,-0.14749293628802615
ACH-000593,0.03910654506779535
ACH-000600,0.16772392679376638
ACH-000601,0.07581849724674063
ACH-000605,-0.008451425150363177
ACH-000606,0.07160968943726821
ACH-000608,-0.012967997050408173
ACH-000614,0.05669359373947139
ACH-000616,0.10340223661774756
ACH-000618,-0.0173591259350862
ACH-000619,0.10150319744804676
ACH-000620,0.07411171884446886
ACH-000621,-0.10948839727101817
ACH-000622,-0.00030687533627144734
ACH-000623,-0.012074697698073743
ACH-000624,-0.010532374632515957
ACH-000627,-0.10568994613844893
ACH-000630,0.0860703032943222
ACH-000631,-0.20026931639172335
ACH-000632,0.1081362707383417
ACH-000633,0.058816679034176825
ACH-000637,-0.13651587213122518
ACH-000638,0.11190581252918932
ACH-000646,0.017983343387219592
ACH-000647,-0.0503850982459027
ACH-000648,0.0006321415091138486
ACH-000649,0.06499731454585553
ACH-000651,0.0313392334936892
ACH-000652,-0.05061859189797327
ACH-000653,-0.07931385268579116
ACH-000657,-0.053124345187582384
ACH-000658,0.06831069453490843
ACH-000661,-0.02408512082603804
ACH-000662,0.08930741294690739
ACH-000663,-0.07242937709983377
ACH-000665,-0.11380460770045267
ACH-000671,0.008752321964010776
ACH-000672,0.1935162965958097
ACH-000673,-0.039520201577523666
ACH-000676,0.008519600091824163
ACH-000677,-0.03482040963016966
ACH-000681,0.21164860125601384
ACH-000683,-0.10600229723204127
ACH-000684,0.15277856710220145
ACH-000688,0.0637902388951031
ACH-000693,-0.006726369815266972
ACH-000694,0.020468559388666832
ACH-000695,0.12879894347976267
ACH-000696,0.1088272449186248
ACH-000697,0.18659948402725252
ACH-000699,0.010979846807320993
ACH-000701,-0.08205087671676911
ACH-000706,0.002751361251006427
ACH-000711,-0.04822259425889242
ACH-000713,-0.06855392479595386
ACH-000714,-0.00784021675904747
ACH-000718,0.03916321402247575
ACH-000720,0.09900323330359373
ACH-000721,-0.06902725446588671
ACH-000724,-0.030951489824789888
ACH-000725,-0.10738659375890786
ACH-000732,0.013241368098825515
ACH-000734,0.03802716140413477
ACH-000735,0.03915123831625617
ACH-000736,0.04970726227862818
ACH-000738,-0.05507649321806452
ACH-000746,-0.2311388527252122
ACH-000747,0.13900075832083475
ACH-000748,-0.06238546670488913
ACH-000753,-0.03974660928898665
ACH-000756,0.015971853746353754
ACH-000757,0.08656237881631307
ACH-000758,-0.0847058614108051
ACH-000760,0.051274483183859465
ACH-000762,0.014785558396253928
ACH-000763,-0.1669889590295643
ACH-000764,-0.1289972252066599
ACH-000765,-0.03404496654514228
ACH-000766,-0.02413307212422284
ACH-000767,0.01329924953703261
ACH-000768,-0.05703258253308467
ACH-000769,-0.0908864255992226
ACH-000770,-0.1362866640451015
ACH-000771,0.06371116644026087
ACH-000773,-0.17898653943741358
ACH-000776,0.2661922437701306
ACH-000777,-0.18241961090528774
ACH-000778,0.047899921696035484
ACH-000781,-0.12398015486206533
ACH-000782,-0.15773512158866962
ACH-000783,0.02135913846810416
ACH-000784,0.018844942243876308
ACH-000785,0.004690977314255806
ACH-000787,0.002332998867688555
ACH-000788,0.025318544913751545
ACH-000791,0.012675192234081598
ACH-000792,0.012902196806629029
ACH-000794,0.05671276515039295
ACH-000796,0.21859425781764225
ACH-000798,-0.0221250815981085
ACH-000799,0.15179414972826116
ACH-000800,-0.17481223281628633
ACH-000802,0.0452378920091143
ACH-000804,-0.020714259356804057
ACH-000805,-0.08277257887787495
ACH-000809,-0.052384271792009066
ACH-000810,-0.06118944587096739
ACH-000811,-0.015918043742976642
ACH-000817,-0.2705141571272247
ACH-000819,0.05978816810817265
ACH-000820,0.30333520858274965
ACH-000821,0.13094307912709813
ACH-000822,0.00780204018612072
ACH-000823,0.12935397067960305
ACH-000824,0.0010234641188798896
ACH-000827,-0.05277919772975533
ACH-000829,-0.06542229721530445
ACH-000831,-0.011041647074821607
ACH-000832,0.08210785958459235
ACH-000833,0.010433917422510172
ACH-000834,-0.14280518840100592
ACH-000835,0.0449597655852077
ACH-000836,0.016664770579505
ACH-000837,0.01449487604066827
ACH-000838,0.18883528085164286
