,HPCAL1 (3241)
ACH-000004,-0.06427435833302254
ACH-000005,-0.14997736712766194
ACH-000007,-0.009173770156114324
ACH-000009,-0.0357243155272311
ACH-000011,-0.04204084250166205
ACH-000012,-0.005544000860497779
ACH-000013,-0.025103311502801238
ACH-000014,0.2440857802453349
ACH-000015,-0.04599352029325862
ACH-000017,-0.07744216950254787
ACH-000018,-0.002253761268093484
ACH-000019,0.03897286651773594
ACH-000021,-0.02789613077322856
ACH-000022,-0.01388461046908902
ACH-000025,0.03791466545111545
ACH-000028,0.04498189550826872
ACH-000030,-0.025648358220654702
ACH-000035,0.0016415994301187554
ACH-000036,0.024744575750042942
ACH-000037,-0.10930488221544556
ACH-000039,-0.14396174908140985
ACH-000040,-0.05176611278510728
ACH-000041,-0.028773610821000814
ACH-000042,-0.1561245837944136
ACH-000045,-0.04197311395831134
ACH-000047,0.035165543055996416
ACH-000052,0.055180615464553946
ACH-000053,-0.08254569316755457
ACH-000054,0.004725413183856689
ACH-000055,-0.09639296128763407
ACH-000060,-0.03234172646207762
ACH-000067,-0.09921490175242076
ACH-000070,0.04811900394714193
ACH-000075,-0.22781811273651506
ACH-000078,-0.09382235854613473
ACH-000082,0.03397565084771582
ACH-000085,0.054836492235590416
ACH-000086,-0.07249705754922861
ACH-000087,-0.03994833725091041
ACH-000092,-0.21002495575383376
ACH-000095,-0.06732924973242299
ACH-000097,0.08141114448499835
ACH-000098,-0.0451291578590983
ACH-000099,-0.15800816013161326
ACH-000108,-0.2005509639373035
ACH-000113,0.04932521622885861
ACH-000116,-0.11846762268850315
ACH-000118,-0.03582266287029272
ACH-000120,-0.12908197334115334
ACH-000123,-0.1197490659891373
ACH-000127,-0.06588093221754107
ACH-000128,-0.1203553963833036
ACH-000132,0.012404698266470678
ACH-000133,-0.08183353859663746
ACH-000137,0.07121667884169729
ACH-000138,0.07913633549310818
ACH-000142,-0.15186285187342166
ACH-000143,0.0016586130449903714
ACH-000146,-0.09871935494593942
ACH-000148,0.00859510791726098
ACH-000150,-0.20435753797464412
ACH-000152,-0.05799365652427577
ACH-000153,0.008565703374641178
ACH-000159,-0.05573563045869203
ACH-000160,0.04379860414828905
ACH-000163,-0.049436679872672175
ACH-000167,-0.20530488970219474
ACH-000168,-0.058305151674084225
ACH-000169,-0.04325051850129461
ACH-000178,0.004414201235697721
ACH-000183,-0.14642850390145554
ACH-000188,-0.09685046880190618
ACH-000189,-0.0318594458754495
ACH-000190,0.04168749094007928
ACH-000198,0.0014055263580355787
ACH-000203,0.27709870543680976
ACH-000204,-0.26893863541903096
ACH-000206,-0.10550272376831306
ACH-000207,-0.0038409862192637545
ACH-000208,0.008744625943239106
ACH-000210,0.08864672717734462
ACH-000211,-0.039090018349001096
ACH-000215,-0.06074081329421045
ACH-000221,0.28149654670827223
ACH-000222,-0.0691243144325069
ACH-000223,-0.0859483025811406
ACH-000226,0.11421209505207147
ACH-000227,-0.04016994720612428
ACH-000228,0.04215448954128235
ACH-000231,-0.06615065391296192
ACH-000232,0.04323173730586104
ACH-000233,0.004205033286417811
ACH-000234,0.02532090874435864
ACH-000235,-0.0395712242897956
ACH-000237,-0.024737381962333826
ACH-000238,-0.265080468672154
ACH-000242,-0.17495207338611832
ACH-000243,-0.016816320388020334
ACH-000244,0.02384483404850716
ACH-000246,0.04822439224878778
ACH-000248,-0.11964690563034973
ACH-000250,0.002786561604440905
ACH-000251,0.10915785855026264
ACH-000252,0.11487807796251367
ACH-000253,0.09389896994082107
ACH-000255,0.02139663869911746
ACH-000256,-0.07456962009564316
ACH-000257,0.0494477468415604
ACH-000258,0.010241323924634869
ACH-000259,-0.03986767752862832
ACH-000260,-0.08230624113690369
ACH-000261,-0.011740465453848605
ACH-000262,0.2198197054397452
ACH-000263,-0.11366154933464535
ACH-000264,0.004347368247766382
ACH-000265,-0.0062072573922746935
ACH-000266,-0.09773310131006764
ACH-000272,-0.1545671041064335
ACH-000274,-0.1603590650924663
ACH-000277,-0.20442323342266824
ACH-000278,0.049577505395685326
ACH-000279,-0.02259532625119645
ACH-000280,-0.0067955392313097645
ACH-000281,-0.1736775733178625
ACH-000288,-0.12757915795763122
ACH-000291,0.08811011641421393
ACH-000293,0.08428045234450544
ACH-000294,-0.07946032129151981
ACH-000295,0.2265418060703812
ACH-000296,0.006770852915186363
ACH-000302,-0.013227082756683248
ACH-000304,-0.29424779579378085
ACH-000307,-0.020315542388719483
ACH-000308,-0.03696783359294661
ACH-000310,0.06844805785683086
ACH-000311,-0.1610973347912973
ACH-000312,-0.18458890722799332
ACH-000315,0.16185633363383348
ACH-000316,-0.04737716280877614
ACH-000317,0.15989949309740487
ACH-000318,-0.09531281020104544
ACH-000319,0.06912672991341581
ACH-000320,-0.13383203859241394
ACH-000322,-0.18193619766427294
ACH-000323,-0.057391318499831714
ACH-000324,-0.02630043724917089
ACH-000329,-0.054009400721253896
ACH-000330,-0.1933295377016985
ACH-000331,-0.15053050702746384
ACH-000332,0.030122813302112462
ACH-000334,0.19354136953762555
ACH-000335,-0.11167389694756763
ACH-000336,-0.22877459856789265
ACH-000337,-0.0129574663477846
ACH-000338,-0.09499808040021306
ACH-000339,-0.12141009581524455
ACH-000341,0.010807293374456763
ACH-000348,-0.05524786825335682
ACH-000350,-0.09506076739355432
ACH-000352,0.10096428960144303
ACH-000356,0.18405936044743207
ACH-000361,-0.11041877685656372
ACH-000362,-0.08541387180835737
ACH-000363,-0.0054297495740901645
ACH-000364,-0.059481091438895024
ACH-000365,0.04139982321764543
ACH-000366,-0.03004145675227448
ACH-000368,-0.061799405864691265
ACH-000374,0.0061529563327272045
ACH-000375,-0.1704370645742717
ACH-000376,-0.006222188026778221
ACH-000381,-0.037378227658642994
ACH-000383,-0.027481133266843483
ACH-000387,-0.09457676280876492
ACH-000389,0.04384568947006688
ACH-000390,0.04391503948059937
ACH-000393,-0.13960143121339616
ACH-000395,-0.06729496227692817
