,PCOLCE (5118)
ACH-000773,-0.028104728714697276
ACH-000776,-0.038851379408008084
ACH-000777,-0.01605103748565828
ACH-000778,0.015230221064964522
ACH-000781,-0.094380137254062
ACH-000782,-0.2393135409012209
ACH-000783,-0.1972676154489147
ACH-000784,-0.09956893908008016
ACH-000785,-0.203167880669458
ACH-000787,-0.14665439948492578
ACH-000788,-0.1637688103213415
ACH-000791,-0.03629706537783869
ACH-000792,-0.18997375405410089
ACH-000794,-0.06863121935348973
ACH-000796,-0.10635576698430957
ACH-000798,-0.0416683599578939
ACH-000799,-0.3663087795500143
ACH-000800,-0.010849930311203387
ACH-000802,0.0051804750242760685
ACH-000804,-0.0375378848185876
ACH-000805,-0.1960083265900246
ACH-000809,-0.1556903777882063
ACH-000810,-0.4870710040638795
ACH-000811,-0.20241138433770586
ACH-000817,-0.20709428390067405
ACH-000819,-0.15864162112144278
ACH-000820,0.020603007028883482
ACH-000821,-0.07934761932670271
ACH-000822,-0.0245640440340119
ACH-000823,-0.16732918637629235
ACH-000824,-0.13075812126529848
ACH-000827,-0.09704358004301963
ACH-000829,-0.18353537459085065
ACH-000831,-0.11474256413287952
ACH-000832,0.0669374958723702
ACH-000833,-0.07904745867553001
ACH-000834,0.01640832772570021
ACH-000835,-0.21213459915713773
ACH-000836,0.038319120213913184
ACH-000837,-0.1468354090052404
ACH-000838,-0.07472439262973116
ACH-000839,-0.0618075139660224
ACH-000840,-0.2565189651148587
ACH-000841,-0.07929442146601856
ACH-000843,-0.2481718107595807
ACH-000846,-0.15646535967539327
ACH-000847,-0.17122139514671844
ACH-000848,-0.2281240865681086
ACH-000849,-0.18072239512626792
ACH-000851,-0.15843823633241702
ACH-000855,0.03366982617207613
ACH-000856,-0.038600621697742525
ACH-000858,-0.21445678920677286
ACH-000859,-0.002419715167836016
ACH-000861,-0.04261158381436486
ACH-000862,-0.0024890597524548485
ACH-000865,-0.016079444415684558
ACH-000866,-0.1725626992580542
ACH-000867,-0.14971134171933434
ACH-000869,-0.16929978570711007
ACH-000872,-0.07474365170575295
ACH-000873,-0.3159057320558242
ACH-000876,-0.16320335846636289
ACH-000878,-0.2557052580040321
ACH-000880,-0.0110587495741032
ACH-000881,-0.16125164378723444
ACH-000882,-0.10182769452813577
ACH-000884,-0.10840624968091377
ACH-000885,0.03662100558238244
ACH-000887,-0.0613704844830638
ACH-000889,-0.20558903877352225
ACH-000896,-0.14246340214782766
ACH-000898,-0.07993803033082046
ACH-000900,-0.013423162172617116
ACH-000901,-0.1722848290392878
ACH-000905,-0.18957250208735785
ACH-000906,-0.1228946397097208
ACH-000907,-0.02912656585837125
ACH-000910,-0.06533026501284488
ACH-000911,-0.08154298858701836
ACH-000912,-0.11414397058236858
ACH-000913,-0.0316066446806212
ACH-000915,-0.15706353817647314
ACH-000916,-0.05999578246057195
ACH-000917,-0.08836505422258742
ACH-000920,-0.09288815112597966
ACH-000921,-0.2096612895393147
ACH-000924,-0.06332723372404035
ACH-000926,-0.06965265921671443
ACH-000928,-0.08263906230371783
ACH-000929,-0.04101043870401739
ACH-000932,-0.25179919453063593
ACH-000935,-0.3647013769147831
ACH-000936,-0.024436267815708162
ACH-000937,-0.06904330465027089
ACH-000938,0.0956647419425737
ACH-000939,-0.17506553898688362
ACH-000941,-0.17164877707380685
ACH-000943,-0.12655692512501462
ACH-000946,-0.1375141881895805
ACH-000947,-0.09976162722119493
ACH-000948,-0.028978375978596288
ACH-000950,-0.2811385198813114
ACH-000953,0.07215326167035951
ACH-000954,-0.3681923239786922
ACH-000957,-0.17821126108563834
ACH-000958,-0.2626810067948574
ACH-000960,-0.1128453558785446
ACH-000963,-0.20184332775821634
ACH-000968,-0.11366895808843545
ACH-000969,-0.1935615175410801
ACH-000972,-0.1259116308280761
ACH-000973,-0.2583484139452616
ACH-000974,-0.14213670337487838
ACH-000978,-0.17297403373108292
ACH-000984,-0.03249174041245513
ACH-000986,0.016671214987917123
ACH-000988,-0.0445434006011842
ACH-000993,-0.15471208124647395
ACH-000994,-0.01350846576295693
ACH-000996,-0.06102310117380753
ACH-001001,-0.09345113485475368
ACH-001020,-0.01863750417731674
ACH-001028,-0.15747910642860186
ACH-001031,-0.01074284268372141
ACH-001038,-0.11123381588421624
ACH-001048,-0.1363001837223709
ACH-001050,-0.03043557969529655
ACH-001053,0.1182473994275618
ACH-001054,0.13399304244732813
ACH-001061,-0.1083342930695416
ACH-001067,-0.2236531545263768
ACH-001075,-0.051583253398273285
ACH-001096,0.023494412625023883
ACH-001111,-0.15858110920442162
ACH-001119,-0.1599351025936594
ACH-001128,-0.1398366094745258
ACH-001134,-0.1259122854885325
ACH-001151,-0.14739849574545244
ACH-001163,-0.1587974256223338
ACH-001164,-0.058580508243251124
ACH-001183,0.0028022653311756108
ACH-001192,-0.08831087577767269
ACH-001193,-0.12744092262144288
ACH-001196,-0.23027801043923846
ACH-001197,-0.0671557147711482
ACH-001205,-0.0959880797708284
ACH-001211,-0.16952289560606915
ACH-001212,-0.030485483666529187
ACH-001228,-0.13983824512841184
ACH-001232,-0.14940936770987764
ACH-001239,-0.3219815011393208
ACH-001270,0.1520353060790102
ACH-001274,-0.1465917410179868
ACH-001275,-0.14493925164837707
ACH-001277,-0.09882306086139464
ACH-001278,0.005780305229632298
ACH-001280,-0.1117281497611607
ACH-001283,-0.14451091288748769
ACH-001289,-0.3050120154907965
ACH-001300,-0.07150094122548405
ACH-001301,-0.19962307010392666
ACH-001302,-0.11956897081809148
ACH-001306,-0.2398960764187162
ACH-001318,0.02005071261202743
ACH-001322,-0.08094837099009078
ACH-001328,-0.011728102104509915
ACH-001332,-0.21805953629959132
ACH-001336,-0.01186757286384945
ACH-001346,-0.11064694369303638
ACH-001353,-0.03657873605174822
ACH-001354,0.15173769570530604
ACH-001367,-0.18642477233888824
ACH-001368,-0.15360034513736132
ACH-001374,0.055970440979937815
ACH-001377,-0.18034785426587527
ACH-001380,-0.07839910790433405
ACH-001391,-0.0955570324024115
ACH-001408,-0.11482994137096512
ACH-001430,-0.05468621631466968
ACH-001431,-0.4986790290952781
ACH-001450,0.007744206423978245
ACH-001496,-0.10380777128432234
ACH-001500,-0.05494725102632564
ACH-001523,-0.216671016241561
ACH-001532,0.03205154831733538
ACH-001550,-0.12517792937128447
ACH-001552,-0.12391421862184775
ACH-001554,-0.10412928845260493
ACH-001654,-0.1367564161404905
ACH-001735,-0.2537595049172352
ACH-001736,-0.1487260789203344
ACH-001737,-0.3912345176924055
ACH-001740,-0.0009011404439832533
ACH-001745,0.10166570152822564
ACH-001765,-0.1291496893529245
