,AURKAIP1 (54998)
ACH-000308,-0.4044574549104213
ACH-000310,-0.3678149023196233
ACH-000311,-0.5191636504904905
ACH-000312,-0.6325941537354189
ACH-000315,-0.4784668830240826
ACH-000316,-0.2908210888981498
ACH-000317,-0.8705661106392841
ACH-000318,-0.4664718359919861
ACH-000319,-0.2855004659736387
ACH-000320,-0.41691337070159373
ACH-000322,-0.5475939992169465
ACH-000323,-0.5893439878839569
ACH-000324,-0.40655153521774906
ACH-000329,-0.4681157393747602
ACH-000330,-0.4265843152788843
ACH-000331,-0.6024809759665337
ACH-000332,-0.30728307420161205
ACH-000334,-0.4448312068392332
ACH-000335,-0.4378960953428424
ACH-000336,-0.6148937260801536
ACH-000337,-0.4120811032385751
ACH-000338,0.04477122339721337
ACH-000339,-0.4885913602034783
ACH-000341,-0.4175248994396181
ACH-000348,-0.5074171246628957
ACH-000350,-0.4215528664636609
ACH-000352,-0.4418288088050985
ACH-000356,-0.20576318607412705
ACH-000361,-0.332740238999711
ACH-000362,-0.4353937126486631
ACH-000363,-0.5778379638503994
ACH-000364,-0.5144485242263718
ACH-000365,-0.44469233239465006
ACH-000366,-0.2526106597983647
ACH-000368,-0.4494888131840359
ACH-000374,-0.4368390870016976
ACH-000375,-0.3635599484641996
ACH-000376,-0.5769209023770697
ACH-000381,-0.470923124439983
ACH-000383,-0.5004127715199714
ACH-000387,-0.2911003213599046
ACH-000389,-0.3571079472892543
ACH-000390,-0.3986049698169044
ACH-000393,-0.41112124429412256
ACH-000395,-0.3992027017129509
ACH-000396,-0.4013781148787733
ACH-000397,-0.36617841692441533
ACH-000401,-0.4968768489722142
ACH-000402,-0.16498020725615398
ACH-000403,-0.3048738095476019
ACH-000404,-0.4451696959182805
ACH-000406,-0.5085157898345967
ACH-000407,-0.5714080318093456
ACH-000408,-0.7618535822927444
ACH-000410,-0.3791255237245026
ACH-000411,-0.34109456043887626
ACH-000414,-0.5434874955984832
ACH-000415,-0.3916454418566244
ACH-000416,-0.3848159450834126
ACH-000420,-0.3525652221286406
ACH-000421,-0.4066708193499053
ACH-000424,-0.5404692357915059
ACH-000425,-0.4220828450848253
ACH-000426,-0.3138447530116911
ACH-000427,-0.4959524454189074
ACH-000433,-0.5242797203719118
ACH-000435,-0.5669060005758024
ACH-000436,-0.31668033760445075
ACH-000444,-0.4202574111452368
ACH-000445,-0.5509106704452583
ACH-000448,-0.26009866056779785
ACH-000450,-0.5881627633570077
ACH-000452,-0.3734703296880391
ACH-000454,-0.685692057441192
ACH-000458,-0.5192726593101309
ACH-000459,-0.6364053228657262
ACH-000460,-0.4315616935625828
ACH-000461,-0.4299820232832841
ACH-000463,-0.3221777299884402
ACH-000464,-0.4546138325364011
ACH-000466,-0.5852892265958504
ACH-000467,-0.5359267271381821
ACH-000468,-0.4098184556250161
ACH-000469,-0.6638323072626423
ACH-000470,-0.4177662623063757
ACH-000471,-0.3224863548702429
ACH-000472,-0.3940103421929554
ACH-000473,-0.629268805886245
ACH-000475,-0.5002746052382112
ACH-000476,-0.5568404841519571
ACH-000477,-0.3804092282981209
ACH-000479,-0.3954405539837897
ACH-000480,-0.7064457440326661
ACH-000481,-0.36188209285415307
ACH-000483,-0.5931078660426371
ACH-000484,-0.26159086704685425
ACH-000485,-0.3387915321087859
ACH-000486,-0.401484064525994
ACH-000487,-0.4436431483767752
ACH-000488,-0.5463624398356002
ACH-000490,-0.5300371785170543
ACH-000491,-0.441937811092006
ACH-000495,-0.2901151375254021
ACH-000496,-0.41198536409418063
ACH-000499,-0.4217833555950921
ACH-000500,-0.5389543151275499
ACH-000502,-0.4880227314509648
ACH-000503,-0.5578546718105235
ACH-000505,-0.3438325155531889
ACH-000507,-0.8226976570046222
ACH-000510,-0.3928212001169669
ACH-000511,-0.5328891493419828
ACH-000512,-0.4164142839425177
ACH-000516,-0.21605059288346476
ACH-000517,-0.4161135011660913
ACH-000518,-0.4895767842514551
ACH-000520,-0.3216582365431092
ACH-000521,-0.594630222731996
ACH-000522,-0.3996195089728748
ACH-000524,-0.36874774513508224
ACH-000527,-0.42275236432921404
ACH-000528,-0.5826545279675733
ACH-000537,-0.5676921515806307
ACH-000541,-0.18645700881161428
ACH-000542,-0.30519772694573194
ACH-000544,-0.5143418316700012
ACH-000545,-0.6658457334675507
ACH-000547,-0.41994658535141616
ACH-000548,-0.3609014192970328
ACH-000549,-0.44122076089621903
ACH-000550,-0.5338745025055117
ACH-000552,-0.706410735994042
ACH-000556,-0.3554987937764861
ACH-000557,-0.24985839617605524
ACH-000569,-0.6239587061482263
ACH-000570,-0.5257238401624216
ACH-000571,-0.3948809440038185
ACH-000573,-0.5234849337645621
ACH-000576,-0.3965863186958747
ACH-000579,-0.6299277799173962
ACH-000580,-0.3543676879454228
ACH-000584,-0.37786758563343703
ACH-000585,-0.3853672059196973
ACH-000588,-0.4114962085508537
ACH-000589,-0.6233041594097907
ACH-000591,-0.4725431805433969
ACH-000593,-0.5481917461830437
ACH-000600,-0.3990769487502582
ACH-000601,-0.5277410469004705
ACH-000605,-0.5783279388597279
ACH-000606,-0.5413098704675079
ACH-000608,-0.4668999775263461
ACH-000614,-0.5488408664874496
ACH-000616,-0.4634231003190692
ACH-000618,-0.5749095341654241
ACH-000619,-0.5662306223921096
ACH-000620,-0.31840094881058584
ACH-000621,-0.4495567173115868
ACH-000622,-0.5239987772773511
ACH-000623,-0.4294063590663787
ACH-000624,-0.2644187792428808
ACH-000627,-0.391117080967261
ACH-000630,-0.6013262778501991
ACH-000631,-0.1195520657304015
ACH-000632,-0.4580236030795721
ACH-000633,-0.5544869252034899
ACH-000637,-0.5751119346652568
ACH-000638,-0.27303712859874296
ACH-000646,-0.29765389188490365
ACH-000647,-0.5278489122705156
ACH-000648,-0.6185133823743846
ACH-000649,-0.4995010810950922
ACH-000651,-0.5823019628519998
ACH-000652,-0.40231966494981497
ACH-000653,-0.4919735920257921
ACH-000657,-0.4206685425367249
ACH-000658,-0.5684803170099864
ACH-000661,-0.6620379794141718
ACH-000662,-0.29564201420747993
ACH-000663,-0.4201291065523243
ACH-000665,-0.26657084958134675
ACH-000671,-0.4452254898430904
ACH-000672,-0.602568710881191
ACH-000673,-0.21945072341296706
ACH-000676,-0.3354153685351076
ACH-000677,-0.8079692549187282
ACH-000681,-0.4975938508011604
ACH-000683,-0.4140920559077484
ACH-000684,-0.4085861487225345
ACH-000688,-0.4977089060930421
ACH-000693,-0.537789562723302
ACH-000694,-0.4781652052111157
ACH-000695,-0.5251294250839761
ACH-000696,-0.5977366661936833
ACH-000697,-0.6962507411811117
ACH-000699,-0.5450541465049186
ACH-000701,-0.3577246535902777
ACH-000706,-0.5123432345340609
ACH-000711,-0.3630141350840443
ACH-000713,-0.33148931758239986
ACH-000714,-0.17021367559402234
ACH-000718,-0.4320857984654665
ACH-000720,-0.507068169810745
ACH-000721,-0.4480260231285601
ACH-000724,-0.6431465303305794
ACH-000725,-0.4415766622851708
ACH-000732,-0.5164847127742149
ACH-000734,-0.5893648761702762
ACH-000735,-0.3814147920672394
ACH-000736,-0.4393409482245052
ACH-000738,-0.4915905551946601
ACH-000746,-0.7349327158861088
ACH-000747,-0.6127795613302167
ACH-000748,-0.2769043245363597
ACH-000753,-0.41727520661252093
ACH-000756,-0.2673973748724597
ACH-000757,-0.4647721939906775
ACH-000758,-0.6933759654569764
ACH-000760,-0.4820531022903837
ACH-000762,-0.4266694258701493
ACH-000763,-0.2623870422464379
ACH-000764,-0.4742383260058896
ACH-000765,-0.6620497417923529
ACH-000766,-0.3599865096665748
ACH-000767,-0.4697658449724789
ACH-000768,-0.5614314553980243
ACH-000769,-0.5105853362594389
ACH-000770,-0.412637705337411
ACH-000771,-0.7002565940035661
ACH-000773,-0.371624242582372
ACH-000776,-0.6526905899655794
ACH-000777,-0.2687764087660674
ACH-000778,-0.28666740277235525
ACH-000781,-0.3627556937795479
ACH-000782,-0.3058912974937469
ACH-000783,-0.34184148543218873
ACH-000784,-0.5395755512871792
ACH-000785,-0.3471928764131822
ACH-000787,-0.3844642568634293
ACH-000788,-0.44813151923723216
ACH-000791,-0.2972714697917909
ACH-000792,-0.5116653858594044
ACH-000794,-0.2960411837722859
ACH-000796,-0.5193039142699394
ACH-000798,-0.27042436875688114
ACH-000799,-0.3450490752372413
ACH-000800,-0.5461264195745871
ACH-000802,-0.6227831196069233
ACH-000804,-0.4122043462548233
ACH-000805,-0.4032097895924021
ACH-000809,-0.35110519808950746
ACH-000810,-0.4020386470349219
ACH-000811,-0.3648988679224881
ACH-000817,-0.6488963526861813
ACH-000819,-0.5074454342012807
ACH-000820,-0.5562971077310355
ACH-000821,-0.4050817748569879
ACH-000822,-0.378107858946452
ACH-000823,-0.4025895477889925
ACH-000824,-0.4085847572697285
ACH-000827,-0.3745656157536439
ACH-000829,-0.2246898145449218
ACH-000831,-0.4929775298231292
ACH-000832,-0.4631753562554528
ACH-000833,-0.452797447452183
ACH-000834,-0.5801946689610477
ACH-000835,-0.6026143746239225
ACH-000836,-0.3863446849712436
ACH-000837,-0.5899261649133904
ACH-000838,-0.3630347643627707
ACH-000839,-0.25695200773582444
ACH-000840,-0.4542487392181096
ACH-000841,-0.23311609849458484
ACH-000843,-0.7728575143340543
ACH-000846,-0.7049753904127232
ACH-000847,-0.4585568497482483
ACH-000848,-0.5085989648496789
ACH-000849,-0.3862331828762865
ACH-000851,-0.4448616172731754
ACH-000855,-0.3558699469385008
ACH-000856,-0.424171005633599
ACH-000858,-0.6839797870332553
ACH-000859,-0.2557135428391789
ACH-000861,-0.4591677477735629
ACH-000862,-0.6397046459811281
ACH-000865,-0.6487188461491041
ACH-000866,-0.4702031657199827
ACH-000867,-0.3374039140814891
ACH-000869,-0.396377686857778
ACH-000872,-0.4816780086808254
ACH-000873,-0.3555003512066891
ACH-000876,-0.6166435248786969
ACH-000878,-0.6429452972523436
ACH-000880,-0.33450580993636364
ACH-000881,-0.5955346031103916
ACH-000882,-0.5076164412964542
ACH-000884,-0.5241580532341741
ACH-000885,-0.47085835508122204
ACH-000887,-0.43414336993606906
ACH-000889,-0.4505979219923815
ACH-000896,-0.4804587864102897
ACH-000898,-0.5417257972722758
ACH-000900,-0.29739369779432906
ACH-000901,-0.4185359508410346
ACH-000905,-0.43852977569613416
ACH-000906,-0.4047741929665317
ACH-000907,-0.4768171327215033
ACH-000910,-0.4841035585238946
ACH-000911,-0.651021021199947
ACH-000912,-0.3516737297400434
ACH-000913,-0.5651031896426661
ACH-000915,-0.3734493082951634
ACH-000916,-0.24479261150961726
ACH-000917,-0.3646028964102316
ACH-000920,-0.6081727797217793
ACH-000921,-0.4713835698650803
ACH-000924,-0.4703733932871684
ACH-000926,-0.4794750695954798
ACH-000928,-0.5832126839013163
ACH-000929,-0.5668867125018583
ACH-000932,-0.44903891046169225
ACH-000935,-0.2969662971472651
ACH-000936,-0.4673317337111707
ACH-000937,-0.4107681264732028
ACH-000938,-0.5322421229250632
ACH-000939,-0.7230452987720651
ACH-000941,-0.3489325339052184
ACH-000943,-0.5649509476440767
ACH-000946,-0.4743415704104107
ACH-000947,-0.5927728539975253
ACH-000948,-0.6728035949765176
ACH-000950,-0.4092003192963398
ACH-000953,-0.3848484014876987
ACH-000954,-0.37790792020618624
ACH-000957,-0.4263808358708164
ACH-000958,-0.3630172752683629
ACH-000960,-0.4351259749263036
ACH-000963,-0.5369318718472968
ACH-000968,-0.5358572293907814
ACH-000969,-0.6118724735228372
ACH-000972,-0.7309325238037155
ACH-000973,-0.5914894078747521
ACH-000974,-0.4183109582484952
ACH-000978,-0.30488748348420597
ACH-000984,-0.6032552067437399
ACH-000986,-0.5674018806245579
ACH-000988,-0.34964989403980024
ACH-000993,-0.5128594272622679
ACH-000994,-0.7219696805675984
ACH-000996,-0.2602844900780948
ACH-001001,-0.5197889692311601
ACH-001020,-0.5934980982216089
ACH-001028,-0.3704845488398917
ACH-001031,-0.3231442568306386
ACH-001038,-0.4005808742267017
ACH-001048,-0.4422721528243659
ACH-001050,-0.2443033452850037
ACH-001053,-0.2227077875004385
ACH-001054,-0.4296564369999004
ACH-001061,-0.5164528265425028
ACH-001067,-0.32539034276658896
ACH-001075,-0.4886653346990243
ACH-001096,-0.4740984767751245
ACH-001111,-0.5533909123761943
ACH-001119,-0.4616892732460414
ACH-001128,-0.5363957528651621
ACH-001134,-0.552862608702479
ACH-001151,-0.2524619166144407
ACH-001163,-0.4899788775525352
ACH-001164,-0.4038517291056666
ACH-001183,-0.5519639208552872
ACH-001192,-0.16078313831491295
ACH-001193,-0.2470601652436796
ACH-001196,-0.4285246905062958
ACH-001197,-0.4819365079024199
ACH-001205,-0.2050451994621816
ACH-001211,-0.6289761911330378
ACH-001212,-0.3342941641341537
ACH-001228,-0.3860104662838529
ACH-001232,-0.2549096849200728
ACH-001239,-0.4175439619892497
ACH-001270,-0.327318350275795
ACH-001274,-0.556954579540457
ACH-001275,-0.3665639490850737
ACH-001277,-0.1811576898051453
ACH-001278,-0.4807892051083519
ACH-001280,-0.5618814662337412
ACH-001283,-0.3740992767865371
ACH-001289,-0.3344493269665917
ACH-001300,-0.2568220946500184
ACH-001301,-0.5890243468630049
ACH-001302,-0.2783041220180377
ACH-001306,-0.3348555718009602
ACH-001318,-0.5606099555121664
ACH-001322,-0.4858400913114936
ACH-001328,-0.5692229910877996
ACH-001332,-0.3079262568092966
ACH-001336,-0.4839492777362498
ACH-001346,-0.4765313703202446
ACH-001353,-0.3255739759069141
ACH-001354,-0.8930847786420328
ACH-001367,-0.2607934246572153
ACH-001368,-0.5018646724262403
ACH-001374,-0.13779105127236208
ACH-001377,-0.6267562095793879
ACH-001380,-0.4929362752726146
ACH-001391,-0.37659742471810825
ACH-001408,-0.5033290080716032
ACH-001430,-0.3836494258857776
ACH-001431,-0.3306792029866331
ACH-001450,-0.7233131210311019
ACH-001496,-0.6367103832578213
ACH-001500,-0.5000787175591659
ACH-001523,-0.6592045340956608
ACH-001532,-0.5054728948365623
ACH-001550,-0.5471812567527633
ACH-001552,-0.5772529323687641
ACH-001554,-0.6137689502651582
ACH-001654,-0.43755893987234223
ACH-001735,-0.4291533327529772
ACH-001736,-0.6053280371795886
ACH-001737,0.1468208684333529
ACH-001740,-0.5598615804901892
ACH-001745,-0.2581257521443263
ACH-001765,-0.29103309535398314
