,DCST2 (127579)
ACH-000978,-0.21927253572177685
ACH-000984,-0.08031201805421723
ACH-000986,-0.2159354296872745
ACH-000988,-0.10954343006885718
ACH-000993,0.06950980844474343
ACH-000994,-0.096407513100376
ACH-000996,-0.04443333149908208
ACH-001001,-0.175315325624937
ACH-001020,-0.35008171423346995
ACH-001028,-0.17292098511975362
ACH-001031,-0.20931660489619525
ACH-001038,-0.09211470650644987
ACH-001048,-0.09537600372408034
ACH-001050,-0.125771846107743
ACH-001053,-0.12896626550053322
ACH-001054,-0.15608646628578882
ACH-001061,-0.04346293231876935
ACH-001067,-0.1426683894434784
ACH-001075,-0.10346718312939894
ACH-001096,-0.3041617210361112
ACH-001111,-0.01179982264603994
ACH-001119,-0.1264202673035797
ACH-001128,0.1697070947920557
ACH-001134,0.009692132839503391
ACH-001151,-0.19444168920401414
ACH-001163,-0.30948020537657983
ACH-001164,-0.02413294359663907
ACH-001183,-0.1318458251905076
ACH-001192,-0.27166293010100456
ACH-001193,-0.09861098706209352
ACH-001196,-0.12920894702611685
ACH-001197,-0.14638436420633533
ACH-001205,-0.25629843142396463
ACH-001211,-0.2883570141651902
ACH-001212,0.014750076568077182
ACH-001228,-0.2430505052574935
ACH-001232,-0.19725787916757276
ACH-001239,-0.1836219910178024
ACH-001270,-0.3093736285652866
ACH-001274,-0.2339058834485871
ACH-001275,-0.2592589623773265
ACH-001277,-0.14309087057898426
ACH-001278,-0.028941864917171895
ACH-001280,-0.09274980767732616
ACH-001283,-0.1342544578968601
ACH-001289,-0.12471642501145358
ACH-001300,-0.18336657810977025
ACH-001301,-0.2015590537223524
ACH-001302,-0.3614547715117051
ACH-001306,-0.035868282162856216
ACH-001318,-0.3661258873718417
ACH-001322,0.18117272991253008
ACH-001328,-0.18072725199553555
ACH-001332,-0.23386829557242514
ACH-001336,-0.095599457811934
ACH-001346,-0.22322000511834564
ACH-001353,-0.1992228290235553
ACH-001354,-0.07973175984890031
ACH-001367,0.1482977242874005
ACH-001368,-0.23280053630695455
ACH-001374,-0.1824154503801272
ACH-001377,-0.14637576227338453
ACH-001380,-0.057424527406564035
ACH-001391,-0.2744373078224403
ACH-001408,-0.06710168412289391
ACH-001430,-0.13305930506262914
ACH-001431,-0.03491705476742115
ACH-001450,-0.3618178688960136
ACH-001496,-0.16532791224721258
ACH-001500,-0.14558906696977367
ACH-001523,-0.14894683482107202
ACH-001532,-0.026380634205239145
ACH-001550,-0.09812604979656546
ACH-001552,0.04485861229851958
ACH-001554,-0.14151033349572156
ACH-001654,-0.12184634261533475
ACH-001735,-0.22056087656108395
ACH-001736,-0.2276521038078665
ACH-001737,-0.06643648072962123
ACH-001740,-0.16050988048516976
ACH-001745,-0.11306190268074084
ACH-001765,-0.11488433897949735
