,SPHAR (10638)
ACH-000004,0.2549572529177277
ACH-000005,0.1026115338372254
ACH-000007,0.03729305945336327
ACH-000009,0.04522432322262727
ACH-000011,0.22896098911793406
ACH-000012,0.16007052070864722
ACH-000013,0.14390742575149806
ACH-000014,0.2562960453093842
ACH-000015,0.12141115937213234
ACH-000017,0.20991161549703072
ACH-000018,0.1341225212131636
ACH-000019,0.12690909385014712
ACH-000021,0.06018063979283905
ACH-000022,0.14700813093361095
ACH-000025,0.17824348581722466
ACH-000028,0.16285844431290405
ACH-000030,0.13333891202496753
ACH-000035,0.20406870874054547
ACH-000036,0.06867129332163589
ACH-000037,0.06353593648088965
ACH-000039,0.2096990268691716
ACH-000040,0.048702378786040286
ACH-000041,0.08781465999942646
ACH-000042,0.05864581216380128
ACH-000045,0.1242461505343892
ACH-000047,-0.019428044883527267
ACH-000052,0.09457291589904514
ACH-000053,0.08549298833707818
ACH-000054,0.06869409392722821
ACH-000055,0.27600726343866216
ACH-000060,0.10103271201828724
ACH-000067,0.06948536299230729
ACH-000070,0.0013180115710713358
ACH-000075,0.10766180390823142
ACH-000078,0.20704449852671766
ACH-000082,0.1627154005536111
ACH-000085,0.02280915304609173
ACH-000086,0.13746747431730602
ACH-000087,0.09886120781615744
ACH-000092,0.009528654808187832
ACH-000095,0.009659274360413032
ACH-000097,0.07747998834594585
ACH-000098,0.02943103525263997
ACH-000099,0.04260453167470634
ACH-000108,0.16802806653056565
ACH-000113,0.138657665594548
ACH-000116,0.13122568887979574
ACH-000118,0.1950387481782772
ACH-000120,0.09289355614589714
ACH-000123,0.1921399559163831
ACH-000127,0.18710588869684436
ACH-000128,0.16925269130003645
ACH-000132,0.07417167977929562
ACH-000133,0.126284729356509
ACH-000137,0.18669147316757206
ACH-000138,0.03166830549830262
ACH-000142,0.1487123367320835
ACH-000143,0.1523458734814135
ACH-000146,0.029528675557139263
ACH-000148,0.01820371237303987
ACH-000150,0.15219456185920988
ACH-000152,0.08363238934764684
ACH-000153,0.06844857794394797
ACH-000159,0.03489817854348682
ACH-000160,0.04510967644344727
ACH-000163,-0.00603247153841068
ACH-000167,0.03534876386506356
ACH-000168,0.0
ACH-000169,0.09772860374705407
ACH-000178,0.16388260409549468
ACH-000183,0.2323148642959138
ACH-000188,0.05391936495779273
ACH-000189,0.139685295100081
ACH-000190,0.08266117744831067
ACH-000198,0.17088154875144668
ACH-000203,-0.3057465844904936
ACH-000204,0.09276565293790093
ACH-000206,0.16248209323947516
ACH-000207,0.1466572624739215
ACH-000208,0.2364100542471776
ACH-000210,0.17037465226187834
ACH-000211,0.053172151634444
ACH-000215,0.11556371161384395
ACH-000221,0.08558647375803594
ACH-000222,0.09158979573423544
ACH-000223,-0.04870980835745185
ACH-000226,0.013393688519684784
ACH-000227,-0.00883056257286626
ACH-000228,0.2189219043225692
ACH-000231,0.05510161097767072
ACH-000232,0.10639964891327564
ACH-000233,-0.06195422945493453
ACH-000234,0.06527099858082591
ACH-000235,0.06304413015679139
ACH-000237,0.0910357084850613
ACH-000238,0.07439602338714206
ACH-000242,0.10577719359256954
ACH-000243,0.04976269078045587
ACH-000244,0.1498336738425112
ACH-000246,0.03127882808110439
ACH-000248,0.1313509872086552
ACH-000250,0.09082384124442207
ACH-000251,0.2647581458653349
ACH-000252,0.1115453375811242
ACH-000253,0.01603496758439751
ACH-000255,0.08935379976950568
ACH-000256,0.0914414263959011
ACH-000257,0.07217725495862705
ACH-000258,0.18527944679768346
ACH-000259,0.03777056032617385
ACH-000260,0.20840118436883107
ACH-000261,0.10815185446427802
ACH-000262,0.2759379214293116
ACH-000263,0.07637923709618083
ACH-000264,0.013958931548647323
ACH-000265,0.14557809521186998
ACH-000266,0.08173002913246022
ACH-000272,-0.01796072721399206
ACH-000274,0.031644493906924184
ACH-000277,-0.12760998636367055
ACH-000278,0.061988923182756776
ACH-000279,0.16278063983923816
ACH-000280,0.16334565701850656
ACH-000281,0.1614326033424538
ACH-000288,0.039215953455520765
ACH-000291,0.01720437457814521
ACH-000293,0.17674803473179154
ACH-000294,0.02694334639673345
ACH-000295,0.21619349684622452
ACH-000296,0.11409557517231292
ACH-000302,0.07551388541470973
ACH-000304,0.0543948629587696
ACH-000307,0.06829096376201861
ACH-000308,0.08109996205206474
ACH-000310,0.0355138217527153
ACH-000311,0.07541296333320605
ACH-000312,0.1905034303831308
ACH-000315,-0.0337569186884486
ACH-000316,0.020629805093109663
ACH-000317,0.15729208831851862
ACH-000318,0.07455514336049515
ACH-000319,0.13055565468611552
ACH-000320,0.13802391275459716
ACH-000322,0.13697156145333042
ACH-000323,0.16902075645358774
ACH-000324,0.22265634886018734
ACH-000329,0.17229900742733287
ACH-000330,0.13212073308010594
ACH-000331,0.06462737819952284
ACH-000332,0.053818087876909185
ACH-000334,0.02353486029163962
ACH-000335,0.0815573841494886
ACH-000336,0.3266920160244027
ACH-000337,0.02579808380791327
ACH-000338,0.25334454701485243
ACH-000339,0.09885290101981037
ACH-000341,0.015808288369593828
ACH-000348,0.09931471572235076
ACH-000350,0.07815602376287678
ACH-000352,0.10312181749150527
ACH-000356,0.1327822012078601
ACH-000361,0.1848372242311798
ACH-000362,0.12869651479703578
ACH-000363,0.0732421155338858
ACH-000364,0.25583890285346217
ACH-000365,0.06292932115582922
ACH-000366,0.0902043035539044
ACH-000368,0.2505218371887893
ACH-000374,0.14421042949949334
ACH-000375,0.06425883829031996
ACH-000376,0.1421347995092814
ACH-000381,0.17370165189390874
ACH-000383,0.06638867888929917
ACH-000387,0.1329756496050604
ACH-000389,0.1909130634606384
ACH-000390,0.09897527925859144
ACH-000393,0.013398566540625314
ACH-000395,0.04882633049890291
ACH-000396,0.22102615356020733
ACH-000397,0.1805948251728529
ACH-000401,0.03006734409510397
ACH-000402,-0.0837595427537703
ACH-000403,0.02013291518124313
ACH-000404,0.22759209376865594
ACH-000406,0.10140936575272726
ACH-000407,0.004225011758267541
ACH-000408,0.182468444566934
ACH-000410,0.1000319417918452
ACH-000411,0.1319643867289864
ACH-000414,0.19388686215785536
ACH-000415,0.17251078221356966
ACH-000416,0.0902957017302631
ACH-000420,-0.08871616258191753
ACH-000421,0.0965455361340646
ACH-000424,0.1533278507589631
ACH-000425,0.06549640894792186
ACH-000426,0.2358454313289237
ACH-000427,-0.09720191505486936
ACH-000433,0.2452707147543156
ACH-000435,-0.13021144980553093
ACH-000436,0.3096872703076763
ACH-000444,0.13756192726908162
ACH-000445,0.1433243497103993
ACH-000448,0.09708367773300278
ACH-000450,0.02157704479169749
ACH-000452,0.18009094207132356
ACH-000454,0.15151841596250926
ACH-000458,0.14376034724832001
ACH-000459,0.2387929692106913
ACH-000460,0.051036708544269865
ACH-000461,0.15550832299055614
ACH-000463,0.14552842065514945
ACH-000464,0.06368390500162895
ACH-000466,0.1582950645619055
ACH-000467,0.08247906286053601
ACH-000468,0.11861044800228113
ACH-000469,0.18484168924037872
ACH-000470,0.10922244306952253
ACH-000471,0.09686581113617752
ACH-000472,0.07087210555109859
ACH-000473,0.16484671223683736
ACH-000475,0.15910932275684686
ACH-000476,0.1207176957858514
ACH-000477,-0.013850443246612384
ACH-000479,0.21807584531660132
ACH-000480,-0.10602040119044352
ACH-000481,-0.0859872289012031
ACH-000483,0.10221604569644116
ACH-000484,-0.17705994306033568
ACH-000485,0.10288093990432877
ACH-000486,0.037522034957502316
ACH-000487,0.1520742041743676
ACH-000488,0.17876658032055354
ACH-000490,0.060553398451932576
ACH-000491,0.0037088149010427156
ACH-000495,0.09590670055535093
ACH-000496,0.2116121792458229
ACH-000499,0.1689904532553614
ACH-000500,0.2498832132926063
ACH-000502,0.056123544660100576
ACH-000503,0.22003144054650706
ACH-000505,0.13553915994278426
ACH-000507,0.08450200566818426
ACH-000510,0.1101146605213145
ACH-000511,0.02262335651800157
ACH-000512,-0.09183340264787836
ACH-000516,0.06009067243091778
ACH-000517,0.07295552337641825
ACH-000518,0.2183717364190287
ACH-000520,0.05808483851943767
ACH-000521,0.22248266642868825
ACH-000522,0.03064057454888288
ACH-000524,0.08312624212903116
ACH-000527,0.05842846048212436
ACH-000528,0.045797270355010126
ACH-000537,0.022679266539370926
ACH-000541,0.09002748780779704
ACH-000542,0.06509311430842248
ACH-000544,0.2343697445023468
ACH-000545,0.11720411734450635
ACH-000547,0.020819576523783082
ACH-000548,0.1062868648825136
ACH-000549,0.2016105201013876
ACH-000550,0.11382174943885735
ACH-000552,0.0357648672838276
ACH-000556,0.056845803395235685
ACH-000557,0.13519088193612128
ACH-000569,-0.09943014001615727
ACH-000570,0.17778795602835504
ACH-000571,0.05429105805611642
ACH-000573,0.15538459131280416
ACH-000576,0.09855061906507448
ACH-000579,0.07838556287165918
ACH-000580,0.09419314515572012
ACH-000584,0.17522337325273368
ACH-000585,0.07400523501971668
ACH-000588,0.2447105668586167
ACH-000589,0.16599114677957258
ACH-000591,0.20238415347817976
ACH-000593,0.2448821515632052
ACH-000600,0.11873484399520373
ACH-000601,0.05671744214257896
ACH-000605,0.07770147587737634
ACH-000606,0.045424010936844485
ACH-000608,0.10194729470729576
ACH-000614,0.07776253609116313
ACH-000616,0.10249556032872399
ACH-000618,0.09865181400611484
ACH-000619,0.057111810005197675
ACH-000620,0.10181930473562907
ACH-000621,0.12267821468209665
ACH-000622,0.05378326233421968
ACH-000623,0.04135346362683594
ACH-000624,0.11323763144757325
ACH-000627,-0.025920372717304647
ACH-000630,0.14412273359269906
ACH-000631,0.21505051815515827
ACH-000632,0.2588235659713608
ACH-000633,0.060125241195639036
ACH-000637,0.011846934793094385
ACH-000638,-0.05401321783996022
ACH-000646,0.14520075818991374
ACH-000647,0.1869449221072099
ACH-000648,-0.010729609531628407
ACH-000649,0.0974555026001983
ACH-000651,0.09637751586860274
ACH-000652,0.1625361957522721
ACH-000653,0.11176085981810896
ACH-000657,0.09043006209413013
ACH-000658,0.12929943099539173
ACH-000661,0.1968480398409088
ACH-000662,0.07832008131297992
ACH-000663,-0.06525756393539868
ACH-000665,0.086162155072789
ACH-000671,0.10289636493893116
ACH-000672,-0.03048389981078882
ACH-000673,0.05558760653588616
ACH-000676,0.17666551250894766
ACH-000677,0.1764332210496577
ACH-000681,0.18293300492475406
ACH-000683,0.08013119065770971
ACH-000684,0.047729335461343565
ACH-000688,-0.006703716876692282
ACH-000693,0.10437042254864673
ACH-000694,0.1358231126991687
